Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Rådhustorvet, 8700 Horsens  - 3. sal",Horsens,Rådhustorvet,8700,55.861004,9.848556,7.200 kr.,1.100 kr.,85 m²,3,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,C,"Attraktiv nyrenoveret centralt beliggende lejlighed med udsigt over Horsens by udlejes.

Lejligheden er centralt beliggende på Rådhustorvet, hvor der ikke er gennemgående trafik. Der er 200 m til Søndergade/strøget og ca. 800 m til Horsens Banegård.

Lejlighed er på 85 m2 beliggende på 3. sal. Lejligheden er gennemgribende renoveret - arbejdet er afsluttet i maj 2022.   

Lejligheden består af entre, 2 solrige lyse sydvendte stuer, hvor den fra ene er udgang til altan. Soveværelse mod nord. Køkken med opvaskemaskine, køl/frys og kombi vaske/tørre maskine samt badeværelse med brus. 

Der er Stofa antenne i lejligheden, hvor lejer via Stofa kan tilkøbe TV pakke og internet.

Husleje kr. 7.200,00 a conto varme kr. 800,00 og a conto vand kr. 300,00. Depositum svarende til 3 måneders husleje = kr. 21.600,00

Lejligheden står klar til indflytning. 

Husdyr er ikke tilladt",https://www.boligportal.dk/lejligheder/horsens/85m2-3-vaer-id-5280236
"Ahornvej, 6900 Skjern",Skjern,Ahornvej,6900,55.95051,8.488333,7.836 kr.,N/A,108 m²,4,-,Rækkehus,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Rækkehuse er beliggende tæt på Amagerskolen, børnehave og centrum af Skjern by. Boligerne er opført i 2004 og har egen have. Alle 3-værelses boligerne er i 1 plan og alle 4-værelses boligerne er i 2 plan. Der er gode fællesarealer til afdelingen og der er mulighed for at leje en carport.
Alle boliger har vaskemaskine og tørretumbler og eget skur. 
Afdelingen består af 32 familieboliger.
Skjern ligger på den østlige side af Ringkøbing Fjord. Der er ca. 45 km til Herning og ca. 25 km til Ringkøbing. Skjern har knap 8.000 indbyggere. 
Skjern og omegnen byder på mangfoldige muligheder for shopping i et spændende handelsmiljø, en perlerække af spændende attraktioner, seværdigheder og udflugtsmål.
Skjerns kulturcenter har mange arrangementer i løbet af året. 
Der er flere pasningsmuligheder i byen og to folkeskoler, hvor Amagerskolen ligger ved siden af denne afdeling.
Der er en handelsskole, teknisk gymnasium og teknisk skole i Skjern. 
Vælger du at bosætte dig i Skjern, kommer du helt tæt på naturen omkring Skjern Å, som er Danmarks vandrigeste å og Nordeuropas største natur-genopretningsprojekt. Skjern Å danner Danmarks eneste floddelta ved udløbet i Ringkøbing Fjord.
Bosætter du dig i Skjern, kommer du også tæt på ådalen og Skjern Enge, som er udviklet til et spændende rekreativt område med et rigt liv af sjældne dyr, fugle og planter. I området er der blandt andet over 20 km ruter, hvor du kan vandre, løbe eller cykle. I Skjern Ådal kan du også krydse Danmarks to største træhængebroer eller de to selvbetjente trækfærger, der giver adgang til deltaets største ø, hvor vilde heste græsser.

Boligernes energimærke: B.

Telefonen er åben mandag - torsdag 9.00-12.00 og 13.00-15.00. Fredag fra 9.00-12.00.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/r%C3%A6kkehuse/skjern/108m2-4-vaer-id-4907382
"Drechselsgade, 2300 København, København S  - 1. sal",København,Drechselsgade,2300,55.657727,12.567717,15.600 kr.,1.100 kr.,88 m²,1,1.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,B,"Store lysindfald, polerede betongulve og urbane rumforhold. Velkommen til en Loft-lejlighed i det ikoniske A-House ved Islands Brygge havnefront. Her bor du i en enestående 1-værelses lejebolig med lyst, integreret grebsløst køkken og entrékrog til frakken og arbejdstasken. På badeværelset har du gulvvarme, stort bad og et moderne væghængt toilet med en ekstra bred håndvask til hverdagens plejeritualer. I det åbne køkken-alrum har du rum til spiseplads og sofahjørne – og kan nemt inddele arealet til privat soveværelse. Herfra har du adgang til din egen altan med udsigt over Amager Fælleds grønne trætoppe. De rå betonlofter, industripræg og bygningssøjler er klassiske kendetegn i New York-lofts – og det ses tydeligt i boligen. Planløsningen stiller storbykrav til kreative indretningsidéer og giver rum til kræsne singler og par, der søger New Yorker-originalitet med nordisk kvalitet. Udenfor hoveddøren starter Islands Brygges cafékvarterer, naturområder og blå havnekanaler. A-House på Islands BryggeEt levende hus mellem havnefront og Fælled. Det industrielle A-House opstod som et anerkendt kunstnerkollektiv for upcoming musikere og designere – og rummer i dag 195 New Yorker-inspirerede lejligheder i hjertet af Islands Brygge. Besøg dit in-house fitnesscenter, nyd en cafe latté på de hyggelige caféer og invitér gæster på italienske fristelser fra Scarpetta i stueetagen. Under huset finder du parkeringskælder med mulighed for leje af p-plads, også for el-biler. På taget finder du Nordens største tagterrasse, frit tilgængelig for beboerne, med lounge møbler og grønne plantekasser – og udsigt over Islands Brygge havnekanal og Amagers grønne naturområder. Bølger, badestrande &amp; bryggekvarterKom tæt på Islands Brygges blomstrende havnemiljø. Her finder du spændende caféer, gode indkøbsmuligheder og små distancer til det, der tæller. 300m fra din lejlighed ligger Havnevigens Badestrand for små og store vandhunde – og du er kun 5 min i bil fra dit morgenbad i Havnebadet Islands Brygge, klubbens kajakpolo eller Bryggens beachvolley. Med Amager Fælled i baghaven er det nemt at finde løbeskoene frem. Du er også kun en kort cykeltur fra Fisketorvets shoppingcenter og Strøget - og altid tæt på de gode pendlerveje via cykelbroen over Københavns Kanal eller motorvej 02 mod Nordsjælland. .",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/88m2-1-vaer-id-5360684
"Gunnars Ager, 6000 Kolding, Dalby",Kolding,Gunnars Ager,6000,55.467321,9.512941,8.149 kr.,228 kr.,110 m²,3,-,Hus,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Gunnars Ager, er 110 m2 og er klar til overtagelse. Månedlig husleje er 8149 kr. og indskud beløber sig til i alt 37138 kr. Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/huse/kolding/110m2-3-vaer-id-5088389
"Danmarksgade, 6580 Vamdrup  - 1. sal",Vamdrup,Danmarksgade,6580,55.42558,9.27891,3.900 kr.,1.000 kr.,74 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"3 værelses lejlighed på 1. sal, med med eget køkken, toilet og gang.  Adgang til bad udenfor lejligheden. Vaskemaskine og tørretumbler mod betaling samt stor have. Velegnet til ungt par eller enlig. Ingen børn.  Huslejen er incl. adgang til bad for 1 person +  aconto, varme og vand. El afregnes direkte til selvskab. Husdyr efter aftale.",https://www.boligportal.dk/lejligheder/vamdrup/74m2-3-vaer-id-5322614
"Torvestræde, 9440 Aabybro  - 2. sal",Aabybro,Torvestræde,9440,57.161812,9.731732,5.452 kr.,761 kr.,78 m²,3,2.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Torvestræde, er 78 m2 og er klar til overtagelse. Månedlig husleje er 5452 kr. og indskud beløber sig til i alt 15912 kr. Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/lejligheder/aabybro/78m2-3-vaer-id-5174322
"Godsbanen, 9000 Aalborg, Aalborg  - 3. sal",Aalborg,Godsbanen,9000,57.041109,9.919747,8.895 kr.,350 kr.,96 m²,3,3.,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"Lejebolig i attraktivt og urbant bymiljø
 
Søger du en moderne lejlighed i Aalborg midtby og i gåafstand til det meste? Med en bolig på Godsbanearealet vil du få et hjem midt i Aalborgs pulserende byliv og byens utallige muligheder. Samtidig vil du også bo nær grønne og hyggelige oaser, hvor du kan trække dig tilbage.
 
Bo nær caféer, butikker og naturskønne områder
Med en lejlighed i Godsbanen i Aalborg vil du bo i et nyt og attraktivt urbant bymiljø. I nærområdet finder du uddannelsesinstitutioner og gågademiljø, mens du også har skønne byparker som Åparken, Kildeparken, Østre Anlæg og Karolinelund lige i nærheden.
 
I nærområdet er kulturen også i højsædet. Oplev nogle af Danmarks største navne i Musikkens Hus, nyd en kop kaffe på en café eller gå på shopping i Aalborgs hyggelige gågademiljø.
 
Godsbanearealet er et stemningsfuldt campusmiljø med SOSU Nord og VUC Nordjylland side om side samt HF og Aalborg City Gymnasium lige i nærheden.
 
Med et hjem i lejlighederne på Godsbanen får du gode forbindelser til resten af Nordjylland og landet med både Aalborg Busterminal og banegården lige om hjørnet.
 
Et unikt og privat uderum midt i Aalborgs byliv
Unikt for lejlighederne på Godsbanen er, at hver bolig har sit eget private uderum – enten i form af en skøn altan mod byrummet, hvor du kan mærke byens puls, eller en fransk altan og terrasse i stueetagen. Mellem Godsbanens bygninger finder du et skønt gårdrum, der er hævet én meter over byens gulv for at skabe lidt privatliv for beboerne i ejendommen. Gårdrummet er dejlig grønt med masser af træer og buske. Den grønne oase er indrettet med borde samt bænke, så du kan sætte dig ned og nyde en stille stund i solen. Belægningen er desuden designet med forskellige spil som f.eks. skak og kryds og bolle, så der er hjernegymnastik for både børn og voksne.
 
Om lejlighederne på Godsbanen i 9000 Aalborg / Nordjylland
Godsbanen består af tre bygninger på henholdsvis fem og seks etager i tre forskellige farvenuancer, der både skaber en sammenhæng og giver variation i udtrykket. Godsbanen har desuden en moderne arkitektur med et urbant udtryk, som passer godt ind i det omkringliggende miljø.
 
Med et hjem i Godsbanen har du mulighed for at bo i en 2, 3 eller 4 værelses lejlighed. Lejlighederne har altså plads til dig, uanset om du skal bo alene, med en ven/partner eller skal bo der som børnefamilie. Diversiteten i ejendommenes beboere skaber masser af liv og dynamik.
 
Uanset hvilken størrelse lejlighed du vælger, vil boligens hjerte være det store køkken alrum og stue samlet i ét. Rummet har et fantastisk lysindfald fra begge sider. De attraktive lejeboliger i Aalborg midtby er indrettet i nordisk stil med hvidmalede betonvægge og flotte trægulve, hvor du nemt kan sætte dit eget personlige indretningsmæssige præg på boligen.

Alle lejligheder i Godsbanen er bygget i høj kvalitet med blandt andet HTH-køkken og fuld hårde hvidevare pakke fra Bosch Siemens, som medfølger lejemålet. Den fulde hårde hvidevare pakke i hjemmets hjerte, køkkenet, består af: Emhætte, køle-/fryseskab, opvaskemaskine, keramisk kogeplade og ovn. Vaskesøjlen med vaskemaskine og tørretumbler finder du i det rummelige badeværelse.

Under bygningerne finder du en cykelkælder, hvor du kan parkere din cykel, så den kan stå tørt, godt og sikkert. Samtidig finder du et depotrum i kælderen, hvis du mangler opbevaringsplads til f.eks. julepynt.

OBS. Billederne er af prøveboligen og ikke den specifikke bolig.",https://www.boligportal.dk/lejligheder/aalborg/96m2-3-vaer-id-5368320
"Fabrikvej, 8700 Horsens  - Stuen",Horsens,Fabrikvej,8700,55.868269,9.837286,5.800 kr.,800 kr.,88 m²,3,Stuen,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Centralt beliggende 3 værelseslejlighed tæt på Bygholmpark, Horsens midtby og Horsens Station. 
Lejligheden har en stor stue, to soveværelser og moderniseret badeværelse. Mindre husdyr er tilladt efter aftale. 
Der er fælles vaskeri i kælderen. 
Indflytning snarest muligt eller efter nærmere aftale.",https://www.boligportal.dk/lejligheder/horsens/88m2-3-vaer-id-5283477
"Lundemosevej, 5240 Odense, Odense NØ",Odense,Lundemosevej,5240,55.423439,10.443529,3.985 kr.,600 kr.,35 m²,1,-,Rækkehus,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,E,"1-værelses rækkehus på 35 m2 med pænt køkken og bad. Direkte udgang eget afskærmet udeområde.

Rækkehuset består af køkken, gang med rummelige faste skabe, badeværelse og stue/værelse med parketgulv og udgang til eget afskærmet, vestvendt udeområde.

Kun 200 meter til busstoppested med ruter til både Odense centrum OUH, Munkebo og Kerteminde og kun 200 meter til den nærmeste dagligvarebutik (Rema1000). 

Der er mulighed for at benytte fælles vaskerum med tørretumbler, parkeringsplads og fællesareal.",https://www.boligportal.dk/r%C3%A6kkehuse/odense/35m2-1-vaer-id-3670850
"Slagtergade, 6100 Haderslev  - 1. sal",Haderslev,Slagtergade,6100,55.253423,9.479915,3.650 kr.,"612,50 kr.",50 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Hyggelig 3 værelses lejlighed på 50 m2 til leje, lejligheden består at 2 stuer samt et soveværelse og køkken. 
Lejligheden ligger på 1. sal.
Badeværelset er i stueetagen og det deler man med en af de øvrige lejere i ejendommen. 
Køkkenet er forholdsvis nyt.
Der er nye tæpper i stuerne og soveværelset.",https://www.boligportal.dk/lejligheder/haderslev/50m2-3-vaer-id-3500619
