Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Tværgade, 6690 Gørding  - 1. sal",Gørding,Tværgade,6690,55.468939,8.801229,4.035 kr.,700 kr.,71 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Stor 2 vær. lejlighed, stue, køkken med spiseplads, soveværelse m. skab, stor badeværelse med spalignende badekar med brus, gulvvarme og radiator., entre og repo og egen indgang til lejligheden. installation for vaskemaskine på badev.",https://www.boligportal.dk/lejligheder/g%C3%B8rding/71m2-2-vaer-id-4945294
"Carl Medings Vej, 4230 Skælskør  - 1. sal",Skælskør,Carl Medings Vej,4230,55.254135,11.298213,5.700 kr.,2.000 kr.,97 m²,4,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,C,"4 værelse lejlighed på 97m2 med  køkken og bad 
Lejligheden ligger tæt på indkøbsmuligheder,  skole, og havnen i Skælskør - ingen husdyr.",https://www.boligportal.dk/lejligheder/sk%C3%A6lsk%C3%B8r/97m2-4-vaer-id-4118268
"Vestbakken, 9830 Tårs",Tårs,Vestbakken,9830,57.383628,10.110776,3.500 kr.,1 kr.,68 m²,2,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,C,Denne fine lejlighed på Vestbakken er nu ledig. Udover lejligheden medfølger stort kælderrum med egen indgang samt egen p-plads. Huslejen er incl vand og der er gratis vaskefaciliteter i kælderen,https://www.boligportal.dk/lejligheder/t%C3%A5rs/68m2-2-vaer-id-5376593
"Apotekervænget, 4990 Sakskøbing",Sakskøbing,Apotekervænget,4990,54.800512,11.637615,4.200 kr.,600 kr.,36 m²,1,-,Lejlighed,Nej,Nej,Ja,Nej,Ja,Nej,Nej,Ja,N/A,"Super godt indrettet og istandsat 1-værelses lejlighed helt i centrum af Sakskøbing.
God rummelighed, seperat køkken og bad.
Lejligheden egner sig til 1 enlig.
Gulvvarme og ventilation.",https://www.boligportal.dk/lejligheder/saksk%C3%B8bing/36m2-1-vaer-id-5378271
"Sønder Voldgade, 7000 Fredericia",Fredericia,Sønder Voldgade,7000,55.561194,9.754303,9.249 kr.,700 kr.,91 m²,3,-,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"FLYT IND MED LEJERABAT: Underskriv lejekontrakten inden 1. september 2023 og få en måneds gratis husleje (gælder ikke aconto-udgifter)


Bådhusene består af

- 2- og 3-værelses lejligheder i ét plan - 60–122 m2

- Direkte udgang til terrasse fra alle boliger i stueplan

- Altaner på alle første sals og anden sals boliger

- Grønt fællesareal

- Indretning af god kvalitet med nordiske takter

- Sidde nicher i udvalgte vinduer giver mulighed for at nyde udsigten

- Elevator


Bådhusene er et moderne boligbyggeri med en lang række indlysende kvaliteter. Det er smukke og solide huse, som er skabt til at blive brugt.

Bådhusenes facader prydes af eksklusive materialer. Kombinationen af træbeklædning og vinduesrammer i træ-alu skaber en smuk kontrast til den lyse beton i bunden, som er brudt af felter monteret med trælameller.

Lave bygninger og intime grønne områder.

Alle lejlighederne i den 3 etager høje bygning er etplans-boliger med niveaufri adgang. Alle opgange er forsynet med elevator, og lejlighederne på 1. og 2. sal har altan til den ene side og svalegang på indgangssiden, mens stuelejlighederne har mindre, private terrassehaver med udgang til det fælles grønne område.


Dine nærmeste naboer bliver på den ene side Kanalbyen og den nye havnefront med Langebro, lystbådehavnen, slæbestedet og de mange smukke promenader.

På den anden side bliver din nabo Fredericias hyggelige bymidte med alt sit liv og mange indkøbsmuligheder.",https://www.boligportal.dk/lejligheder/fredericia/91m2-3-vaer-id-5201926
"Bispensgade, 9000 Aalborg, Aalborg  - 2. sal",Aalborg,Bispensgade,9000,57.04954,9.916832,5.795 kr.,450 kr.,78 m²,2,2.,Lejlighed,Nej,Ja,Nej,Nej,Ja,Nej,Nej,Nej,D,"Her udlejes en stor 2-værelseslejlighed med en god beliggenhed ved gågaden i Aalborg – tæt ved Tyren.
Lejligheden er indrettet med en fordelingsgang, hvorfra der er adgang til et stort soveværelse hvor der er god plads til både at have sin seng og et skrivebord, så der er god plads til at have sin studieplads i soveværelset. Fra fordelingsgangen er der ligeledes adgang til køkkenet, hvor der er installeret en vaskemaskine, og herudover er der køle-/fryseskab, emhætte, ovn og komfur.
Der er ligeledes adgang til en lys stue fra fordelingsgangen, og stuen er hyggeligt indrettet med store vinduer, så der kommer et godt lysindfald i stuen. Endelig er der fra fordelingsgangen adgang til badeværelset, hvor der er mulighed for at gå i bad uden at plaske hele badeværelset til med vand.
Ejendommen ligger helt centralt i Aalborg, og der er bus-stoppesteder lige uden for døren, så det er utrolig nemt at komme til studiet / arbejdet med offentlig transport.
Der er mulighed for at leje parkeringsplads i Plaza, som ligger 1 minuts gang fra lejligheden.",https://www.boligportal.dk/lejligheder/aalborg/78m2-2-vaer-id-5101792
"Skadevej, 9550 Mariager, Assens  - Stuen",Mariager,Skadevej,9550,56.676566,10.059299,2.800 kr.,700 kr.,48 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Lejlighed i Assens, Mariager til udlejning snarest muligt.
Billig husleje.",https://www.boligportal.dk/lejligheder/mariager/48m2-2-vaer-id-5340466
"Skovparken, 6000 Kolding  - 1. sal",Kolding,Skovparken,6000,55.505463,9.480371,5.842 kr.,1.150 kr.,92 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"Vi kan nu tilbyde denne bolig på 92 m2 beliggende i Kolding
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/kolding/92m2-3-vaer-id-5376408
"Stendraget, 2640 København, Hedehusene  - Stuen",København,Stendraget,2640,55.648132,12.195966,11.000 kr.,1.000 kr.,75 m²,3,Stuen,Lejlighed,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,N/A,"Attraktiv bolig i det nye Nærheden i Hedehusene. Med en unik beliggenhed op ad den grønne zone loopet og tæt på Station og Hovedgaden i Hedehusene ligger Teglværkskanten. Ejendommen er tegnet af Sweco arkitekter med grønne tanker for fællesskab, fri natur og familietid og her fås både lejligheder og rækkehuse. 



Boligerne er indrettet med store vinduespartier der trækker lyset helt ind i boligerne. Flere har flot udsigt over kvarteret så langt øjet rækker og fra penthouseboligerne kan man sågar se toppen af skibakken i Hedeland Naturpark. 



Rækkehusene og de nederste boliger ligger i fin nærhed til gårdrummet hvortil der er direkte adgang fra egen terrasse. Alle boliger har gulvvarme. Lyse åbne køkkener. Flisebadeværelse med bruseniche, smukke lysdetaljer og vaskesøjle. Trægulve i ask. Der er ovenlysvindue i rækkehusene. Gårdrum der indbyder til hygge og det gode naboskab. Se plantegningen for den konkrete indretning.



Bemærk at billederne kan være fra en anden bolig, hvorfor indretning og udsigt kan variere. Materialevalg og kvalitet er den samme for alle boliger.



Ring eller skriv til os for en fremvisning.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/75m2-3-vaer-id-5233906
"Gammel Jernbanevej, 2500 København, Valby  - 4. sal",København,Gammel Jernbanevej,2500,55.664234,12.518559,9.360 kr.,500 kr.,34 m²,1,4.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"Lejligheden er en lille hyggelig 1-værelses på i alt 34 kvadratmeter. Lejligheden fremstår rigtig fin og har et godt lysindfald fra det store vinduesparti. Boligen har et lille køkken med et køle/fryseskab, to kogeplader og en emhætte. Badeværelset er lyst og nydeligt med pæne hvide og cremefarvede klinker.

Til ejendommen er der et fælles opholdsrum samt en fælles tagterrasse man med fordel kan benytte sig af. Derudover er der fælles vaskerum.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/34m2-1-vaer-id-5378986
"Fredericiagade, 7100 Vejle  - Stuen",Vejle,Fredericiagade,7100,55.702899,9.531986,5.980 kr.,0 kr.,60 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,N/A,"DEJLIG LYS 2  VÆRELSES STUE LEJLIGHED I VEJLE C 

2 værelses 60m2 stuelejlighed Til leje i Vejle.
Nyt køkken 
Nymalet i hvid overalt.
gårdhave/ plæne , vaskehus i gården.
p mulighed foran ejendommen.
3mdr depositum
HUSLEJEN ER INKLUSIV : VARME, KOLDT VAND og VARMT VAND",https://www.boligportal.dk/lejligheder/vejle/60m2-2-vaer-id-1091921
"Vesterbro, 9000 Aalborg, Aalborg  - 4. sal",Aalborg,Vesterbro,9000,57.044292,9.912202,6.028 kr.,1.600 kr.,101 m²,4,4.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"4-værelses lejlighed beliggende på Vesterbro, 9000 Aalborg. 

Lejligheden er placeret centralt i Aalborg med kort afstand til Kildeparken, midtbyen. diverse handlemuligheder samt offentlig transport.  

Lejligheden består af 2 stuer, 2 værelser samt bad og køkken. Der er mulighed for leje af garage hvis én er ledig ellers kan man komme på venteliste hertil. 

Lejemålet overtages som beset.",https://www.boligportal.dk/lejligheder/aalborg/101m2-4-vaer-id-5305413
"Østergade, 5874 Hesselager  - 1. sal",Hesselager,Østergade,5874,55.169794,10.735772,3.800 kr.,900 kr.,64 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"64 m² 2 værelses lejlighed med eget tekøkken og bad.
Lejligheden indeholder værelse og stue med tæpper.

Indskuddets størrelse afhænger af den konkrete situation.",https://www.boligportal.dk/lejligheder/hesselager/64m2-2-vaer-id-4420847
"Parkvej, 4700 Næstved  - 7. sal",Næstved,Parkvej,4700,55.217276,11.755943,8.390 kr.,1.648 kr.,95 m²,3,7.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,C,På øverste etage ligger denne flotte lyse lejlighed med nyt køkken og badeværelse. Lejligheden har god rumfordeling. Til lejligheden er der altan med fantastisk flot udsigt. Er beliggende i gåafstand til offentlige institutioner og Sct. Jørgens Park butikscenter.,https://www.boligportal.dk/lejligheder/n%C3%A6stved/95m2-3-vaer-id-5376226
"Bjørnsager, 8940 Randers, Randers SV",Randers,Bjørnsager,8940,56.418636,10.021918,7.995 kr.,N/A,76 m²,2,-,Rækkehus,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"I Haslund ved Randers finder man Bjørnsager som består af 79 rækkehuse, fra 2 til 5 værelses boliger. Boligerne er opført i 2019 og har energimærker A2015.

Mellem rækkehusene er der åbent med græs og legeplads.

I denne toværelses lejlighed får du:


Et godt soveværelse
Stue i åbent forbindelse med køkkenet
HTH køkken med alt i hvidevare
Stue med højt til loftet
Bryggers med vaskemaskine og tørretumbler
Gulvvarme i alle rum
Egen have
Adgang til Stofa fiber

Lejevilkår:


Det er tilladt at holde 1 stk. hund på max 35 kg eller under 40 cm i højden (med forbehold). Katte er ikke tilladt.
Det er ikke muligt at leje boligen, hvis du er registreret i RKI.

* Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende bolig, og at udsigt m.v. derfor kan variere.

Vand, varme og el afregnes direkte med forsyningsselskaber.

Området:

Haslund er karakteriseret ved rolige villakvarterer og et godt foreningsliv, men stadig kort afstand til Randers.

Haslund ligger i kort afstand til Randers Storcenter, Motorvej E45, Ulvehøj idrætsanlæg og Vorup. Randers Centrum ligger ca. 6 km. herfra. Der er cykelsti fra Haslund mod Randers.

Her er stor aktivitet i Ulvehøjhallen og sport af al slags i Vorup FB.

Der er dagpleje i Haslund, børnehave i Vorup og Kristrup, og Søndermarksskolen, Vorup, går fra 0. – 6. klasse og Tirsdalens Skole, Kristrup, går fra 7. – 9. klasse.

ÅBENT HUS:
 - Lørdag den 26. august 2023, kl. 16:00-16:15

OBS: Venligst hold dig opdateret, da der godt kan forekomme ændringer.",https://www.boligportal.dk/r%C3%A6kkehuse/randers/76m2-2-vaer-id-5376274
"Tvedvej, 5700 Svendborg  - Stuen",Svendborg,Tvedvej,5700,55.067286,10.614585,7.100 kr.,1.500 kr.,101 m²,3,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,D,"Fin romantisk lejlighed med charme, ældre afsyrede døre. god til  par evt. med barn /børn. Men lille overdækket terrasse.",https://www.boligportal.dk/lejligheder/svendborg/101m2-3-vaer-id-5015723
