Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Vintervej, 8210 Aarhus, Aarhus V  - 1. sal",Aarhus,Vintervej,8210,56.175773,10.150256,6.995 kr.,0 kr.,54 m²,2,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ja,A,"Lækker og lys lejlighed på 1. sal i nyopført byggeri fra 2018.

Lejlighederne ligger i et naturskønt område tæt på skov og park og kun 10 minutter på cykel fra Aarhus Universitet. 

Indeholder lys entré med klinker med direkte adgang til badeværelse, soveværelse og køkken/alrum/stue. 

På badeværelset er der plads til installation af egen vaskesøjle. 

Det flotte køkken har hårde hvidevarer, lyse tidløse elementer fra Svane Køkkenet og der er mulighed for installation af opvaskemaskine. 

Der er lyse laminatgulve i både stue/alrum/køkken og på værelset. 

Vi skal gøre opmærksom på, at billederne er vejledende. 

Lejligheden danner rammen om et fælles gårdmiljø med skure. Der tilhører ét uisoleret skur til hver lejlighed. 

Parkering skal ske på pladserne rundt om bygningen. Dette er gratis.

Huslejen er + forbrug. Forbrug af el, vand og varme afregner lejer direkte til værkerne. 

Husdyr/kæledyr er ikke tilladt. 

Kontakt os for fremvisning.",https://www.boligportal.dk/lejligheder/aarhus/54m2-2-vaer-id-5128831
"Gammel Køge Landevej, 2500 København, Valby  - 1. sal",København,Gammel Køge Landevej,2500,55.659056,12.514381,15.200 kr.,875 kr.,95 m²,3,1.,Lejlighed,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Nej,A,"Lejligheden byder på en entré med adgang til lejlighedens badeværelse, samt et rummeligt soveværelse.

Yderligere byder lejligheden på et meget stort køkkenalrum med nyere køkken og adgang til lejlighedens altan, samt lejlighedens andet soveværelse.

Det nye Valby er beliggende i gåafstand i forhold til Valbys mange muligheder, som for eksempel det pulserende cafémiljø, Valby Station og Spinderiet med masser af indkøbsmuligheder. Endvidere er der kort afstand til idrætsfaciliteter, skoler, daginstitutioner og til Ny Ellebjerg Station, hvorfra S-toget bringer dig til Hovedbanegården på under ti minutter.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/95m2-3-vaer-id-4724899
"Vesterbro, 9000 Aalborg, Aalborg  - 2. sal",Aalborg,Vesterbro,9000,57.050465,9.916269,6.295 kr.,550 kr.,81 m²,3,2.,Lejlighed,Nej,Ja,Nej,Ja,Ja,Nej,Nej,Nej,D,"Mulighed for dejlig dele-venlig lejlighed.
Dette er en stor og lys 3-værelses lejlighed, som er indrettet med en lille entre, et køkken med køle-/fryseskab, ovn, komfur og emhætte. Desuden indeholder lejligheden badeværelse med god plads. Herudover indeholder lejligheden en skøn stue, der har et rigtig godt lysindfald, og hvorfra der er adgang til et værelse. Fra fordelingsgangen er der adgang til lejlighedens soveværelse. Herudover er der et godt depotrum.
Ejendommen har en skøn tagterrasse, hvor der er sol det meste af dagen.
Der er en ny elevator i ejendommen fra 2022, og ejendommen ligger lige oven på en Netto-butik, så man nemt og hurtigt kan få handlet ind.
Der medfølger et kælderrum til lejligheden, og der er en stor og lun cykelkælder, hvor man trygt kan lade sin cykel stå.
Ejendommen ligger i hjertet af Aalborg og med busstoppested lige uden for døren. Desuden er der mulighed for at parkere tæt ved ejendommen.",https://www.boligportal.dk/lejligheder/aalborg/81m2-3-vaer-id-5249155
"Blomsterlunden, 8381 Aarhus, Tilst",Aarhus,Blomsterlunden,8381,56.187787,10.127558,9.495 kr.,0 kr.,73 m²,3,-,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,A,"1 SAL MED SKØN ALTAN..

INDFLYTNINGSPRIS PÅ KUN 1 MDR. DEPOSTIUM. 

HUSDYR TILLADT
FRI PARKERING
GRØNNE OMGIVELSER, TÆT PÅ AARHUS C.

Indbydende treværelses lejlighed, hvor små familier, par og studerende vil kunne se potentialet i den moderne bolig med flot lysindfald og en optimale planløsning:
-Dejlig stort køkken
-Stue med udgang til terrasse eller altan
-To storeværelser
-Dejlig stor altan
-Rummeligt badeværelse med bruseniche og   væghængt toilet
-Køkken fra Kreum i hvide moduler, med indbygget skabsplads til opbevaring

Ved indflytning medfølger alt i hårde hvidevarer, mens en ekstra lækker detalje er gulvvarmen, der er indlagt under de flotte trægulve

Søhusene tager – som navnet antyder – udgangspunkt i en smuk, lille sø og den omkringliggende natur. Byggeriet har en lang række gode faciliteter, som kommer beboerne til gode:

•	Ingen forudbetalt leje
•	Grønne fællesarealer med legeplads
•	Mulighed for at holde husdyr
•	Eget skur
•	Fjernvarme – ejendommen er energimærke A
•	Gratis parkering

Lejligheden er  tæt på supercykelstien ind mod selve Aarhus C, hvor man hurtigt når diverse uddannelsesinstitutioner og det bugnende kulturliv i Smilets By. Busstoppestedet 5 min gang  og E45 er under fem kilometer fra matriklen, så også pendlerne tilgodeses.

Velkommen til Søhusene!",https://www.boligportal.dk/lejligheder/aarhus/73m2-3-vaer-id-5360653
"Danmarksgade, 9000 Aalborg, Aalborg  - 3. sal",Aalborg,Danmarksgade,9000,57.045754,9.916718,6.995 kr.,850 kr.,67 m²,2,3.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Nej,N/A,"th.
i Aalborg.
Velkommen til Aalborgs absolutte centrum.
Denne 2-værelses lejlighed er indrettet med entré, stor stue, soveværelse, køkken samt badeværelse.
Lofter og vægge er lavet i lyse materialer, mens køkken og badeværelse er i flot stand.
Der er derudover hems, hvor der er adgang til altanen med en flot udsigt.
Der er opvaskemaskine i køkkenet og bruseniche i badeværelset mens der er vaskemaskine ved den aflukkede bagtrappe.
Mindre husdyr kan tillades mod godkendelse.
Ejendommen er beliggende i Aalborgs absolutte centrum med gåafstand til alt det Aalborg midtby kan tilbyde, og som man har behov for.
Offentlig transport, mange forskellige handlemuligheder, gågader og shoppingcentre, barer, natklubber, gågader, specialbutikker mm. er således lige ved hånden.
Derudover over er der også gåafstand til Østre Anlæg, der er en af Aalborgs absolut største parker med løbe- og gåruter, flot anlæg med fisk og ænder, udendørs træningsfaciliteter, fodbold- og beachvolleybaner og enormt store græsarealer, der i sommerhalvåret bliver flittigt brugt til solbadning, grillfester og socialt samvær generelt.
Der er også gåafstand til Musikkens Hus, Nordkraft og Karolinelunden, der er blandt byens førende kulturelle samlingssteder for både musik, stand-up, foredrag, træning, restauranter m.
m.
Der er desuden gode og i øvrigt utallige parkeringsmuligheder i nærområdet.",https://www.boligportal.dk/lejligheder/aalborg/67m2-2-vaer-id-5297916
"Dalgas Boulevard, 2000 København, Frederiksberg  - 1. sal",København,Dalgas Boulevard,2000,55.67956,12.509225,5.500 kr.,500 kr.,8 m²,1,1.,Værelse,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Jeg lejer et værelse ud til den ikke så pladstrængende. Der er adgang til køkken, bad og to store stuer som kan benyttes. Det samlede areal er 118 m2. 
Lejligheden er nyrenoveret for små to år siden og er udover værelset fuldt møbleret. (værelset kan også møbleres på forhånd med en enkeltmandsseng og tøjskab m. 3 skuffer og knagerække) 
Jeg bor alene i lejligheden, arbejder fuldtid og studerer lidt ved siden af. Jeg opholder mig derfor ikke særligt meget i lejligheden, men sætter pris på ro, madlavning og lidt sport eller film på fjernsynet, når jeg endelig er hjemme.",https://www.boligportal.dk/v%C3%A6relser/k%C3%B8benhavn/8m2-1-vaer-id-5286554
"Nordre Teglkaj, 2450 København, København SV  - 2. sal",København,Nordre Teglkaj,2450,55.653776,12.550076,6.200 kr.,0 kr.,10 m²,1,2.,Værelse,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Hej

Vi er så heldige at få tilbudt en fire-værelses lejlighed i Sydhavnen, og mangler derfor en tredje roomie der har lyst til at flytte ind sammen med os d. 15.06 (evt. 01.07). 

Lidt om os:
Vi er to venner der har kendt hinanden siden 2016. Peter (31) læser en kandidat i historie og skal til at skrive speciale til sommer, og Daniel læser til datamatiker. Udover at Peter synes Daniel (30) er en proletar fra landet, og Daniel synes Peter er en kultursnob, så nyder vi hinandens selskab, og laver mange ting sammen, og håber du vil være en del af dette fællesskab.
Vi kan begge godt lide at være aktive i vores fritid, hvor vi blandt andet begge spiller fodbold på hyggeniveau (på hver vores hold!) eller hopper i træningscentret. Derudover tager vi fra tid til anden en øl i byen, laver mad sammen, ser en film på sofaen, osv. Generelt er vi begge udadvendte og sociale typer, der selvfølgelig også altid respekterer en lukket dør. 

Om dig:
Om du er M/K er underordnet. Vi ser gerne du er nogenlunde samme sted i livet og har lyst til at være en del af fællesskabet og bidrage til de huslige pligter samt til hyggen.

Om værelset: 
Værelset er ca. 10-11 kvm stort, med et gulv-til-loft vindue og skabe. Værelset er umøbleret, så du kan sætte dit eget præg på rummet som det passer dig. 

Om lejligheden:
Kvm: 122
Leje (inklusiv aconto): 6.200
Depositum: 18.600
Indflytning: 15.06.23 (evt. 01.07.23)

Generelt ligger lejligheden et rigtig fint sted i Sydhavnen, meget tæt på det lækre havnebad og tæt på indkøbsmuligheder. Derudover tager det kun 10-15 min. at cykle til centrale steder i København. Derudover er også den store tv-pakke fra YouSee og internet inkluderet i huslejen. 

Skriv gerne et par linjer om dig selv til en af os, så vender vil tilbage og holder løbende samtaler. Vi håber at finde en roomie hurtigst muligt. 

Med venlig hilsen Peter og Daniel.",https://www.boligportal.dk/v%C3%A6relser/k%C3%B8benhavn/10m2-1-vaer-id-5361940
"Trygsvej, 8230 Aarhus, Åbyhøj",Aarhus,Trygsvej,8230,56.156873,10.165579,5.564 kr.,450 kr.,37 m²,1,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,C,"Skønt beliggende i attraktivt villakvarter i Åbyhøj på kanten af Aarhus C. Her er du lige udenfor ringgaden og kun ca. 2 km til rådhuset og indenfor 1,5 km fra universitetet og handelshøjskolen.
Lejligheden har egen indgang, entre, stue-alrum med  ugenert udsigt. Toilet med egen bruseniche, egen vaskemaskine og tørretumbler.
Selvstændigt depotrum i gåden.
Egen parkering i gården.",https://www.boligportal.dk/lejligheder/aarhus/37m2-1-vaer-id-5370581
"Peder Nielsens Gade, 9700 Brønderslev  - 1. sal",Brønderslev,Peder Nielsens Gade,9700,57.271452,9.944206,6.755 kr.,1.204 kr.,86 m²,2,1.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Peder Nielsens Gade, er 86 m2 og er klar til overtagelse. Månedlig husleje er 6755 kr. og indskud beløber sig til i alt 34744 kr. Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/lejligheder/br%C3%B8nderslev/86m2-2-vaer-id-5178100
"Thoras Vænge, 2950 København, Vedbæk  - Stuen",København,Thoras Vænge,2950,55.833737,12.528428,28.200 kr.,1.900 kr.,176 m²,4,Stuen,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,A,"Velkommen til boligen!
Velkommen til denne fantastiske 4-værelses lejlighed med en veldisponeret planløsning som er beliggende i Magdaleneparken.
Lejligheden byder på et stort køkken alrum, hvor der medfølger komfur, emhætte, ovn, køle/fryseskab og opvaskemaskine. Lejligheden har 3 gode soveværelser. Ydermere er der 2 gode badeværelser med separat bruseniche og vaskesøjle i det ene badeværelse. Der opvarmes med gulvvarme i hele lejligheden. I boligen er der opført 63 smukke og æstetiske boliger i naturskønne og historiske omgivelser, langs den smukke Kohave Skov, i udkanten af Vedbæk.
boligen er et hyggeligt boligområde som danner rammen om et indbydende og trygt nabolag, hvor hverdagen og livet leves på bedste vis.
Fælles for alle boligerne er, at de er opført med øje for eksklusivitet og kvalitet. Alt fra materialevalg, køkken til badeværelser med mere, er etableret i et tidsløst design. Her nydes det gode liv hjemme og i nærområdet, med rige muligheder for udfoldelse, sjov, fordybelse og hygge for alle aldre.
Ønsker man at bo i naturskønne omgivelser tæt på København og Øresund, med et enestående nærmiljø, historisk islæt og utallige muligheder, er boligen i Vedbæk et oplagt valg.
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende bolig, og at udsigt m.v. derfor kan variere.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/176m2-4-vaer-id-5378782
