Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Granmosevej, 8620 Kjellerup",Kjellerup,Granmosevej,8620,56.275673,9.42936,8.500 kr.,0 kr.,90 m²,3,-,Rækkehus,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,A,"Exceptionelt 3-værelses rækkehus
Nybyggede rækkehuse med egen have og carport. I gåafstand til indkøb, skole og en enestående natur. Lige i udkanten af Kjellerup. Her er gjort lidt mere ud af husene og omgivelserne, og du får adgang til et stort fælleshus, samt egen carport. 

Husene er opført i materialer af høj kvalitet og er udstyret med blandt andet zinktagrender og store vinduespartier, der giver masser af lys til boligen. 

Granhusene ligger i naturskønt og roligt kvarter, og består af 11 rækkehuse på 90 kvm. Fra stuen går du direkte ud i din egen lille have. Du har også din egen carport, hvor du har mulighed for at parkere en bil. Carporten er gjort klar til opladning af el-eller hybrid-bil direkte på din egen måler. Der hører desuden et isoleret redskabsrum til din bolig. 

Når du træder ind i din nye bolig, lægger du straks mærke til den arkitektindrettede planløsning, der bidrager til at gøre hverdagen både nemmere og sjovere. Stueetagen er praktisk indrettet med entre, toilet, værelser, et rummeligt køkken/alrum og stue. Køkkenet er udstyret med inventar fra Invita og med indbygningsovn i niveau, glaskeramisk kogeplade, emhætte, køle-/fryseskab samt opvaskemaskine. Der er badeværelse, som er udstyret med vaskemaskine og kondens A+ tørretumbler, og boligens værelser er med indbygningsskabe i.

I området Granhusene mærker du naturen helt tæt på. På områderne omkring din bolig er der plantet træer og buske, som ikke kun gør omgivelserne afslappende at være i, men også smukke at kigge på. På fællesområderne finder du også bænke, hvor du kan nyde den friske luft – enten alene eller sammen med dine naboer. Alle fællesarealer bliver passet og plejet af viceværten. Du møder altid de to samme dedikerede viceværter. Derfor kan du altid regne med hurtig hjælp og afklaring, hvis du oplever problemer med, eller har spørgsmål til din bolig. 

Granhusene er bygget efter energimærke A, der sikrer dig et yderst lavt energiforbrug. Som lejer får du også adgang til et fælleshus med toilet og anretter køkken, som kan bruges til mange fællesskabende aktiviteter. Du har ligeledes mulighed for at låne huset til private arrangementer.

Kontakt os for en fremvisning eller hvis du vil vide mere.",https://www.boligportal.dk/r%C3%A6kkehuse/kjellerup/90m2-3-vaer-id-5362723
"Hovedgaden, 2970 Hørsholm  - 1. sal",Hørsholm,Hovedgaden,2970,55.880673,12.498499,11.475 kr.,700 kr.,81 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,C,"Fra entréen træder du direkte ind i lejlighedens hjerte – det rummelige køkkenalrum og vinkelstue. Her er god plads til både spisebord og sofagruppe, mens du stadig har albuerum og arbejdsplads i det nydelige JKE Design køkken, med alle hårde hvidevarer.

I det rummelig badeværelse er der væghængt toilet, bruseniche, gulvvarme og kombi  vaske-/tørremaskine.

I soveværelset er der walk-in-closet med 8 store skabe.

Lejligheden blev totalrenoveret i 2020 med nye vinduer, køkken, badeværelse, indfræset el, filt på væggene og egetræsparket gulve.

I ejendommen er der en fælles tagterrasse på 100 m².

Der er mulighed for at leje egen P-plads.

Lejligheden er beliggende ved det rekreative område ved Dronningedammen, og der er kun få min. til Hørsholm Kirke med skoven og arboretet.

Hørsholm Hovedgade er Nordsjællands hyggeligste gågade, som ligger som en naturlig forlængelse af Hørsholm Midtpunkt (indendørs storcenter - bestående af ca. 65 butikker) lige midt i Hørsholm. Her finder du et spændende udvalg af både special- og kædebutikker samt unikt og fristende shopping-miljø.

Kulturhuset Trommen er beliggende i nærområdet, hvor der er bl.a. er biograf, teaterforestillinger samt musik.

Der er gode offentlige transportmuligheder lige ved døren med busforbindelser til Rungsted Kyst Station, Kokkedal Station samt hurtigbus til København.",https://www.boligportal.dk/lejligheder/h%C3%B8rsholm/81m2-2-vaer-id-5064844
"Skolegade,, 9000 Aalborg, Aalborg  - 1. sal",Aalborg,"Skolegade,",9000,57.04004,9.950389,8.459 kr.,902 kr.,107 m²,3,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"I Vejgaard ligger denne afdeling, som består af lejeboliger i Odinsgade og Skolegade. Bebyggelsen fra 2004 er opført i 2-3 etager med røde murstensfacader. Lejlighederne har 1-4 værelser samt badeværelse, køkken med køle-/fryseskab og kælderrum. Nogle lejligheder er i to plan. Beboerne i afdelingen har adgang til fælles vaskeri og fælles tagterrasse. Afdelingen er opført uden offentlige tilskud, hvorfor der ikke kan søges indskudslån hos Aalborg Kommune.
Boligen udlejes af en almen boligorganisation. Det giver dig en række fordele
 Du er sikret en rimelig husleje, da der ikke er nogen, der skal tjene på lejen. Huslejen bliver fastlagt efter balancelejeprincippet, hvor afdelingens samlede husleje kun skal dække driftsomkostninger. 
 Du kan søge om boligstøtte og indskudslån hos kommunen. Du kan få medbestemmelse med beboerdemokrati. Du kan blive skrevet op på intern venteliste, hvis du en dag skulle ønske en anden bolig. Når du har boet i en almen bolig i otte år og 4 måneder, har du sparet op til en såkaldt normalistandsættelse og kan få hele dit indskud tilbage ved flytning. 
 Derudover får du adgang til et sikkerhedsnet af ejendomsfunktionærer, som kan løse forskellige opgaver vedrørende din bolig- og lejesituation. 

På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/aalborg/107m2-3-vaer-id-5357870
"Henrik Lunds vej , 7800 Skive  - 2. sal",Skive,Henrik Lunds vej ,7800,56.569583,9.011779,4.285 kr.,700 kr.,50 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Ny lejlighed skal ses.lejligheden byder på 50m2
Køkken med opvaskemaskine og køle/fryse.meget lav forbrug
Vaskemaskine kan tilsluttes.kælderrum til opbevaring
Fri Parking på grund.der have der må benyttes 

Husleje 4285
Aconto varme 400kr(Fjernvarme)
Aconto vand 300kr",https://www.boligportal.dk/lejligheder/skive/50m2-2-vaer-id-4924806
"Søndergade, 9000 Aalborg, Aalborg  - Stuen",Aalborg,Søndergade,9000,57.045429,9.929742,4.995 kr.,700 kr.,62 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Rummelig 2-værelses lejlighed beliggende på Søndergade, 9000 Aalborg. 

Lejligheden er beliggende centralt i Aalborg med kort afstand til Karolinelund, gågaderne, havnefronten, diverse handlemuligheder samt offentlig transport. 

Lejemålet indeholder en stue, et værelse samt køkken og bad. 

Lejemålet overtages nymalet og med nybehandlede gulve.",https://www.boligportal.dk/lejligheder/aalborg/62m2-2-vaer-id-5376369
"Discoveryvej, 8960 Randers, Randers SØ",Randers,Discoveryvej,8960,56.419448,10.079268,10.600 kr.,0 kr.,105 m²,4,-,Rækkehus,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,A,"Lækker 1-plans rækkehus i attraktiv udstykning i Munkdrup, som grænser op til Paderup og med nem og hurtig adgang til Aarhus. Få minutter fra hele Storcenter området og en skøn natur omkring. 

Boligerne er færdige og står klar til indflytning. 

Boligerne er opført efter tidens krav og heraf følger meget lave driftsudgifter. Til hver bolig får man en skøn lille terrasse og et lille stykke have. Egen carport til hver bolig, med mulighed for ladestander til elbilen. 

Type A: 4-værelses rækkehus på 105-108 m2 som indeholder: Entre med adgang til værelse med skab. Videre ud i et godt bryggers og adgang til lyst badeværelse, værelse med skab og soveværelse med skabe. Køkken i åben forbindelse med rummelig stue hvor bordet kan rykkes ud til den helt store familiesamling. Fra både køkken og stue er der udgang til en terrasse på hver side af huset. Terrassen fra køkkenet har direkte forbindelse til redskabsrum. Og fra terrassen fra stuen er der adgang til en lille have med græs. Mellem terrasserne er der hæk. 

Lofterne er beklædt med Troldtekt som giver en super god akustik i rummene. Gulvvarme overalt. Her er fjernvarme og genveksanlæg. Der er mulighed for fiber. Der medfølger alt i hårde hvidevarer, så boligen er lige til at flytter ind i. 

Her er nemt at bo og er der noget som skal ordnes ringer man bare til viceværten. 
 
Depositum kan finansieres gennem ekstern finansieringspartner (kontakt os for nærmere info)

Indvendige billeder er modelfoto fra lign. byggeri.

Kontakt os for en fremvisning og lad os vise dig de lækre boliger.",https://www.boligportal.dk/r%C3%A6kkehuse/randers/105m2-4-vaer-id-5336508
"Strandroseparken, 4600 Køge, Strøby Egede  - Stuen",Køge,Strandroseparken,4600,55.410461,12.255871,14.900 kr.,N/A,116 m²,4,Stuen,Rækkehus,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,A,"Velkommen til boligen i Strøby Egede.
Fra entréen i denne bolig har man adgang til 2 gode soveværelser. Fortsætter man ind kommer man til boligens første badeværelse, opført i lækre materialer med god plads.
I boligen er der et stort køkkenalrum med plads til det helt store spisebord, samt god plads til en stor stue også. Fra køkkenalrummet har man adgang til boligens terrasse. Fra stuen har man adgang til boligens sidste soveværelse med eget badeværelse!
Der er gulvvarme i hele boligen, derudover følger alle hårde hvidevarer med.
boligen ligger i skønne Strøby Egede, som er et yderst attraktivt område – tæt på strand, hav og smuk natur, med kun få minutter til daginstitutioner, skole og dagligvarekøb. Et ideelt området især for børnefamilier. boligen ligger desuden i gåafstand til smukke Køge strand og tæt på selve byen Køge, hvilket giver rig mulighed for at benytte sig af diverse kulturtilbud, fritidsaktiviteter og bylivet. Køge Station er ligeledes indenfor kort afstand, hvilket gør området optimalt for pendlere. Fra Køge er det nemt at tage toget mod København, Roskilde eller Næstved samt en lang række buslinjer.
Husdyr: Kan ansøges
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende bolig, og at udsigt m.v. derfor kan variere.",https://www.boligportal.dk/r%C3%A6kkehuse/k%C3%B8ge/116m2-4-vaer-id-5282474
"Teisensvej, 9400 Aalborg, Nørresundby  - 2. sal",Aalborg,Teisensvej,9400,57.056658,9.935553,5.411 kr.,300 kr.,50 m²,2,2.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,A,"2-vær. lejlighed i nyopført ejendom 2021, tæt ved Limfjorden, Nørresundby Gå-gade m.m.

Adgang til fælles tagterrasse, cykelparkering, tremmerum m.m.",https://www.boligportal.dk/lejligheder/aalborg/50m2-2-vaer-id-5310394
"Hovedvejen, 8361 Aarhus, Hasselager",Aarhus,Hovedvejen,8361,56.105796,10.101822,7.800 kr.,1.100 kr.,110 m²,3,-,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"Stor rummelig lejlighed med dejlig stor tagterrasse. Man kommer ind i lejligheden i stueplan, hvor man finder en stor entre samt badeværelset med vaskemaskine. Fra entre'en er der adgang til 1. sal hvor man kommer op i en lille gang hvor fra man kan gå ind i køkkenet eller videre ind i den meget store stue, som absolut er hjertet i lejligheden. Går man ud i køkkenet, så kan man også fortsætte ud på den store tagterrasse, hvor sommerdagene kan nydes. Fra stuen er der adgang til to fine værelser.  

Lejligheden deler privat gård med en anden lejlighed, hvor der er fin plads til parkering samt en lille køkkenhave, lidt havemøbler eller hvad man ønsker. Desuden medfølger et stort aflåst opbevaringsrum på ca. 20m2. Gården holdes i fællesskab.

Der er kun 75m til busstoppested, hvor der er flere busforbindelser indtil byen. Indkøb er også inden for 150m og skolen er ikke meget længere væk.
Der kan efter drøftelse gives mulighed for mindre husdyr som ikke er til gene for naboen.  

Mvh
Jesper",https://www.boligportal.dk/lejligheder/aarhus/110m2-3-vaer-id-4431946
"Kvasen, 7100 Vejle",Vejle,Kvasen,7100,55.699998,9.553577,10.855 kr.,0 kr.,108 m²,4,-,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"Ny 4-værelses bolig ved vandet.

Her kommer I til at bo med Vejle Fjord og åen som nabo, ligesom der er gåafstand til Vejles centrum.

Boligen er 108 m2 fordelt på tre store værelser med indbyggede skabe i flere af dem, et indbydende køkken-alrum og stue med store vinduespartier.

I boligen er der desuden walk-in closet og et dejligt stort badeværelse, hvor der er installeret vaskesøjle ved indflytning.

I køkkenet er der også monteret helt nyt kølefryseskab, ovn/komfur og opvaskemaskine.

I får jeres egen store altan, ligesom der er opført opbevaringsskure foran boligerne sammen med parkeringspladserne.

Allerede når I træder ind i boligen, er der desuden en stor og rummelig entré med indbygget garderobe.

Der er desuden mulighed for husdyr op til 20 kg.

Billeder og visualiseringer er vejledende.",https://www.boligportal.dk/lejligheder/vejle/108m2-4-vaer-id-5294711
"Nyvej, 9500 Hobro  - 2. sal",Hobro,Nyvej,9500,56.643152,9.789306,4.500 kr.,500 kr.,62 m²,3,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,E,"Lejligheden har en fin lys stue med stort vinduesparti med udsigt over byen, værelse, køkken med komfur, køle- fryseskab og emhætte, badeværelse samt en fordeler gang. 
Der er gode parkeringsmuligheder ved bygningen, og kort afstand til både bus- og togforbindelser.
Beliggende nær ved Hobros mange faciliteter og indkøbsmuligheder.
Lejligheden er beliggende i en klassisk gulstensejendom, beliggende i et villakvarter i et dejligt naturskønt område.
Til ejendommen hører en hyggelig fælles frodig have og der er vaskeri i kælderen.
Aconto er på varme kr. 500,-. Lejligheden opvarmes med fjernvarme.
Vand og vandbidrag er inkluderet i lejen.
Lejer bliver selvstændigt tilmeldt på el direkte ved forsyningsselskabet.",https://www.boligportal.dk/lejligheder/hobro/62m2-3-vaer-id-5364439
