Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Gråbrødregade, 6000 Kolding  - 2. sal",Kolding,Gråbrødregade,6000,55.489608,9.476324,8.395 kr.,950 kr.,108 m²,2,2.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Nej,Ja,A,"Skøn beliggenhed kun et stenkast fra Koldings hyggelige strøg med de mange skønne butikker og hyggelige caféer.
Kolding Station nås på under 5 min. til fods.

Denne bolig er en 3 vær. lejlighed, som udover køkken i åben forbindelse med den meget rummelige stue, har bad samt 2 soveværelser. Lejligheden har fransk altan fra køkkenalrum/stue.

Her får du en lejebolig i en flot rødstensejendom. Lejligheden er nyrenoveret med nyt flot, hvidt grebsfrit køkken, flot, grå laminatbordplade og med alt i hårde hvidevarer. Flot badeværelse med flotte grå klinker, vask nedfældet i bordplade med underskabe, spejl med lys og rummelig flisebelagt bruseniche. Desuden håndklædevarmer. Ydermere er der kombimaskine på toilettet

Og selvfølgelig hvide vægge og trægulve. 

Kort sagt helt indflytningsklar og med det eftertragtede lyse look, så du kan sætte dit personlige præg på din nye lejebolig. 

Desuden er der dørtelefon samt elevator i ejendommen. 

Til hver lejlighed er der et depotrum i kælderen, ligesom der er fælles cykelparkering i kælderen. Mulighed for at leje p-plads i gården.",https://www.boligportal.dk/lejligheder/kolding/108m2-2-vaer-id-5266404
"Lundtoftegade, 2200 København, København N  - Stuen",København,Lundtoftegade,2200,55.697495,12.538232,8.995 kr.,950 kr.,36 m²,1,Stuen,Lejlighed,Ja,Nej,Nej,Ja,Nej,Nej,Ja,Ja,A,"Newly build furnished studio apartment located near the New Metro and with short distance to Copenhagen City center. Furnished with all you need for your start to live in Copenhagen. The apartment is newer build approx. 2,5 year ago, and is equipped with a nice big bathroom with washer and dryer. Kitchen have all modern household machines such as a dishwasher, warm air owen, table stove with induction.
Sitting room/bedroom is with a permanent closet for storage. The apartment is floor heated and have its own individually ventilation system. The rental period is minimum 12 month. Apartment is ready for move-in now ! Only for single person's and non smokers.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/36m2-1-vaer-id-5153472
"Kirkegade, 9600 Aars  - 3. sal",Aars,Kirkegade,9600,56.80349,9.51404,8.193 kr.,N/A,108 m²,3,3.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Kirkegade og består af 3 værelser samt køkken og bad. Lejemålet er 108 m2 og er klar til overtagelse snarest. Månedlig husleje er 8193 kr. og indskud beløber sig til 42800 kr. 

Send en besked, hvis lejemålet har fanget din interesse.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/aars/108m2-3-vaer-id-5376339
"Dampmøllevej, 8340 Aarhus, Malling  - 1. sal",Aarhus,Dampmøllevej,8340,56.039529,10.191835,12.790 kr.,600 kr.,138 m²,4,1.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,A,"Denne lejlighed i to plan på 138 kvadratmeter fordeler sig med entré med garderobeskab og gæstetoilet, et stort aflangt køkken-alrum, rummelig stue med loft til kip og ovenlysvindue, bryggers med vaskemaskine, tørretumbler og pulterrum, og en dejlig altan i stueetagen, og på overetagen to værelser med indbyggede skabe, en stor repos og et flot badeværelse. 

Køkkenet er et Invita køkken i eksklusivt design med hvid Corian køkkenbordplade og stålvask, Siemens ovn, kølefryseskab, kogesektion, opvasker og emhætte. 
Der er gulvvarme og ventilation/genveks i hele boligen, som giver et særdeles komfortabelt indeklima.

Boligen er én af 52 boliger i Malling Dampmølle med 2, 3, 4 og 5 værelser, i et uforpligtende bofællesskab midt i Malling by syd for Aarhus, med mange fællesfaciliteter som stort fælleshus med plads til 50 personer med restaurationskøkken og storskærm, gæstebolig til 4 personer, hobbyværksted, køkkenhaver, gratis beboerbiler og cykler, fællesarrangementer m.v., alt sammen inkluderet i huslejen. 

Kontakt os for at aftale en uforpligtende fremvisning, hvis du gerne vil se boligen.",https://www.boligportal.dk/lejligheder/aarhus/138m2-4-vaer-id-5345729
"Amaliegade, 8700 Horsens  - 4. sal",Horsens,Amaliegade,8700,55.862461,9.85536,6.400 kr.,600 kr.,77 m²,2,4.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Hyggelig og rummelig kvistlejlighed med synlige bjælker. Lejligheden har tre franske altaner med udsigt over byen. Det store badeværelse, med god plads, med vaskemaskine/ tumpler. Fra det store køkken nydes udsigten over byens tage, køkkenet indeholder, komfur,køl/ frys samt opvaskemaskine, er på vej,   Dejligt lyst værelse med fransk altan. Over værelset er der en stor hems med plads til overnattende gæster.
Der er elevator i ejendommen samt depotrum i kælderen.  parkeringsplads. Fast viceret , der vasker trapperne.",https://www.boligportal.dk/lejligheder/horsens/77m2-2-vaer-id-4456913
"Østergade, 8830 Tjele, Ørum",Tjele,Østergade,8830,56.48151,9.62644,6.727 kr.,252 kr.,98 m²,3,-,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Østergade og består af 3 værelser samt køkken og bad. Lejemålet er 98 m2 og er klar til overtagelse 01-10-2023. Månedlig husleje er 6727 kr. og indskud beløber sig til 32753 kr. 

Send en besked, hvis lejemålet har fanget din interesse.

Mandag: 9-13
Tirsdag: 9-13 & 15-16.30
Onsdag: 9-13
Torsdag: 9-13 & 15-16.30
Fredag: 9-13

For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/tjele/98m2-3-vaer-id-5349977
"Moldevej, 7100 Vejle  - 6. sal",Vejle,Moldevej,7100,55.719744,9.557989,6.137 kr.,505 kr.,76 m²,2,6.,Lejlighed,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,N/A,"For den modne lejer - i trygge og rolige omgivelser med nye elevatorer og lukkede altaner. Med gode parkerings-forhold.
Værelser til gæster, aviser i læsestuer og pension fra professionelt køkken.
Ring for aftale om fremvisning",https://www.boligportal.dk/lejligheder/vejle/76m2-2-vaer-id-5369777
"Aakjærsvej, 6920 Videbæk, Troldhede  - 1. sal",Videbæk,Aakjærsvej,6920,55.991112,8.745144,3.950 kr.,950 kr.,88 m²,3,1.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Ja,E,"Hvis du vil have en lys og billig lejlighed i Troldhede, så er muligheden her. Lejligheden er på 88 kvm fordelt på 3 værelser, køkken og bad. Der er et selvstændigt værelse med egen dør, og så er der to stuer en-suite, der kan bruges enten som én stor stue, eller som et værelse (med ""buen"" som indgang) og en lille stue. Der er nyt stort køle/fryseskab og nyere opvaskemaskine. Til lejligheden hører også et aflåseligt kælderrum, samt adgang til fælles have. Der er vaskemaskine i kælderen. Udover lejen, betales der kr. 250 pr. person til vand om måneden.
Udlejer har flere lejemål i Troldhede, både lejligheder og erhvervslejemål. Nogle er til indflytning straks, nogle til 1. august og 1. september.",https://www.boligportal.dk/lejligheder/videb%C3%A6k/88m2-3-vaer-id-5296695
"Møllegårds Alle, 4850 Stubbekøbing  - 1. sal",Stubbekøbing,Møllegårds Alle,4850,54.88955,12.031091,5.500 kr.,600 kr.,66 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,D,"Hyggelig ejendom med fire lejemål med fælles have. 
Lejemålet består af stue, soveværelse samt køkken med komfur og emhætte. 
Kælderen deles med naboen, hvor der er plads til at stille sin egen vaskemaskine.",https://www.boligportal.dk/lejligheder/stubbek%C3%B8bing/66m2-2-vaer-id-5314357
"Engløbet, 2730 København, Herlev  - 1. sal",København,Engløbet,2730,55.721792,12.429448,11.900 kr.,1.100 kr.,94 m²,3,1.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,N/A,"Velkommen til boligen
Velkommen til denne charmerende 3-værelses lejlighed beliggende i en rolig og attraktiv del af Herlev. Med sin fine indretning, hyggelige atmosfære og bekvemme beliggenhed er denne lejlighed perfekt for dig, der ønsker et funktionelt hjem.
Lejligheden byder velkommen med en hyggelig stue i åben forbindelse med køkkenet, hvor du kan slappe af og nyde dit daglige liv. Den åbne planløsning skaber en rummelig fornemmelse, samtidig med at den rummer områder til spisning og afslapning. De store vinduer lader lyset strømme ind, og skaber en behagelig atmosfære i rummet.
Lejligheden har også to soveværelser. Begge værelser er tilstrækkeligt rummelige til at rumme en seng og opbevaringsløsninger til dine ejendele. Badeværelset er moderne og velindrettet med en bruseniche og vaskemaskine og tørretumbler.
Lejligheden ligger i et roligt kvarter i Herlev, der tilbyder en fredelig tilbagetrukkenhed. Samtidig er der let adgang til lokale butikker, restauranter, offentlig transport og cykelafstand til København.
Denne 3-værelses lejlighed i Herlev er ideel til en enkelt person, et par eller en lille familie, der ønsker et praktisk og hyggeligt hjem.
Derudover:
- Elevator i bygningen
- Depotrum til alle lejligheder
- Det er muligt at leje en p-plads i kælderen eller i terræn
Det med småt:
- Det er ikke tilladt at stå i RKI
- Kæledyr skal godkendes af udlejer
- Bemærk, at billedmaterialet ikke nødvendigvis stammer fra den pågældende bolig.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/94m2-3-vaer-id-5376002
