Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Skovlyst, 8800 Viborg",Viborg,Skovlyst,8800,56.444295,9.35114,10.500 kr.,N/A,105 m²,4,-,Rækkehus,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Nej,N/A,"Velkommen til Skovlyst – Nybyggede rækkehuse i rolige omgivelser.

Her har du mulighed for at leje et yderst veldisponeret et-plans rækkehus, hvor du bor tæt på naturen og alligevel med kort afstand til Viborgs hyggelige midtby.

Springer du på cyklen kan du på bare få minutter nå div. daginstitutioner, skoler, idrætsfaciliteter og indkøbsmuligheder.

På Skovlyst finder du 28 yderst velindrettede rækkehuse med store lyse rum, Svane køkken, 2 solrige terrasser samt et let og overskueligt havestykke, carport samt redskabsrum til hver bolig.

Du træder ind i en entré med god plads til jakker og sko, bryggers med vaskesøjle, stort lyst køkken med direkte adgang ind til indretningsvenlig og hyggelig stue, 3 lyse værelser og et stilrent og moderne klinkebadeværelse.

Lyder Skovlyst som noget for dig? – så kontakt os allerede idag, for nærmere info.

*** OBS. Modelfotos og plantegninger er vejledende***",https://www.boligportal.dk/r%C3%A6kkehuse/viborg/105m2-4-vaer-id-5304155
"Amaliegade, 8600 Silkeborg  - 2. sal",Silkeborg,Amaliegade,8600,56.165641,9.54899,8.145 kr.,580 kr.,95 m²,3,2.,Lejlighed,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,N/A,"Velkomen til Amaliegården.

I dette 3 værelses lejemål får du:


2 gode lyse værelser med skabe
Nyere køkken
Stor stue
Vaskemaskine og tørretumbler
P-tilladelse
Kælderrum
Skønt gårdmiljø med mulighed for fællesskab.

Området:

Du finder Amaliegåden i hjertet af Silkeborg.

Silkeborg er en hyggelig handelsby med mange flotte specialforretninger, stemningsfulde caféer og restauranter. Det hele er samlet i et net af hyggelige gågader.

I gåafstand fra midtbyen kan du opleve den smukke natur, Gudenåen, havneområdet samt Papirfabrikken. Der er 5 min til stationen og biblioteket.

Der er et stort udvalg af både ungdomsuddannelser samt videregående uddannelser i Silkeborg, her er stort set alt hvad man har behov for.

OBS. Der opkræves et månedligt beløb på pt. kr. 183 for antenne (Grundpakke ved You see)

Der medfølger et kælderrum til hver bolig.",https://www.boligportal.dk/lejligheder/silkeborg/95m2-3-vaer-id-5246603
"Lokesvej, 8230 Aarhus, Åbyhøj  - 1. sal",Aarhus,Lokesvej,8230,56.14876,10.166742,7.900 kr.,400 kr.,55 m²,2,1.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Nej,A,"Lejligheden har stue, som er i åben forbindelse med køkkenet, som er fra Invita, og 1 rummeligt soveværelse. Badeværelset er godt, og plads til kombimaskine/vaskemaskine. Dertil kommer en god altan.

Der vil være adgang til depotrum i kælderen samt mulighed for leje af p-plads i p-kælderen. Der kan gives særskilt tilladelse til én enkelt hund (lille) eller én indekat.

Åbyen er en del af det nye brokvarter, der ligger ved Søren Frichs Vej, som er i rivende udvikling. Åbyen er tæt på uddannelsesinstitutioner, Ceres Byen og Aarhus midtbys mange faciliteter.",https://www.boligportal.dk/lejligheder/aarhus/55m2-2-vaer-id-4478864
"Hærvejen, 6230 Rødekro  - 1. sal",Rødekro,Hærvejen,6230,55.06743,9.335214,6.775 kr.,1.000 kr.,136 m²,4,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,D,"4-værelses 1. sals lejlighed på 136 m2 udlejes, centralt beliggende i Rødekro med 20 m2 altan og gårdhave.
Opvarmning er fjernvarme. Lejligheden er nymalet.
Indeholder: 30 m2 køkken/alrum med laminatgulv, hvidt inventar med bøgekant og bøgebordplade. Stort bryggers på 20 m2 med laminatgulv og faste skabe og udgang til altan. Stue med laminatgulv, soveværelse med skabsvæg, 2 værelser med laminatgulve. Badeværelse med bruser, grå vinyl, skabe og marmorbordplade.
Ingen husdyr",https://www.boligportal.dk/lejligheder/r%C3%B8dekro/136m2-4-vaer-id-5379306
"Kirkebjerg Parkvej, 2605 København, Brøndby  - 2. sal",København,Kirkebjerg Parkvej,2605,55.658543,12.395401,15.995 kr.,750 kr.,89 m²,3,2.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,N/A,"Livet leves i Kirkebjerg Park i trygge, moderne rammer. De attraktive lejligheder opføres midt i et område i spændende udvikling - som en central del af Glostrups nye, inspirerende bymidte hen over jernbanen, tæt på skoler, indkøbsmuligheder og offentlig transport. Bebyggelsen, i 3-5 etager, fremstår i varme naturfarvede sten og vil danne trygge komfortable rammer for den kvalitetsbevidste livsnyder med plads til fordybelse på tagterrassen eller på altanen med smuk
udsigt. Boligerne indeholder alle moderne bekvemmeligheder i et stilrent, arkitektonisk udtryk fordelt på 2- 3-værelses lejligheder - henvender sig til alle aldre. Når storbyen kalder, er der mulighed for at komme til København på 18 minutter med tog fra Glostrup Station.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/89m2-3-vaer-id-5374895
"Bredgade, 6900 Skjern  - Stuen",Skjern,Bredgade,6900,55.949288,8.490556,7.000 kr.,0 kr.,90 m²,3,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,N/A,"Fin lejlighed i stueplan - ny renoveret, med 2 store værelser, Bad, stor køkken, stor stue, egen indgang og p-plads.
Centrum af Skjern .",https://www.boligportal.dk/lejligheder/skjern/90m2-3-vaer-id-4502119
"Rømersvej, 5200 Odense, Odense V  - 1. sal",Odense,Rømersvej,5200,55.395835,10.347323,6.675 kr.,450 kr.,65 m²,2,1.,Lejlighed,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,A,"Vi udlejer nu vores fine nybyggere lejligheder. 

Vi har bygget 20 stk 2-værelses, 14 stk. 3 værelse og 5 stk. 4-værelses, og vi har cirka udlejet 55% lige nu. Vi har lejligheder i stueplan med egen terrasse, 1, 2 og 3 sal hvor der er stor altan.

Kom og kig - find din drømmebolig

Ejendomsselskabet Rømersvej som er vores familieselskab opfører Frejas Bo med 39 lejligheder 2, 3 og 4-værelses lejligheder. Alle får enten egen terrasse eller stor altan.

Vi har gjort os mange tanker om Frejas Bo, så det bliver et godt sted at bo. Lejlighederne er indrettet, så vi mener, at det giver den bedste bo-kvalitet. Alle lejligheder er gennemlyste. Materialevalget er stilrent og enkelt, og vi har valgt gode kvalitetsmaterialer udvendigt og indvendigt. 

Lejlighederne er monteret med kvalitets køkken og badeværelsesinventar fra HTH, køle-fryseskab, ovn med pyrolyse, opvaskemaskine, induktionskogeplade og emhætte. 
Vaske- og tørremaskine på badeværelset.
Gulvvarme i alle rum.
Ventilationsanlæg med 85% varme-genindvinding

Øvrige informationer.
-	Fiber internet og antenne udbydes af Waoo / Energi Fyn. 
-	Cykelparkering er etableret udenfor hver opgang som fremgår af oversigtsplanen.
-	I opgangene er der plads til barnevogn, jogger og tilsvarende.
-	Rengøring af trappeopgange og vedligeholdelse af udenoms arealer er med i lejen.
-	Alle lejligheder har depotrum på cirka 2,5m2 sammen med teknikrummet.
-	Kodetastatur med egen kode til opgangsdøre
-	TV-overvågning af alle opgange, som etableres for at højne sikkerheden for vores beboere og henstilling af pakker gøres mere sikker.
-	Der må ikke ryges i lejlighederne
-	Parkeringsplads ved boligerne
-	Opladning af El-bil ved boligerne

Området:
250 meter til Odense letbane ved Idrætsparken
200 meter til Føtex, Lidl med flere

OBS. Billeder badeværelse er reference billeder fra et andet tilsvarende projekt.

Vi glæder os til at vise dig Frejas Bo - et godt sted at bo.",https://www.boligportal.dk/lejligheder/odense/65m2-2-vaer-id-5365657
"Kirkevej, 6534 Agerskov  - 1. sal",Agerskov,Kirkevej,6534,55.130921,9.137002,4.100 kr.,400 kr.,52 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Hyggelig 2 værelses lejlighed udlejes i god ejendom i Agerskov.
Dejligt køkken, soveværelse, mindre entre og flot badeværelse.",https://www.boligportal.dk/lejligheder/agerskov/52m2-2-vaer-id-5366707
"Strandvejen, 9000 Aalborg, Aalborg  - 3. sal",Aalborg,Strandvejen,9000,57.053265,9.91106,7.464 kr.,800 kr.,74 m²,2,3.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,N/A,"Velkommen indenfor i denne moderne 2-værelses lejlighed på Strandvejen i starten af Vestbyen. 

Her får du en super skøn beliggenhed, tæt på fjorden, indkøb, spisesteder, take-away og meget mere. 

Lejlighedens cool urban stil kommer til udtryk ved eksempelvis de mørkegrå køkkenelementer, de rå lofter og glasvæggen mellem stue og soveværelse. Lejlighedens kvadratmeter fordeler sig over en entré, et kombineret køkkenalrum og stue, soveværelse med indbyggede skabe samt et badeværelse med separat bruseniche og - igen - super god skabsplads/opbevaringsplads.

Lejligheden indeholder alt i hårde hvidevarer.

OBS. Billederne er af en lignende lejlighed af samme kvalitet og i samme materialer.

Kontakt os endelig for en fremvisning!",https://www.boligportal.dk/lejligheder/aalborg/74m2-2-vaer-id-5228100
"Skansegade, 8940 Randers, Randers SV  - 1. sal",Randers,Skansegade,8940,56.451403,10.042984,7.400 kr.,800 kr.,115 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"Lejemålet er beliggende på Skansegade og består af 3 værelser samt køkken og bad. Lejemålet er 115 m2 og er klar til overtagelse 01-11-2023. Månedlig husleje er 7400 kr. og forudbetalt husleje og depositum beløber sig til i alt 29600 kr. 

Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/lejligheder/randers/115m2-3-vaer-id-5377543
