Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Søtorvet, 8600 Silkeborg  - 1. sal",Silkeborg,Søtorvet,8600,56.172834,9.554814,13.500 kr.,1.220 kr.,112 m²,3,1.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Nej,N/A,"Bo til leje i Søtorvets gennemførte lejeboliger, hvor arkitekturens eksklusive detaljer gennemstrømmer byggeriet, fra de ydre rammer og helt ind i boligernes hjerterum. Her kommer ingen i bagerste række. Alle beboere er sikret lys, luft og ikke mindst fantastisk udsigt. Søtorvets 8 bygninger er fortællingen om grundige arkitekttegninger, og innovative idéer om lys og rummelighed, der er nøje udført i detaljer som god afstand mellem bygninger, varierende bygningshøjder og gedigne kvalitetsmaterialer. Det bliver et liv lidt ud over det sædvanlige at blive lejer i Søtorvets banebrydende bytårne.

OBS; billeder, visualiseringer og plantegninger er vejledende.",https://www.boligportal.dk/lejligheder/silkeborg/112m2-3-vaer-id-5378952
"Agerbæksvej, 8240 Aarhus, Risskov  - 2. sal",Aarhus,Agerbæksvej,8240,56.187969,10.220437,13.200 kr.,900 kr.,103 m²,3,2.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,N/A,"I Agerbækshave får du en lækker, moderne bolig med smukke, grønne udearealer. Her må man holde hund eller indekat, og de velindrettede boliger passer til enhver smag og pladsbehov. Vi udlejer moderne boliger fordelt på 1-, 2-, 3- og 4-værelses lejligheder. Boligerne er fordelt over syv opgange, som samlet danner rammerne om et hyggeligt gårdmiljø til glæde for Agerbækhaves beboere. Et fælleshus med tagterrasse bliver det oplagte sted at mødes med dine naboer. Du kommer til at bo i et smørhul tæt på skov og strand, indkøb og offentlig transport i skønne og attraktive Risskov.

Vi udlejer projektet i to etaper, derfor kan du i første omgang kun leje en bolig i opgang 18-24.

BOLIGSTØTTE:
Alle lejere i seniorboligerne kan søge boligstøtte. Som førtidspensionist eller folkepensionist kan du få op til DKK 4.409 kr. i støtte hver måned. Boligstøtte er skattefrit. 


ALDERSKRAV TIL SENIORBOLIGER:
Det er et krav, at alle beboere i Agerbækshave er voksne på 55+ år uden hjemmeboende børn og er indstillet på at indgå i et godt naboskab.

INDE:
Dette er en annonce for et af projektets 3-værelses boliger. 

Når du træder ind igennem hoveddøren, bliver du mødt af et funktionelt køkken, som ligger i åben forbindelse med alrummet. Fra enten køkken eller alrum er der direkte adgang til boligens altan eller terrasse. Køkkenerne har et moderne og lyst udtryk med hvide fronter og alt i hårde hvidevarer. Derudover har lejlighederne enten ét, to eller tre værelser afhængigt af størrelsen, som kan indrettes til soveværelse samt kontor eller gæsteværelse. Lejlighederne kommer med mange forskellige planløsninger, så gå på opdagelse og find dén bolig, som passer dig.

NB: Billederne er fra en prøvebolig. Se plantegning for specifik indretning. 

UDE:
Alle lejligheder har sin egen skønne altan, terrasse eller store altan, hvor du kan indrette dig med et lille cafébord og stole eller måske nogle krukker med blomster. Nogle få af boligerne har både altan og terrasse eller en stor altan. 

FÆLLESOMRÅDER:
Agerbækshave har et dejligt fællesrum på toppen af bygningen, hvor alle beboere kan samles til hverdag og nyde hinandens selskab. Fællesrummet får tilknyttet et køkken, samt et gæsteværelse, der kan lejes til overnattende gæster.

Gårdmiljøet bliver anlagt med stier og grøn beplantning for at skabe rammerne om en grøn oase og samlingspunkt. Der kommer ligeledes et hyggeligt orangeri, hvor man kan sidde og hygge sig året rundt. I gården vil der være mulighed for at sidde og nyde naturen og dyrke det gode naboskab. En petanquebane bliver opført med tilhørende bænke, hvor man udfordrer sine naboer til et spil eller blot kigge på og stå for kolde drikke til spillerne.

Der kommer en stor, fælles tagterrasse i forbindelse med fællesrummet med borde og stole, så man kan sidde og nyde udsigten over området og måske få et glimt af havet med et glas kølig hvidvin i hånden.

Der er en vicevært tilknyttet Agerbækshave, som står klar til at hjælpe beboerne med både store og små udfordringer i hverdagen. Viceværten tager sig af opgaver lige fra snerydning af fællesarealerne til udskiftning af en elpære i beboernes lejligheder.

HÅRDE HVIDEVARER:
Alle boliger har integreret køle/fryseskab, indbygningsovn, induktionskogeplade, opvaskemaskine samt vaskemaskine og tørretumbler.

HUSDYR:
Katte: Lejere kan ansøge om tilladelse til at holde én indekat på adressen. Udekatte er ikke tilladt.
Hund: Lejere kan ansøge om tilladelse til at holde hund. Store hunde er ikke tilladt.
Andre dyr: Kontakt os.

PARKERING:
Under det store fælles gårdmiljø i gadeplan kommer en overdækket parkeringsplads med 59 betalingspladser, hvoraf otte pladser er med ladestandere fra Clever. Der er fire handicapparkeringspladser. Der kommer ligeledes aflukket cykelparkering inde i opgangene, hvor du kan stille en cykel, en elcykel, en eventuel el-scooter eller lignende tørt og sikkert. 

ELEVATOR:
Der er elevatorer placeret i samtlige syv husnumre, som går fra gadeniveau til toppen af bygningen. Så det er altid muligt at vælge elevatoren over trappen i Agerbækshave.

TRANSPORT:
Der afgår busser næste lige udenfor din hoveddør, som kan tage dig ind til byen. Letbanen har et stop ikke langt fra Agerbækshave, ligesom Midttrafik tilbyder flexture i området. Læs mere om flexturene her.",https://www.boligportal.dk/lejligheder/aarhus/103m2-3-vaer-id-5367230
"Viften, 2670 Greve  - 3. sal",Greve,Viften,2670,55.5848,12.320129,10.900 kr.,1.000 kr.,77 m²,3,3.,Lejlighed,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,N/A,"UNDERSKRIV LEJEKONTRAKT PÅ EN BOLIG PÅ MINIMUM 84 KVM I JULI/AUGUST OG BETAL 0 KR FOR FØRSTE MÅNEDS LEJE!

Solviftens lejligheder er moderne indrettede og veludnyttede. Du får en nyopført, energioptimeret bolig, som er lige til at flytte ind i. Store vinduespartier sikrer masser af lys i boligen. Gulvene er i eg-laminat og derudover er der klinker i entre og badeværelse.",https://www.boligportal.dk/lejligheder/greve/77m2-3-vaer-id-5367296
"Kongensgade, 6700 Esbjerg, Esbjerg  - 2. sal",Esbjerg,Kongensgade,6700,55.466858,8.445282,11.069 kr.,1.090 kr.,132 m²,5,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"I centralt beliggende ejendom i Kongensgade udlejes pr. 1.10.2023 stor og lys lejlighed på 132 m2, beliggende på 2. sal. Lejligheden indeholder to sammenhængende stuer, soveværelse, to separate værelser, nyt køkken og badeværelse. Der er vaskemaskine og tørretumbler i lejligheden. Lejligheden overtages nymalet og indflytningsklar. Månedlig leje kr. 11.069, a`conto varme kr. 1.000 + vinduesvask kr. 90. Depositum 3 måneders leje.  Nærmere oplysninger og besigtigelse kan aftales.",https://www.boligportal.dk/lejligheder/esbjerg/132m2-5-vaer-id-4532349
"Jyllandsgade, 9000 Aalborg, Aalborg  - 1. sal",Aalborg,Jyllandsgade,9000,57.04234,9.922336,10.025 kr.,900 kr.,97 m²,3,1.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,A,"Sjældent udbudt 3-vær. lejlighed i nyere byggeri fra 2018 på det dejlige Godsbaneareal. Lejligheden indeholder lækkert køkken og stue i ét, hvor der er en fin vinkel på stuen, så man sagtens kan splitte stue og køkken op. I køkkenet er der god skabsplads. Dejligt stort badeværelse med flotte klinker i travertin look. Soveværelse samt fint værelse – begge med indbyggede skabe. Interiøret i alle rum er fra Invita. Flotte egetræs parketgulve i hele lejligheden. Fra soveværelse og stue er der adgang til dejlig stor syd-/og vestvendt hjørnealtan. En lejlighed, hvor der er kræset for deltaljerne. Selve ejendommen rummer en smuk overdækket atriumgård, hvor ejendommens beboerne kan mødes, og i kælderen, der er i to niveauer, er der mulighed for leje af p-plads. Tilkørsel hertil sker via en smart bilelevator. Der er ligeledes adgang til fælles tagterrasse med smuk udsigt over Aalborg by. De viste billeder er ikke fra denne lejlighed, men en lejlighed af samme type.
En lejlighed der virkelig skal ses. 
 Lejemålet er fra lejers side uopsigelig de første 12 måneder. Husdyrhold tillades ikke. Bofællesskab tillades ikke. Der er rygeforbud i hele ejendommen, herunder i lejligheden, altanen samt den fælles tagterrasse.",https://www.boligportal.dk/lejligheder/aalborg/97m2-3-vaer-id-3574736
"Katholtvej, 8600 Silkeborg",Silkeborg,Katholtvej,8600,56.193181,9.509915,8.850 kr.,0 kr.,84 m²,3,-,Rækkehus,Nej,Ja,Ja,Nej,Ja,Nej,Ja,Nej,A,"Katholtvej i Buskelund ligger i rolige og trygge omgivelser. Her kan du bekymringsfrit sende dine børn ind på legepladsen, som er placeret centralt i området. Området huser desuden et lækkert aktivitetshus, som kommer til at danne rammen om mange hyggelige arrangementer, hvor beboerne kan mødes på kryds og tværs af alder og interesser!

Selve rækkehuset er indrettet med en rummelig entre, et veldisponeret badeværelse, soveværelse og værelse med faste skab(e) - samt husets hjerterum - køkken-alrummet.

Køkken-alrum og stue
Rækkehusets hjerterum er det lækre køkken-alrum, der ligger i åben forbindelse med stuen. Det store vinduesparti giver et flot lysindfald samt udgang til din egen terrasse. Med den åbne planløsning er der god plads til at indrette sig med både spiseplads og sofaarrangement.

Værelser
Rækkehuset indeholder to værelser, som er placeret i hver sin ende af boligen. I det store soveværelse finder du et fast garderobeskab til opbevaring, og der er god plads til en dobbeltseng. Herfra har du udsigt til den hyggelige terrasse. Det andet værelse er også rummeligt og har en god størrelse til f.eks. kontor eller børneværelse. Her finder du også et fast skab.

Badeværelse
Rækkehusets badeværelse har indgang fra den store entré, hvor du finder både vaskemaskine og tørretumbler. Badeværelset er opført i moderne, stilrene materialer. Det indeholder alt, hvad man skal bruge: bruseniche, toilet, håndvask samt god plads til opbevaring af diverse toiletartikler og håndklæder.

Uderum
På den ene side af huset har du adgang til en dejlig, flisebelagt terrasse, hvor du kan nyde din kaffe i ro og mag. På den anden side af huset har du et fint skur, hvor der er god plads til opbevaring af f.eks. haveredskaber. Bil parkeres på de anlagte fælles p-pladser i området.

2.stk. husdyr er tilladt mod godkendelse fra udlejer.

Forbrug afregnes direkte med Silkeborg forsyning, samt AURA el og tilmeldes på indflytningsdagen.

Boligerne opføres med fibernet - boks fra Norlys er opsat ved indflytning. Der er frit valg af udbydere blandt Norlys' samarbejdspartnere.

- YouSee          - Hiper
- Stofa             - Max Speed 
- Fastspeed     - Boxer
- Waoo            - Bolig-Net
- Kviknet          - Altibox

Der bliver opsat to el-lade standere i området med to udtag på hver stander.

NB: Visualiseringer er vejledende.",https://www.boligportal.dk/r%C3%A6kkehuse/silkeborg/84m2-3-vaer-id-5270301
"Vesterbro, 9000 Aalborg, Aalborg  - Stuen",Aalborg,Vesterbro,9000,57.044489,9.911846,4.280 kr.,550 kr.,48 m²,1,Stuen,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,E,"Vil du bo centralt i Aalborg, bliver det ikke meget bedre! Du er midt på Vesterbro, tæt på midtbyens mange indkøbs- og shoppingmuligheder, det stadigt voksende udvalg af spændende spisesteder og det skønne område omkring byens livlige havnefront.

Lejligheden:
Du bliver budt velkommen indenfor i den store entre/fordelingsgang med god plads til opbevaring og højt til loftet. Herfra er der adgang til lejligheden øvrige rum. Lejlighedens køkken er opbygget i hvide moderne elementer med sort bordplade, indbyggede hvidevarer samt masser af skabsplads og matlakerede gulve som matcher skabene. Fra køkkenet er der udgang til den solrige altan, som for nyligt et blevet flot istandsat - klar til at nyde sommerens solstråler.

Lejligheden har et stort badeværelse med hvidt skabsarrangement samt stor bruseniche. Badeværelset er med hvide fliser på vægge og grå gulvfliser.

Sidst men ikke mindst er der den højtloftede stue. Her er der isat nye lyddæmpende glas i vinduerne og trægulvene er, ligesom i entreen, matlakeret fyrretræs planker.

I baggården er der parkeringspladser efter først til mølle princippet (Næsten altid garanteret plads, hvis du er hjemme inden kl. 17 i hverdagene) og i kælderen har lejligheden et kælderrum på 2 kvm samt egen vaskemaskine i vaskerummet. så skal du aldrig stå i kø for at få vasket tøj igen. Derudover er der et nymalet loftrum til lejligheden på 7 kvm, perfekt til at indrette hobbyrum, gæsteværelse, cykelværksted eller noget helt tredje!

Lejligheden kan overtages som beset, eller nyistandsat med matlakeret gulve og nymalet vægge

Overtagelsestidspunkt kan aftales efter behov",https://www.boligportal.dk/lejligheder/aalborg/48m2-1-vaer-id-4746335
"Ejbyvænget, 5220 Odense, Odense SØ",Odense,Ejbyvænget,5220,55.393764,10.423862,9.450 kr.,0 kr.,80 m²,3,-,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"🤩Dejlig lejlighed i 5220 Odense!🤩

Lejlighederne er med store lyse rum og flot lyse gulve!
• Stuen ligger i åben forbindelse til køkkenet
• Rummeligt soveværelse
• Moderne badeværelse
• Altan eller terrasse, perfekt til at nyde sin morgenkaffe 

En beliggenhed med under 2 min. gåafstand til indkøb, fitness, restauranter samt letbanestationen ""Korsløkke"". Det bliver ikke nemmere!   
Kontakt os allerede i dag  og book en personlig fremvisning  

En beliggenhed med under 2 min. gåafstand til indkøb, fitness, restauranter samt letbanestationen ""Korsløkke"". Det bliver ikke nemmere!
Kort til centrum af Odense - kom let frem og tilbage fra letbanen, som du kan gå til på kun 2 min! Kun 5 min. fra Rosengårdscentret! Tæt på det nye OUH!

Skal du være den heldige lejer af denne bolig? Så ring eller skriv til os nu! 📲

**Billederne er af en lejlighed, der er identisk - DOG med anden placering!**",https://www.boligportal.dk/lejligheder/odense/80m2-3-vaer-id-5198277
"Bredgade, 6960 Hvide Sande  - 2. sal",Hvide Sande,Bredgade,6960,55.999945,8.127242,13.000 kr.,800 kr.,122 m²,3,2.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"<p style=""text-align: left;"">Fantastisk 3-værelses lejlighed i nybyggeri klar til overtagelse.</p>
<p style=""text-align: left;"">Vil du bo en lys, flot og rummelig bolig med alt i hårde hvidevarer og lækker udsigt? Så er boligen klar til dig nu.</p>
<p style=""text-align: left;"">Lejligheden består af entré, stort og lyst køkken-alrum med udgang til altan. Rummeligt badeværelse med badeområde. Soveværelse i god størrelse med adgang til walk-in og lille toilet ved soveværelse. Endnu et værelse velegnet som børneværelse, kontor eller gæsteværelse.</p>
<p style=""text-align: left;"">Fra altanen er der flot udsigt over Ringkøbing Fjord og det hyggelige havnemiljø.</p>
<p style=""text-align: left;"">OBS! Billederne er fra en fremvisningsbolig, hvorfor forskelle kan forekomme.</p>.",https://www.boligportal.dk/lejligheder/hvide-sande/122m2-3-vaer-id-5371162
"Dalgasgade, 9000 Aalborg, Aalborg  - 2. sal",Aalborg,Dalgasgade,9000,57.049574,9.913291,5.830 kr.,750 kr.,70 m²,3,2.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"BO LYST OG DEJLIGT

i en flot og velholdt ejendom beliggende i Reberbansgade 12B/Dalgasgade 1, Aalborg. I Ejendommen er der i 2012 isat nye vinduer i facaden mod gaden.

Boligen fremstår nyistandsat - lyse trægulve, hvide vægge, lofter og træværk.

I ejendommen er der fællesvaskeri i baggården, cykelskur i gården.

Ejendommen er beliggende i hjertet af Aalborgs C – tæt på centrum, indkøb, fitnesscenter, lystbådehavn og grønne arealer.
I denne ejendom er det ikke tilladt at holde husdyr.",https://www.boligportal.dk/lejligheder/aalborg/70m2-3-vaer-id-1813504
