Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Trøjborgvej, 8200 Aarhus, Aarhus N  - 3. sal",4.200 kr.,350 kr.,9 m²,1,3.,Værelse,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,A,"Jeg søger en roomie fra 1/8.

Om lejligheden:

Lejligheden ligger på Trøjborgvej i gå/cykelafstand til Aarhus Universitet. Lejligheden ligger på 3. sal og er 70 m2 og dit værelse er ca. 9 m2. Lejligheden har altan, vaske- og opvaskemaskine og der medfølger depotrum og cykelkælder og skur. Huslejen ligger på 4.550 inkl. vand, varme og internet. El betales separat, og det er nok ca. 250 kr. om måneden. Ved indflytning betales i alt 17.150 kr. som er depositum svarende til 3 måneders husleje = 12.600 kr. og 1 måneds forudbetalt husleje + aconto 4.550 kr. 

Lidt om mig: 

Jeg hedder Jóan-Hendrikur og er 26 år. Født på Færøerne, men vokset op i Nordjylland. Jeg arbejder til dagligt som økonomiassistent i Aida. Jeg er en stille og rolig fyr, der godt kan lide at spille badminton, se film og serier og game i min fritid. Jeg kan også lide at styrketræne eller løbe en tur.
 
Lidt om dig: 

Jeg søger en roomie på nogenlunde samme alder, der er klar på at hænge ud og spise sammen en gang i mellem. Der er selvfølgelig også plads til en lukket dør, når der er behov for det. Send mig en besked, hvis du er interesseret i en fremvisning af lejligheden, så aftaler vi et tidspunkt.",https://www.boligportal.dk/v%C3%A6relser/aarhus/9m2-1-vaer-id-5374928
"Søndre Bygade, 9280 Storvorde",7.900 kr.,0 kr.,143 m²,4,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Fin stuelejlighed i god stand på 143 m2 +10 m2 udestue beliggende i udkanten af Sejlflod by op til Lindenborg Å. Stor sydvendt græsplæne som deles med andre lejere (udlejer slår græsset), hvor der er plads til at spille rundboldt. Privat terrasse mod syd. Lejligheden indeholder stort bryggeres med vaskemaskine og tumbler, stort køkkenalrum, 3 store værelser, stort badeværelse m brus, entre, stue + udestue mod haven med udgang til sydvendt terrasse. Gode parkeringsforhold m plads til 2 biler foran indgang / på gårdsplads. Der er mulighed for at leje 8 m2 skur for 300 kr./md som ligger i forlængelse af terrassen. På grunden medfølger der 412 meter fiskeret i Lindenborg Å. Kort afstand til skole, sportsaktiviteter og indkøbsmuligheder i Storvorde / Gudumholm via banestien. Der kan ikke søges boligsikring til denne lejlighed. Varmeudgiften er fast 1.200 kr. pr. md.",https://www.boligportal.dk/lejligheder/storvorde/143m2-4-vaer-id-4765923
"Toldbodhusevej, 5000 Odense, Odense C  - 3. sal",9.920 kr.,800 kr.,93 m²,3,3.,Lejlighed,Nej,Ja,Nej,Ja,Ja,Nej,Ja,Ja,N/A,"Denne dejlige 3-værelses lejlighed på 93m2 er nu tilgængelig til leje på Landemærket, som er placeret ved Odense Havn.

Lejligheden inkluderer en rummelig entré med plads til opbevaring af sko og overtøj. Køkkenet er åbent og veludstyret med en opvaskemaskine. Der er adgang fra køkkenet til to værelser med indbygget skabsplads, og et lækkert badeværelse med bruseniche og kombimaskine.

Fra køkkenet er der også adgang til en stor og åben stue med både spise- og opholdsplads, samt en vidunderlig solrig altan. Hele lejligheden har gulvvarme installeret.

Der er grønne områder i nærheden af lejligheden, herunder Åløkkeskoven. UCL Erhvervsakademi og Professionshøjskole, letbanen samt SDU er også inden for cykelafstand. Desuden er der en række rekreative aktiviteter i nærheden, såsom padeltennis, bådudlejning, Fodboldfabrikken og det smukke havnemiljø.

Der er et depotrum i kælderen til lejligheden, og det er muligt at leje parkeringspladser i ejendommens aflåste parkeringskælder.

Hvis du er interesseret, er du velkommen til at kontakte os!",https://www.boligportal.dk/lejligheder/odense/93m2-3-vaer-id-5378324
"Hovedgaden, 6360 Tinglev",7.000 kr.,0 kr.,95 m²,5,-,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Ja,N/A,"Under Renovering, næsten helt ny lejlighed, skal du være den første til at bo her? 5 værelses lejlighed
 100m til indkøb , 2 min fra Tinglev skole, Nyt Badeværelse og nyt Køkken, nye gulve, nye lofter i Troldtekt, Ny isoleret osv, adgang til fælles parkerings plads og god plads til gæste parkering, Mulighed for garage eller cykelskur kan tillejes.. Huslejen er + forbrug
Billeder kommer løbende.. Mål på plantegning er ændret en smule..",https://www.boligportal.dk/lejligheder/tinglev/95m2-5-vaer-id-5377406
"Godsbanen, 9000 Aalborg, Aalborg  - 3. sal",8.895 kr.,350 kr.,96 m²,3,3.,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"Lejebolig i attraktivt og urbant bymiljø
 
Søger du en moderne lejlighed i Aalborg midtby og i gåafstand til det meste? Med en bolig på Godsbanearealet vil du få et hjem midt i Aalborgs pulserende byliv og byens utallige muligheder. Samtidig vil du også bo nær grønne og hyggelige oaser, hvor du kan trække dig tilbage.
 
Bo nær caféer, butikker og naturskønne områder
Med en lejlighed i Godsbanen i Aalborg vil du bo i et nyt og attraktivt urbant bymiljø. I nærområdet finder du uddannelsesinstitutioner og gågademiljø, mens du også har skønne byparker som Åparken, Kildeparken, Østre Anlæg og Karolinelund lige i nærheden.
 
I nærområdet er kulturen også i højsædet. Oplev nogle af Danmarks største navne i Musikkens Hus, nyd en kop kaffe på en café eller gå på shopping i Aalborgs hyggelige gågademiljø.
 
Godsbanearealet er et stemningsfuldt campusmiljø med SOSU Nord og VUC Nordjylland side om side samt HF og Aalborg City Gymnasium lige i nærheden.
 
Med et hjem i lejlighederne på Godsbanen får du gode forbindelser til resten af Nordjylland og landet med både Aalborg Busterminal og banegården lige om hjørnet.
 
Et unikt og privat uderum midt i Aalborgs byliv
Unikt for lejlighederne på Godsbanen er, at hver bolig har sit eget private uderum – enten i form af en skøn altan mod byrummet, hvor du kan mærke byens puls, eller en fransk altan og terrasse i stueetagen. Mellem Godsbanens bygninger finder du et skønt gårdrum, der er hævet én meter over byens gulv for at skabe lidt privatliv for beboerne i ejendommen. Gårdrummet er dejlig grønt med masser af træer og buske. Den grønne oase er indrettet med borde samt bænke, så du kan sætte dig ned og nyde en stille stund i solen. Belægningen er desuden designet med forskellige spil som f.eks. skak og kryds og bolle, så der er hjernegymnastik for både børn og voksne.
 
Om lejlighederne på Godsbanen i 9000 Aalborg / Nordjylland
Godsbanen består af tre bygninger på henholdsvis fem og seks etager i tre forskellige farvenuancer, der både skaber en sammenhæng og giver variation i udtrykket. Godsbanen har desuden en moderne arkitektur med et urbant udtryk, som passer godt ind i det omkringliggende miljø.
 
Med et hjem i Godsbanen har du mulighed for at bo i en 2, 3 eller 4 værelses lejlighed. Lejlighederne har altså plads til dig, uanset om du skal bo alene, med en ven/partner eller skal bo der som børnefamilie. Diversiteten i ejendommenes beboere skaber masser af liv og dynamik.
 
Uanset hvilken størrelse lejlighed du vælger, vil boligens hjerte være det store køkken alrum og stue samlet i ét. Rummet har et fantastisk lysindfald fra begge sider. De attraktive lejeboliger i Aalborg midtby er indrettet i nordisk stil med hvidmalede betonvægge og flotte trægulve, hvor du nemt kan sætte dit eget personlige indretningsmæssige præg på boligen.

Alle lejligheder i Godsbanen er bygget i høj kvalitet med blandt andet HTH-køkken og fuld hårde hvidevare pakke fra Bosch Siemens, som medfølger lejemålet. Den fulde hårde hvidevare pakke i hjemmets hjerte, køkkenet, består af: Emhætte, køle-/fryseskab, opvaskemaskine, keramisk kogeplade og ovn. Vaskesøjlen med vaskemaskine og tørretumbler finder du i det rummelige badeværelse.

Under bygningerne finder du en cykelkælder, hvor du kan parkere din cykel, så den kan stå tørt, godt og sikkert. Samtidig finder du et depotrum i kælderen, hvis du mangler opbevaringsplads til f.eks. julepynt.

OBS. Billederne er af prøveboligen og ikke den specifikke bolig.",https://www.boligportal.dk/lejligheder/aalborg/96m2-3-vaer-id-5368320
"Kridtsløjfen, 9000 Aalborg, Aalborg  - 3. sal",10.596 kr.,750 kr.,76 m²,3,3.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"Lejligheden
Dit kommende hjem opføres som en 3-vær. penthouse på 76 m² på sydsiden i Skyline bygningen. Som det første træder du ind i den separate entré. Her er der mulighed for at du ophænge et par knagerækker til sæsonens overtøj og fodtøj. Fra entréen er der adgang til et lille depotrum. På badeværelset bemærker man hurtigt de lækre kvalitetsmaterialer og vaskesøjle. Værelset er med indbygget garderobeskab og fin plads. Alle lejlighedens vinduer er fra gulv til loft, så der er masser af lys i lejligheden. I det store soveværelse er ligeledes skabe og god plads til en dobbeltseng. Lejlighedens køkken er i sort eg finér med en mørk stenlignende bordplade, og krom armatur hertil. Alle hårde hvidevarer er inkluderet. Krom-detaljerne er gennemført også placeret i resten af lejligheden. Køkken-alrummet er helt oplagt hjertet i lejligheden, og fra rummet har du udgang til den 112 m² store sydvendte tagterrasse. Den er privat og helt oplagt, at nyde udsigten fra lejlighedens store glaspartier. Bemærk, at det er muligt at leje en parkeringsplads i parkeringskælderen under Skyline bygningen.

Området
Aalborg Skyline ligger på Eternitten, nærmere kendt på adressen Kridtsløjfen som ligger 1,5 km sydøst for midtbyen. Størstedelen af Eternitten blev i 2006 solgt til lokale ejendomsudviklere, og i samarbejde med Aalborg Kommune blev der udarbejdet en strategi for omdannelsen. Her blev der lagt vægt på, at den nye bydel skulle være et sted med mulighed for arkitektoniske eksperimenter. Området blomstrer kulturelt og har tre dagligvarebutikker, caféer og værthuse, fitnesscenter samt arbejdspladser.",https://www.boligportal.dk/lejligheder/aalborg/76m2-3-vaer-id-5248984
"Forsytiavej, 4700 Næstved",9.700 kr.,600 kr.,90 m²,3,-,Rækkehus,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Ja,N/A,"Denne nyopførte lejlighed er lys og byder på en god planløsning. Til stuelejlighederne hører en terrasse.

Køkken og badeværelse er indrettet med kvalitetsprodukter fra bl.a. HTH og Siemens. Her er alt i hårde hvidevarer: Glaskeramisk kogeplade, indbygningsovn, kølefryseskab, opvaskemaskine, vaskemaskine og tørretumbler. 
Der medfølger desuden indbyggede skabe.

Boligen har fjernvarme som afregnes direkte med forsyningsselskabet. 

Til alle boliger hører et skur på ca. 3 m2. Desuden er der en gratis parkeringsplads til hver bolig samt 4 elladestandere fra Clever.

Her er mulighed for tilladelse til husdyr.",https://www.boligportal.dk/r%C3%A6kkehuse/n%C3%A6stved/90m2-3-vaer-id-5376205
"Storkegade, 9240 Nibe, Vegger  - 1. sal",1.700 kr.,600 kr.,22 m²,1,1.,Værelse,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"NYISTANDSAT Enkelt værelse med eget toilet & bad beliggende i Vegger

Adgang til vaskemaskine

Fælles køkkenfacilieteter

35 km ca til aalborg

Gode busforbindelser til aars, hornum, nibe, aalborg",https://www.boligportal.dk/v%C3%A6relser/nibe/22m2-1-vaer-id-5093474
"Mandelhaven, 7080 Børkop",9.840 kr.,N/A,126 m²,4,-,Rækkehus,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"I den dejligste grønne natur men stadig tæt på alle bekvemmeligheder, herunder skole, indkøb og transport, har vi 62 dejlige rækkehuse.

Alle boliger er opført som 4-værelses boliger i 2 plan på ca. 120 m2.

Til alle boliger er der redskabsrum på ca.5 m2.

Alle boliger har egne private haver samt privat parkering. Der er yderligere pladser til gæsteparkering.

Alle boligerne fremstår med gulve i laminatparket samt klinker i badeværelse. Der er installeret gulvvarme i stueplan samt ibad på 1. sal, og der er faste skabe i 2 soveværelser, der, ligesom badeværelses- og køkkeninventaret, er af godkvalitet fra HTH. Boligerne er generelt meget lyse og indretningsvenlige.

Alle huslejepriser er ex. forbrug (el, vand, vandafledning og varme) som afregnes direkte med det enkelte værk.",https://www.boligportal.dk/r%C3%A6kkehuse/b%C3%B8rkop/126m2-4-vaer-id-5370146
"Stigsborg Bakke, 9400 Aalborg, Nørresundby  - 1. sal",7.725 kr.,300 kr.,77 m²,3,1.,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Ja,N/A,"Velkommen til Stigsborg Have og velkommen til helt nyopførte lejligheder på solsiden af Limfjorden. Anden etape af Stigsborg Have består af 122 lejeboliger med henholdsvis 2, 3 og 4 værelser fra 51 til 125 kvadratmeter.

Ejendommen ligger i området Stigsborg, som er et helt nyt byområde i Nørresundby. Byområdet kommer til at rumme alt hvad du som lejer har brug for i det daglige: skole, plejehjem, daginstitutioner, kontorer og mindre erhverv, hyggelige cafeer og butikker.

Stigsborg Have har både fælles tagterrasser, legeplads, udefitness, grønne gårdrum og orangeri.

I lejlighederne får du blandt andet fuld hvidevarepakke fra Bosch og Siemens, altan eller terrasse, depotrum, cykelparkering i opvarmet kælder samt cykelskure på terræn. Derudover får du mulighed for at leje parkeringspladser i p-hus, ligesom der vil være ladestander til el-bil på udvalgte parkeringspladser.

Stigsborg Have er desuden bæredygtigheds præ-certificeret med DGNB Guld og lavenergiklasse A2020, hvilket medfører lavere energiforbrug for dig som lejer.

OBS. Billederne er fra den etablerede prøvebolig - opført i samme kvalitet og materialer. Plantegningen er retvisende.

Kontakt for en fremvisning på tlf. eller mail",https://www.boligportal.dk/lejligheder/aalborg/77m2-3-vaer-id-5361021
