Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Amager Strandvej, 2300 København, København S  - 2. sal",6.400 kr.,333 kr.,8 m²,1,2.,Værelse,Ja,Ja,Nej,Ja,Nej,Nej,Ja,Ja,N/A,"Vi søger en tredje lejer til vores lejlighed på Amager strandvej. Indenfor en radius af 500 meter fra lejligheden finder du både metrostation, flere indkøbsmuligheder, strand, fitness og alt hvad der ellers er behov for. Lejligheden er fra 2020, og derfor i stand, som var den opført i går. Lejligheden ligger på anden sal, i bygningen som både har elevator, kælderrum og parkeringskælder.

Der er vaskemaskine, tørretumbler, opvaskemaskine, 2 toiletter og depot-rum i lejligheden og herudover har vi også et kælderrum.

Lucas
Jeg er 22 år og har boet i Københavnsområdet hele mit liv. Jeg studerer på Copenhagen Business School, hvor jeg læser økonomi og projektledelse. Jeg nyder at bruge tid sammen med mine kammerater, se en film, gå i byen og selvfølge går der en hel del tid med læsning. 

Markus
Jeg er 22 år og kommer fra Allerød. Jeg går på CBS hvor jeg lige har afsluttet andet år, hvilket er en af grundene til jeg er flyttet til Amager for at være tættere på mit studie. I fritiden kan jeg godt lide at gå i byen og på stranden, samt at være sammen med mine venner når jeg ikke bruger tid på at arbejde eller studere. 

Om dig
Det er hverken vigtigt om du er mand eller kvinde, i arbejde eller studie og 18 eller 27 år.
Vi søger en venlig roomie og kammerat som er klar på at indgå i et bofællesskab som både sætter pris på at bruge tid sammen men også kan respektere hinandens privatliv og behov. Vi søger en person som er frisk på at indgå i samarbejdet på lige fod med os.

- Værelset er ca. 8 kvadratmeter og udlejes umøbleret. Resten af lejligheden er møbleret, vi vil selvfølgelig meget gerne have indspark og ideer fra fremtidig lejer.",https://www.boligportal.dk/v%C3%A6relser/k%C3%B8benhavn/8m2-1-vaer-id-5366031
"Slotsgade, 4200 Slagelse  - 2. sal",7.400 kr.,900 kr.,86 m²,3,2.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Særdeles flot taglejlighed beliggende i Slagelse centrum.
Lejligheden indeholder:
Køkken med elementer fra Svane og alt i hårde hvidevare. 
Wc/bad med mulighed for tilslutning af vaskemaskine og tørretumbler. 
Stue med synlige bjælker, højt til loftet og adgang til en stor hems/værelse.
Dejligt rummeligt soveværelse. 
Adgang til hyggelig fælles gårdhave.",https://www.boligportal.dk/lejligheder/slagelse/86m2-3-vaer-id-4575525
"Løkkegade, 9000 Aalborg, Aalborg  - 2. sal",6.950 kr.,500 kr.,72 m²,3,2.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,F,"Velkommen til Løkkegade - en rummelig og stilfuld 3-værelses lejlighed på 72 kvadratmeter midt i hjertet af Aalborg. Denne lejlighed er perfekt til både en lille familie eller studerende, som ønsker en hyggelig og komfortabel bolig i en central beliggenhed.

Beliggenheden i Løkkegade er fantastisk for dem, der ønsker at bo centralt i Aalborg. Du vil have nem adgang til alle de faciliteter, som byen har at byde på, herunder restauranter, caféer og indkøbsmuligheder. Der er også god offentlig transport i nærheden, så du nemt kan komme rundt i byen.",https://www.boligportal.dk/lejligheder/aalborg/72m2-3-vaer-id-5348112
"Løvegade, 4200 Slagelse  - 3. sal",7.500 kr.,500 kr.,90 m²,3,3.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,A,"Helt ny taglejlighed med gulvvarme over alt nyt køkken og bad 2 store værelser på 11 m2 pr stk. og 9 m2 hems dejlig stue på 30m2 med meget lys på grund af de mange Velux vinduer og loft til kip 4,5 meter og egen tag terresse en lejlighed der bør ses samt 15m2 terresse 
A conto er vand 300 varme 200 
Energi mærke 2022AAA",https://www.boligportal.dk/lejligheder/slagelse/90m2-3-vaer-id-4692289
"Kildestrømmen, 9000 Aalborg, Aalborg  - 4. sal",9.000 kr.,700 kr.,84 m²,3,4.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,A,"lækker 3 V lejlighed på 4. sal med dejlig stor altan. Mulighed for leje af privat P-plads til kr. 400 pr. md. Kvalitetsmaterialer - trægulve, genvex, godt lysindfald, skabe i værelser og gode funktionelle løsninger. Opvaskemaskine, tørretumbler og vaskemaskine, dørtelefon, elevator, rekreative udendørsarealer med legeplads, bålplads, stisystem. Kildestrømmen ligger på “Klimaboulevarden” – præmieret af Aalborg kommune. Gode indkøbsmuligheder tæt på, 10 mins. gang til banegaarden, busruter tæt på, padelcenter og fitness i området. Mulighed for elbil-ladestation. Indlytning fra 1.09. eller senere.",https://www.boligportal.dk/lejligheder/aalborg/84m2-3-vaer-id-5258237
"Langmarksvej, 8700 Horsens  - 2. sal",6.200 kr.,800 kr.,78 m²,3,2.,Lejlighed,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,N/A,"Lækker lejlighed med laminat gulve og hvid glatte døre, mange skabe.
HTH Køkken med Opvaskemaskine, komfur, emhætte og køle-fryseskab.
Badeværelse med klinker.
Lejligheden har Genveksanlæg og gulvvarme. 
Ejendommen har elevator.
Lejligheden er nymalet og rengjort ved indflytning. Stor fælles p-plads.
Ingen dyr eller rygning i lejligheden.
cykelskur, depotrum og fri fælles vaskeri.
Er nybygget i 2014.
Fordeling a\'conto: varme 600,- vand 200,-",https://www.boligportal.dk/lejligheder/horsens/78m2-3-vaer-id-5047309
"Højgårdsløkken, 5540 Ullerslev",7.695 kr.,0 kr.,69 m²,2,-,Rækkehus,Nej,Ja,Ja,Nej,Ja,Nej,Ja,Ja,A,"Drømmer du om at bo i et moderne, bæredygtigt og nyopført rækkehus i rolige og naturskønne omgivelser? 
Så er Højgårdsbakken i Ullerslev lige noget for dig!🏡

I dette 2 værelses rækkehus får du:
- Stort lyst køkken-alrum
- Privat have med terrasse🌞
- Mulighed for at have dit husdyr med🐶
- Privat parkeringsplads
- Eget skur🌺
- HTH Køkken med alt i hårde hvidevarer
- Entre med vaskemaskine og tørretumbler😊
- Boligen opvarmes med varmepumper
- Der indlægges fiber i boligen",https://www.boligportal.dk/r%C3%A6kkehuse/ullerslev/69m2-2-vaer-id-5362890
"Torvet, 8300 Odder  - 3. sal",10.500 kr.,1.000 kr.,192 m²,4,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Stor, flot og nyistandsat penthouselejlighed udlejes i centrum af Odder.

Lejligheden ligger tæt på gågade, butikker, indkøbsmuligheder og offentlig transport (letbanen).

Lejligheden er nyistandsat og fremstår lys og pæn med store vinduer og flot udsigt over Odder by.

Ønsker man høre mere om lejligheden, kan man skrive lidt om sig selv og sende besked.",https://www.boligportal.dk/lejligheder/odder/192m2-4-vaer-id-5250868
"Ramsherred, 4700 Næstved  - 3. sal",6.450 kr.,1.300 kr.,71 m²,3,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Hyggelig 3-værelses lejlighed midt i Næstved bymidte. Den indeholder, badeværelse, køkken, to stuer i åben forbindelse med hinanden samt ét dejligt værelse.

Flot og historisk ejendom beliggende i byens absolutte centrum. Bygningen fremstår yderst præsentabel og består både af detail og boliger. Opvarmning sker ved fjernvarme. 

Næstved fungerer som Sydsjællands knudepunkt og er tidligere blevet kåret som Danmarks tredjebedste handelsby. Den er især velbesøgt i august måned, hvor der afholdes Suså Festival for moderne musik. Ligeledes afholdes der musikfestivalen Grøn Koncert over hele landet, hvor Næstved er ét af de steder, som får fast besøg. Byen har egen station og er samlingspunkt for al offentlig transport mellem Nykøbing Falster og København, samtidig med at den har adskillige togforbindelser til andre sjællandske byer. Næstved kan tilkøres fra flere større veje, herunder hovedfærdselsåren Næstved-Rønnede til Sydmotorvejen. Allerede før 1274 havde Næstved købstadsstatus, og torvet er ældre end 1140. De to navne - Axeltorv og Hjultorv - fortæller, at her blev tilført og solgt varer på hjul (aksler). Det var især landboerne, som kom for at sælge deres produkter. I dag er Næstved kendt for sine indkøbscentre og sit smukke bymiljø med mange spændende specialforretninger. Der afholdes stadig torvedage, og midtbyen holder flere gange om året City nat, hvor byens forretninger har åbent til kl. 22. I Næstved Stor-Center er der længe åbent hver lørdag og første og sidste søndag i måneden, ligesom der fra tid til anden arrangeres aftenåbent og underholdning.

Ønsker du at vide om lejemålet er delevenlig, kontakt os venligst.",https://www.boligportal.dk/lejligheder/n%C3%A6stved/71m2-3-vaer-id-4977878
"Nerudas Alle, 9220 Aalborg, Aalborg Øst  - 2. sal",8.995 kr.,700 kr.,93 m²,3,2.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,N/A,"Denne lejlighed byder på 3 værelser, så den passer til både singler, par og børnefamilier, og er ligeledes indrettet med en stor køkkenalrum-stue i hjertet af boligen. Herfra er der udgang til en lille terrasse i stueetagen eller en skøn altan, hvor du kan nyde solen. Altanerne er designet med et sort stålværn med håndliste i træ samt en alu-plade i den ene side, så du både har udsyn, læ og privatliv. 
 
Lejligheden har fuld hvidevarepakke med opvaskemaskine, vaskemaskine og tørretumbler fra Electrolux, så du kan minimere husarbejdet og fokusere på at nyde livet.
 
Der er lagt vægt på kvalitet. Værelserne er indrettet med indbygget opbevaringsplads, og der er desuden et lille depotrum i alle lejligheder.
 
Tranders Høje skaber med sin store diversitet en spændende beboersammensætning, hvor både børn, unge, voksne og ældre vil blive en del af en hyggelig landsbystemning. 
 
OM BOLIGEN KAN VI FREMHÆVE:  
 
- Lamelparketgulve i eg
- Gulvvarme i alle boliger
- Fuld hvidevarepakke fra Electrolux
- Køkken og bad fra JKE Design
- Altan eller terrasse til alle boliger
- Depotrum i alle boliger
- Elevator, Fælleshus, beboerværksted og gæsteboliger
-Mulighed for parkering ved alle bygninger  
 
Kontakt os endelig på 72 17 00 04, hvis du synes at det er en fremvisning værd.",https://www.boligportal.dk/lejligheder/aalborg/93m2-3-vaer-id-5351916
