Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Skolevej, 5690 Tommerup",10.990 kr.,0 kr.,139 m²,4,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,A,"Lejlighed KLAR TIL UDLEJNING 🏠

Stor totalrenoveret 4 værelses 139 m2 lejlighed centralt beliggende i Tommerup (Knarreborg) udlejes snarest muligt! Lejligheden er centralt belligende på Skolevej tæt på indkøb skole og offentlig transport.

📍Lejemålet er i 2 plan.

📍Stueetage indeholder stor entre,     badeværelse og toilet, køkken, stue, teknikrum.

📍1 Sal indeholder 3 store værelser samt repos med plads til hjemmekontor eller udtræksseng.

🅿️ Egen parkering foran ejendommen. Stor nyanlagt have til fælles benyttelse dog med henblik på flere lejligheder på grunden.

💰Månedlig leje 10995 eksklusiv forbrug.

Forbruget bliver opkrævet direkte til forsynings selskaberne. Dog skal dertil siges at lejemålet er fuldt isoleret efter nye krav.
OBS Fjernvarme.

Depositum udgør 3 måneders leje samt 1 måneds forudbetalt leje.

3 måneders opsigelse.",https://www.boligportal.dk/lejligheder/tommerup/139m2-4-vaer-id-5368119
"Dalgasgade, 8600 Silkeborg  - Stuen",8.350 kr.,650 kr.,85 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,N/A,"I det hyggelige og velplacerede ”Sydbyen”, finder du denne arkitekttegnede lejlighed opført i kvalitetsmaterialer og stilrent design. Centralt beliggende på Dalgasgade kun få minutter fra banegården og gågaderne. Ejendommen er opført med spændende facade i solide teglsten i en unik kobberfarve, der går i flot sammenspil med tagstenene i samme nuancer. Lejligheden har adgang til terrasse.

Spændende og rummelig 2-værelses lejlighed. Stort køkken/alrum med alt i hvide varer - desuden vandhane med kogende vand(Quooker). På det lækre badeværelse er der vaskesøjle med vaskemaskine og tørretumbler.
Soveværelse med 4 skabe. Topisoleret med lavt varmeforbrug - behagelig gulvvarme i alle rum.
Fra den skønne terrasse mod syd kan du det meste af dagen nyde solen og kigget over haven.

Med lejlighed i ""Dalgashuse"" får du en arkitekttegnet hvor der er ""kælet"" for alle detaljer.
Egen terrasse, vandhane med kogende vand, egen parkeringsplads med ladestander til elbil, gulvvarme, gode materialer. Eget, isoleret skur og meget mere.
Kontakt os for fremvisning og nærmere information. 

Indflytning kan ske fra den 15. august.",https://www.boligportal.dk/lejligheder/silkeborg/85m2-2-vaer-id-5292411
"Pjentedamsgade, 5000 Odense, Odense C  - 4. sal",5.900 kr.,500 kr.,70 m²,2,4.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Dejlig 2 værelses taglejlighed, beliggende centralt i Odense C, tæt på Odense Banegård og dejligt byliv.
Lejligheden er med skrå vægge og gulvvarme og overtages nymalet og med ny behandlede gulve.
Der er adgang til lille fælles gårdhave og fællesvaskeri i kælderen.",https://www.boligportal.dk/lejligheder/odense/70m2-2-vaer-id-4340762
"Jarlsberggade, 5000 Odense, Odense C  - 1. sal",6.975 kr.,820 kr.,65 m²,3,1.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"Velkommen indenfor i denne dejlige, nyopførte 3-værelses lejlighed, der er perfekt til parret, veninderne eller den lille familie. Lejligheden er beliggende i Slagteribyen - en helt ny bydel på den tidligere slagterigrund ved Odense bymidte, som nu omdannes til en boligområde på cirka 28.000 kvadratmeter.

Med en lejlighed i Slagteribyen bor du i gå- og cykelafstand til centrum, banegården, havnebadet, Kongens Have og gågaden. Du har desuden kun 2,3 kilometer til Odense Universitetshospital og 5,5 kilometer til Syddansk Universitet.

Lejlighedens 65 kvadratmeter fordeler sig på et dejligt opholdsrum bestående af kombineret køkken-alrum og stue, 2 gode værelser samt et moderne badeværelse med smukke klinker, vaskesøjle fra Electrolux, væghængte elementer samt separat bruseniche.

Køkkenet er opført i stilrene og tidløse kvalitetselementer fra HTH-køkkener og indeholder desuden opvaskemaskine, så opvasken let kan klares i en travl hverdag.

Fra opholdsrummet har du udgang til lejlighedens dejlige altan.

OBS. Billeder er fra den etablerede prøvebolig. Se plantegning for retvisende planløsning.

*Parkeringsplads kan lejes.

Kontakt os endelig, hvis du ønsker en fremvisning!

*I byggeperioden er huslejen for denne bolig nedsat fra 8.225,-. Denne nedsættelse gælder frem til ibrugtagningstilladelsen på bygning A foreligger (forventet ultimo 2024). Depositummet er derfor 24.675,-",https://www.boligportal.dk/lejligheder/odense/65m2-3-vaer-id-5289641
"Lækrogen, 2620 København, Albertslund",14.750 kr.,0 kr.,118 m²,5,-,Rækkehus,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,A,"Nu kan I flytte ind i dette nybyggede rækkehus i Albertslund med gåafstand til Albertslund Centrum og stationen. Her venter jer et lyst og moderne hjem i to etager. Huset rummer en stue og et køkken-alrum i åben forbindelse, fire værelser, et bryggers og to badeværelser. Dertil kommer en terrasse på hver side af boligen. 

Den gode beliggenhed sikrer jer kort afstand til alle dagligdagens behov, så hverdagen kommer til at glide let. I en radius af omtrent 850 meter finder I indkøb, pasningstilbud og offentlige transportmuligheder i form af S-tog og bus, mens der også ligger flere skoler i området. Endelig tager det ikke lang tid at spadsere til byens udendørscenter med et væld af butikker og spisesteder. 

Fra vejen møder I det røde murstenshus med sortrammede vinduer og døre, der bidrager til det moderne og stilrene udtryk, som fortsætter indenfor. I forhaven får I desuden et skur og en lille terrasse. 

Inden døre udfolder den indbydende stue sig med et imponerende lysindfald fra de høje vinduer og terrassedøren. Her er der plads til at etablere en hyggelig sofakrog, mens langbordet oplagt placeres nær det tosidede køkken i forlængelse af rummet. Selve køkkenet er stilfuldt arrangeret med hvide, grebsfrie fronter og integrerede hårde hvidevarer, og herfra er der også en dør ud til forhaven. 

Stueplanet afrundes af et bryggers og et badeværelse med brus, mens rundturen slutter på første sal med fire rummelige værelser med faste skabe samt et dejligt badeværelse i samme stil som det nedenunder. 

Nu mangler I kun at se terrassen mod syd, hvor I får rum til havemøblerne og grillen om sommeren. 

OBS! Billeder, plantegning og tekst er vejledende og kan afvige fra boligens faktiske forhold.

Hvis du er registreret i RKI kan vi desværre ikke tilbyde dig lejligheden. Dette kontrolleres ved udarbejdelse af lejekontrakt.",https://www.boligportal.dk/r%C3%A6kkehuse/k%C3%B8benhavn/118m2-5-vaer-id-5377873
"Willemoesgade, 9000 Aalborg, Aalborg  - 1. sal",6.122 kr.,500 kr.,67 m²,2,1.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ja,N/A,"Stor toværelses lejlighed, med nyere køkken med opvaskemaskine og nyere bad, udlejes. Fakta:

- 2-værelses lejlighed
- Willemoesgade, første sal
- 67 kvm
- Nyere bad med opvaskemaskine
- Vaskemaskine og tørretumbler i kælder (20 kr. pr. vask)
- Kr. 6.122,00 i månedlig husleje
- Kr. 500,00 i aconto forbrug (varme og vand)
- Mindre husdyr tilladt, men efter aftale
- Stort soveværelse, stor stue og god entre
- Gratis parkeringsforhold i området
- Gåafstand til bl.a. Fjorden, Street Food og Vestre Fjordpark

Boligen udlejes af en lokal, privat udlejer i Aalborg, hvor man kan forvente en god behandling og professionel administration af lejemålet. Lejligheden overtages fra 01.09.2023.

Bemærk: I forbindelse med underskrift af lejeaftalen, opkræves 3x husleje i depositum + 1x husleje i forudbetalt leje + første måneds husleje i samlet indflytningspris.",https://www.boligportal.dk/lejligheder/aalborg/67m2-2-vaer-id-5366473
"Hasserisgade, 9000 Aalborg, Aalborg  - 1. sal",7.395 kr.,1.000 kr.,96 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Stor og rummelig 3-værelses lejlighed på attraktiv beliggenhed!
– Boligen er rummelig og har mange anvendelses- og indretningsmuligheder!

Indretning:
Det første du møder i lejligheden er entreen med mulighed for opbevaring af sæsonens overtøj og sko. Denne ligger i fri forbindelse med lejlighedens fordelingsgang, som forbinder alle rummene. Det første man møder på højre hånd er lejlighedens første værelse. Dette er rummeligt med store vinduer – og derfor godt lysindfald. På modsatte side af fordelingsgangen findes lejlighedens toilet. Videre ned ad gangen kommer lejlighedens køkken. Her finder du blandt andet opvaskemaskine og her er rig mulighed for en masse opbevaring. I enden af fordelingsgangen findes den store stue med en masse store vinduer. Her er der god plads til både spisebordsarrengement og sofaområde. På modsatte side findes lejlighedens andet værelse. Dette er ligeledes lyst og rummeligt. Fra dette værelse er der direkte indgang til badeværelset, hvor du finder alt nødvendigt.",https://www.boligportal.dk/lejligheder/aalborg/96m2-3-vaer-id-5363941
"Nytorv, 6000 Kolding  - 3. sal",8.900 kr.,800 kr.,73 m²,2,3.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,N/A,"Lejlighed med stor altan ud til Kolding Å

Busstopsted findes lige ude foran seniorbofællesskabet. Parkeringshuse, dagligvarebutikker og gågadesystemet er beliggende inden for 200 meter.

Ejendommen inkluderer elevator, fælles udeareal under overdækningen mod Kolding Å, samt fælleshus i stueplan på 73 m².
Fælleslokalet inkluderer køkken, toilet og bad faciliteter som anvendes til fælles sang, gymnastik, Yoga, syning, fest og andre daglige sociale aktiviteter.
Det er muligt at låne fælleshuset til egne arrangementer.

Alle boliger er installeret med dørtelefon med kamera/monitor – altså kan du via skærmen på din lejligheds-telefon se vedkommende som ringer på din opgangs-yderdør.

Boligen er installeret med ventilation, alle hårde hvidevare og inkluderer depotrum i kælderen samt mulighed for cykelparkering.
Det er ikke muligt at leje privat parkeringsplads hos os, men det er muligt at leje parkeringsplads igennem kommunen på pladser nær Nytorv Å.
Der er etableret 11 kw ladestandere på matriklen.

Et husdyr pr. bolig kan godkendes, såfremt husdyret ikke er til gene for øvrige lejere – hvilket er meget vigtigt.",https://www.boligportal.dk/lejligheder/kolding/73m2-2-vaer-id-5370510
"Nordbanevej, 7800 Skive  - 2. sal",3.400 kr.,500 kr.,48 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,C,"✅ Centrum af Skive
✅ Fjernvarme (billig i varme)
📐 48kvm
▪️ Husleje: 3400
▪️ Aconto vand: 200
▪️ Aconto varme: 300
▪️ Depositum: 10200

Lys lejlighed, ugeneret på 2.sal. Centralt beliggende i Skive mellem gågade (300m) og storcenter(300m).

To rum, køkken og badeværelse med gulvvarme og egen vaskemaskine.

I baggården er der græsplæne samt aflåst skur til cykler og lignende.

Husdyr ikke tilladt",https://www.boligportal.dk/lejligheder/skive/48m2-2-vaer-id-5356318
"Snerleparken, 6000 Kolding",2.850 kr.,0 kr.,14 m²,1,-,Værelse,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Studerende/pendler
Lyst møbleret værelse tæt på IBC og Uni.
deler mini køkken,bad og toilet m kvinde/mand room mate.
nyt nyt smart tv og netflix",https://www.boligportal.dk/v%C3%A6relser/kolding/14m2-1-vaer-id-5219291
