Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Fynsvej, 6000 Kolding  - Stuen",8.250 kr.,1.000 kr.,108 m²,3,Stuen,Lejlighed,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,E,"Højtliggende stuelejlighed placeret i tæt afstand 
til midtbyen med de gode restauranter og caféer. Delevenlig

Tæt på Marielundskoven og Kolding fjord.

Udlejes pr. 01. september 2023.

Lejligheden er totalrenoveret og alt fremstår som
Ny og moderne – nye vinduer og døre.
Kvik Køkken, nye hårde hvidevarer og gulvvarme
på bad og toilet hvor alt er nyt.
Trægulvene i lejligheden er ny slebne og sæbe-
behandlet.

Moderne Køkken med gulvvarme – stor stue og
tilhørende stort værelse – lyst og venligt.
Skønt stort soveværelse med faste skabe og adgang
til at nyde morgenkaffen og aftenhyggen på lejlighedens altan.
Separat badeværelse og Toilet.

Til lejligheden hører et godt loftrum med plads til 
opbevaring.

Fælles vaskekælder med Nye vaske maskine og tørretumbler, dertil
godt tørrerum – .

Til lejligheden er det muligt at til leje lukket garage.

Kontakt os for nærmere info og evt. fremvisning.
Husleje 8.250,- pr. mdr. + A conto forbrug 600,- varme, 400,- vand

Første måned ingen huslejebetaling under forudsætning g af min et års leje.

Det kan aftales at forbrug, varme og vand fastlåses i 2. år, til kr 1.200 pr. mdr.

Lejligheden udlejes kun ved seriøse henvendelser –
Husdyr ikke tilladt",https://www.boligportal.dk/lejligheder/kolding/108m2-3-vaer-id-5154116
"Høgevænget, 5700 Svendborg, Thurø",9.000 kr.,400 kr.,88 m²,3,-,Rækkehus,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,C,"Centralt på Thurø, i lukket vænge, udlejes bolig i ét plan på 88 m2 fra 1. oktober evt lidt tidligere.

Boligen indeholder soveværelse med dobbeltdør til terrassen, 1 værelse, stue med dobbeltdør til terrassen, køkken med plads til spisebord, toilet/bad, entré og bryggers. 

Til boligen hører en lukket og ugenert nem have samt en carport med mindre redskabsrum.

Ved indflytning vil boligen fremstå i nyrenoveret stand.",https://www.boligportal.dk/r%C3%A6kkehuse/svendborg/88m2-3-vaer-id-5372868
"Urtehaven, 2640 København, Hedehusene  - Stuen",14.850 kr.,1.400 kr.,121 m²,4,Stuen,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,A,"Ejendommen
Moderne murstensejendom med store vinduespartier, der sikre det optimale lysindfald. 
 
Lejligheden
Lys og rummelig bolig med plads til livet. Her får du høj funktionalitet med moderne planløsninger, der blandt andet byder på køkkenalrum og store badeværelser. 
 
Området
Området omkring Urtehaven og Kongelysvej byder på rekreative områder med blandt andet Sejlbjerg Mose og Hedehusene Idrætspark. Små 2 kilometer fra området har du Hedehusene Station og diverse dagligvarebutikker.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/121m2-4-vaer-id-5276298
"Herningvej, 7260 Sønder Omme  - 1. sal",4.000 kr.,900 kr.,59 m²,2,1.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,D,"Charmerede nyistandsat 1 sals lejlighed. Lejligheden er beliggende i flot muremester villa med tilhørende have og indkørsel som deles med lejer i stueetagen. Lejligheden består af 2 gode rum, der er hems i dem begge. Disse er ikke med i boligarealet - sammelagt er de ca 12 kvm.

I lejligheden køkken er alt netop skiftet, dvs nyt køkken med komplette nye hvidevarer, der er opvaskemaskine, ovn, kogeplade, køleskab og fryseskab.

Der er adgang til kælderen på 90 kvm, hvor der er tilslutning til vaskemaskine/tørretumbler, desuden er der eget kælderum.
Gode parkeringsmuligheder på ejendommen. Fælles have.",https://www.boligportal.dk/lejligheder/s%C3%B8nder-omme/59m2-2-vaer-id-4736842
"Rensdyrvej, 7100 Vejle, Nørremarken  - Stuen",10.100 kr.,0 kr.,84 m²,3,Stuen,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,A,"Velkommen til Nørreskov Have, et nybygget boligprojekt lige udenfor Vejle med Nørreskoven i baghaven.  

Lejligheden fremvises efter ønske. 

Boligen byder bl.a. på:
- Gulvvarme i hele boligen (fjernvarme)
- Tørretumbler og vaskmaskine på badeværelset
- Alle hårde hvidevarer medfølger i køkkenet
- garderobeskab i soveværelse
- Lille have
- Depotrum
- Parkeringsplads (med mulighed for at lade elbil)
- Et enkelt husdyr tilladt 
og meget mere.

Billeder er af en lignende lejlighed.",https://www.boligportal.dk/lejligheder/vejle/84m2-3-vaer-id-5366696
"Linde Alle, 7480 Vildbjerg  - Stuen",6.503 kr.,894 kr.,112 m²,4,Stuen,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,N/A,"Vedr.: linde allé:
Afdelingen består af 26 boliger i 2 etager i et meget børnevenligt område.
Til lejlighederne i stuen er der have og lejlighederne på 1. Sal har altan. Hver lejlighed råder over kælderrum og der er beboerrum og vaskeri med legeplads i forbindelse hermed.

Det er tilladt at holde et husdyr (hund eller kat)

Vedr. Skolevænget:
Afdelingen består af 17 boliger centralt beliggende midt i Vildbjerg i et roligt kvarter tæt på indkøbsmuligheder, gågade, bibliotek, station samt busforbindelser. Der er elevator i afdelingen.

Det er tilladt at holde et husdyr (hund eller kat)

Vedr.: kirsebærhaven/blommehaven:
Afdelingen består af 42 rækkehus beliggende i et grønt og børnevenligt område uden stærkt trafikerede veje, tæt på skov og med gangsti til centrum.
Der er have og redskabsrum til alle rækkehusene. Afdelingen råder over vaskeri og beboerrum.

Det er tilladt at holde et husdyr (hund eller kat)

Vedr.: solhøj:
Afdelingen består af 50 rækkehuse/etagelejligheder, centralt beliggende i Vildbjerg.
Der er redskabsskur og parkeringsplads til alle rækkehusene. Lejlighederne på 1. Sal har altan. Dog har b, c og f hverken have eller altan.

Det er tilladt at holde et husdyr (hund eller kat)

Vedr.: grantoften, vind:
Afdelingen består af 8 hobbylandbrug, som er beliggende meget naturskønt i vind mellem Vildbjerg og Holstebro. Til boligerne hører der lade og jordtilliggende til 6 af hobbylandbrugene og redskabsskur.
I denne afdeling er der mulighed for individuel opsætning af vaskesøjle.

Der er mulighed for kombineret husdyrhold - liste udleveres af regionskontoret i Holstebro.

Vedr.: nylandsvej:
Afdelingen består af 4 familieboliger og 2 ungdomsboliger centralt beliggende midt i Vildbjerg i et roligt kvarter tæt på indkøbsmuligheder, jernbanestation og busforbindelser.

Det er tilladt at holde 1 indekat

Vedr. Alle boligerne er med altan og depotrum i kælderen. Der er elevator i afdelingen.

Husdyr er ikke tilladt.

Vedr. Bredgade:
Afdelingen består af 12 lejligheder tæt på bymidten med indkøbsmuligheder og med skole indenfor 2 km. Kvarteret er lettilgængeligt fra omfartsvejene og alligevel roligt beliggende med kort afstand til busstoppested og togstation.
Der er elevator i afdelingen.

Husdyr er ikke tilladt.

Energimærke: c.",https://www.boligportal.dk/lejligheder/vildbjerg/112m2-4-vaer-id-4880779
"Skejbyvej, 8240 Aarhus, Risskov",6.950 kr.,N/A,60 m²,2,-,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Kordegarden ligger i den nordlige del af Aarhus ca. 5 km nord for Aarhus centrum i 8240 Risskov, med gode busforbindelser og indkøbsmuligheder. Kordegarden består af 181 lejemål beliggende i klynger af bygninger omkring 5 torpe. En ""torp"" er en gammel nordisk betegnelse for en klynge gårde. Herudover forefindes et fælleshus med vaskeri.

Bebyggelsen er opført i gule teglsten og tagsten og med hvidmalede vinduespartier i træ. Der er anlagt P-pladser i forbindelse med boligerne. Disse er placeret således, at torverummene og de smalle gader til dagligt er bilfri. Såvel børn som voksne kan derfor færdes sikkert rundt i bebyggelsen.I forbindelse med hver torp er der anlagt legepladser og opholdsarealer. Alle boliger har let adgang til de grønne fællesarealer.

Læs mere om ejendommen herunder",https://www.boligportal.dk/lejligheder/aarhus/60m2-2-vaer-id-5377632
"Nørregade, 7400 Herning",6.400 kr.,0 kr.,69 m²,2,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Huslejen for denne lejlighed er inklusiv el, vand, varme og internet. 
Det er en dejlig lejlighed, der er meget lyst i de to værelser. Der er desuden køkken, bad og entré.
Og der er adgang til en mindre have. Lejligheden er beliggende i en villa, hvor der bor to andre.
Den er beliggende i Nørregade, ca. 10 minutter i gå afstand til centrum, byens latinerkvarter og det nye bibliotek. I en gå afstand på ca. 15 minutter er en oase: Mindeparken på Parkvej.
Huslejen er 6.400 kr/måned inkl. vand, varme, el og internet.
depositum er 3 x huslejen
Husdyr er ikke tilladt.

Du er velkommen til at ringe for at aftale en tid, hvor du kan se stedet.
Mvh.",https://www.boligportal.dk/lejligheder/herning/69m2-2-vaer-id-5347967
"St. Sct. Hans Gade, 8800 Viborg  - 2. sal",5.234 kr.,931 kr.,68 m²,2,2.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på St. Sct. Hans Gade og består af 2 værelser samt køkken og bad. Lejemålet er 68 m2 og er klar til overtagelse 01-10-2023. Månedlig husleje er 5234 kr. og indskud beløber sig til 24840 kr. 

Send en besked, hvis lejemålet har fanget din interesse.

Mandag: 9-13
Tirsdag: 9-13 & 15-16.30
Onsdag: 9-13
Torsdag: 9-13 & 15-16.30
Fredag: 9-13

For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/viborg/68m2-2-vaer-id-4770321
"Danmarksgade, 9000 Aalborg, Aalborg  - 2. sal",13.000 kr.,800 kr.,119 m²,4,2.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Nej,D,"Denne nyrenoverede lejlighed tilbyder en unik kombination af moderne design, rummelige indendørsområder og en fantastisk beliggenhed.

Når du træder ind i lejligheden, vil du blive mødt af et væld af naturligt lys, der strømmer gennem de mange vinduer. Dette skaber en indbydende og lys atmosfære i hele boligen. Lejligheden er blevet nyrenoveret fra A til Z, hvilket sikrer, at alt fremstår moderne og nyt. De nye finish og detaljer bidrager til et stilfuldt og elegant udseende i hele lejligheden, samtidig med romantisk sildebensparket gulv. Den åbne planløsning i stuen og køkkenet skaber en ideel atmosfære til samvær.

Beliggenheden af denne lejlighed er enestående. Den er placeret i hjørneejendommen, hvilket betyder, at der er mange vinduer, der giver en betagende udsigt over byen og tillader sollys at strømme ind i hele lejligheden. Du vil være inden for gåafstand til et væld af butikker, restauranter, kulturelle steder og offentlig transport.

Tøv ikke med at kontakte os for at arrangere en fremvisning og oplev alt, hvad denne lejlighed har at tilbyde.",https://www.boligportal.dk/lejligheder/aalborg/119m2-4-vaer-id-5373614
