Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Silkeborgvej, 8220 Aarhus, Brabrand",2.100 kr.,600 kr.,11 m²,1,-,Værelse,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,N/A,"Værelse i nyrenoveret hus med udsigt over skov, med masser af dyreliv, så som fugle, egern og rådyr, er fantastisk idyllisk, og er så tæt på byen.

Udover skoven i baghaven, så er en løbetur rundt om Brabrandsøen heller ikke langt væk.
Der er 5 min. gang til gode indkøbsmuligheder, og du har offentlig transport lige ved døren ligesom motorvejsnettet nås på 2 min

Boligen præsenterer sig med: 
-Rummelig entré med plads til overtøj og sko
-Stort og indbydende køkken-/alrum, som er boligens hjerterum, hvor man fra de store vinduespartier har et godt lysindfald.
-Dejlig stor altan
-2 nydelige badeværelser med brus og gulvvarme.
-Vaskemaskine og tørretumbler
-Postkasseanlæg med egen postkasse
-Gratis internet Aura fibernet 1000/1000 Mbit/s
-Stor parkeringsplads (plads til 12 biler)

Fællesområder deles med 4 andre.

Værelse 1: Sanne 24 år 
Værelse 2: Thomas 25 år 
Værelse 3: Robert 23 år
Værelse 4: Odd 24 år
Værelse 5: Dig?

Det foretrækkes at du er i alderen 18 til 30 år

Bemærk: Det er først til mølle princip

For at undgå at modtage for mange forespørgsler: Hvis annoncen er aktiv, så er værelset endnu ikke udlejet",https://www.boligportal.dk/v%C3%A6relser/aarhus/11m2-1-vaer-id-5140663
"Vistihøjen, 8200 Aarhus, Aarhus N  - 1. sal",9.445 kr.,65 kr.,92 m²,3,1.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"LISBJERG – MADE IN AARHUS 

Her lejer du en 3-værelses lejlighed i unikke omgivelser. Her får du et skønt køkken alrum og god plads til sofaarrangement og to rummeligt soveværelser. Og et stort badeværelse med god opbevaringsplads. Derudover egen altan. 

Lejligheden passer perfekt til den lille familie, men er også fin som delevenlig.      

Fantastisk, roligt område tæt på naturen og med udsigt over Aarhus Bugten. Her kan du nyde at have højt til loftet og luft omkring dig. Med nem adgang til Letbanen er du kun 18 min fra at stå midt i Aarhus pulserende liv. Her får du det hele kombineret. Er du studerende, den lille børnefamilie eller parret uden børn, så kan dette være noget for dig. 

Kun 18 min. fra Aarhus, mellem grønne bakkedrag, letbane ligger Lisbjerg med udsigt over Aarhusbugten. Her finder du 97 lejligheder og 118 rækkehuse som er tegnet af Lendager Group med flere upcyclede materialer fra Aarhus og omegn, heraf navnet, Lisbjerg – Made in Aarhus (MIAA). 

Lisbjerg – Made in Aarhus byder på 2-5 værelses lejligheder fra kr. 7.700 og rækkehuse i 1 eller 2 plan fra 9.100 med lækkert interiør og egen altan eller terrasse. Boligerne besidder smukke, matlakerede egetræsgulve. HTH-køkken med hvide låger og sorte greb på underskabene. Click-push-overskabe. Kvalitetshvidevarer. Gulvvarme på badeværelset og gode værelser til hele familien. 

Lejeboligerne og rækkehusene er beliggende i et hyggeligt fælleskvarter, tæt på Aarhus og Lisbjerg Bygade, med naturen som nabo – og en enestående udsigt over bakker, havnen og havet. 

Vi afholder åbent hus hver torsdag fra kl. 15-16 med tilmelding. 

OBS! Billederne er fra vores prøvebolig, men plantegningen er retvisende. 

Det er muligt at leje en parkeringsplads for kr. 200,-. 

VI GLÆDER OS TIL AT BYDE DIG VELKOMMEN.


//

Only 18 min. from Aarhus, between green hills is Lisbjerg overlooking Aarhus City. Here, 97 new apartments and 118 townhouses designed by Lendager Group are built with several upcycled materials from Aarhus and the surrounding area, hence the name, Lisbjerg – Made in Aarhus (MIAA).

Lisbjerg – Made in Aarhus offers 2-5 bedroom apartments from DKK 7.700 and townhouses in 1 or 2 levels from 9.100 with brand new, delicious interiors and their own balcony or terrace.
The homes possess beautiful, matt lacquered oak floors. HTH kitchen with white doors and black handles on the base cabinets. Click-push cupboards. Quality appliances. Floor heating in the bathroom and good rooms for the whole family.
Here you get a brand new rental home in a cozy common neighborhood, close to Aarhus and Lisbjerg Bygade, with nature as a neighbor - and a unique view of hills, the harbor and the sea.
We hold an open house every Thursday from 15-16 with registration.
NOTE! The pictures are from our test home in the living room and this apartment is on the 1st floor, but the floor plan is accurate. 

WE LOOK FORWARD TO WELCOMING YOU.",https://www.boligportal.dk/lejligheder/aarhus/92m2-3-vaer-id-5246211
"Houmannsgade, 8700 Horsens  - 3. sal",3.995 kr.,700 kr.,48 m²,2,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,F,"God 3-sals lejlighed. 

Der er stue og køkken i et, godt badeværelse og soveværelse. 

Flotte trægulve. 

Dørtlf. og adgang til fællesvaskeri. 

Ikke rygere foretrækkes. Ingen husdyr.",https://www.boligportal.dk/lejligheder/horsens/48m2-2-vaer-id-4607463
"Jenny Kammersgaards Vej, 8700 Horsens  - 1. sal",9.850 kr.,1.150 kr.,108 m²,4,1.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"Ønsker du at kombinere det pulserende byliv med nærhed til natur og et skønt maritimt miljø, så er Kanalhusene lige noget for dig.

HUS 2 er beliggende i Horsens Havn ved den nye kanal og med udsigt til Horsens Fjord og udbydes nu som eksklusive lejeboliger.

Horsens Havn skal i de kommende år udvikles og forvandles til en helt ny bydel med attraktive boliger, arbejdspladser, butikker, restauranter samt rekreative områder med plads til kultur- og fritidsaktiviteter for hele familien placeret i et unikt maritimt miljø. Herudover planlægges der opførelse af legepladser, et havnebad, samt muligheder for søsportsaktiviteter og meget mere, så alle aldersgrupper kan få glæde af den nye havn.

Køkken-alrum og stue er i direkte forbindelse med de store flotte altaner, hvor der tillige er depotrum. Med denne indretning er der både udsigt til Havnen, når du tilbereder mad, underholder gæster – eller bare slapper af i sofaen. Indretningen er yderst funktionel men samtidig er hensynet til udsigten og solens placering tænkt ind i lejlighedernes plantegning på fineste vis. Adgang til p-kælder direkte fra opgangen.

Kontakt os endelig for en fremvisning af projektet.",https://www.boligportal.dk/lejligheder/horsens/108m2-4-vaer-id-4737856
"Skovgårdshave, 3200 Helsinge",11.950 kr.,500 kr.,111 m²,3,-,Rækkehus,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Snart bliver en dejlig tre-værelses bolig i den eftertragtede bebyggelse på Skovgårdshave i Helsinge klar til sin ny beboer.

Boligen er indrettet i moderne stil, og er lys og venlig i sit udtryk. Netop for at få så meget lys ind som muligt er der derfor gulv-til-loft vinduer og ovenlys.

Boligen indeholder: Entré hvorfra du går ind i køkkenet som er i åben forbindelse med stuen. I stueplan er der endvidere et værelse med walk-in-closet, samt et stort indvendigt depotrum, der kan bruges til lidt af hvert. Endelig er der en indskudt etage med et værelse som man vil typisk bruge som master bedroom,- eller eventuelt til den store teenager, der har behov for lidt privatliv.

Boligen har egen indhegnet terrasse samt et eksternt kælderrum.

Opvarmning sker med naturgas.

Beliggende i landlige omgivelser og meget attraktivt område nær byen, tæt på institutioner og  idrætsanlæg. Her er ca. 1,5 km til Valby Hegn, hvor naturen kan nydes. Du bor ligeledes i gåafstand til byens centrum med mange gode ind­købs­mu­lig­he­der, caféer & Helsinge Station & byens Gymnasium.

O.B.S. fotos er kun retningsgivende m.h.t. farver og materialer, da de er fra en af de øvrige boliger på stedet.",https://www.boligportal.dk/r%C3%A6kkehuse/helsinge/111m2-3-vaer-id-5280061
"Amaliegade, 8000 Aarhus, Aarhus C  - Stuen",8.995 kr.,610 kr.,55 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Moderne 2 vær. lejlighed, centralt i Aarhus
Velindrettet 2 værelses lejlighed beliggende i Amaliegade – en helt ugeneret parallelgade til Strøget lige ved siden af Salling. Lejligheden rummer stue og soveværelse samt køkken og badeværelse, som er indrettet i minimalistisk smagfuld stil, med sort inventar og marmor.
Lejligheden har desuden:
• integreret køle-/fryseskab,
• indbygningkogeplader i den smukke corian køkkenbordplade,
• indbygningsovn,
• emhætte,
• integreret opvaskemaskine,
• vaskemaskine
• tørretumber
• genvex ventilationsanlæg
• gulvvarme og
• egetræsgulve.
Der følger depotrum med til hver lejlighed.
Ejendommen blev opført i slutningen af 2017 og består af et 5 etagers forhus med et 4 etagers baghus på hvilken, der forefindes en lækker stor fælles tagterrasse. For- og baghus er forbundet med hinanden via svalegange. Der er elevator i ejendommen, og den fælles mindre atriumgård er udsmykket med grønne planter.
Ejendommen er indrettet med 14 to-værelses (55-59 m2) og 4 tre-værelses boliger á 79 m2. Bemærk: Billeder viser hele ejendommen og ikke nødvendigvis den konkrete bolig.
Lejligheden er ikke delevenlig med en roomie, men ideel for et par eller en single.
Bemærk: Boligen ligger i stueplan og har ikke altan.",https://www.boligportal.dk/lejligheder/aarhus/55m2-2-vaer-id-5238466
"Præstøvej, 4700 Næstved",9.858 kr.,1.266 kr.,111 m²,3,-,Lejlighed,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,N/A,"Centralt i Næstved ligger denne moderne 3-rums bolig. 

Boligen er i to plan og ligger i stuen og 1. sals-niveau. Fra entrén i stuen har du adgang til et badeværelse med plads til at opsætte vaskemaskine og kondenstørretumbler. I stuen ligger køkken-alrum/stue med udgang til privat terrasse. På første salen ligger to værelser og altan. Der er flere indretningsmuligheder i boligen og du kan fx også bruge et af værelserne på første plan til en stor rummelig stue. 

I boligen er der køle-fryseskab og komfur, når du flytter ind.

I boligafdelingen er det lidt grønne fællesarealer og gyngestativ for de mindste. 

Bygningen blev ombygget til moderne boliger i 2018. Bygningen er oprindeligt et gammelt nonnekloster, senere blev det omdannet til et vandrehjem og i dag huser det 33 moderne almene lejeboliger ét og to plan.

(Billederne er ikke fra den annoncerede bolig. Billederne er fra en prøvebolig i samme boligafdeling)",https://www.boligportal.dk/lejligheder/n%C3%A6stved/111m2-3-vaer-id-5336554
"Sommerfuglen, 7500 Holstebro, Halgårde",8.300 kr.,0 kr.,86 m²,3,-,Rækkehus,Nej,Ja,Ja,Nej,Ja,Nej,Ja,Ja,N/A,"Vi er glade for at præsentere vores spændende lejemål i det smukke område Sommerfuglen, beliggende på Halgaard Enge i Halgårde.

Vores lejemål udgør en del af en imponerende samling af 101 rækkehuse, der tilbyder 3 og 4 værelser. Du kan se frem til moderne og komfortabelt boligliv i disse nybyggede lejemål.

Hvert lejemål byder dig velkommen med en indbydende entre, der inkluderer faciliteter som vaskemaskine og tørretumbler. Badeværelset er veludstyret og tilbyder alt det nødvendige for din daglige komfort.

Når du træder ind i lejemålets køkken alrum, vil du blive mødt af en rummelig og funktionel åben planløsning, der forbinder sig til stuen. Dette giver dig mulighed for at nyde samværet med familie og venner, uanset om du tilbereder et lækkert måltid eller slapper af i stuen.

Der er tre værelser i lejemålet, der giver rigelig plads til familie, gæster eller at skabe et hjemmekontor efter behov.

Som en ekstra bonus kan du nyde godt af en carport til din bil, et praktisk skur til opbevaring, en ekstra parkeringsplads og en privat have. Disse faciliteter sikrer, at du har alt, hvad du behøver for at føle dig hjemme og nyde din tid i Sommerfuglen.

Tøv ikke med at kontakte os for yderligere information eller for at planlægge en fremvisning af vores attraktive lejemål. Vi er ivrige efter at hjælpe dig med at finde dit ideelle hjem i Sommerfuglen og give dig en fantastisk boligoplevelse.

Udover huslejen må der påregnes udgifter til vand, el og varme.
Der kan, ud fra en række kriterier, gives tilladelse til husdyr i rækkehuset.

KOM FORBI TIL ÅBENT HUS
- mandag d. 29. maj kl. 14.00 - 15.00
- søndag d. 23. maj kl. 15.00 - 16.00
- hver onsdag (i juni) fra 15.00 - 17.00
Der er ikke planlagt åbent hus i juli, men fremvisning efter aftale med Nybolig Holstebro",https://www.boligportal.dk/r%C3%A6kkehuse/holstebro/86m2-3-vaer-id-5338696
"Viften, 2670 Greve  - 3. sal",12.800 kr.,1.200 kr.,93 m²,4,3.,Lejlighed,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,N/A,"UNDERSKRIV LEJEKONTRAKT PÅ EN BOLIG PÅ MINIMUM 84 KVM I JULI/AUGUST OG BETAL 0 KR FOR FØRSTE MÅNEDS LEJE!

Solviftens lejligheder er moderne indrettede og veludnyttede. Du får en nyopført, energioptimeret bolig, som er lige til at flytte ind i. Store vinduespartier sikrer masser af lys i boligen. Gulvene er i eg-laminat og derudover er der klinker i entre og badeværelse.",https://www.boligportal.dk/lejligheder/greve/93m2-4-vaer-id-5367335
"Axel Heides Gade, 2300 København, København S  - Stuen",4.547 kr.,0 kr.,10 m²,1,Stuen,Værelse,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,B,"🔎We are looking for a new roommate since our old roommate is moving out. You will be living with 3 other lovely young people. We like to have fun, and spend time together, but we are also good at giving space to each other. We are 2 girls and 1 guy at the moment.

_______________________________________________________


📍Location: Islands Brygge/Axel Heides Gade (ground floor). 


🌱Bonus info: we have a little garden that is the best hang out spot in the spring/summer! You can ofc use kitchen/living room and garden as much as you please.


🎵Bonus bonus info: We have a big passion for music and there is a DJ setup in the living room, free to use at any time. You don't have to have to be into this to be considered for the room ofc. But you will have to be okay, with music playing in the living room from time to time.


💫The room (room C) is 10 m2. It's unfurnished but has 1 big closet that is stationary. The rent period is unlimited.


🏡The apartment is right next to Amager Fælled. You will therefore live right next to the biggest park in Copenhagen, and very close to the city center at the same time. Its only 5 min on bike from the city center + Netto is literally on the other side of the road of our apartment.

__________________________________________________________

The moving date is set for 10/8.


📜🖋You can ofc have your cpr-adresse here, and there will ofc be written a contract before you move, with all the necessary details.


💰Deposit:  DKK
Rent: 4.547 DKK - includes (internet, aconto heat, water and cool roommates) 


⚡️Electricity is a variable expense so that is split evenly when we get the bill.

___________________________________________________________


☕️Write a little text about yourself and your situation, and we will get in contact with you, for a potential cup of coffee/tea.


⏳Last time we got a lot of applicants so please don't get offended if we don't reply.


👍If you read the post all the way until the end. Then…. good job! You might be the one we are looking for.",https://www.boligportal.dk/v%C3%A6relser/k%C3%B8benhavn/10m2-1-vaer-id-5357081
