Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Østre Stationsvej, 5000 Odense, Odense C  - 1. sal",4.800 kr.,500 kr.,34 m²,1,1.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,N/A,"Med en unik placering helt centralt i Odense udbyder vi 215 kvalitetslejligheder til udlejning. Boligerne er fordelt på syv etager – fra stueniveau til sjette sal. Ejendommen består primært af 1-værelses lejligheder, mens der er enkelte 2-værelses boliger.


INDE:
De 1-værelses lejligheder er praktisk indrettet med eget køkken, bad/toilet, lille opholdsområde og sengeplads, mens de 2-værelses også er udstyret med et separat soveværelse. Boligerne er opført i et råt og industrielt look med betonloft og store vinduespartier, som sikrer lyse og indbydende boliger. Der er således tale om attraktive lejligheder for dig, der ønsker at bo centralt i en af Danmarks største studiebyer. 

UDE:
I forbindelse med projektet er der etableret en lækker gårdhave med siddemuligheder på plinte og terrasser samt bede med beplantning. 

HÅRDE HVIDEVARER:
Der er køle-/fryseskab, indbygningsovn, 2-zoners induktionskogeplader og emhætte i lejlighederne. Vaskemaskine og tørretumbler findes i kælderen.

HUSDYR:
Katte: Lejere kan ansøge om tilladelse til at holde én indekat på adressen. Udekatte er ikke tilladt.
Hunde: Det er ikke tilladt at holde hund.
Andre dyr: Kontakt os.

PARKERING:
Der er mulighed for at leje en p-plads i en p-kælder i nærheden. Kontakt os for mere info.

FÆLLESAREALER:
Der er fælles møblerede opholdsrum på flere af ejendommens etager, hvor beboerne kan dyrke fællesskabet i hyggelige omgivelser. Derudover er der etableret et festlokale i ejendommens kælder.  

ELEVATOR:
Der er elevator i opgangen.",https://www.boligportal.dk/lejligheder/odense/34m2-1-vaer-id-5378789
"Istedgade, 9000 Aalborg, Aalborg  - Stuen",4.677 kr.,625 kr.,53 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,D,"2-værelses lejlighed beliggende på Istedgade, 9000 Aalborg. 

Lejligheden er beliggende i Aalborg Vestby med kort afstand til Lystbådehavnen, Aalborg Streetfood, diverse handlemuligheder samt offentlig transport. Derudover er der ikke mere end 5 min. på cykel ind til midtbyen. 

Lejligheden indeholder en stue, et værelse samt køkken og bad. 

Lejemålet overtages nymalet og med nybehandlede gulve.",https://www.boligportal.dk/lejligheder/aalborg/53m2-2-vaer-id-5363164
"Gebauersgade, 8000 Aarhus, Aarhus C  - 2. sal",7.999 kr.,N/A,55 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,C,"Ejendommen  
I ejendommen er der fællesvaskeri, fælles gårdanlæg og cykelparkering.   
 
Lejligheden  
Dejlig 2 værelses lejlighed på 55 kvadratmeter. Lejemålet består af et soveværelse, et badeværelse samt en stue og seperat køkken. Lejligheden er ikke delevenlig.  
Til lejemålet medfølger kælderrum.  
 
Området 
Lejemålet er beliggende i Aarhus C nær AROS, i gå afstand til Aarhus byliv. Desuden er der ikke langt til Aarhus Banegård med forbindelser rundt i Danmark, samt en masse andre faciliteter, der ligger inden for gåstand, som gør hverdagen både nemmere og sjovere.  
 
Evt. andre vilkår  
Vand, varme og el betales direkte til forsyningsselskaberne.   
 
OBS: Husdyr er ikke tilladt.  
OBS: Billederne er fra et  sammenligneligt lejemål.",https://www.boligportal.dk/lejligheder/aarhus/55m2-2-vaer-id-5225365
"Danmarksgade, 9690 Fjerritslev  - Stuen",6.250 kr.,900 kr.,91 m²,3,Stuen,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,N/A,"3 værelses lejlighed i nyopført ejendom i hjertet af Fjerritslev. Lejligheden indeholder: Entre, badeværelse med klinker, bruser og vaskemaskine. Stue og køkken er i et. Køkken fra HTH med køle/frys, ovn, kogeplader, emhætte og opvaskemaskine. Soveværelse med faste skabe samt et ekstra værelse. Der er genvex i lejemåle samt et lille depotrum til lejemålet. Der er parkerings muligheder.",https://www.boligportal.dk/lejligheder/fjerritslev/91m2-3-vaer-id-5266038
"Slotsgade, 6200 Aabenraa  - Stuen",5.500 kr.,500 kr.,71 m²,3,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Vi har en super flot lejemål i enden af gågaden i den gamle bydel der er en lukket gårhave til og stuen har brændovn, der er udover tilgang til vaskemaskine og tørretumbler og et stort depot.",https://www.boligportal.dk/lejligheder/aabenraa/71m2-3-vaer-id-4079281
"Fabersvej, 8900 Randers, Randers C  - 3. sal",6.995 kr.,1.370 kr.,105 m²,5,3.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Velkommen indenfor!
Her får man en skøn lejlighed med masser af plads, godt lysindfald og nye gulve i gang og køkken.

Lejligheden har et nyere køkken med opvaskemaskine og plads til spisebord, samt nyere badeværelse med vaskemaskine og tørretumbler.

Lejlighedens to stuer ligger i forlængelse med hinanden, så man kan indrettet tv-stue og spisestue hvis ønsket, eller benytte det ene som værelse.

Der er stor rummelig soveværelse, samt to værelser, hvor den ene er med hems.

Til lejligheden hører vaskekælder, fælles gårdhave og cykelparkering, med mulighed for at blive skrevet op til en p-plads ved boligen.


Lejligheden ligger tæt på centrum, kulturstedet Værket og indkøb.",https://www.boligportal.dk/lejligheder/randers/105m2-5-vaer-id-5317370
"Randersvej, 8200 Aarhus, Aarhus N  - 2. sal",9.850 kr.,700 kr.,81 m²,2,2.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,C,"Flot 2-værelses lejlighed med altan, beliggende på Stjernepladsen tæt ved Universitetet og Nærbanestoppested.

Ejendommen er en hjørneejendom, så lejligheden har stort lysindfald og panorama udsigt dels ud over Stjernepladsen dels ud over stort fælles grønt område. Aarhus Kommune har i 2021 udarbejdet strategisk helhedsplan for Randersvej. Hvis den gennemføres, bliver Stjernepladsen til et stort grønt område lige uden for ejendommens hoveddør.

Lejligheden er nyistandsat. Der er opsat nye plan radiatorer flyttet hen under vinduerne og med skjulte fjernvarmerør. Der er separate målere for forbrug af vand og varme og online adgang til Brunata til forbrugsoplysninger. I badeværelset er der opsat nye loftsspots med lysdæmpning, nyt vaskeskab og stort spejl med LED og lysstyring samt indbygget varme. Stort og meget fint køkken (nyt 2016) med masser af skabsplads og opvaskemaskine samt nyt kølefryseskab.

Der er pulterrum i kælderen og adgang til fælles vaskerum, til egen gård og til stort grønt fællesområde.",https://www.boligportal.dk/lejligheder/aarhus/81m2-2-vaer-id-5375813
"Århusvej, 8940 Randers, Randers SV  - 2. sal",6.100 kr.,950 kr.,76 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,N/A,"Lækker 2 værelses lejlighed udlejes. Totalrenoveret. Nyt køkken med opvaskemaskine og kogeø. Der er desuden vaskemaskine integreret i køkkenskab. Køkken ligger sammen med stue og har vinduer til begge sider af bygningen. 
Badeværelse med varme i gulvet. 

Der er dæmpbar lys i hele lejligheden med bla. ''sluk alt'' knap som kan benyttes når lejligheden forlades.  

Endvidere er der adgang til vaskerum med vaskemaskine og tørretumbler samt mindre kælderrum til opbevaring.",https://www.boligportal.dk/lejligheder/randers/76m2-2-vaer-id-4657721
"Vestergade, 5000 Odense, Odense C  - 2. sal",8.950 kr.,1.175 kr.,147 m²,4,2.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Lejligheden er perfekt beliggende midt i gågaden Odense centrum.

Der er gode indkøbsmuligheder, mange cafeer og restauranter samt nemt til offentlig trafik.

Der er 5 min. gang til grønne områder - Munke Mose og Eventyrhaven

Udover huslejen betales der til udlejer for varme.
Dette beløb figurerer under a conto forbrug.

El, vand og antenne/internet opkræves direkte fra de pågældende forsyningsselskaber.",https://www.boligportal.dk/lejligheder/odense/147m2-4-vaer-id-5356018
"Jens Kofoeds Gade, 2630 København, Taastrup  - 2. sal",11.795 kr.,1.030 kr.,94 m²,3,2.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Nej,N/A,"På Oase Husene er der boliger for alle, hvad enten du er single, en familie eller har behov for en seniorvenlig bolig.
 Denne velindrettede 3- værelses bolig har en optimal planløsning og udgang til 2 gode altaner.

Boligen har et lækkert og tidløst køkken fra HTH udstyret med alt i hårde hvidevarer. Køkkenet er i åben forbindelse med boligens opholdsareal, og der er gennemgående gulve i egetræ. Badeværelset har tidsløse klinker og er rummeligt og udstyret med vaskemaskine. I kælderen under boligerne er der adgang til depotrum.

Her bor du desuden på unik beliggenhed langs det kommende grønne parkstrøg med masser af liv, og stadig så centralt, at du kan køre til København på et kvarter - eller Odense på en time. 

BEMÆRK: EL beløb af kr. 650. 

OBS: Billeder er fra prøveboliger i ejendommen.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/94m2-3-vaer-id-5346910
