Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Fortunas Have, 2680 Solrød Strand  - 2. sal",15.000 kr.,1.300 kr.,127 m²,4,2.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Nej,N/A,"Lejligheden
                            Godt udnyttet 4 værelses lejlighed med separat voksen og børneafdeling, samt 2 badeværelser. Du kommer ind i lejligheden gennem en rummelig entré, ligeledes med skabsplads og med adgang til alle lejlighedens rum. Badeværelse i tidløst minimalistisk design med fliser på gulv og i brusenichen, gulvvarme og vaskesøjle. Hjørnekøkken i moderne hvidt Invita køkken med alt i hårde hvidevarer i åben forbindelse med stuen, som har en stor altan mod både sydøst og sydvest.
Lejligheden har flotte lamelgulve og gulvvarme. 
Det er muligt at ansøge om husdyrtilladelse til et husdyr i alle lejemål, som skal godkendes af udlejer.
Her er et ambitiøst byggeri, der er bygget efter skrappe krav fra certificeringsordningen DGNB. Du er her tæt på strand, grønne områder, fritidsaktiviteter og transport.

                                      NB: Billederne viser derfor ikke den pågældende lejlighed, men i stedet billeder fra prøveboligen. Billedernes formål er at give en fornemmelse af stil og materialevalg. Ift. planløsning henviser vi til plantegningen. Kom gerne forbi til et åbent hus, eller ring og book en personlig fremvisning.

                                                      Ejendommen
                            Green Hills  er et ambitiøst boligbyggeri tegnet af de prisvindende arkitekter i Danielsen Architecture, og har fået sit navn efter den karakteristiske bakkeform. Mellem bakkerne findes det ca. 4 hektar store gårdrum med blandt andet en lille sø, bakkelandskab og svævebane. Her er masser af kroge, som inviterer til både leg og rolige stunder for store og små. 
Ejendommen byder på mange funktionelle og æstetiske detaljer såsom græsarten sedum på de grønne tage, der hjælper med at bidrager til både biodiversitet og klimasikret regnvandshåndtering, samtidig med at den fuldender det grønne udtryk. 
Der er lagt stor vægt på at skabe fællesområder- og faciliteter som bidrager til et godt og balanceret hverdagsliv, for eksempel fælles træningssal, gæstelounge, værksted og selskabslokale.

                                      Lokalområdet
              Solrød er en hyggelig by som har noget at byde på for alle aldre. Bymidten er fyldt med specialbutikker og arrangementer året rundt, som for eksempel  juletræstænding og loppemarkeder. 
Byen er omringet af store naturoplevelser, ikke mindst den lange strand som kan danne centrum for både sportslige udfoldelse og sociale aktiviteter. Gå også på opdagelse i for eksempel Karlstrup Kalkgrav, Trylleskoven eller fuglehabitat-området Staunings Ø. 
Daginstitutioner, skoler og indkøb er alt sammen indenfor rækkevidde, så hverdagens logistik let går op, og den velfungerende infrastruktur sikrer, at du nemt når din destination hvad end du er til fods, på cykel, med offentlig transport eller i bil. Stisystemer forbinder byen trygt og S-toget fra den nærliggende  Jersie Station bringer dig til København H på en halv time.

                      
Bofællesskab ikke muligt.",https://www.boligportal.dk/lejligheder/solr%C3%B8d-strand/127m2-4-vaer-id-5284699
"Grønløkkevej, 5000 Odense, Odense C  - 4. sal",7.495 kr.,900 kr.,86 m²,3,4.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,A,"Lejligheden er lys og indretningsvenlig. 

Der forefindes alt i hårde hvidevarer: Emhætte, ovn/kogeplade, køleskab, opvaskemaskine, vaskemaskine samt kondenstørretumbler. 

Lejligheden har sydvendt altan, og en enestående udsigt. 

Der er elevator i ejendommen. 

Det er muligt at tilleje sig en parkeringsplads. 

Det er ikke tilladt at holde husdyr.",https://www.boligportal.dk/lejligheder/odense/86m2-3-vaer-id-4366542
"Strøget, 7280 Sønder Felding  - 1. sal",4.400 kr.,0 kr.,96 m²,3,1.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ja,N/A,"1.ste sals lejlighed med god plads.
Vaskemaskine og tørretumbler i kælder.",https://www.boligportal.dk/lejligheder/s%C3%B8nder-felding/96m2-3-vaer-id-4770027
"Stationsvej, 6360 Tinglev  - 1. sal",5.710 kr.,1.091 kr.,78 m²,2,1.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Velindrettet 2 vær. Lejlighed med altan

Boligen er beliggende på 1. Sal. Den er indrettet med en god entré, herfra fordeling til stue og køkken, badeværelse og stort soveværelse med adgang til depot. Fra stuen er der udgang til dejlig altan.

Du bor lige i centrum af Tinglev og får en kombination af gode lejligheder og skønne omkringliggende grønne arealer. På arealerne er der lagt op til, at man kan hygge sig ved de opsatte borde og bænkesæt.

Gode indkøbsmuligheder, coop365 og superbrugsen er lige rundt om hjørnet. Togstationen ligger ved siden af afdelingen og skolen ligger også tæt på området.

Der tilhører et kælderrum til hver bolig.

Lejlighederne er alle udstyret med køle-fryseskab, komfur og emhætte.

Det er tilladt at holde 1 hund eller 1 kat.

Boligen er en almen bolig der administreres af et alment boligselskab.

Kontakt os for en fremvisning.

Energimærke: d.",https://www.boligportal.dk/lejligheder/tinglev/78m2-2-vaer-id-4998414
"Klostergade, 6000 Kolding  - 2. sal",9.490 kr.,1.119 kr.,113 m²,3,2.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Klostergade, er 113 m2 og er klar til overtagelse. Månedlig husleje er 9490 kr. og indskud beløber sig til i alt 30000 kr. Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/lejligheder/kolding/113m2-3-vaer-id-5306655
"Gustav Johannsens Vej, 5000 Odense, Odense C  - 1. sal",5.995 kr.,600 kr.,69 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,A,"Lækker og nyrenoveret 2 vær. lejlighed, bynært i Odense udlejes. Odense ZOO ligger i gåafstand til lejligheden.
Lejligheden består af 2 store rum, med nye gulve og nye vægge malet i lyse farver. Der er nyt køkken med nye hårde hvidevarer bestående af opvaskemaskine, komfur, køle/fryseskab og emhætte.
Der er mulighed for at installere vaskemaskine i lejlighedens badeværelse, som i øvrigt også er helt nyt.
Rolig lejer foretrækkes, idet de andre beboere i ejendommen er meget rolige.
Kontakt os på tlf. 31 63 38 01 for aftale om tidspunkt for fremvisning.",https://www.boligportal.dk/lejligheder/odense/69m2-2-vaer-id-5375738
"Drewsensvej, 8600 Silkeborg  - Stuen",5.500 kr.,0 kr.,61 m²,1,Stuen,Lejlighed,Nej,Nej,Nej,Ja,Ja,Ja,Nej,Ja,N/A,"Ejendom på Drewsensvej, overfor trafikterminalen med 9 boliger. Taget i brug mar. 2013. Elevator der også betjener kælder. Boligen er opført energivenlig med lavt energiforbrug og der er egen måler af forbrug for varme, el og vand. Til boligen er der et stort pulterrum i kælder, parkeringsplads i aflukket gård og cykelskur.

Ring for fremvisning",https://www.boligportal.dk/lejligheder/silkeborg/61m2-1-vaer-id-3764623
"Grønløkkevej, 5000 Odense, Odense C",6.495 kr.,600 kr.,64 m²,2,-,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,A,"Nyere lejemål udlejes i Odense C.

Lejligheden er lys og indretningsvenlig.

Der forefindes alt i hårde hvidevarer: Emhætte, ovn/kogeplade, køleskab, opvaskemaskine, vaskemaskine samt kondenstørretumbler.

Lejligheden har egen altan.

Der er elevator i ejendommen.

Det er muligt at tilleje sig en parkeringsplads.

Det er ikke tilladt at holde husdyr.",https://www.boligportal.dk/lejligheder/odense/64m2-2-vaer-id-5215840
"Søren Frichs Vej, 8230 Aarhus, Åbyhøj  - 2. sal",5.950 kr.,350 kr.,34 m²,1,2.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,N/A,"OM BOLIGERNE
På Søren Frichs Vej i Aarhus udlejer vi 156 skønne 1- og 2-værelses lejligheder i varierende størrelser mellem 34 og 54 m2.  

INDE:
De 1-værelses lejligheder er funktionelle med et regulært rum med køkken- og spiseplads. Her er også plads til at indrette soveområde. De 2-værelses lejligheder har udover køkken/alrummet et separat værelse, som kan bruges til soveværelse. 

UDE:
Alle boligerne har - uanset størrelse - en privat altan.

HÅRDE HVIDEVARER:
Der er køleskab, komfur, ovn og opvaskemaskine samt kombineret vaskemaskine og tørretumbler i alle lejemål.

HUSDYR:
Katte: Lejere kan ansøge om tilladelse til at holde én indekat på adressen. Udekatte er ikke tilladt.
Hund: Det er ikke tilladt at holde hund.
Andre dyr: Kontakt os for vores samlede husdyrsregler.

PARKERING:
P-pladser ved ejendommen kan tilkøbes for DKK 500 pr. måned.

FÆLLESAREALER:
På toppen af ejendommen findes en lækker, unik tagterrasse med fælleshus og lukket boldbane.

ELEVATOR:
Der er elevator i opgangen.

OM OMRÅDET
Åbyen er navnet på et helt nyt boligområde, der i disse år skyder op i Aarhus. Som navnet indikerer, ligger området i umiddelbar nærhed af Aarhus Å langs dens indløb fra Brabrandsøen mod Midtbyen. Området er placeret tæt på Åbyhøj, og fra Åbyen er der således ikke langt til rekreative områder som eksempelvis Åbyhøj Park, boldbanerne ved Åby Skole osv. 

Bor du i Åbyen, kan du på kort tid komme rundt i hele det centrale Aarhus. På gåben eller cykel kan du hurtigt tilbagelægge de knap 3 km til Midtbyen, ligesom der kun er et par kilometer til Aarhus BSS og lidt under 4 km til Universitetets hovedbygninger. Tilsvarende er der nem adgang til offentlig transport med et væld af buslinjer, der afgår i umiddelbar nærhed fra ejendommen. Er du i bil, er Åbyen ligeledes praktisk placeret med kort afstand til motorvejen.",https://www.boligportal.dk/lejligheder/aarhus/34m2-1-vaer-id-5372272
"Langelandsgade, 8700 Horsens  - Stuen",9.700 kr.,1.100 kr.,120 m²,4,Stuen,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Nyere stue luksuslejlighed med alt i hårde hvidevarer.
Beliggende på blindvej ud til bæk og grønt område.
Lejligheden er endvidere ældre venlig.
Acontobeløbet er opdelt således:
Varme: 800
Vand: 300
El betales særskilt til leverandøren
Lille hund tilladt.",https://www.boligportal.dk/lejligheder/horsens/120m2-4-vaer-id-4885029
