Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Fristruphøjvej, 8800 Viborg  - 1. sal",6.689 kr.,1.733 kr.,95 m²,4,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"Lejemålet er beliggende på Fristruphøjvej og består af 4 værelser samt køkken og bad. Lejemålet er 95 m2 og er klar til overtagelse 15-09-2023. Månedlig husleje er 6689 kr. og indskud beløber sig til 10000 kr. 

Send en besked, hvis lejemålet har fanget din interesse.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/viborg/95m2-4-vaer-id-5364547
"Haraldsgade, 5000 Odense, Odense C  - 1. sal",6.650 kr.,800 kr.,72 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Renoveret , centralt beliggende 1. sals lejlighed ledig straks. 
Egen altan og stor fælles have.
Varme: 550, vand 300+TV.
Forudbetalt leje (2 mdrs. leje) kan afdrages over 2 mdr.
Udlejes ikke til elever/studerende, hvis I ikke er 2 personer(ikke bofællesskab). Kun delevenlig af et par.
Mail: telefon, antal, beskæftigelse, børn, husdyr (ikke tilladt), og vi vender hurtigt tilbage med et tidspunkt for fremvisning.
23-05-31",https://www.boligportal.dk/lejligheder/odense/72m2-2-vaer-id-4800342
"Byhaven, 8600 Silkeborg  - 2. sal",10.600 kr.,1.000 kr.,109 m²,3,2.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,N/A,"Projektet Byhaven består af 98 stk. 3-4 værelses lejligheder, som varierer fra 97 til 113 m². Alle boligerne har et lyst køkken-alrum med plads til hele familien. Hele lejligheden er udstyret med gulvvarme i flere zoner og med slidstærke gulve. 
Hverdagens madlavning bliver del sjovere i kvalitetskøkkenet fra Designa med grebsfri låger, god skabs- og bordplads. Udover at være udført i kvalitetsmaterialer er lejlighederne ligeledes udstyret med køle/frys, opvaskemaskine, emhætte, ovn. Dit badeværelse er rummeligt, lyst og spækket med smukke klinker. 
Lejlighederne er opført med tanke på optimal udnyttelse af pladsen og der er mulighed for at vælge mellem forskellige typer af lejemål. I hele lejligheden får du udsigt og strålende lysindfald.

I alle Byhavens lejeboliger får du en ekstra stor, privat altan eller terrasse, som har direkte adgang fra stuen, så du bare kan slå døren op og træde ud. Fra 1. sal og op får du en stor, privat altan, hvorimod stueplanen byder på en stor afskærmet terrasse.

Øverst på tagterrasserne er der fælles byhaver med udsigt, plads til fællesskab i det store drivhus og gode rammer til at drikke kaffe med naboen og invitere til fællesspisning.
Der er adgang til mere end 100 parkeringspladser, hvor der opsættes lade standere.

OBS. Billederne er af vores prøvebolig.",https://www.boligportal.dk/lejligheder/silkeborg/109m2-3-vaer-id-5349678
"Østergade, 6650 Brørup  - Stuen",6.000 kr.,1.500 kr.,85 m²,3,Stuen,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,A,"Den renoverede lejlighed er lys og venlig, og har bevaret charmen.

Lejligheden ligger centralt placeret i Brørups bymidte, i stueplan.

Der er gulvvarme i hele lejligheden.

Der er integreret opvaskemaskine, kølefrys og induktionskogeplade. AAA hårde hvidevarer og 3watts led spots i alle rum.

Til lejligheden er der stor nordvendt terrasse.

Ring gerne for fremvisning eller spørgsmål.",https://www.boligportal.dk/lejligheder/br%C3%B8rup/85m2-3-vaer-id-4412902
"Vejlevej, 7323 Give",3.300 kr.,650 kr.,45 m²,2,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,E,"Lille hyggelig lejlighed,med nyere køkken og hvidevare  toilet/bad . 
 Plads til vaskemaskine Lille fælles indgang. Beliggende midt i Givskud tæt ved busstoppested og købmand.Der vil være adgang til have.Skur til cykel m.m  Ingen husdyr tilladt.  Gode  parkeringsforhold.",https://www.boligportal.dk/lejligheder/give/45m2-2-vaer-id-2731976
"Fyrkildevej, 9220 Aalborg, Aalborg Øst",8.207 kr.,880 kr.,97 m²,3,-,Rækkehus,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"Velkommen til Fyrkildevej 🏠

Her på Fyrkildevej er du garanteret en lækker lys lejlighed ☀️

Lejligheden er velindrettet med indbydende rum og godt lysindfald. Blandt andet en entre, et dejligt køkken alrum, 2 værelser, en stor stue, badeværelse og have. Lejligheden er indrettet i neutrale materialevalg, som gør, at du kan skabe dit helt eget personlige hjem 💐 

Beliggenheden er perfekt! Området byder blandt andet på en masse børnevenlige faciliteter, hvor der er rig mulighed for udfoldelse 🙌🏼🌈🪁Derudover er du både tæt på gode parkeringsmuligheder, dagligvarebutikker, dagsinstitutioner, universitetet og offentlig transport  👍🏼

På Fyrkildevej er serviceniveuet højt! Varmemesteren tager sig godt af sine beboere. Området er altid godt vedligeholdt og fremstår nydeligt 🏠

Det er tilladt at have ét husdyr 🐶

Lyder denne bolig som noget for dig, er du mere en velkommen til at kontakte os. Så arrangerer vi en personlig fremvisning for dig😊

Vi glæder os til at høre fra dig!",https://www.boligportal.dk/r%C3%A6kkehuse/aalborg/97m2-3-vaer-id-4038026
"Tornhøjvej, 9220 Aalborg, Aalborg Øst  - 1. sal",6.495 kr.,425 kr.,66 m²,3,1.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Nej,N/A,"De nye lejeboliger er med 1-, 2- eller 3-værelser på 53 til 91 kvadratmeter.
Alle lejligheder har udgang til egen altan med udsigt over livet på bytorvet eller Astrupstien.
Du har også mulighed for at for at have dit husdyr med.
I stueplanen finder du Netto, Bogø Sandwich, Mike Pizza, Mormor og på 1.
salen en lægeklinik og krydser du Humlebakken finder du Sundheds- og Kvartershuset og meget mere.
Du bliver nabo til Lidl, en ny café og Realdania og Aalborg Kommunes nye flotte byrumsprojekt med en opgraderet tunnel under Humlebakken og de tilgrænsende byrum og grønne haver.
Den gamle tunnel under Humlebakken er omdannet til en flot, ny bro over Astrupstien, der skaber en både ikonisk og tryg forbindelse mellem byområderne på begge sider.
Tornhøj ligger i den østlige del af Aalborg, som i øjeblikket er et område under stor forvandling til en ny attraktiv bydel med spændende boliger, flere butikker samt gode uderum og opholdsarealer.
På den anden side af gaden ligger Tornhøjskolen, og der er heller ikke langt til hverken vuggestue, børnehave eller idrætscenter.
Du bor også tæt på Aalborg Universitet, det nye Universitetshospital, store oplevelser i Gigantium og få minutters kørsel fra Aalborg City.",https://www.boligportal.dk/lejligheder/aalborg/66m2-3-vaer-id-5377556
"Elektronikvej, 2605 København, Brøndby  - 1. sal",13.600 kr.,1.100 kr.,100 m²,4,1.,Lejlighed,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Nej,N/A,"Dette er historien om et område under forvandling. Fra den oprindelige strandeng til landbrug – og nu fra industrikvarter til Brøndbyvesters nye grønne nabolag.

KobberEngen er 1til 5-værelses moderne, bæredygtige lejelejligheder med en central beliggenhed i Kirkebjerg – tæt på transport, natur og kultur.

Lejlighederne er tegnet med fokus på bedst mulige opholds-, udsigts- og lysforhold. Boligens store vinduespartier åbner sig op mod lyset og gennem hele boligen er der truffet stilrene valg med fokus på kvalitet og bæredygtighed.

KobberEngen består af 463 moderne boliger fordelt på fire karréer, der varierer i størrelser og rumfordelinger så du altid kan finde en bolig, der passer til dig og dine behov.​

Lejlighederne er holdt i lyse nuancer med parketgulve i eg og store vinduespartier, der lukker lyset ind året rundt.

Lejlighedens hjerte er det centrale alrum med et stilrent køkken med minimalistiske detaljer som underlimet vask og grebsfrie låger. De integrerede hvidevarer er både energi- og vandbesparende hvilket er godt både for miljøet og din økonomi.

Det rummelige badeværelse er holdt i lyse nuancer med grebsfri skabe og smukke sandfarvede klinker. Her er god skabsplads og praktiske løsninger som væghængt toilet og vaskesøjle.

BEMÆRK: Billederne er fra en prøvebolig",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/100m2-4-vaer-id-5241256
"Peder Nielsens Gade, 9700 Brønderslev  - 3. sal",9.038 kr.,1.470 kr.,105 m²,3,3.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Peder Nielsens Gade, er 105 m2 og er klar til overtagelse. Månedlig husleje er 9038 kr. og indskud beløber sig til i alt 42420 kr. Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/lejligheder/br%C3%B8nderslev/105m2-3-vaer-id-5199493
"Marshalls Alle, 9220 Aalborg, Aalborg Øst",11.500 kr.,0 kr.,118 m²,4,-,Hus,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"Velkommen indenfor i denne store fritliggende 4-værelses familiebolig på Marshalls Alle.

Lejlighedens 118 kvadratmeter fordeler sig på 2 plan. I stueplan finder du blandt andet boligens rummelige køkkenalrum med køkken-ø. I forlængelse af køkkenet har du boligens hyggelige stue, hvor der er udgang til en dejlig terrasse. På underetagen finder du ligeledes ét af rækkehusets 2 badeværelser.

På 1. salen har du 3 gode værelser med indbyggede skabe og walk-in-closet i soveværelset samt boligens andet badeværelse - her med vaskesøjle.

Til boligen medfølger egen carport og det er tilladt at holde husdyr.

OBS. Billederne er fra en lignende bolig - opført i samme kvalitet og materialer. Plantegningen er retvisende. Udendørsbilledet er den specifikke bolig.

Lyder denne bolig som noget for dig/jer? Så tøv endelig ikke med at kontakte os!",https://www.boligportal.dk/huse/aalborg/118m2-4-vaer-id-5099307
"Skanderborgvej, 8000 Aarhus, Aarhus C  - 1. sal",9.950 kr.,760 kr.,108 m²,3,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"Denne pæne lejlighed består af entré, to store stuer, som kan deles, soveværelse, lækkert køkken og rummeligt badeværelse. Desuden har lejligheden to store altaner. Særdeles velegnet som delebolig, men også til par eller lille familie. Beliggende tæt ved dagligvareforretninger, busforbindelser, gode parkeringsmuligheder og grønne områder. I ejendommen er der adgang til fælles vaskeri, eget depotrum, cykelparkering og hyggelig gårdhave. Ejendommen har fået helt nye vinduer. OBS! Billederne er fra et sammenligneligt lejemål i ejendommen, med samme rumfordeling. Dog kan forskelle forekomme. Billederne af køkkenet er fra en faktiske lejlighed.",https://www.boligportal.dk/lejligheder/aarhus/108m2-3-vaer-id-5377684
"Nadine Gordimers Vej, 2300 København, København S  - 1. sal",13.950 kr.,950 kr.,93 m²,4,1.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,A,"Ejendommen
Nadinehus består 141 lejligheder. Enkelte af lejlighederne har egen tagterrasse, og ellers kan man samles med venner og familie på 3. sal i den vestlige del af ejendommen, hvor der er en stor fælles tagterrasse. 
 
Lejlighederne
Boligerne i Nadinehus er rummelige og møblerbare med lange kig på langs og tværs i lejlighederne. Materialerne er lyse og imødekommende med et minimalistisk udtryk. Alle lejlighederne har adgang til egen eller spansk altan. 
 
Området
Inden for 5 minutters gang ligger Metro St. , gode indkøbsmuligheder, Byparken mm. Derudover har du skole, gymnasium og Amagerfælled inden for 1 kilometer. 
 
Fotos er fra en prøvelejlighed.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/93m2-4-vaer-id-5184693
"Holmevej, 8270 Aarhus, Højbjerg  - 2. sal",6.500 kr.,500 kr.,58 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,N/A,"Skøn lejlighed med altan i Højbjerg.

Lejemålet indeholder en fin stue med godt lysindfald og udgang til en skøn altan mod roligt og grønt område.
Fint soveværelse med indbyggede skabe.
Lejligheden har et rummeligt køkken med masser af skabsplads. Her er installeret en kombineret vaskemaskine / tørretumbler. Fint badeværelse med brus.

Gode parkeringsforhold. 

Rundhøjcentret leverer gode muligheder for indkøb.

Vand er inkl. i lejen. 
Varme er a conto. 
El og Internet betales direkte til udbyder

Husdyr og rygning ej tilladt i bygningen

Lejeperioden er ubegrænset - minimum periode 12 mdr.",https://www.boligportal.dk/lejligheder/aarhus/58m2-2-vaer-id-4591009
"Degnejorden, 4320 Lejre, Højby",15.730 kr.,0 kr.,121 m²,4,-,Rækkehus,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,N/A,"Degnejorden – en moderne landsby med fællesskaber som omdrejningspunkt. Nyt byggeri skyder op af jorden i Lejre.

Landskabet imellem boligklyngerne på Degnejorden, er tænkt som et naturområde med varieret beplantning i form af forskellige træer og buske på en bund af enggræsser og urter. Igennem naturområdet etableres der trampestier og mindre opholds- og aktivitetsområder.

82 lejeboliger fordelt på 3 forskellige boligtyper i ét eller 2 plan. Udover lejeboligerne bliver der frasolgt 13 huse. 

I området bliver der bygget 1 forsamlingshus og 5 fælleshuse. Der etableres der 143 parkeringspladser til fri afbenyttelse inkl. handicappladser. Der opsættes tilmed 2 el-lade standere, således at der kan oplades 4 elbiler ad gangen.

Der er indflytning i 3 etaper og indflytningen for den enkelte bolig vil fremgå af den pågældende annonce. 

Der er ikke noget a conto beløb der skal betales via udlejer, da vand leveres af FORS og husene opvarmes med varmepumpe, hvor lejer selv skal tilmelde sig en el leverandør. 

Alle hårde hvidevarer medfølger. 

Boligerne kan reserveres ved at deltage på åbent hus. Vi holder åbent hus ca. én gang om ugen indtil alt er udlejet. Ønsker du at deltage i det åbne hus, så kan du sende en besked via annoncen og vil modtage en invitation til det næstkommende åbne hus.
Indflytningsprisen skal betales umiddelbart efter modtagelsen af lejekontrakten.

Det vil ikke være muligt at besigtige andre boliger end prøveboligen inden indflytning og det er under ingen omstændigheder tilladt at opholde sig på byggepladsen uden en invitation til åbent hus.

Billeder, plantegning og tekst er vejledende.

Hvis du er registreret i RKI kan vi desværre ikke tilbyde dig lejligheden. Dette kontrolleres ved udarbejdelse af lejekontrakt.",https://www.boligportal.dk/r%C3%A6kkehuse/lejre/121m2-4-vaer-id-5347006
