Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Bernhardt Jensens Boulevard, 8000 Aarhus, Aarhus C  - Stuen",5.000 kr.,700 kr.,11 m²,1,Stuen,Værelse,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,A,"Delelejlighed. Udlejes til enkeltperson. Gerne studerende. Ikke-ryger. Ingen husdyr. Anden lejer: ung pige på 22 år, studerer Nordisk på AU, Glad, positiv og imødekommende. 
På Bernhard Jensens Boulevard 89 i det nye og attraktive Aarhus Ø møder I
denne fine lejlighed, hvor du kan se frem til en fremragende beliggenhed, moderne
komfortløsninger og en veldisponeret planløsning i form af et stort, åbent opholdsrum
og to regulære værelser.
Beliggenheden udmærker sig særligt ved den gode kombination af nærhed til både
vand og by. Du får med andre ord det bedste af to verdener. Lige udenfor døren finder
du de brede promenader langs kanalerne, hvor du kan spadsere med udsigt
til de smukke omgivelser og vandet. Samtidig er afstanden til bymidten og dennes
mange spændende faciliteter tilsvarende overkommelig, og det samme gælder i øvrigt
for distancen til indkøb og rekreative arealer ved Riis Skov.
Lejligheden ligger i stueplan i en arkitektonisk veludført ejendom fra 2016,
og som du bevæger dog inden døre, ankommer I direkte til det store opholdsrum, der
udgør boligens hjerte. Køkkenet fra Svane (med opvaskemaskine), er placeret i midten og fremstår med et
enkelt design af hvide, grebsløse fronter, mens der på hver side heraf er gjort plads til
at opstille henholdsvis et spisebord og en sofagruppe. Da der er glaspartier mod både
sydøst og nordvest, får du glæde af et godt lysindfald.
Det resterende af lejligheden består af to regulære værelser af nogenlunde samme
størrelse samt et badeværelse med brus, vaskemaskine og tørretumbler. 
Fra terrassedøren i den oplagte spisesektion har du videre et solrigt udeareal, som i den
lune sæson udvider det oplevede boligareal. Sammesteds finder I den hyggelige,
fælles gård.",https://www.boligportal.dk/v%C3%A6relser/aarhus/11m2-1-vaer-id-5375651
"Spotorno Alle, 2630 København, Taastrup  - Stuen",12.600 kr.,800 kr.,103 m²,4,Stuen,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Ja,N/A,"På Spotorno Allé 14-34 udlejer Go’Bolig 145 nybyggede lejligheder på 43-111 m2. Lejlighederne er primært 2-, 3- og 4-værelses, men der er også et mindre antal 1- og 5-værelses boliger. Lejlighederne er fordelt på tre bygninger i varierende højder mellem fire og seks etager.


INDE:
Alle lejemål består af en entré, et stort opholdsrum med køkken og stue i åben forbindelse, et lækkert badeværelse og et eller flere værelser.

UDE:
Der er en lækker altan eller terrasse til alle boliger.

HÅRDE HVIDEVARER:
Køkkenet er udstyret med hårde hvidevarer i form af køle- og fryseskab, opvaskemaskine, indbygningsovn og kogeplade. Badeværelset har kombineret vaskemaskine og tørretumbler

HUSDYR:
Katte: Lejere kan ansøge om tilladelse til at holde én indekat på adressen. Udekatte er ikke tilladt.
Hund: Det er ikke tilladt at holde hund.
Andre dyr: Kontakt os.

PARKERING:
Ved ejendommen er der etableret 145 p-pladser til fri afbenyttelse af lejerne.

FÆLLESAREALER:
Mellem bygningerne er der anlagt grønne fællesarealer med beplantning, som giver mulighed for spil, leg, picnic og solbadning.

ELEVATOR:
Der er elevator i opgangen.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/103m2-4-vaer-id-5334855
"Stjernepladsen, 9000 Aalborg, Aalborg  - 9. sal",7.450 kr.,866 kr.,80 m²,2,9.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,N/A,"Bo centralt til leje i hjertet af Aalborg med unik udsigt til fjorden



Søger du en bolig i Aalborg - også kaldet 'Nordens Paris'? Med et hjem i ejendommen på Stjernepladsen vil du bo i en spændende ejendom, der i alt huser 95 lejeboliger med springende højder. Højeste tårn er på imponerende 13 etager, mens de andre bygninger varierer fra fire til 10 etager. Her bor du centralt og i nærheden af alt.



Lejlighed med adgang til grøn oase og eksklusive tagterrasser



I midten af den centrale bygning, der ligger med skøn udsigt til Limfjorden, kan du nyde en hyggelig stund i den skyggefulde kalkhave. Her er der masser af grønne planter omkranset af hvide vægge. Du kan også nyde solen på de eksklusive tagterrasser, som ligger på 4. og 7. etage. Disse tagterrasser har du som beboer eksklusiv adgang til.



En lejebolig med pulserende nærområde



Parkér bilen i det nærliggende parkeringshus blot tre minutter fra lejligheden, tag på shopping i Aalborgs hyggelige gågademiljø, oplev en koncert i Musikkens Hus eller snup en dukkert i Østre Havnebassin. Mulighederne er mange, og du finder et hav af aktiviteter inden for blot få hundrede meter fra dit nye hjem.
Aalborg Midtby rummer også rig mulighed for børnepasning, folkeskole, gymnasie og universitet. Lejeboligens unikke beliggenhed sørger for, at du har diverse dagligvarebutikker lige om hjørnet.
Aalborg Banegård og Aalborg Busterminal ligger kun et par kilometer fra dit nye hjem - og samtidig kan du også nemt flette ind på E45 motorvejen, da nærmeste afkørsel ligger blot få minutter fra Stjernepladsen. Motorvejen kan give dig hurtig og nem adgang til resten af Nordjylland og landet.



Om boligerne på Stjernepladsen, 9000 Aalborg / Nordjylland



Er du f.eks. studerende, et par, eller en familie, der søger et nyt hjem? Så kan lejeboligerne på Stjernepladsen i Aalborg nemt danne rammen om din nye tilværelse. Boligerne fås både med 1, 2, 3 og 4 værelser, og de varierer i størrelser mellem 48 og 98 kvm.
Hver dag vil du kunne træde ind i en lys lejlighed med hvide vægge og lofter samt et flot parkettrægulv. Lejlighederne i ejendommen på Stjernepladsen er også udstyret med både køle-/fryseskab, opvaskemaskine, vaskemaskine og tørretumbler. Fra ejendommens øverste boliger får du panoramaudsigt over Limfjorden, mens ejendommens andre lækre lejligheder har udsigt til blandt andet Musikkens Hus, Østre Havnebassin eller Aalborgs smukke by og tage.",https://www.boligportal.dk/lejligheder/aalborg/80m2-2-vaer-id-5276750
"Sundvej, 8700 Horsens  - Stuen",6.600 kr.,1.400 kr.,131 m²,5,Stuen,Lejlighed,Nej,Ja,Nej,Nej,Ja,Nej,Nej,Nej,N/A,"Lys lejlighed på 131 m2 overfor Lunden og tæt på sygehuset. Tæt på busstoppested og i gå afstand til centrum.
Ingen husdyr.",https://www.boligportal.dk/lejligheder/horsens/131m2-5-vaer-id-5363969
"Birkumvænge, 9440 Aabybro, Gjøl",9.005 kr.,N/A,114 m²,4,-,Hus,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Birkumvænge, er 114 m2 og er klar til overtagelse. Månedlig husleje er 9005 kr. og indskud beløber sig til i alt 44984 kr. Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/huse/aabybro/114m2-4-vaer-id-4351523
"Jernbanegade, 6000 Kolding  - Stuen",6.150 kr.,850 kr.,92 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,F,"I velordnet ejendom udlejes pr. 1/11-2023 stor, lys 2-værelses lejlighed på 92m² med dejligt stort spisekøkken med alt i hårde hvidevarer og med franske døre til sydvendt stue, soveværelse, badeværelse med vaskemaskine og tørretumbler. Trægulve. Dørtelefon. Husdyr ikke tilladt.
Leje pr. md. 6.150,- + a/c varme kr. 850,-. Dep./forudbet.leje kr. 24.600-.",https://www.boligportal.dk/lejligheder/kolding/92m2-2-vaer-id-3150290
"Sydvestvej, 2600 København, Glostrup",6.000 kr.,0 kr.,12.5 m²,1,-,Værelse,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Husleje er inkl. forbrugsafgifter (strøm/vand). 

Dejligt værelse på 1.-sal med skabsplads, toilet og adgang til køkken i stueetagen, og adgang til en dejlig have. Haven er i forår-, sommer- og efterårsmånederne en lille oase på grund af poolen og det overdækkede poolhus.

Mulighed for delvis møblering (skab, spejl, seng m.m.). Spørg.  

Der er stole- og bordplads i køkkenet, samt en hylde i køleskabet til dine kølevarer. Vi har ét køleskab, vi deles om.

Desuden repos med hyldeplads. Vaskemaskine i kælderen. 

Rengøring af toilet og fællesområder foregår i fælleskab. 

Bemærk: Også mulighed for at leje et dobbeltværelse (for et par) – kontakt for detaljer og fremvisning.",https://www.boligportal.dk/v%C3%A6relser/k%C3%B8benhavn/12m2-1-vaer-id-5170332
"Grejsdalsvej, 7100 Vejle  - Stuen",4.400 kr.,790 kr.,52 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Hyggelig 2 vær. lejlighed beliggende i stueetagen i ældre rødstensejendom med i alt 4 lejligheder, ned mod Grejs Å, og i umiddelbar nærhed af Vejle centrum.
Lejligheden indeholder: Entre med adgang til badeværelse med bruseniche, stue med adgang til lille køkken, samt soveværelse.",https://www.boligportal.dk/lejligheder/vejle/52m2-2-vaer-id-5363930
"Østergade, 8830 Tjele, Ørum",6.041 kr.,252 kr.,88 m²,3,-,Lejlighed,Nej,Ja,Ja,Ja,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Østergade og består af 3 værelser samt køkken og bad. Lejemålet er 88 m2 og er klar til overtagelse 15-09-2023. Månedlig husleje er 6041 kr. og indskud beløber sig til 29411 kr. 

Send en besked, hvis lejemålet har fanget din interesse.

Mandag: 9-13
Tirsdag: 9-13 & 15-16.30
Onsdag: 9-13
Torsdag: 9-13 & 15-16.30
Fredag: 9-13

For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/tjele/88m2-3-vaer-id-5300316
"Windelsvej, 5000 Odense, Odense C",3.800 kr.,0 kr.,20 m²,1,-,Værelse,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Stort lyst delvist møbleret værelse med eget køkken og bad, fremlejes pr 1. August 2023. 
Beliggende i Odense C, i skibhuskvartet.",https://www.boligportal.dk/v%C3%A6relser/odense/20m2-1-vaer-id-5244122
