Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Ordrupvej, 2920 København, Charlottenlund  - 4. sal",26.000 kr.,1.500 kr.,207 m²,6,4.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,D,"Penthouse lejlighed beliggende på Ordrupvej øverst i dejlig ældre ejendom. Fuld lofthøjde overalt.  Lys og lækker, flere terrasser.
4.sal uden elevator med god trappe.
Lejlighedens kvadratmeter fordeler sig på to etager med følgende rumfordeling.
4.sal: Stor hall med indgang til badeværelse og 2 store værelser begge med altaner. Trappe til overetage.
5.sal: Man kommer op til stort køkken alrum med direkte udgang til solrig stor tagterrasse. Skøn ugenert udsigt mod Dyrehaven. Nyd middagen og se solnedgangen over villakvarteret.
2 lyse stuer en suite med glasdøre imellem, værelse og soveværelse. Stort badeværelse med vaskeafdeling, vaskemaskine og tørretumbler og skabsvæg. 
Der er dør ud fra alle rum til terrasser. Fuld højde overalt. Massive aske-parketgulve. Opgangen er lys og pæn med god trappe at gå på - ingen elevator. Ingen husdyr. Meget stort kælderrum.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/207m2-6-vaer-id-4113409
"Bøgeparken, 5580 Nørre Aaby  - 1. sal",5.333 kr.,1.275 kr.,74 m²,2,1.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Nyrenoverede lejligheder i smukke omgivelser
Boligerne
Bøgeparken har boliger i alle størrelser og i alle prislejer - fra 1-værelses lejligheder på ca. 50 m2 til fireværelseslejligheder på 120 m2. Boligafdelingen, som ligger i meget naturskønne omgivelser, består af fire bebyggelser med tre etager. Afdelingen har legeplads, fællesvaskeri og adgang til selskabslokale samt gæsteværelse. Der er i alt 81 boliger i afdelingen.
Der er 30 min. transport til Odense og kun 15 min. transport til Fredericia. Der er gode togforbindelser og afdelingen ligger lige ved motorvej E20.Bebyggelsen blev opført i 1972-76 og blev gennemrenoveret i 2007 - med nye køkkener, vinduer, facader og hyggelige fællesarealer. Alle lejligheder på 1. og 2. sal har nye altaner og alle stuelejligheder har egen have. Boligerne har desuden komfur og køle/fryseskab.
Se præsentationsfil af afdelingen
Til bebyggelsen hører en nyanlagt petanquebane og en volleyball-bane på sand (""Beach""-volley).
Beboerne
Vi afholder et årligt møde i afdelingen, hvor beboerne beslutter budgettet for afdelingen og dermed huslejen for det kommende år
Indret dig som du vil
Din bolig er dit hjem. I Bøgeparken kan du indrette dig, som du vil samt ændre og bygge om. Vedligeholdelse og beboerservice
Beboerservice sker via vores ejendomskontor eller ejendomsfunktionær. Her kan du henvende dig om i din bolig, eller forhold om fællesvaskeri m.v.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/n%C3%B8rre-aaby/74m2-2-vaer-id-5219550
"Nørre Tranders Vej, 9000 Aalborg, Aalborg  - 2. sal",6.150 kr.,500 kr.,49 m²,2,2.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"Vejgaard Downtown er et unikt byggeri i en af Aalborgs mest centrale og eftertragtede bydele. Her sættes ny standard for livskvalitet og komfort.
Boligerne er som skabt til de, der søger den unikke stemning midt i byen, men ønsker at være fri for at skulle passe en vildtvoksende
have. Her har I mere tid til kulturlivet, fritidsinteresser og blot til at kunne slappe af med vennerne på en af byens utallige caféer - og så
med det hele serveret lige for uden for hoveddøren.
Vejgaard Downtown er kort fortalt muligheden for det eftertragtede byliv, som bliver en fremtidig magnet for både unge par og singler,
der ønsker høj kvalitet til rimelige priser. Vi bygger smukke boliger, der er tilpasset jer, der sætter pris på god beliggenhed og uendelige
muligheder i nærmiljøet. Indenfor få meter er der nem adgang til god skole, institutioner, uddannelsessteder, indkøbsmuligheder, idrætsfaciliteter,
kulturliv og kort transporttid til eksempelvis lufthavn og banegård.

Denne lejlighed er indeholdende en god entre med overdækket indgang, adgang til værelse og badeværelse, herefter går man ind i køkken/alrum og stuen hvor der er adgang til et stort soveværelse.
I lejligheden er der garderobeskabe og et lækkert køkken fra Svane med køl/frys, opvaskemaskine samt ovn, emhætte og kogeplader. Det er muligt at tilslutte vaskemaskine og tørretumbler på badeværelset.
I gården kan der lejes en p-plads og endvidere kan tagterrassen nydes samt de grønne arealer.

Skriv eller ring gerne til os hvis du vil høre mere eller reservere en bolig.
Vi arbejder på at åbne en prøvebolig, hvor vi kan fremvise en af boligerne

Udlejes efter først til mølle.",https://www.boligportal.dk/lejligheder/aalborg/49m2-2-vaer-id-5368722
"Nørregade, 8850 Bjerringbro",1.750 kr.,500 kr.,23 m²,1,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"1 værelses lejlighed centralt i Bjerringbro, tæt på indkøb og offentlig transport.
Lejligheden indeholder: Køkken/stue og eget badeværelse.

Der er vaskeri i ejendommen.
Aconto varme 350,-/md

Aconto vand 150,-/md

El er inkluderet i huslejen.",https://www.boligportal.dk/lejligheder/bjerringbro/23m2-1-vaer-id-5224072
"Poul Anker Bechs Vej, 9200 Aalborg, Aalborg SV",10.995 kr.,N/A,111 m²,4,-,Rækkehus,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Nej,N/A,"Rækkehusene her har den bedste beliggenhed i naturskønne Hasserislund med fantastisk beliggenhed ved engene og stadig kun få km til Aalborg centrum.



Rækkehuset er i 2 plan. I stueplan er der entré med adgang til toilet. I forbindelse med køkkenet er spisestue og skøn stue, med adgang til praktisk opbevarings rum og med udgang til stor terrasse.



På 1. sal er der lækkert badeværelse med vaskesøjle. Lyst soveværelse med god skabsplads og højt til loftet. På 1. sal er endvidere 2 gode værelser ligeså med skabe.



Ét mindre husdyr tilladt efter aftale.



OBS. Billederne er fra den tidligere prøvebolig. Plantegningen er retvisende.",https://www.boligportal.dk/r%C3%A6kkehuse/aalborg/111m2-4-vaer-id-5367695
"Batterivej, 4220 Korsør  - 1. sal",8.690 kr.,1.400 kr.,121 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,C,"Helt særlig lejlighed i historisk bygning i Korsør. Fra lejemålet er der pragtfuld udsigt til havnen, til Fæstningen og til Flådestationen.
Lejligheden er lokalt kendt for sine to karakteristiske 'tårne' med buede vinduer. Indefra er der ved 'de to tårne' et lille reposstykke, hvorfra man kan nyde udsigt i både stue og lejemålets store soveværelse.
Ejendommen ligger for øvrigt centralt i Korsørs historiske bymidte tæt på indkøbsmuligheder og lækre spisesteder.

Ejendommen opvarmes med fjernvarme og er samtidig tidligere byfornyet og derfor godt isoleret. 

Lejligheden har egen indgang fra gårdspladsen på Batterivej. I opgangen giver små, originale vinduer lejligheden karakter og vidner om, at der er tale om en helt særlig historie i netop denne bygning.

Lejligheden er pæn og velholdt med velindrettet planløsning. 
Lejemålet indeholder følgende:
- Et lille indbygget område med plads til overtøj, sko, tasker og lign.,
- et dejligt stort køkken med mulighed for spiseplads,
- en stor, lys og skøn stue med et lille reposstykke i hjørnet (den indvendige del af det ene tårn),
- et badeværelse,
- et stort soveværelse med et lille reposstykke i hjørnet (den indvendige del af det andet tårn) og
- et værelse

Der er foruden ovenstående adgang til loftrum og individuelt skur.
Derudover kan man benytte fælles gårdhave / gårdsplads, hvor der samtidig er mulighed for parkering samt at tørre tøj ved fælles tørreplads.

Kom og se denne helt særlige lejlighed i Korsør - kontakt os for en fremvisning.",https://www.boligportal.dk/lejligheder/kors%C3%B8r/121m2-3-vaer-id-5346278
"Stejlehøjen, 4700 Næstved, Pederstrup",11.000 kr.,600 kr.,134 m²,4,-,Rækkehus,Nej,Nej,Ja,Nej,Ja,Nej,Nej,Ja,N/A,Huset indeholder 2 børneværelser med eget toilet og bad.et stort soveværelse med eget toilet og bad.Entre/bryggers.Køkken/alrum i forb med stue med to udgange til terasse/have.Der er overdækket carport og et fyrrum med luft/vand varmeanlæg.Boligen kan fremvises af nuværende beboer.Boligen skal renoveres inden indflytning,https://www.boligportal.dk/r%C3%A6kkehuse/n%C3%A6stved/134m2-4-vaer-id-5378433
"Farvergade, 8700 Horsens  - Stuen",7.400 kr.,N/A,67 m²,3,Stuen,Rækkehus,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,D,"Boligen er beliggende på Farvergade/Tobaksgården og har privat udeareal i rolige omgivelser. Tobaksgården er en tidligere tobaksfabrik. – Et spændende og sjælfuldt ejendomskompleks fra 1857 med masser af charme, kun 150 meter fra indkøbsstrøget.

Rækkehuset til leje i Horsens er fordelt på to plan med en særdeles spændende indretning. Rækkehuset har flotte plankegulve i eg, masse indbyggede skabs plads, alle hårde hvidevare fra Siemens samt helt nyt grebfrit HTH køkken med hvidmalet front og Hans Groede blandingsbatterier.

Rækkehusets stueetage: Indbydende indgang fra Farvergade direkte ind i dobbelthøjt køkken/alrum med nem møblerbar spiseplads, gangareal med adgang til toilet, et større værelse med masser af indbygget skabsplads og udgang til gårdrum.

Rækkehusets førstesal: Flot trappe i stål og træ, med direkte adgang til stue med åben forbindelse til køkken/alrum og et stort værelse med indbyggede skabsplads.",https://www.boligportal.dk/r%C3%A6kkehuse/horsens/67m2-3-vaer-id-5377275
"Algade, 5750 Ringe",7.000 kr.,0 kr.,80 m²,3,-,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Med vaskemaskine, tørretumbler og opvaskemaskine",https://www.boligportal.dk/lejligheder/ringe/80m2-3-vaer-id-5256408
"Frederiksgade, 5700 Svendborg  - 1. sal",3.400 kr.,0 kr.,18 m²,1,1.,Værelse,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Vi er to studerende (27 år og 23 år), som leder efter en ny værelseskammerat.

Værelset ligger ud mod gaden med havneudsigt. Værelset har to hold vinduer og har derfor et godt
lysindfald. Værelset er dejlig rummeligt med et hyggeligt indhak. Værelset er nymalet og er ikke møbelleret.

BEMÆRK at lejen kr. 3.400,- er inkl. vand, varme og el.
Værelset ligger i en stor lys lejlighed (127 m 2 ) indeholdende:
- 3 værelser
- En stor stue
- Dejligt køkken med opvaskemaskine
- Stort badeværelse med vaskemaskine og tørretumbler
- Ekstra toilet med håndvask
- Skabsgang ved det ekstra toilet, hvor du har adgang til et højskab med massere af plads
- Adgang til skur i baggården, hvor du kan have din cykel.
- Mulighed for egen parkeringsplads

Lejligheden er beliggende midt i byen, tæt på havnen og med gåafstand/cykelafstand til alle uddannelsessteder.",https://www.boligportal.dk/v%C3%A6relser/svendborg/18m2-1-vaer-id-5290831
