Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Glarbjergvej, 8930 Randers, Randers NØ  - 1. sal",5.650 kr.,800 kr.,73 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,E,"Super flot istandsat med nyt køkken og badeværelse. Alt i hårde hvidevarer incl. vaskemaskine. Harmonisk indrettet med 3 gode rum. Der er nye vinduer og tag hvorfor der er billig varmeudgift. P-plads ved ejendommen. Lejligheden udlejes til rolig lejer, som sætter pris på en flot lejlighed. Gode indkøbsmuligheder i området",https://www.boligportal.dk/lejligheder/randers/73m2-3-vaer-id-5355591
"Lillegade, 8500 Grenaa  - 2. sal",3.650 kr.,800 kr.,50 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Rigtig pæn lejlighed på 2. sal til leje.

Velegnet for studerende. Indeholder stue , soveværelse køkken og bad toilet.

Nymaleristandsat og lige til at flytte ind i.

Lejlighed er i hus med i alt 7 lejemål med søde naboer.",https://www.boligportal.dk/lejligheder/grenaa/50m2-2-vaer-id-5366089
"Østergade, 9800 Hjørring  - Stuen",3.148 kr.,750 kr.,35 m²,1,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Flot 1-værelses lejlighed på 35 m2 i gågaden i Hjørring. Perfekt til den studerende, der gerne vil have byen tæt på.
Hårde hvidevarer: kogeplader og emhætte.
El afregnes direkte til Energi Nord",https://www.boligportal.dk/lejligheder/hj%C3%B8rring/35m2-1-vaer-id-4545719
"Nørregade, 8382 Aarhus, Hinnerup  - Stuen",6.950 kr.,700 kr.,74 m²,3,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,N/A,"Nyere køkken med opvaskemaskine
Nyere badeværelse
Kælderrum
Parkering i gården
Adgang til have
Adgang til vaskemaskine i fælles kælder
Tæt på Frisenborgskov
500 meter til togstation
Tæt på bycentrum
Ingen husdyr
Ikke rygere foretrækkes",https://www.boligportal.dk/lejligheder/aarhus/74m2-3-vaer-id-4826772
"Seebladsgade, 5000 Odense, Odense C  - 3. sal",6.950 kr.,600 kr.,60 m²,2,3.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"Lejemålet er beliggende på Seebladsgade og består af 2 værelser samt køkken og bad. Lejemålet er 60 m2 og er klar til overtagelse snarest. Månedlig husleje er 6950 kr. og forudbetalt husleje og depositum beløber sig til i alt 20850 kr. 

Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/lejligheder/odense/60m2-2-vaer-id-5337846
"Skovvejen, 8850 Bjerringbro  - Stuen",2.849 kr.,251 kr.,36 m²,1,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,N/A,"Lejemålet er beliggende på Skovvejen, er 36 m2 og er klar til overtagelse 15-09-2023. Månedlig husleje er 2849 kr. og indskud beløber sig til 4273 kr. 

Send en besked, hvis lejemålet har fanget din interesse.

Mandag: 9-13
Tirsdag: 9-13 & 15-16.30
Onsdag: 9-13
Torsdag: 9-13 & 15-16.30
Fredag: 9-13

For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/bjerringbro/36m2-1-vaer-id-3927268
"Møllevejen, 8000 Aarhus, Aarhus C  - 1. sal",8.445 kr.,600 kr.,51 m²,2,1.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,A,"Vil du bo midt i Aarhus og tæt på det hele, så er denne 2-værelses lige noget for dig. 

Vi har flere lignende 2-, 3- og 4-værelses lejligheder i projektet.

På Saltholmsgade i hjertet af Aarhus - mellem Botanisk Have og Vesterbrogade - finder du 136 lejelejligheder frem mellem charmerende, gamle bygninger og grønne oaser. 
Lejelejligheder er placeret midt i en unik bydel, der med sine brostensbelagte gader, skæve trapper og snørklede kviste emmer af liv og sjæl. Med en lejelejlighed på Saltholmsgade, Æbeløgade eller Møllevejen får du både Botanisk Have og Den Gamle By som din baghave. 

Lejelejlighederne er tegnet af CEBRA-arkitekterne og er bygget med kvalitet som rettesnor. Lejelejlighederne er bl.a. udstyret med køkkener fra Svane Køkkenet, som er en nyfortolkning af det grebsløse hvide køkken. Her er kælet for detaljerne i form af ekstra dybe skuffer med soft luk og fuldt udtræk, 20 mm bordplade og underlimet sort vask, der matcher det sorte armatur. Alle hårde hvidevarer er fra Siemens, elevator til din indgangsdør, skønne altaner, smukke egetræsgulve med gulvvarme og flotte badeværelser.

Det er muligt at leje en parkeringsplads tæt på din nye lejelejlighed. Her kan du vælge mellem en plads på gaden eller en plads i en parkeringskælder.
På terræn koster en parkeringsplads 750 ,- pr. måned og i parkeringskælderen koster en parkeringsplads 1.000 ,- pr. måned.
Har du el-bil kan du leje en parkeringsplads for 1.200 ,- pr. måned (vær opmærksom på, at der kun er begrænsede parkeringspladser med el-stik).

Vi glæder os til at byde dig VELKOMMEN

Kontakt os for yderligere information.

// 

We have several similar 2-, 3- and 4-bedroom apartments in the project.

On Saltholmsgade in the heart of Aarhus - between the Botanisk Garden and Aarhus C - you will find 136 rental apartments between charming, old buildings and green oases. 

The rental apartments are designed by the CEBRA architects and are built with quality as a guideline. The rental apartments are with kitchens from Svane, which is a new interpretation of the handleless white kitchen. All appliances are from Siemens, elevator to your entrance door, beautiful balconies, beautiful oak floors with underfloor heating and beautiful bathrooms.
It is possible to rent a parking space close to your new rental apartment. Here you can choose between a space on the street or a space in an underground car park.

On terrain, a parking space costs DKK 750,- per month and in the underground car park a parking space DKK 1,000,- per month.

If you have an electric car, you can rent a parking space for DKK 1,200 per month (please note that there are only limited parking spaces with electric plugs).

We look forward to welcoming you
NOTE: The pictures from the apartment, but the floor plan is accurate. 
Contact us for further information.",https://www.boligportal.dk/lejligheder/aarhus/51m2-2-vaer-id-5373821
"Fuglevænget, 8500 Grenaa  - 2. sal",2.980 kr.,500 kr.,35 m²,1,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,D,"1 vær. ny malet  lejlighed på 35 m2 bestående af: entre, stue, lille køkken, badeværelse med brus, trægulve i entre, stue og køkken. Fællesvaskeri og cykelkælder. Parkeringsplads. Depotrum i kælder.
Lejemålet har energimærket: Energiklasse D",https://www.boligportal.dk/lejligheder/grenaa/35m2-1-vaer-id-4369689
"Århusvej, 8960 Randers, Randers SØ  - 1. sal",3.500 kr.,700 kr.,65 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Lejesagsnummer 1-101-2 

2-vær. indrettet med entré, godt køkken, stor stue, soveværelse samt badeværelse med bruseniche. 
Depotrum medfølger.

Vaskeri: kr. 95,- mdl.",https://www.boligportal.dk/lejligheder/randers/65m2-2-vaer-id-2401338
"Brendstrupgårdsvej, 8200 Aarhus, Aarhus N  - Stuen",7.995 kr.,800 kr.,67 m²,3,Stuen,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,C,"PERFEKT TIL PARRET ELLER DEN ENLIGE!

Lejligheden indeholder: 
- Stort køkken alrum med plads til spisebord og sofagruppe
- Opvaskemaskine, køleskab/fryser
- Stue (eller værelse) & soveværelse
- Kombi vaske/tørremaskine
- Depotrum i kælderen
- Egen stor altan
- Stor fælles tagterrasse
- Elevator
- Indkøb og storcenter rundt om hjørnet
- Letbane samt bus i gåafstand. Cirka 10 min til Aarhus C
- Gratis parkering

Der er aconto vand på kr. 300,- og aconto varme på kr. 500,- El afregnes direkte til forsyningsværket ud fra forbrug. 

Kontakt os for fremvisning allerede i dag.",https://www.boligportal.dk/lejligheder/aarhus/67m2-3-vaer-id-5231616
