Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Sct. Mathias Gade, 8800 Viborg  - 2. sal",4.990 kr.,900 kr.,62 m²,2,2.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,C,"Denne flotte og centralbeliggende lejlighed er placeret i Viborgs gamle bydel, i gåafstand til fx gågade 140m, park 200m, storcenter 450m, skole 630m, campus 1000m. Ganske kort, central placering i forhold til byens mange faciliteter. Beliggende på 2.sal i en yderst præsentabel og solid rødstensejendom fra 1908. Med til en god lejlighed, hører naturligvis et hyggeligt, og ugeneret fælles gårdmiljø. Bygningen og gårdmiljøet kan tilgås fra både Sct. Mathias Gade samt Domkirkestræde. Turen igennem lejligheden starter i entreen med plads til sko og overtøj. Fra entreen er der adgang til værelserne og velfungerende køkken. Værelserne byder på en herlig udsigt over kvarteret og søen mod syd. Fra køkkenet er der udsigt til gårdmiljø og domkirken. Lejlighedens veludnyttede badeværelse er udført med lyse klinker på vægge og gulv. Planløsningen gør lejligheden ideel til delebolig, et par eller den pladskrævende beboer.

Der er mulighed for at have mindre husdyr.

Til lejemålet hører:
-følgende hårde hvidevare: opvaskemaskine, komfur med keramiske kogeplader og varmluftsovn, emhætte og køle-fryseskab
-godt opbevaringsrum
-fælles cykelparkering
-fælles vaske og tørrefaciliteter
-hyggeligt fælles gårdmiljø 
-gode parkeringsforhold på offentlige pladser 
-lejemålet er klar/forberedt til Yousee tv og internetprodukter (uden tilmeldingspligt)
Lyder denne attraktive lejlighed som noget for dig, så kontakt os i dag for en fremvisning.",https://www.boligportal.dk/lejligheder/viborg/62m2-2-vaer-id-3033127
"Emma Gads Gade, 8220 Aarhus, Brabrand  - 4. sal",9.595 kr.,900 kr.,103 m²,4,4.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"Vi kan ny udbyde denne lækre 4-værelses lejlighed med udsigt til bugten.

Ejendommen, som hedder Pionérhusene, ligger i Brabrand og grænser op til fantastiske Åbyhøj.

Området er i rivende udvikling, der er blandt andet etableret en fantastisk bypark med frugttræer, grønne områder og stisystemer, som indbyder til fællesskab og hygge i nærmiljøet.

Lejligheden indeholder:

• Entré med adgang til flot badeværelse med vaskemaskine og tørretumbler.

• Flot køkken fra HTH med alt i hårde hvidevarer i åben forbindelse med stuen.

• 3 gode værelser med skabe indsat. Udgang til skøn altan.

• Lejligheden er placeret på ejendommens øverste etage, hvorfra der er en fantastisk udsigt.

• Der er fælles fri parkering til lejlighederne.

På få minutter kommer du på cykel til Åbyhøjs handelsgade og iøvrigt også tæt på Aarhus C.

Billederne er fra en anden lejlighed, men materialevalg er de samme.

Vi udlejer ikke til personer registreret i RKI.",https://www.boligportal.dk/lejligheder/aarhus/103m2-4-vaer-id-5372688
"Dalgas Avenue, 8000 Aarhus, Aarhus C  - 3. sal",7.775 kr.,500 kr.,45 m²,1,3.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,A,"Lys og velindrettet 1-værelses lejlighed med den bedste beliggenhed på Frederiksbjerg. Lejligheden ligger i det nyopførte Colosseum og har to altaner med en fantastisk udsigt. Der er opvaskemaskine, køle-/fryseskab, kombi tørre-/vaskemaskine i lejligheden. 

Colosseum har syv fælles tagterrasser med en fantastisk udsigt, et unikt gårdmiljø med grønne områder, hængekøjer og orangeri.

Det er muligt at tilkøbe en parkeringsplads for 1.000 kr/måned i parkeringskælderen. Med parkeringspladsen tilhører en depotrum.

Vi glæder os til at høre fra dig og evt. tilbyde dig en fremvisning!

Med venlig hilsen
Jessica",https://www.boligportal.dk/lejligheder/aarhus/45m2-1-vaer-id-5369779
"Kronprinsensgade, 6700 Esbjerg, Esbjerg  - 3. sal",4.999 kr.,600 kr.,81 m²,2,3.,Lejlighed,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,C,"Super fin lejlighed i Esbjerg bymidte, tæt på gågaden. 
Lejligheden er malet i lyse farver og med fremstår med flotte trægulve. 
I køkkenet er der installeret komfur, emhætte og køle/fryseskab. 

Lejligheden er beliggende i en rolig ejendom, som fremstår flot og velholdt og med stabile lejere.

Der er i lejligheden adgang til fælles vaskeri.

Husdyr er ikke tilladt.

Anden overtagelse kan arrangeres",https://www.boligportal.dk/lejligheder/esbjerg/81m2-2-vaer-id-5356864
"Kløvervej, 9900 Frederikshavn  - Stuen",4.450 kr.,1.200 kr.,73 m²,3,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Denne nyere istandsat lejlighed rummer 73 gode kvadratmeter fordelt på et køkken med alt i hårde hvidevarer såsom en opvaskemaskine og en vaske-tørremaskine, en stor og lys stue, soveværelse hvor der er faste skabe, et værelse samt et flisebadeværelse  .

Der er en stor baggård med adskillige parkeringspladser samt et dejligt grønt areal der er til fri afbenyttelse.

Tøv ikke med at kontakte os, hvis lejligheden har fanget din interesse!",https://www.boligportal.dk/lejligheder/frederikshavn/73m2-3-vaer-id-5166591
"Oslogade, 8200 Aarhus, Aarhus N",9.950 kr.,700 kr.,83 m²,4,-,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,C,"Her udlejes denne totalt renoverende lejlighed, beliggende tæt på letbanen, Aarhus Universitet og gode indkøbsmuligheder.
Lejligheden indeholder entre med skabsplads, et dejligt køkkenalrum med plads til både spisebord og sofa-krog.
Herudover 3 lige store værelser og et dejligt badeværelse med bruseniche. Lejligheden har en kombi vaske/tørre maskine og egen terrasse.
Til lejligheden hører stort depotrum i kælderen, overdækket cykelparkering og mulighed for at leje en parkeringsplads i baggården.",https://www.boligportal.dk/lejligheder/aarhus/83m2-4-vaer-id-5308991
"Michael Strunges Vej, 2300 København, København S  - 2. sal",13.100 kr.,700 kr.,65 m²,3,2.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"Velkommen til boligen
BEMÆRK VENLIGST:
Ejendom med butikker og lejligheder boligen er tegnet af Praksis Arkitekter og er kendetegnet ved sin lyse teglkonstruktion med forskellige stentyper, som skaber spil i facaderne og giver bygningen sit eget unikke udtryk. I byggeriets stueetage finder du butikker, cafeer samt bydelens kultur- og beboerhus, mens resten af ejendommen indeholder private boliger.
Lyse og moderne boliger Fra 1. sal består boligen består af 2-4-værelses lejligheder. I alle boliger er der taget udgangspunkt i at sikre gode dagslysforhold og fleksible indretningsmuligheder til de primære opholdsrum. Materialerne i boligerne er lyse, og køkkenet er hvidt og moderne fra Invita.
Indbydende gårdrum Midt i boligen er der skabt et stort grønt gårdrum med plads til ophold og leg. Gårdrummet får tæt beplantning med forskellige græsser, buske og træer og i den nordøstlige del placeres en legeplads med omkringliggende bænke. Midt i gårdrummet er der mulighed for at aflevere sit affald i affaldsstandere, som omkranses af en pergola med klatreplanter.
Husdyr: Kan ansøges
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende lejlighed, og at udsigt m.v. derfor kan variere.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/65m2-3-vaer-id-5354157
"Guldrankevej, 5200 Odense, Odense V  - 1. sal",7.995 kr.,800 kr.,79 m²,3,1.,Lejlighed,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,N/A,"Spritnyt område i Gartnerbyen, Odense! Akaciehaven består af spritnye lejligheder og de er allerede rigtig populærere! 🎉🎉

Boligtyper som aldrig er set før! Fede, miljø- og enormt moderne tiltag er blevet taget!🤩
🏢Der er både 2-, 3- og 4-værelses lejligheder i Akaciehaven, så her er der en bolig for enhver!

💰3-værelses kommer FRA: 7.995 kr./md.
📆Der er indflytning fra d. 1/7-23
📏FRA 74 - 85 kvm.
I Akaciehaven er de 3 værelses lejligheder fra stueplan - 2. sal
🐶Husdyr er tilladt på baggrund af individuel vurdering
🚗 Eksklusiv parkeringsret kan lejes til 425 kr./md.
💚Der er elevator i ejendommen og alle lejlighederne har en stor altan.

Ring til os på telefon eller skriv en besked til os her på Boligportalen, hvis du finder en plantegning i billederne som du godt kan lide! 😀

Vi afholder løbende åbent hus og står klar til individuelle fremvisninger - så giv os et kald og vi laver en aftale hurtigst muligt! 🎉

Med en skøn beliggenhed i Gartnerbyens nordvestlige del er Akaciehaven noget helt særligt. Der er lette tilkørsforhold og rolige omgivelser, da det bl.a. ligger tæt op af regnvandsbasinnet. Der er masser af luft omkring de fire bygninger, som også skiller sig ud med et moderne og lækkert facadedesign. Generelt er der kredset om detaljen i Akaciehaven både indvendigt og udvendigt, så du får nogle forrygende rammer om din hverdag.",https://www.boligportal.dk/lejligheder/odense/79m2-3-vaer-id-5366356
"Mariedalen, 8600 Silkeborg",7.400 kr.,0 kr.,71 m²,2,-,Rækkehus,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,A,"Lyst og vedligeholdelsesfrit rækkehus med køkken-alrum, soveværelse, badeværelse, entré samt egen terrasse.

Køkken og stue
Denne indbydende bolig er centreret omkring det lyse køkken-alrum. Her er det tidløse køkken med alt i hårde hvidevarer placeret langs den ene væg for optimal udnyttelse af pladsen. I den anden ende af alrummet er der plads til både spisebord samt stuemøbler. Den direkte udgang til egen terrasse skaber tilmed et dejligt lysindfald i rummet.

Soveværelse
Boligen har et stort soveværelse med tre faste garderobeskabe. Soveværelset tilgås via alrummet og er praktisk placeret ud for badeværelset.

Badeværelse
Boligens badeværelse er opført med flotte klinker og indeholder alt, du har brug for: Bruseniche, toilet, håndvask samt et skab.

Entré/Bryggers
Boligen byder velkommen gennem en kombineret entré og bryggers, hvor den funktionelle vaskesøjle med vaskemaskine og tørretumbler er placeret.

Uderum
I denne bolig får du egen for- og baghave. Forhaven er flisebelagt med god plads til ophold og leg, mens et opbevaringsskur sikrer afskærmning og læ. Baghaven består af en skøn vestvendt terrasse, der indbyder til at nyde en god bog i solen.

El, vand og varme
Forbrug afregnes direkte med forsyningsselskaberne.
Boligen opvarmes med fjernvarme og der er gulvvarme i alle rum. 
Der er installeret ventilationsanlæg til et bedre indeklima og boligen har trelags vinduer. Alt dette for at sikre at boligen har et lavt energiforbrug. 

Parkering
Der er mulighed for at parkere sin bil på den nærliggende fælles p-plads. Der etableres en el-ladestander med to udtag ved fællesparkeringspladsen. 

Antenne og netværk 
Boligerne opføres med fibernet. Der er frit valg af udbydere. 

Husdyr
To husdyr er tilladt",https://www.boligportal.dk/r%C3%A6kkehuse/silkeborg/71m2-2-vaer-id-5369036
"Nyborgvej, 5881 Skårup Fyn",8.500 kr.,4.000 kr.,177 m²,5,-,Hus,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,C,"Stort hovedhus udlejes på ialt ca 200kvm med tilhørende dejlig frodig have + masser muligheder beliggende i skønne sydfyn, 5 min fra Svendborg
Velegnet til firma/virksomhed, større familie med dyr eller mindre kollektiv..alle muligheder står åbne

Muliged for extra omkringliggende jord til, der ca 5 Ha marker omkring haven/huset, det kan forpagtes for 6000Kr årligt pr Ha, for græsning/hest etc...

Det dejligt og lækkert sted med egen have, hvor der plads til det hele, vi har cykelskur,bålsted,""bamse's"" legehus, klatrevæg på stort flot kastanjetræ osv osv i lukket have..det hele er omkrandset af marker og natur så langt øjet rækker og alligevel har vi landsby med mange gode ting indenfor gåafstand: sportshal, boldbaner, biblotek, skole 0-9.kl, fritidshjem/SFO, bager, kiosk, maler, frisører, smed, klinik, lægehus, blomster/anlægsgartner osv osv...og skal man til Svendborg er der blot 8min kørsel til midtbyen. 5-10min kørsel til de skønneste strande/havnemiljø f.eks. Lundeborg, Skårupøre, Christiansminde etc.

BEMÆRK INGEN FORUDBETALT LEJE OG DEPOSITUM KAN AFDRAGES OVER DE FØRSTE 3 MD.

OBS: ACONTO DÆKKER: EL, VAND OG VARME 
forbrug bliver tilpasset efter husstanden 3md efter indflytning og inden da, fastsat forud udfra husstands beboer.

Mulighed for fibernet 1000/1000Mbit samt TV
Egen parkeringplads.
BEMÆRK: Husdyr er tilladt


Forbrug aconto El, vand, vand/renovation ved en 4 personers familie normal forbrug, bliver justeret efter 3md forbrug efter jeres levestil/dagligdag, så ingen pludselige overraskelser!.

Huset består af 4 værelse og 2 stuer, bad/toilet, stort landkøkken og stort bryggers samt udestue på små 20kvm og terrasse med drivhus

ialt ca 200kvm bolig af boltre sig på i gode omgivelser med skønne naturlige goder 

Kan overtages efter aftale og fremvisning når det passer Dem bedst gerne formiddage...go dag",https://www.boligportal.dk/huse/sk%C3%A5rup-fyn/177m2-5-vaer-id-4959280
