Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Børglumvej, 7400 Herning, Tjørring  - Stuen",5.600 kr.,0 kr.,65 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,D,"Flot lys 2v lejlighed centralt i Tjørring på 65m2, udlejes med mulighed for hurtig overtagelse.

Lejligheden fremtræder lys og venlig.
Godt indrettet soveværelse med gode indbygningsskabe.
God stue med store vinduere som giver et perfekt lysindfald i hele rummet
Fint badeværelse med brus, badekar og god plads.
Køkkenet er godt indrettet og mulighed for et mindre cafe'bord så man samtidig kan nyde morgensolen igennem det stor vindue.

Lejligheden ligger meget central placeret, Lundgårdsskolen er som nærremste nabo og dagligvare indkøbene kan fortages på den anden side af vejen.
Gødstrup sygehus er heller ikke langt væk og kan nemt nåes på en cykel.

Der er flotte udendørsarealer omkring lejligheden med bord og bænke. 
Der er fælles vaskekælder til lejligheden.

El, Varme og vand afregner lejer selv til forsyningsselskaberne 
 
Ingen dyr.",https://www.boligportal.dk/lejligheder/herning/65m2-2-vaer-id-5376868
"Søren Frichs Vej, 8230 Aarhus, Åbyhøj  - 2. sal",8.300 kr.,450 kr.,54 m²,2,2.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,N/A,"OM BOLIGERNE
På Søren Frichs Vej i Aarhus udlejer vi 156 skønne 1- og 2-værelses lejligheder i varierende størrelser mellem 34 og 54 m2.  

INDE:
De 1-værelses lejligheder er funktionelle med et regulært rum med køkken- og spiseplads. Her er også plads til at indrette soveområde. De 2-værelses lejligheder har udover køkken/alrummet et separat værelse, som kan bruges til soveværelse. 

UDE:
Alle boligerne har - uanset størrelse - en privat altan.

HÅRDE HVIDEVARER:
Der er køleskab, komfur, ovn og opvaskemaskine samt kombineret vaskemaskine og tørretumbler i alle lejemål.

HUSDYR:
Katte: Lejere kan ansøge om tilladelse til at holde én indekat på adressen. Udekatte er ikke tilladt.
Hund: Det er ikke tilladt at holde hund.
Andre dyr: Kontakt os for vores samlede husdyrsregler.

PARKERING:
P-pladser ved ejendommen kan tilkøbes for DKK 500 pr. måned.

FÆLLESAREALER:
På toppen af ejendommen findes en lækker, unik tagterrasse med fælleshus og lukket boldbane.

ELEVATOR:
Der er elevator i opgangen.

OM OMRÅDET
Åbyen er navnet på et helt nyt boligområde, der i disse år skyder op i Aarhus. Som navnet indikerer, ligger området i umiddelbar nærhed af Aarhus Å langs dens indløb fra Brabrandsøen mod Midtbyen. Området er placeret tæt på Åbyhøj, og fra Åbyen er der således ikke langt til rekreative områder som eksempelvis Åbyhøj Park, boldbanerne ved Åby Skole osv. 

Bor du i Åbyen, kan du på kort tid komme rundt i hele det centrale Aarhus. På gåben eller cykel kan du hurtigt tilbagelægge de knap 3 km til Midtbyen, ligesom der kun er et par kilometer til Aarhus BSS og lidt under 4 km til Universitetets hovedbygninger. Tilsvarende er der nem adgang til offentlig transport med et væld af buslinjer, der afgår i umiddelbar nærhed fra ejendommen. Er du i bil, er Åbyen ligeledes praktisk placeret med kort afstand til motorvejen.",https://www.boligportal.dk/lejligheder/aarhus/54m2-2-vaer-id-5369215
"Frederiksgade, 7800 Skive  - Stuen",3.100 kr.,800 kr.,50 m²,2,Stuen,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Frederiksgade og består af 2 værelser samt køkken og bad. Lejemålet er 50 m2 og er klar til overtagelse 01-09-2023. Månedlig husleje er 3100 kr. og forudbetalt husleje og depositum beløber sig til i alt 9300 kr. 

Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/lejligheder/skive/50m2-2-vaer-id-5095081
"Tingvej, 8800 Viborg  - 9. sal",22.000 kr.,N/A,227 m²,4,9.,Lejlighed,Nej,Ja,Nej,Ja,Ja,Nej,Ja,Ja,N/A,"En af de mest eksklusive lejlighed Viborg har at byde på, er nu kommet til leje. Du får en fantastisk udsigt fra 9 sal ud over Viborg. Der er mulighed for lækkert morgenmad i lobbyen eller smagsfulde drinks om aftenen, uden du skal bevæge dig udenfor. OBS - Lejligheden ligger på 9 etage.",https://www.boligportal.dk/lejligheder/viborg/227m2-4-vaer-id-5294982
"Østergade, 4930 Maribo  - 1. sal",6.975 kr.,1.975 kr.,194 m²,5,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"LEJEMÅLET FREMVISES ONSDAG D. 9. AUGUST KL. 15.30 - ALLE ER VELKOMNE.
Stor lejlighed i flere plan, meget centralt i Maribo. Indretning: I stueplan er der lille entre og gæstetoilet. Førstesal: Repos med udgang til overdækket altan. Badeværelse med bruser. Køkken. Spisestue og to stuer mod gaden. Værelse med udgang til altan. 2. sal: Stort rustikt soveværelse med loft til kip, hems og udgang til lille altan. Desuden værelse. Opvarmes med fjernvarme og brændeovne. Det er ikke tilladt at holde husdyr.
Bemærk venligst, at såfremt du er registreret i RKI eller lignende registre, så er du udelukket for leje af boligen.",https://www.boligportal.dk/lejligheder/maribo/194m2-5-vaer-id-5293140
"Valdemarsgade, 8000 Aarhus, Aarhus C  - 2. sal",10.995 kr.,600 kr.,77 m²,3,2.,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"3-vær. lejlighed med dejlig altan med attraktiv beliggenhed på kanten mellem city og Frederiksbjerg udlejes. 

Lejligheden består af god rummelig entre med højskab og plads til vaskesøjle, 2 store værelser a hver ca. 12 m2, Lækkert badeværelse med lyse klinker på gulv og i bruseniche, væghængt toilet m.v., 

køkken/stue i et med hvide HTH elementer og alt i integrerede hårde hvidevarer samt udgang til altan. 

Lejligheden har gulvvarme overalt, som både er bekvemt og pladsbesparende. 

Tilhørende eget depotrum samt adgang til stor fælles kælder med cykelparkering og hyggeligt grønt gårdrum.

Kun 5 min. gang fra Banegården og 10 min. til Strøget.

Billeder er fra ejendommens tilsvarende lejemål - plantegning er kun vejledende.",https://www.boligportal.dk/lejligheder/aarhus/77m2-3-vaer-id-5376620
"Christian X's Vej, 8260 Aarhus, Viby J  - 1. sal",5.100 kr.,350 kr.,28 m²,1,1.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,E,"Lejlighederne er indrettet med tekøkken, et veludnyttet badeværelse med separat bruseniche og et funktionelt opholdsrum, hvor der er plads til både opbevaring og indretning. Flere af lejlighederne har udover opholdsrummet en hems, der oplagt kan bruges til soveplads. På hemsen findes også et depotrum.

De lejligheder, der ikke har hems, har depotrum i skur til opbevaring.

UDE:
Størstedelen af boligerne har enten en terrasse eller altan. De resterende boliger har en fransk altan, der sikrer optimalt lysindfald og luft i boligerne.

HÅRDE HVIDEVARER:
I tekøkkenet findes en 2-zoners kogeplade og køleskab med fryseboks og emhætte. Alle lejere har adgang til fælles vaskerum, der er etableret i hver bygning.

Der er installeret gulvvarme i alle boligernes rum.

HUSDYR:
Katte: Lejere kan ansøge om tilladelse til at holde én indekat på adressen. Udekatte er ikke tilladt.
Hund: Det er ikke tilladt at holde hund.
Andre dyr: Se vores samlede husdyrsregler her.

FÆLLESAREALER:
Ejendommen har flere fællesarealer både indendørs og udendørs. I bygningerne findes tre større indendørs fællesrum, hvor lejerne kan mødes til fællesaktiviteter. Udenfor er der etableret flere grønne områder med belægning og en boldbane.

PARKERING:
Der er anlagt 9 stk. parkeringspladser og 2 stk. handicapparkeringspladser. Der findes desuden 1 stk. gæsteparkeringspladser.

Ved ejendommen findes også cykelparkering - både i terræn og i aflåst cykelskur.

LEJEPRISER:
De viste lejepriser er de aktuelle lejepriser pr. dags dato. Go’Bolig forbeholder sig retten til at ændre lejepriserne på de udbudte lejligheder. For udlejede lejemål vil lejekontrakten bestemme den gældende leje og vilkår for lejemålet.",https://www.boligportal.dk/lejligheder/aarhus/28m2-1-vaer-id-5362125
"Vejrholm, 9220 Aalborg, Aalborg Øst  - 1. sal",5.000 kr.,0 kr.,70 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,D,"Kun 5000 kr INKLUSIV vand, varme og el
Tæt på både by og natur
Del udgift til internet med udlejer
Hele 70 kvm
P-plads
Ideel til fx håndværker, studerende e.lign.
Vi udlejer en 2-værelses med køkken og bad på 70 kvm på 1. sal i det hus vi selv bor i. Huset har tidligere fungeret som skole, så du/I kommer til at bo et sted med masser af sjæl. Huset befinder sig i den lille hyggelige landsby Øster Uttrup indenfor Aalborgs bygrænse, men stadig tæt på skov og natur. Således finder du blot 150 m fra huset Bratbjerg Skov, hvor der bl.a. er bålhytte og hyggelige stier. Limfjorden ved Hesteskoen er ligeledes i gå-/cykelafstand. Samtidig er Øster Uttrup forbundet til det gode stisystem i Aalborg Øst, så man kommer nemt og hurtigt til handlemuligheder (Rema 1000 er 300m væk), universitetet (15 min. på cykel) og Trekanten hvor der bl.a. er bibliotek (8 min. på cykel). Der er også gode busforbindelser til Aalborg midtby, da både bus 18, 11 og 17 holder hhv. 300m, 600m og 700m væk. I bil er der 8-10 min. til midtbyen.
Rummene er lyse og indeholder et charmerende 1950'er køkken, hvor der er plads til spisebord. Hyggelig stue med indbyggede skabe. Fordelingsgangen/entreen er også med indbyggede skabe, så der er masser af plads til tøj og opbevaring i lejligheden. I entreen er der desuden ovenlysvindue. Soveværelset har skråvæg med veluxvindue, og badeværelset er med bruseniche. Der er komfur, men vaskemaskine og køleskab på billederne er den nuværende lejers, men der er mulighed for at købe dem af ham. Nuværende lejer lader dog opvaskeremaskinen stå. Da vi kun har én måler i huset er der i lejen inkluderet vand, varme og el (Lejer slipper altså for at bekymre sig om nogen af delene, men vi forventer selvfølgelig at man er fornuftig med sit forbrug). Lejen er på 5000 kr ved 1 person og 5500 kr ved 2 personer (p.g.a. merforbrug). Dertil kommer, at vi deler internet i huset, så der skal påregnes ca. 160 kr ekstra. Der er klar til indflytning fra 1. januar. Der er plads i indkørslen til bil og man får semiprivat indgang (Vi bruger selv bryggersindgangen bag huset mens hovedindgangen bruges af lejer og gæster).
Da vi selv bor i huset, er det særligt vigtigt for os, at vi som udlejer og dig/jer som lejer(e) går godt i spænd. Derfor vil vi også gerne tage en uformel snak eller to inden eventuel aftale, så begge parter kan finde ud af, om det er et godt match.
Det er en ikke-ryger lejlighed, og der må ikke holdes husdyr.
Venlig hilsen,
Thomas (37), Ditte (36) og Hedvig (7).",https://www.boligportal.dk/lejligheder/aalborg/70m2-2-vaer-id-5326542
"Bytoften, 8240 Aarhus, Risskov  - 1. sal",7.900 kr.,800 kr.,54 m²,2,1.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"Velkommen til Bytoften i skønne Risskov⭐️
 
Er du på udkig efter en spritny lejlighed i Aarhus? Med nem adgang til midtbyen, universitetet, indkøb, strand og skov? Så vil vi foreslå Bytoften⭐️
 
Her står der flere lejligheder klar til indflytning, og der er mulighed for alt fra 1-vær. til 4-vær. lejligheder.
 
Alle lejligheder er lyse og indbydende med mange vinduer, og et dejligt lysindfald. Inventaret i køkkener og på badeværelser står med pæne hvide fronter. I alle lejligheder finder du egen opvaskemaskine, vaskemaskine og tørretumbler, også i de 1 værelses. 
 
Hvis du har spørgsmål kontakt vores udlejningsteam, vi sidder klar til at hjælpe dig med at finde dit hjem.

*Der kommer til lejeboligerne en parkeringskælder med mulighed for leje af en parkeringsplads.",https://www.boligportal.dk/lejligheder/aarhus/54m2-2-vaer-id-5376078
"Algade, 5500 Middelfart  - 1. sal",8.995 kr.,1.300 kr.,130 m²,5,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,F,"Stor 1 sals lejlighed, 130 kvm, 5 værelser, dejlig stort opdateret  badeværelse med brus, samt vaskemaskine og tørretumbler. Ældre køkken. Højt til loftet. Lejligheden er under renovering. nye billeder vil blive lagt op snarest.",https://www.boligportal.dk/lejligheder/middelfart/130m2-5-vaer-id-5378088
