Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Grøfthøjparken, 8260 Aarhus, Viby J  - 6. sal",4.388 kr.,689 kr.,58 m²,2,6.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,C,"Denne lejlighed fremstår vedligeholdt og flot.
Lejligheden er beliggende i velfungerende rolig etageejendom i Grøfthøjparken, med kort afstand til indkøb, offentlig transport mm. Der er store grønne områder i umiddelbar tilknytning til ejendommen.
Lejligheden indeholder: vindfang med klinker. Soveværelse med skabe. Badeværelse med bruseniche. Nyere hvidt køkken med god bord og skabsplads. Køkkenet er i åben forbindelse med god opholdsstue med gode lysindfald fra de store vinduespartier. Stor inddækket altan. Der er flot udsigt over områdets grønne arealer fra lejligheden.",https://www.boligportal.dk/lejligheder/aarhus/58m2-2-vaer-id-5230903
"Tybrindvej, 5592 Ejby",9.020 kr.,200 kr.,149 m²,5,-,Hus,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,E,"Wedellsborg Gods udlejer:

Tybrind underforvalterbolig er beliggende på Tybrind hovedgård i området af sammen navn.
Boligen er på i alt 149 m2 i 1½ plan. 
Boligen er nyere istandsat og indeholder entré, 2 store stuer, køkken/alrum, badeværelse og 4 værelser på 1.salen
Stor sydvendt vel anlagt have med stor træterrasse. Haven støder op til ét stor grønt område med Gammelt voldanlæg.
Boligen opvarmes med fjernvarme - fast varmebidrag 1150 kr/mdr. dette beløb er inkluderet i huslejen. 
Redskabsrum, værksted/depotrum og garage indgår i lejemålet.",https://www.boligportal.dk/huse/ejby/149m2-5-vaer-id-190448
"Mejlbyparken, 8530 Aarhus, Hjortshøj",8.995 kr.,0 kr.,125 m²,4,-,Rækkehus,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,A,"Leder I efter et fredeligt og hyggeligt sted at bo?

Så kunne dette måske være relevant
 
Boligen er indrettet i to plan. 

I stueetagen finder du en entré/bryggers med adgang til et gæstetoilet. På gæstebadeværelset er der toilet og håndvask, samt plads til at få installeret sin vaskemaskine og tørretumbler. 

Køkkenet er i åben forbindelse med stuen, som har udgang til en terrasse/have. Køkkenet byder på en del skabsplads, et større køkkenbord, samt kogeplade og ovn. Køleskab/fryser og opvaskemaskine, vil blive installeret ved indflytning. 

På første sal finder du tre separate værelser og et større badeværelse. Badeværelset byder på håndvask, toilet, skabsplads og en bruseniche. 

De tre værelser er udstyret med vinduer, og har skabe installeret. 

Udenfor findes eget skur og privat have, både foran og en baghave.



Forbruget betales direkte til værkerne.",https://www.boligportal.dk/r%C3%A6kkehuse/aarhus/125m2-4-vaer-id-5375771
"Købmagergade, 7000 Fredericia",5.800 kr.,700 kr.,46 m²,3,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,D,"Rigtig fin restaureret lejlighed i centrum af Fredericia. 
Alt er nyt.
Fuldt køkken med Kølefrys, keramisk Komfur, integreret ovn, Spots, masser af skabs og skuffe Plads. Egen vaskemaskine og tørretumbler i lejligheden. Fint badeværelse med antrasit klinker, spots og Glasbrusevæg og gulvvarme.
Stor Stue/alrum i forbindelse med Køkken. Vinkeltrappen til 1. Sal med Disponibelt rum og Soveværelse. Fra stue er der udgang til egen privat gårdhave med mulighed for siddeareal/grilområde",https://www.boligportal.dk/lejligheder/fredericia/46m2-3-vaer-id-5372246
"Holmparken, 7400 Herning  - 2. sal",5.650 kr.,600 kr.,68 m²,2,2.,Lejlighed,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,C,"Flot  2-vær. lejlighed på 2 sal i et rolig område, 100 meter til Netto butik. indeholdende entre stue med integreret køkken med opvaskemaskine helt nyt badeværelse og et soveværelse. Over alt i lejligheden er der lyse trægulve, der er elevator, altan, mulighed for tilvalg af garage, vaskemaskine og tørretumbler i kælderen  Husleje 5,650 + forbrug 600 for aconto varme+vand. Depositum 3 måneders leje, 1 månedes forudbetalt leje. 
 

Fremvisning kan ske ved henvendelse på mobil telefon",https://www.boligportal.dk/lejligheder/herning/68m2-2-vaer-id-4543608
"Moselundsvej, 3000 Helsingør  - 4. sal",10.795 kr.,1.000 kr.,88 m²,1,4.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Nej,Ja,C,"FRI parkering.
Moderne bofællesskab – for voksne uden hjemmeboende børn.
I seniorbofællesskabet TRETÅRNET er, der både plads til privatliv og samvær.

Din bolig er fundamentet for et godt liv og i TRETÅRNET er boligerne indrettet med fokus på kvalitet, funktionalitet og et trygt naboskab. Lige uden for døren finder du nemlig et aktivt fællesskab med dine naboer i hyggelige og hjemlige omgivelser. Du bor i din bolig men lever i hele huset.

Alt sammen i det naturskønne område, Teglstrup Hegn, tæt på Helsingør by.

Livskvalitet handler i høj grad om, hvordan man bor. Ikke mindst når man bliver ældre.

Bemærk billederne ikke er fra den specifikke bolig!",https://www.boligportal.dk/lejligheder/helsing%C3%B8r/88m2-1-vaer-id-5312702
"Gadelandet, 2700 København, Brønshøj  - 4. sal",5.400 kr.,0 kr.,8 m²,1,4.,Værelse,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,N/A,"Hej! 

Jeg har været så heldig at få fat i en lækker 4 vær. lejlighed i Brønshøj/Husum på Gadelandet med indflytning d. 1 september, som skal blive til en delebolig/bofællesskab. Jeg lejer altså to af de tre værelser ud i lejligheden og vil selv bo på det sidste.

Lejligheden har skråvægge, er på 99 kvm, og de to værelser til udleje er på hhv. 10 og 8 kvm.

Der er et stort køkken-alrum med spritnyt køkken, vaskemaskine og tørretumbler på badeværelset og et kælderrum. Lejligheden ligger på 4. sal med elevator og en skøn altan til at nyde udsigten til b.la. naturskønne Utterslev Mose og Volden lige om hjørnet.

I det livlige nærområde på Frederikssundsvej blot et par hundrede meter fra lejligheden findes alt, man kunne have brug for - adskillige indkøbsmuligheder og spisesteder, fitnesscenter, værtshus, bank, læge m.v. - alt sammen indenfor gåafstand. Lige så er Husum St. blot 10 minutters gang fra lejligheden, og 5C kører dag og nat lige ved siden af.

Det skal bemærkes, at billederne vedlagt opslaget/annoncen ikke er af den faktiske lejlighed - det er blot billeder fra en anden 4 vær. lejlighed af samme størrelse i bygningen. Jeg vil ikke have adgang til lejligheden før indflytningen d. 1 september, kun plantegningerne.

Huslejen for de to værelser er hhv. 5.600 kr. for værelse B og 5.400 kr. for værelse C incl. forbrug af el, vand og varme.

Det skal som sagt være et bofællesskab, og af denne grund leder jeg efter nogle udadvendte, rare, ansvarsfulde og fornuftige mennesker at dele lejligheden med. Fortæl mig derfor rigtig gerne om dig selv og dine visioner til sådan et fælleskab - hvordan vil DU gerne bo med os/mig?

Jeg ser frem til at høre fra jer!

Hilsen Valde",https://www.boligportal.dk/v%C3%A6relser/k%C3%B8benhavn/8m2-1-vaer-id-5377584
"Prinsessegade, 9400 Aalborg, Nørresundby  - 1. sal",7.175 kr.,875 kr.,90 m²,3,1.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,D,"Stor rummelig lejlighed med lys stue, totalrenoveret i 2022
Flotte trægulve og adgang til gæstetoilet.

- Nyt Køkken er med opvaskemaskine og vaskemaskine. 
- Gratis parkering
- Badeværelse og ekstra toilet

Til ejendommen hører en lukket have.
Skøn lejlighed i en ejendom med i alt 3 lejligheder.",https://www.boligportal.dk/lejligheder/aalborg/90m2-3-vaer-id-3206835
"Barsøvænget, 6000 Kolding, Drejens",8.664 kr.,N/A,110 m²,5,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"Vi kan nu tilbyde denne bolig på 110 m2 beliggende i Kolding
For yderligere oplysninger står vi til rådighed, ligesom du kan kontakte os for nærmere aftale om hvornår boligen er til overtagelse. 
Da denne bolig er en almen bolig, skal du registreres på vores venteliste for at komme i betragtning til boligen. Det koster et opnoteringsgebyr på kr. 150,- og et årligt ajourføringsgebyr på kr. 150,-.",https://www.boligportal.dk/lejligheder/kolding/110m2-5-vaer-id-4562867
"Lillevang, 9600 Aars",6.115 kr.,N/A,101 m²,4,-,Rækkehus,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Lillevang og består af 4 værelser samt køkken og bad. Lejemålet er 101 m2 og er klar til overtagelse snarest. Månedlig husleje er 6115 kr. og indskud beløber sig til 20200 kr. 

Send en besked, hvis lejemålet har fanget din interesse.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/r%C3%A6kkehuse/aars/101m2-4-vaer-id-5365752
