Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Rebslagervej, 2400 København, København NV  - 4. sal",13.700 kr.,750 kr.,75 m²,3,4.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,N/A,"Velkommen til boligen!
På grænsen mellem Nørrebro og Nordvest finder du boligen, der byder på 60 nye lejligheder til familier, singler eller par. Lige uden for døren venter det pulserende og aktive byliv med en fantastisk og central beliggenhed nær Nørrebro St.
boligen byder på lejligheder mellem 2-4 værelser, som alle har enten privat altan eller terrasse. Alle boliger har store vinduespartier, der giver et dejligt lysindfald. Der er god mulighed for at nyde vejret på din egen private altan eller terrasse. Der er desuden elevatorer i ejendommen.
Denne bolig er en 3-værelses lejlighed med køkken og stue i åben forbindelse samt to gode soveværelser. Badeværelset er rummeligt med både bruseniche samt kombineret vaske/tørremaskine. Boligen er ideel til den lille børnefamilie eller hvis du har brug for et gæsteværelse eller hjemmekontor.
Derudover:
- Elevator i bygningen
- Depotrum i kælderen
- Det er muligt at leje en p-plads i kælderen
Det med småt:
- Det er ikke tilladt at stå i RKI
- Husdyr: Kan ansøges
- Bemærk, at billedmaterialet ikke nødvendigvis stammer fra den pågældende bolig.
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende lejlighed, og at udsigt m.v. derfor kan variere.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/75m2-3-vaer-id-5378744
"Østergade , 6100 Haderslev  - 1. sal",8.100 kr.,500 kr.,90 m²,3,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,A,"Nylavet lejlighed centralt i Haderslev, Badeværelse med messing detaljer. trægulve i alle rum, nyt sort og hvidt Hth køkken. Frisk luft ventilation med Varme genvinding, Dørtelefon til lejligheden hører egen terasse i gårdhave, og depotrum.",https://www.boligportal.dk/lejligheder/haderslev/90m2-3-vaer-id-5264623
"Fredericiagade, 6000 Kolding  - 2. sal",8.990 kr.,1.200 kr.,134 m²,4,2.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"Perfekt dele lejlighed.
Lejligheden indeholder rummeligt køkken med mindre viktualierum, køle-/fryse og opvaskemaskine. God skabsplads. Nyt badeværelse med brusekabine og skabs arrangement. Stort soveværelse med muligheder for opstilling af større skabs arrangement. Flotte afhøvlede trægulve, flotte stuklofter, 2-3 stuer. En suite med flotte hvidmalede døre, originale håndtag m.v. Sydvendt altan.

Lejligheden er desuden udstyret med egen vaskemaskine og tørretumbler.

Adgang til fælles mindre have mod syd.

Super flot lejlighed i meget velholdt ejendom – som bestemt bør ses.",https://www.boligportal.dk/lejligheder/kolding/134m2-4-vaer-id-3640522
"Spurvevej, 9550 Mariager, Assens",5.396 kr.,N/A,58 m²,2,-,Rækkehus,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Spurvevej og består af 2 værelser samt køkken og bad. Lejemålet er 58 m2 og er klar til overtagelse snarest. Månedlig husleje er 5396 kr. og indskud beløber sig til 15000 kr. 

Send en besked, hvis lejemålet har fanget din interesse.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/r%C3%A6kkehuse/mariager/58m2-2-vaer-id-4489556
"Thorsgade, 8900 Randers, Randers C  - 5. sal",7.768 kr.,N/A,94 m²,3,5.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Thorsgade og består af 3 værelser samt køkken og bad. Lejemålet er 94 m2 og er klar til overtagelse snarest. Månedlig husleje er 7768 kr. og indskud beløber sig til 40000 kr. 

Send en besked, hvis lejemålet har fanget din interesse.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/randers/94m2-3-vaer-id-5369280
"Sjællandsgade, 9000 Aalborg, Aalborg  - 3. sal",4.302 kr.,764 kr.,55 m²,2,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,C,"Dejlig stor og rummelig 2-værelses lejlighed beliggende på Sjællandsgade, 9000 Aalborg C.

Lejemålet er placeret i Ø-gade Kvarteret med kort afstand til gode handle- og offentlig transportmuligheder. Der er herudover kun 10 minutter på cykel ind til Aalborg Midtby, hvor det pulserende café- og byliv kan opleves. Lejemålet er ydermere placeret lige overfor Østre Anlæg, som byder på dejlige grønne områder. 

Lejemålet en stue og et værelse samt nyere køkken og bad.

Lejemålet overtages som beset.",https://www.boligportal.dk/lejligheder/aalborg/55m2-2-vaer-id-5371181
"Lindegårdsvej, 9900 Frederikshavn  - 1. sal",4.434 kr.,1.311 kr.,92 m²,4,1.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Beboersammensætningen er en skøn blanding af børne- familier, unge mennesker og seniorer, hvilket giver en god alsidig og dynamik i hverdagen. 
Området har mange grønne oaser,legepladser til de mindste og en driftig afdelingsbestyrelse, som sørger for et væld af aktiviteter for alle aldre. Der er aktiviteter i løbet af året, som afdelingsbestyrelsen informerer om i beboperbladet samt ved opslag. 
Beboerne har adgang til 2 gildesale og mulighed for at leje garager, og der findes gæsteværelser, som beboerne kan leje ved at henvende sig til afdelingsbestyrelsen. 
Afdelingen består af 538 boliger, hvoraf langt de fleste er i etagebyggeri, men et mindre antal er rækkehuse. Afdelingen er løbende renoveret. Over de seneste 10 år er en stor del af både køkkener og badeværelser blevet udskiftet. vinduer og tage er udskiftet næsten alle steder, mens resten vil ske inden for de kommende år.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/frederikshavn/92m2-4-vaer-id-5291398
"Nygade, 8600 Silkeborg  - 1. sal",7.695 kr.,1.000 kr.,89 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Super flot lejlighed udlejes. Denne lejlighed fremstår flot, dejlig og lys.

Lejligheden består af en stor stue og to soveværelser.
Den store stue kan benyttes til alt fra hjemmebiograf, til minimalistisk stue. Her er det kun fantasien der sætter grænser.
Stilen er nordisk moderne, hvilket specielt kommer til syne i køkkenet, samt på badeværelset, hvor der også er mulighed for at installere både vaskemaskine og tørretumbler.

Lejligheden ligger helt centralt i Silkeborg city, tæt på alt.
Det er muligt at leje p plads ved ejendommen.

Kontakt os i dag for en fremvisning.",https://www.boligportal.dk/lejligheder/silkeborg/89m2-3-vaer-id-5377936
"Vesterbro, 9000 Aalborg, Aalborg  - Stuen",8.900 kr.,700 kr.,89 m²,3,Stuen,Lejlighed,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,N/A,"Denne spændende lejlighed der er beliggende i et dejligt roligt område midt i Aalborg city, tæt på alt og samtidig mulighed for at parkere bilen. Kun 5 min fra Mølleparken og Kildeparken.

Lejligheden har en dejlig indgang hvor man også kan sidde og nyde solen. Ydermere er der terrasse og altan tilhørende lejligheden.

Boligen indeholder en entre med garderobeplads og videre ind i dejligt køkken alrum (kan etableres som et ekstra værelse) og videre ind til dejligt badeværelse med vaskemaskine samt tørretumbler. Herefter findes et godt soveværelse med skabsvæg og med udgang til terrasse og skønne grønne friarealer. 

Via en intern trappe kommer man videre til næste etage med en skøn stor lys stue med adgang til en vestvendt altan med højt til loftet og dejlig udsigt over området.

En spændende lejlighed i et præmieret byggeri som bør ses.

Mulighed for parkering samt husdyr.",https://www.boligportal.dk/lejligheder/aalborg/89m2-3-vaer-id-5242393
"Thonbogade, 8700 Horsens  - 1. sal",6.499 kr.,1.000 kr.,80 m²,3,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"Hyggelig lejlighed i 2 etager med egen stor tagterrasse i Horsens C udlejes!

- OVERTAGELSE I DAG 
- Areal 80 m2 
- Leje pr. mdr. kr. 6.499
- Aconto vand pr. mdr. kr. 350
- Aconto varme pr. mdr. kr. 650
- Depositum 3 mdr leje + 1 mdr forudbetalt 
- I alt til indbetaling ved indflytning kr. 33.495

Lejemålet er beliggende yderst centralt og i den stemningsrige Thonbogade lige overfor Cafe Gran, Gran Social og Spisekammeret. 

Lejemålet fremstår pænt og lyst med stort køkken alrum og stue i ét. Ligeledes indeholder lejemålet entre med plads til overtøj, badeværelse og to soveværelser med synlige bjælker og loft til kip. 

Til lejemålet er der privat og solrig tagterrasse

Skriv for en fremvisning.",https://www.boligportal.dk/lejligheder/horsens/80m2-3-vaer-id-5226396
