Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Vilhelm Ehlerts Alle, 8800 Viborg  - Stuen",6.025 kr.,N/A,69 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Ja,Ja,Nej,Nej,Ja,N/A,"Nyopført 2 værelses lejlighed til leje i den nye bydel - Banebyen. Lejligheden indeholder: Entre, stort badeværelse med bruser, vaskemaskine og tørretumbler. Stue og køkken i et. Fra stuen er der udgang til vestvendt terrasse. Køkken fra Hanstholm køkkener med køle/frys, ovn, kogeplader, emhætte og opvaskemaskine. Soveværelse med faste skabe. Der er genvex og dørtelefon i ejendommen. Der kan tilkøbes parkeringsmuligheder.",https://www.boligportal.dk/lejligheder/viborg/69m2-2-vaer-id-5299122
"Kongensgade, 5000 Odense, Odense C  - 2. sal",7.950 kr.,1.000 kr.,105 m²,4,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Denne 4-værelses lejlighed er centralt beliggende i hjertet af Odense. Herfra er der ikke langt til butikker, caféer, togstation eller grønne områder. 
Lejligheden består af stor rummelig stue, 3 værelser, køkken, bad samt entré. 

Lejligheden er klar til overtagelse pr. 1. juni 2023. 

Husdyr er ikke tilladt.",https://www.boligportal.dk/lejligheder/odense/105m2-4-vaer-id-5343693
"Stefansgade, 8700 Horsens  - 1. sal",4.722 kr.,600 kr.,51 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,C,"Nyistandsat 2-værelses lejlighed beliggende i totalrenoveret ejendom. Lejligheden er klar til indflytning 1. november 2020. Nye elementer på badeværelse og køkken med nyt komfur, emhætte og køleskab. 

Adgang til stor kælder med eget kælderrum og mulighed for tilkobling af egen vaskemaskine og tørretumbler.

Adgang til fælles grønt gårdareal.",https://www.boligportal.dk/lejligheder/horsens/51m2-2-vaer-id-5001999
"Nordre Teglkaj, 2450 København, København SV",20.995 kr.,1.450 kr.,133 m²,5,-,Rækkehus,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Nej,N/A,"EDC Projekt Poul Erik Bech 

Bemærk, at billederne er fra vores tidligere prøvebolig.

Vi har hermed fornøjelsen af at udleje dette sjældent udbudte rækkehus i Teglholm Havnepark på Teglholmen.

Til rækkehuset hører en terrasse, tagterrasse samt en ponton ud mod en kommende kanal. 

Teglholm Havnepark er perfekt placeret i København lige ved Holbæk- og Øresundsmotorvejen og i gåafstand til centrum. Kvarteret betjenes desuden af flere buslinjer, og Sydhavn Station ligger lige i nærheden. Læs mere om projektet på Teglholm Havnepark. 

Ejendommen består af 127 lejligheder/rækkehuse hvoraf flere har 2 altaner, direkte vandudsigt og private tagterrasser. 
Opført i god kvalitet og en super god indretning. 

Lejevilkår 
•1 husdyr (mindre) tilladt med udlejers tilladelse 
•Ubegrænset lejeperiode 
•Lejeperiode min. 12 måneder 
•Lejestigning iflg. nettoprisindeks",https://www.boligportal.dk/r%C3%A6kkehuse/k%C3%B8benhavn/133m2-5-vaer-id-4974510
"Klinkbjerg, 6200 Aabenraa  - Stuen",2.945 kr.,320 kr.,28 m²,1,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,N/A,"Lejemålet er beliggende på Klinkbjerg, er 28 m2 og er klar til overtagelse 01-09-2023. Månedlig husleje er 2945 kr. og indskud beløber sig til 8436 kr. 

Send en besked, hvis lejemålet har fanget din interesse.

Boligen er en ungdomsbolig.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/aabenraa/28m2-1-vaer-id-4721010
"Østre Havnepark, 9000 Aalborg, Aalborg  - 11. sal",9.995 kr.,600 kr.,78 m²,2,11.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Nej,N/A,"Fjordtrappen er bygget indefra og ud.
Man er nemlig startet indvendigt og har fyldt hver lejlighed med solid kvalitet og lækre detaljer i alt fra hvidevarer og speciallavet køkken til behagelig gulvvarme i alle rum.
Lyse trægulve.
Grebsfri skabe.
Afstemte klinker.
Vi har tænkt over det hele.
Du får et Svane Køkken, der er tilpasset lejligheden med grebsfrie speciallåger og indbygget lys.
Og din madlavning bliver en del sjovere med den komplette hvidevarepakke fra Blomberg.
Dit nye badeværelse er designet med masser af plads og vaskesøjle fra Blomberg.
Og som lejlighedens højdepunkt har du lysindfaldet og udsigten – fra din altan kan du enten nyde kigget udover havnebassinet og fjorden eller udsigten indover byen.
Fakta om boligerne:

1-, 2-, 3- og 4-værelses lejeboliger
Køkken fra Svane Køkken
Opvaskemaskine
Hvidevarer fra Blomberg med indbygget ovn, induktionskogeplade, emhætte, køl/fryseskab, vaskemaskine og tørretumbler
Gulvvarme i alle rum med trådløs temperaturstyring
Mulighed for egen altan enten med fjordudsigt eller udsigt over Aalborg og sol hele dagen
Elevator til alle plan
Fælles tagterrasse, orangeri og grønne uderum
Depotrum i kælderen
Mulighed for at leje en p-plads med ladestander til el-bil

 
Alle lejligheder har et stort badeværelse.
Der er entre i de fleste boliger, og som en harmonisk rød tråd er lamper, vindueskanter, altaner, riste, postkasser og greb lavet i indfarvet metal med samme nuance.
Ydermere har de fleste lejligheder en skøn altan.
Udvendigt har bygningerne forskydninger, vinduesspring og forskellige højder, der skaber en dynamisk og spændende facade med ekstra meget sollys i lejligheder og gård.
Og det store grønne plateau ud mod Østre Havnebassin er skabt som en trappe, hvor du kan sætte dig ned – alene eller sammen med de andre – og nyde stemningen ved havnebassinet og det maritime, urbane liv.
På Østre havn finder du både specialbutikker, cafeer og byliv.
Meny og Lagkagehuset lokker med fristende delikatesser, IsVærftet serverer Ryå is året rundt, og Baco byder på baristakaffe og solide bagels.
Du kan gå på opdagelse mellem restaurerede pakhuse og siloer og nyde områdets spændende arkitektur og de skjulte kunstværker af lokale kunstnere.
Og du har hele Aalborg i baghaven.
Du kan på få minutter stå midt på gågaden eller nyde sommerens fredagsfester i Karolinelund.
Der er kun en kort slentretur til Musikkens Hus og Nordkraft, hvor du finder kunstudstillinger, koncerter, teater, biograf og restauranter.
Udsigten fra Fjordtrappen er ekstraordinær.
Som nærmeste nabo til havnebassinet og fjorden kan du ikke komme tættere på vandet.
Og uanset hvor du kigger hen, er udsigten fantastisk.
Overalt er der bænke, pladser og grønne området, så du kan sidde ned, slappe af og nyde fjordkigget.
Samtidig starter Aalborgs havnepromenade midt på Østre havn.
Her får du 4 kilometers uforstyrret gå- eller cykeltur ud til Vestre Fjordpark.
Hele turen går langs fjorden med vandet på din højre hånd og byen til venstre - forbi Musikkens Hus og havnefronten, Kulturbroen, Fjordbyen, lystbådehavnen og Aalborg Street Food.",https://www.boligportal.dk/lejligheder/aalborg/78m2-2-vaer-id-5349199
"Kongebakken, 4000 Roskilde  - 3. sal",5.060 kr.,675 kr.,46 m²,1,3.,Værelse,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Værelse med soveafdeling og eget badeværelse.

Mulighed for tekøkken uden vask da der ikke forefindes afløb.

Kun til enlig beboer
IKKE ryger

Du skal skrive lidt om dig selv for at komme i betragting",https://www.boligportal.dk/v%C3%A6relser/roskilde/46m2-1-vaer-id-4317584
"Karen Schacks Vej, 2800 København, Kongens Lyngby  - 1. sal",20.295 kr.,450 kr.,133 m²,4,1.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Ja,N/A,"Boligtype C2 henvender sig til mange familietyper med god plads både oppe og nede. Dejligt lyst alrum udstyret med flot HTH-køkken og hårde hvidevarer fra Siemens.

Gæstebadeværelse i stueplan samt tre værelser og badeværelse på 1. sal. Boligen er lys med store vinduespartier, gulvvarme og indbyggede skabe.

Trongårdens lejeboliger er alle svanemærkede og har adgang til hyggelige, grønne fællesarealer.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/133m2-4-vaer-id-5370214
"Engkrogen, 8260 Aarhus, Viby J  - Stuen",6.695 kr.,250 kr.,48.5 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,A,"Lejligheden er placeret tæt på indkøb, Erhvervsakademi Aarhus og offentlig transport. 
 
Ejendommen er opført i 2017 i kvalitetsmaterialer og består af et godt værelse med indbyggede skabe, større badeværelser med bruseniche samt stue i forlængelse af køkkenet. 

Lejligheden har emhætte, opvaskemaskine, komfur, kombi vaske/tørretumbler samt køle-/fryseskab. 

Til lejemålet hører vestvendt terrasse. Lejligheden egner sig godt som par- eller singlelejlighed.
 
Til ejendommens beboere er der fri parkering på den fælles parkeringsplads og hver lejer har et større depotrum, der er placeret i en skurbygning i terræn, hvorfor det er nemt at tilgå.

Bemærk fotos er fra andet lejemål i samme ejendom.",https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-5339404
"Adelgade, 8400 Ebeltoft  - 2. sal","4.743,70 kr.",720 kr.,66 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,B,"2 værelses kvistlejlighed beliggende i Ebeltoft centrum på Adelgade med de toppede brosten. 
Lejligheden er på ca. 66 kvm bestående af stue, soveværelse med indbygningsskabe, nyere køkken med keramisk komfur emhætte, køl og frys. Baggang ved skab. Badeværelse med brus, alt pænt og velholdt. 
Fællesantenne og adgang til vaskemaskine og tørretumbler, samt fælles gårdanlæg.). Alt forbrug efter måler, vand og varme a conto pr. måned 720,00 kr.
Til rolig lejer, der ikke ryger. Ingen husdyr.",https://www.boligportal.dk/lejligheder/ebeltoft/66m2-2-vaer-id-2300379
