Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Teglholmsgade, 2450 København, København SV  - 6. sal","5.324,80 kr.","293,75 kr.",10 m²,1,6.,Værelse,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,A,"We are looking for a roomie to share an apartment in Teglholmen. Move in between 15th of August - 1st of September. 

The apartment is located on the 6th floor of a modern building from 2020, with two bathrooms, a large kitchen-dining room and a balcony. There is a washing machine and a dryer in the main bathroom. The room is around 9 square metres with great light coming in via a large window and French balcony facing north. The room has two built-in cupboards.

Rent is 5618,55 kr/month (Including heat/water. Not including electricity/internet)
Moving in cost is 24464 kr (deposit + 2-month prepaid rent)


A little about us:

Mathias (29🇩🇰) is working as a software engineer in his own startup. He likes to spend time on a little bit of everything. He travels a lot and has lived several years abroad, loves to immerse himself in conversations about culture, philosophy, etc. with friends. On a daily basis, he is very active and likes to cook good food for friends and family. 🧐🏃🍜

Mind (29🇹🇭) is working as a software engineer at Microsoft. Her current seasonal interests are reading, drawing and a bit of music. When fully charged, she is outgoing and keen to try new things. She also likes to play padel, boulder, join artsy workshops, etc. 📚🎨🎾

Ada (33🇵🇱) works as an architect at BIG. If she is not at the office, you can spot her at cultural events, design exhibitions and lectures. She likes to relax at home with a cup of tea, a good book or a TV show. She also enjoys meeting friends, exploring new, remote and not so remote places, doing pottery and taking care of her plants 🏫🍵🪴

We’re looking for someone around our age (~25-35) who is staying at least a year. We’re all moderately social, curious and hope that you are too. We’re often busy with our own things, but also like to hang out in the living room together, or spontaneously go out and do some sport when we catch someone at home. The main language we speak is English (though you can sometimes hear Mind babbling Danish to Mathias when she’s in a mood). We want to make sure everyone is comfortable so good communication is important to us.

If you’re interested, please send a message. We are looking forward to hearing from you!",https://www.boligportal.dk/v%C3%A6relser/k%C3%B8benhavn/10m2-1-vaer-id-5377409
"Sdr. Havnegade, 6000 Kolding  - 4. sal",7.200 kr.,700 kr.,72 m²,2,4.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"Lejligheden fremstår i rigtig god stand, og velegner sig godt til singlen eller et par som ønsker at bosætte sig i hjertet af Kolding. Som kommende lejer kan du forvente en moderne og lys lejlighed, med bl.a. nyt køkken renoveret badeværelse samt nyere gulve i hele lejemålet. *OBS billederne er fra et lignende lejemål*
Det er ikke muligt at leje en lejlighed i ejendommen såfremt du er registreret i RKI.

Kontakt os med det samme for en fremvisning.

Lejligheden ligger 5 min. gang fra banegården, gågaden, IBC, Designskolen samt Syddansk Universitets nye campus. Få skrift fra din hoveddør finder du ligeledes et hav af butikker, restauranter, cafeer, gågade m.m. Koldinghus, Slots søen, Slots sø badet, Marielund skoven, Marielund søen, Legeparken m.m. er endvidere en del af dit nær miljø.

Bag ejendommen findes et åbent grønt fællesareal, hvor lejligheden har en lukket altan ud til.

Ejendommen er fra 1950’erne men er løbende vedligeholdt og fremstår i smuk stil med resten af de omkring liggende ejendomme. Opgangene er store og rummelige, og der er elevator i alle opgange. Stort set alle lejligheder har en altan/terrasse, og flere har endda to af slagsen. Der er dørtelefon, kælder med vaskefaciliteter samt opbevaringsrum. Det er ikke tilladt at holde husdyr i ejendommen.",https://www.boligportal.dk/lejligheder/kolding/72m2-2-vaer-id-5347326
"Dommerparken, 8620 Kjellerup  - 2. sal",6.471 kr.,2.090 kr.,128 m²,4,2.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Dommerparken og består af 4 værelser samt køkken og bad. Lejemålet er 128 m2 og er klar til overtagelse 15-07-2022. Månedlig husleje er 6449 kr. og forudbetalt husleje og indskud beløber sig til i alt 12870 kr. 

Send en besked, hvis lejemålet har fanget din interesse.

Mandag: 9-13
Tirsdag: 9-13 & 15-16.30
Onsdag: 9-13
Torsdag: 9-13 & 15-16.30
Fredag: 9-13

Boligen er en almen bolig, er du ikke i forvejen skrevet op på vores venteliste, skal du betale et oprettelsesgebyr fra 150,- Ansøgere til studieboliger er undtaget.",https://www.boligportal.dk/lejligheder/kjellerup/128m2-4-vaer-id-5254240
"Teisensvej, 9400 Aalborg, Nørresundby  - 2. sal",5.475 kr.,900 kr.,81 m²,3,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"God, stor 3-vær- (2 stuer) nær Limfjorden, butikker, busser m.m.

Adgang til fælles vaskeri, gård, kælderrum m.m.

Forbrug: ac. varme kr. 600,-/md. + ac vand kr. 300,-/md. + el.",https://www.boligportal.dk/lejligheder/aalborg/81m2-3-vaer-id-5150751
"Fyensgade, 9000 Aalborg, Aalborg  - 4. sal",5.845 kr.,900 kr.,60 m²,2,4.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"Lejligheden byder velkommen med en indbydende entré, der giver plads til opbevaring af overtøj og sko. Den praktiske fordelingsgang forbinder alle rummene, som er både rummelige og lyse. Du vil have frihed til at indrette dem, som du ønsker. Soveværelset har en stor altan, og stuen har en mindre altan, der inviterer til solnydelse.

Det store og rummelige køkken er udstyret med alt, hvad du behøver, herunder en opvaskemaskine og masser af skabsplads. Badeværelset er funktionelt og indeholder alt det nødvendige.

Beliggenheden er en drøm! Fyensgade i Øgadekvarteret giver dig let adgang til Østre Anlæg og Karolinelund, perfekt til afslappende ture og udendørs aktiviteter. Indkøbsmuligheder, offentlig transport og motorvejen er alle inden for kort afstand. Og ikke mindst er der kun gåafstand til Aalborgs livlige gågade, hvor du kan nyde shopping, cafékultur og alt bylivets charme.",https://www.boligportal.dk/lejligheder/aalborg/60m2-2-vaer-id-5378335
"Tobisvænget, 5500 Middelfart, Skrillinge",9.949 kr.,N/A,101 m²,4,-,Rækkehus,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Boligerne på 80 m2 indeholder entre/bryggers med mulighed for installation af vaskemaskine og tørretumbler. Lyst badeværelse med skabe, åbent køkken, stue med adgang til terrasse og 2 værelser. Alt forbrug tilmeldes direkte ved leverandørerne.

Boligerne på100 m2 indeholder entre/bryggers med mulighed for installation af vaskemaskine og tørretumbler. Lyst badeværelse med skabe, åbent køkken, stue med adgang til terrasse og3 værelser. Alt forbrug tilmeldes direkte ved leverandørerne.

Indvendigt fremstår boligerne i lyse farver med klinkegulve i køkken, entre/bryggers og bad. Stue er med laminat og værelserne med gulvtæppe.

Alle boligerne indeholder opvaskemaskine, emhætte, indbygningsovn og kogeplade.

Endvidere er der fjernvarme og Genvexanlæg i boligerne.

* Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende bolig, og at udsigt m.v. derfor kan variere.

Området:

Tobisvænget er et boligområde i Middelfart. Boligområdet består af 64 boliger i to størrelser - 80 m2 og 100 m2. Alle boligerne ligger i rolige lukkede vænger og med egen have.

Tobisvænget er beliggende tæt ved Hyllehøjskolen, Middelfart Friskole og gode sportfaciliteter. Området er etableret med gode stiforbindelser, og der er nem adgang til bustransport og motorvej E20.

Boligerne er opført i gode klassiske byggematerialer som dobbelthuse i flere varianter adskilt af carport og redskabsskur. Boligerne er opført efter de nyeste krav til bl.a. energiforbrug og indeklima.",https://www.boligportal.dk/r%C3%A6kkehuse/middelfart/101m2-4-vaer-id-5369194
"Ågades Passage, 9000 Aalborg, Aalborg  - Stuen",6.495 kr.,390 kr.,66 m²,2,Stuen,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Nej,Nej,C,"Midt i Aalborg ligger disse flotte ejendomme i Ågades Passage, som rummer 102 dejlige lejligheder fra 1993.
Velkommen til denne charmerende velbeliggende lejlighed i skønne trygge rammer midt i Aalborg. Lejligheden er beliggende i et lukket område for enden af bygningen med mange gode vinduer, der giver et fantastisk lysindfald i lejligheden. Lejligheden er indrettet med en skøn og lys stue med åben forbindelse til køkkenet. Der kommer et godt lysindfald ind i stuen, så det er en utrolig dejlig stue at opholde sig i, og køkkenet er indrettet således der er mulighed for et lille bord ved vinduet. I køkkenet er der installeret køle-/fryseskab, ovn, komfur og emhætte. Derudover er der masser af både bordplads og skabsplads i køkkenet.
Herudover indeholder lejligheden et stort badeværelse. Endvidere indeholder lejligheden et soveværelse med gode skabe samt en god rummelig entre.
Der er mulighed for frit at vælge internetudbyder, idet der kan blandt andet vælges imellem YouSee, MaxSpeed, FastSpeed og Hiper m.fl.
Denne ejendom byder på meget mere end blot en lejlighed, idet der er:
Der kan gives tilladelse til et mindre husdyr, dog ikke kat.",https://www.boligportal.dk/lejligheder/aalborg/66m2-2-vaer-id-5368640
"Søtorvet, 8600 Silkeborg  - 7. sal",20.700 kr.,1.823 kr.,162 m²,4,7.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,N/A,"Bo til leje på Søtorvet og bliv en del af den nye bypark, hvor hele Silkeborg mødes. Her bor du i forreste række, højt hævet over byen.

Den attraktive beliggenhed midt mellem natur og byliv skaber endeløse muligheder for en livsnydende tilværelse i centrum af Silkeborg.
Fra solen stiger op over søen, og farver Søtorvets tårne orange, til en aftentur i skumringen på den grønne promenade. Her handler livet udelukkende om nydelse. Nyd altanens udsigt til Silkeborgs pragtfulde natur.

Indvendigt fortsætter fortællingen om lys, luft og natur. De store vinduespartier lader lyset strømme ind på de moderne detaljer, det eksklusive, hvide køkken med hårde hvidevarer fra Electrolux, for ikke at glemme de smukke egetræsgulve, der bringer naturen helt ind i stuen.
Søtorvet er realiseringen af det komfortable liv med alt inden for rækkevidde.

NB. Billederne er fra en prøvebolig.",https://www.boligportal.dk/lejligheder/silkeborg/162m2-4-vaer-id-5355004
"Østergade, 7870 Roslev, Jebjerg  - Stuen",3.000 kr.,150 kr.,54 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,D,"Nu udlejes en dejlig stuelejlighed i lille ejendom med 3 lejemål. Der er lille fælles have og p-plads. Lejligheden består af stue i forbindelse med køkken med nyere hvidevarer, komfur med varmluftovn, emhætte, køleskab med frostboks. badeværelse med brus og vaskemaskine. værelse og gang. Der er bondehusvinduer som giver en dejlig hyggelig stemning og tarketgulve i hele lejligheden. 
Jebjerg er beliggende 11 km uden for Skive hvor der er gode busforbindelser til. Det er et aktivt samfund med mange sports og kulturelle tilbud.",https://www.boligportal.dk/lejligheder/roslev/54m2-2-vaer-id-5076140
"Møensgade, 9000 Aalborg, Aalborg  - Stuen",5.200 kr.,300 kr.,49 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,E,"Lejligheden på 49 boligkvm der er godt fordelt på entre i åben forbindelse med køkken, stue samt værelse.
Der er nyere bad og køkken. Til lejligheden hører et kælderrum på ca. 20 kvm. samt et loftsrum.
Husdyr er ikke tilladt.
Lejen reguleres efter stigningen i nettoprisindekset.",https://www.boligportal.dk/lejligheder/aalborg/49m2-2-vaer-id-4483615
