Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Sofiendalsvej, 4690 Haslev  - Kælder",7.200 kr.,1.500 kr.,72 m²,3,Kælder,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Istandsat hyggelig Lejlighed på 71kvm direkte ud til gågaden i Haslev og  150meter til Haslev St
Underetage med højt til loftet
Aconto  500kr.x 3 = 1500kr. som dækker for Vand,Varme og EL 
Privat parkering i gården
Fælles stor have , se billeder
Udlejes fra 1 september 2023

Der vil være åbent hus i løbet af augustmåned for bestigelse af lejligheden 
Send en besked hvis du vil have besked hvornår der er åbent hus ?



Renovated apartment of 72 sqm directly next to the Walking street in Haslev and 150 meters to Haslev St.
Common large garden, see pictures
Lower floor with high Ceilings
Private parking in the yard
Account 500kr.x 3 = 1500kr. which covers for Water,Heat and Electricity
For rent from 1 September 2023

There will be an open house during the month of August for occupancy of the apartment.
Send a message if you want to be notified when there is an open house?",https://www.boligportal.dk/lejligheder/haslev/72m2-3-vaer-id-5373510
"Stadionvej, 6000 Kolding  - 1. sal",10.200 kr.,1 kr.,96 m²,4,1.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"Køkken-alrum og stue
I denne skønne fireværelses lejlighed ligger det moderne køkken med alt i hårde hvidevarer placeret i ét stort leverum, der både rummer spiseplads samt stue.

Værelser
De tre gode værelser ligger placeret således, at det er muligt at skabe en separat forældreafdeling, mens børneværelserne ligger side om side i den anden ende af lejligheden. Soveværelset indeholder tre faste garderobeskabe, mens de resterende værelser begge har et enkelt garderobeskab.

Badeværelse
Det flotte badeværelse tilgås via entréen, og indeholder bruseniche, toilet, håndvask med skabsplads samt vaskesøjle med vaskemaskine og tørretumbler.

Uderum
I forlængelse af køkken-alrummet har lejligheden egen terrasse/altan.

El, vand og varme
El og varme afregnes direkte med forsyningsselskaberne.
Aconto vand kr. 250,00 pr. md.

Boligen opvarmes med fjernvarme og der er gulvvarme i alle rum. 
Der er installeret ventilationsanlæg til et bedre indeklima og boligen har trelags vinduer. Alt dette for at sikre at boligen har et lavt energiforbrug. 

Parkering
Der er mulighed for at parkere sin bil på den nærliggende fælles p-plads. Der etableres en el-ladestander med to udtag ved fællesparkeringspladsen. 

Antenne og netværk 
Boligerne opføres med fibernet. Der er frit valg af udbydere. 

Husdyr
To husdyr er tilladt efter forudgående aftale med udlejer.

N:B Billederne fra fra et andet projekt , som vi har opført. Der kan være forskel på placering af vinduer, døre  og materiale på loftet.",https://www.boligportal.dk/lejligheder/kolding/96m2-4-vaer-id-5345919
"Maren Turis Gade, 9000 Aalborg, Aalborg  - 3. sal",14.750 kr.,1.200 kr.,185 m²,3,3.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Nej,N/A,"Eksklusiv 3-værelses lejlighed i 2. plan med elevator og tagterrasse udlejes i Aalborg Centrum.

Lejligheden er beliggende i gaden Maren Turis Gade i en nyere opført ejendom.
Ejendommen er med elevator og en skøn fælles tagterrasse. Der er både indgang til lejligheden via. Bispensgade og Maren Turis Gade.
Med lejlighedens beliggenhed befinder du dig i det indre centrum af Aalborg. Her er der gåafstand til byens mange muligheder og faciliteter, såsom de hyggelige caféer, CW. Obels Plads, specialforretninger, restauranter, Salling, Aalborg Havnefront mm.

Der er adgang til lejligheden via. svalegang som deles med naboen.
Lejligheden byder på entré med faste skabe med god plads til sko og overtøj. Herfra er der adgang til lejlighedens lyse og rummelige køkken/alrum. Bemærk lofthøjden samt den flotte glastrappe som fører op til 1. sal.
Flot hvidt SVANE køkken med alt i hårde hvidevarer samt corian bordplade.
Stort soveværelse med faste skabe. Det ekstra værelse er også med faste skabe. Stort badeværelse med lyse fliser, håndklædetørre, separat bruseniche, SVANE elementer samt ovenlys vindue.
Adgang til egen syd/øst vendt altan fra lejlighedens stue. Der er fra lejligheden kig udover Bispensgade samt byens tage.
Hyggelig 1. sal hvorfra der er udgang til ejendommens skønne fælles tagterrasse, hvor der er rig mulighed for afslapning og nyde solskinstimerne. Det er her ligeledes muligt, at sætte borde og stole op således man kan have sit eget lille private hjørne.

Hoveddøren er altid aflåst og der er videoovervågning i ejendommen.
Porttelefon i lejligheden.

Der er elevator i ejendommen samt tilhørende kælderrum.

Bemærk lejlighedens tagterrasse hvorfra der er direkte adgang fra lejlighedens 1. sal.

Husdyr er efter aftale.

Kontakt os gerne for spørgsmål eller ved ønske om en fremvisning.",https://www.boligportal.dk/lejligheder/aalborg/185m2-3-vaer-id-5164436
"Vildmosevej, 2690 Karlslunde",16.500 kr.,700 kr.,110 m²,4,-,Hus,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,B,"I 2017/18 gennemgik villaen en totalrenovering, som blandt andet indebar installation af gulvvarme, varmepumpe, lavenergi vinduer, nyt el, nye gulve, nyt køkken, nyt tag med ekstra isolering. Huset er derfor meget energivenligt. Yderligere er der monteret en ny luft/luft varmepumpe i kælderen, og med de mange vinduer bliver kælderen fuld brugbar til bolig.
I de 110 m2 bolig er der stue i forbindelse med køkken med direkte udgang til træterrasse, 3 værelser og et badeværelse.
Villaen har en 40 m2 høj og lys kælder med masser af vinduer. Dejligt opholdsrum, bryggeres med egen indgang, samt yderligere et værelse. Alt står stort set som nyt.",https://www.boligportal.dk/huse/karlslunde/110m2-4-vaer-id-5378177
"Onsholtvej, 8260 Aarhus, Viby J  - Stuen",7.955 kr.,N/A,76 m²,3,Stuen,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,C,"Ejendommen
Lejligheden befinder sig et byggeri fra 2008. Det er et dejligt og roligt område, hvor der er plads til folk i alle aldre. 
Her er dine husdyr også velkommen. 
 
Lejligheden
Lejligheden er godt fordelt og synes rummelig og indbydende. Du træder ind i entréen, hvor du efterfølgende vil komme ind i et stort og åben køkkenalrum i forbindelse med stuen. 
Til lejemålet tilhører en terrasse, der kan tilgås direkte fra alrummet. 
Lejligheden rummer ligeledes et stort badeværelse, samt to store værelser med indbyggede skabe. Der er installeret et køle-/fryseskab, komfur og emhætte. Der er ligeledes gjort klar til du kan indsætte en opvaskemaskine. 
 
Området
Du vil bosætte dig tæt på grønne arealer, tæt på offentligt transport og kun få minutters kørsel til motorvejen. 
Lejligheden ligger ligeledes tæt på institutioner, erhvervsakademiet og indkøb. 
Til boliger hører gratis parkering med. 
 
Andre vilkår
OBS! Billederne er fra et sammenligneligt lejemål
Forbrug skal betales direkte til forsyningsselskaberne. 
Der er mulighed for at leje et stort depotrum for kun 100 kr. om måneden.",https://www.boligportal.dk/lejligheder/aarhus/76m2-3-vaer-id-5204931
"Brogade, 8850 Bjerringbro  - 2. sal",7.000 kr.,1.200 kr.,108 m²,5,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Dejlig stor nyrenoveret lejlighed på 2. sal. Indeholder entre, opholdsstue og spisestue adskilt med franske glasdøre, soveværelse med skabe, nyt køkken med køle/fryseskab, komfur, ovn og opvaskemaskine. Nyt badeværelse med bruseniche, gulvvarme og vaskemaskine og tørretumbler, 2 store værelser med skabe. Nymalet overalt. Ny afhøvlede lakerede trægulve.",https://www.boligportal.dk/lejligheder/bjerringbro/108m2-5-vaer-id-5201113
"Søgade, 8000 Aarhus, Aarhus C  - Stuen",8.500 kr.,1.000 kr.,42 m²,2,Stuen,Lejlighed,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"2-værelses lejlighed beliggende I mindre hjørneejendom, med kig til musikhuset.
Hyggelig og lys stue, indrettet med sofa og lænestol, samt spisebord til fire personer.

Fra stuen er der adgang til soveværelset med 2 enkeltsenge og klædeskab.
Køkkenet er indrettet med hvide skabe og lyse fliser over bordene, mikrobølgeovn, køleskab, fryser, varmluftsovn samt kogeplader.

Ejendommen har fælles møntvaskeri med vaskemaskine og tørretumbler, og er er centralt beliggende i Aarhus C, med meget kort afstand til både indkøb og offentlig transport.

GB

2 room apartment located in a corner property with a look to the Concert Hall.

Nice, bright and cosy living room furnished with a couch and an armchair as well as a dining table for four. From the living room, you have access to the bedroom with two single beds and a wardrobe.

The kitchen has nice and white cabinets and white tiles above the kitchen counters. The kitchen Includes hotplates, oven, microwave oven, freezer and a refrigerator.

The property has a shared laundromat with a washer and dryer for the tenants.

The apartment is located in the middle of Aarhus, with a short distance to all necessities.",https://www.boligportal.dk/lejligheder/aarhus/42m2-2-vaer-id-4900966
"Vesterbro, 9000 Aalborg, Aalborg  - 1. sal",6.500 kr.,1.030 kr.,100 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Stor 2-værelses lejlighed beliggende på Vesterbro, 9000 Aalborg. 

Lejligheden er placeret helt centralt i Aalborg med kort afstand til gågaderne, havnefronten, diverse handlemuligheder samt offentlig transport. 

Lejligheden består af en stue, et værelse samt køkken og bad. 

Lejemålet overtages som beset.",https://www.boligportal.dk/lejligheder/aalborg/100m2-2-vaer-id-5315128
"Lyksborgvej, 7500 Holstebro  - 1. sal",3.900 kr.,470 kr.,39 m²,1,1.,Lejlighed,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,N/A,"- Rummeligt og lys stue/værelse
- Flot badeværelse fra 2021
- separat bruseniche
- Den perfekte studielejlighed
- Ledig fra d. 15. august 2023
- Grønt område og gode fællesfaciliteter

Ejendommene på Lyksborgvej er en del af et attraktivt og roligt beliggende område i Holstebro, hvor man er tæt på uddannelsesinstitutioner, offentlig transport, indkøb og meget, meget mere.

Indenfor blot 1,5 km når du indre centrum, shopping og Holstebro Station, samt de mange grønne rekreative områder.

Velkommen til Lyksborgvej i Holstebro. Ejendommene er opført i 1983 – og de fleste køkkener og badeværelser er renoveret/udskiftet indenfor de sidste par år.

Der er gode og gratis parkerings muligheder til ejendommen, samt mulighed for leje af carport, så du kan parkere din bil i tørvejr.",https://www.boligportal.dk/lejligheder/holstebro/39m2-1-vaer-id-5290885
"Haraldsgade, 5000 Odense, Odense C  - 1. sal",6.650 kr.,800 kr.,72 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Nyistandsat, centralt beliggende, 1. sals lejlighed i rolig ejendom i stille kvarter ledig straks. 
Egen altan og stor fælles have.
Varme: 500, vand 300.
Forudbetalt leje (2 mdrs. leje) kan afdrages over 2 mdr.
Udlejes ikke til elever/studerende, hvis I ikke er 2 personer (ikke bofællesskab, da lejligheden ikke er delevenlig).
Mail: telefon, antal, beskæftigelse og alder, og vi vender hurtigt tilbage med et tidspunkt for fremvisning.
22-11-24",https://www.boligportal.dk/lejligheder/odense/72m2-2-vaer-id-5319341
