Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Ved Amagerbanen, 2300 København, København S  - 2. sal",13.600 kr.,1.000 kr.,84 m²,3,2.,Lejlighed,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,N/A,"Tæt på Amager Strand og Metro
Velkommen til Ved Amagerbanen!
Er du på udkig efter en lejebolig i det attraktive område ved Amager Strand? Så finder du den her!
Ved Amagerbanen byder på i alt 75 lejligheder der fordeler sig på 1-4-værelser.
Boligerne står allerede nu står klar til nye beboere.
Derudover får du:
- En fantastisk beliggenhed lige ved Amager Strand
- Gode transportmuligheder, da metroen ligger tæt på
- Cafe og kultur ved Amager Strand og Strandlodsvej
- Boliger i flere størrelser – alt fra 1-4-værelser
- Alle boliger har altaner
- Kælderrum til alle boliger
Det er muligt at ansøge om tilladelse til at holde husdyr i sin lejlighed
Bemærk, at billedmaterialet ikke nødvendigvis stammer fra den pågældende bolig.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/84m2-3-vaer-id-5368706
"Nørregade , 8700 Horsens  - 3. sal",6.284 kr.,715 kr.,72 m²,2,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"Meget hyggelig og lys lejlighed i Horsens centrum med altan. 

Masser af skabsplads i køkken og soveværelse. 

Det er ikke tilladt at holde husdyr i lejemålet.",https://www.boligportal.dk/lejligheder/horsens/72m2-2-vaer-id-5285032
"Østerbro, 7800 Skive  - 1. sal",4.600 kr.,600 kr.,81 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"NYISTANDSAT 3 VÆRELSES LEJLIGHED I SKIVE.
NYT KØKKEN, BAD.  VASKEMASKINE OG TØRRETUMBLER, NYE DØRER, VINDUER.",https://www.boligportal.dk/lejligheder/skive/81m2-3-vaer-id-5200530
"Allégade, 7800 Skive  - 1. sal",3.400 kr.,800 kr.,55 m²,2,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Allégade og består af 2 værelser samt køkken og bad. Lejemålet er 55 m2 og er klar til overtagelse snarest. Månedlig husleje er 3400 kr. og forudbetalt husleje og depositum beløber sig til i alt 10200 kr. 

Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/lejligheder/skive/55m2-2-vaer-id-5297032
"Aagade, 7100 Vejle  - 2. sal",6.600 kr.,800 kr.,64 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,C,"Rigtig hyggelig lejlighed i flot stand med adgang til hyggelig have direkte ned til Vejle Å.
Lejligheden fremstår meget flot. Med opvaskemaskine.
Der medfølger opbevaringsrum.
Vaskemuligheder i baghus.
Lejligheden er indflytningsklar.",https://www.boligportal.dk/lejligheder/vejle/64m2-2-vaer-id-5221425
"Rasmus Østergaards Have, 8700 Horsens",10.325 kr.,0 kr.,103 m²,4,-,Rækkehus,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,N/A,"🏠 Lidt om rækkehuset: 🏠
💠 1 dejlig rummeligt soveværelse
💠 2 skønne ekstra værelser, som er perfekt til børneværelse, kontor eller hvad I lige har brug for
💠 Alt i hårde hvidevarer medfølger i køkkenet.
💠 To badeværelser
💠 Dejlig lys og rummelig stue i åben forbindelse med køkken
💠 Der er egen p-plads og egen have + skur i indkørsel

💥 Mulighed for indskudsfri 💥
Du kan vælge at leje denne lejlighed indskudsfri - ved at tegne en mikroforsikring i stedet for depositum.

💥 Kontakt os for at hører mere om dette 💥",https://www.boligportal.dk/r%C3%A6kkehuse/horsens/103m2-4-vaer-id-5369031
"Jellingvej, 7100 Vejle  - 1. sal",9.500 kr.,850 kr.,114 m²,2,1.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"Kunne I tænker Jer at bo i en stor udsigtslejlighed med egen overdækket parkering i gåafstand til Vejle centrum?
Her har i chancen i denne sjældent udbudte penthouselejlighed med flot udsigt ud over Vejle.
Lejligheden indeholder 2 gode værelser med nye lyse gulve samt adgang til den store terrasse der har udsigt ud over byen.
Det nyere badeværelse har plads til både vaskemaskine og tørretumbler samt har en stor bruseniche.
Stue og spisestuen har et lækkert lysindfald på grund af de store Veluxvinduer.
Det store køkken er også nyere dato og har masser af bord plads samt spiseplads.
Lejligheden er en del af en ejendom med 4 lejligheder og har en stor have til fælles benyttelse.

Dette er virkelig en lejlighed der skal opleves så book en fremvisning, hvis det kunne være Jeres næste hjem.

Husdyr er kun tilladt efter aftale med udlejer.",https://www.boligportal.dk/lejligheder/vejle/114m2-2-vaer-id-5236949
"Kirkevej, 5464 Brenderup Fyn, Gl Brenderup  - 1. sal",5.639 kr.,875 kr.,85 m²,3,1.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Ja,Nej,Nej,N/A,"OBS ved 1 værelsesungdomsboliger skal du være under uddannelse for at kunne komme i betragtning til den. Boperioden er tidsbegrænset til 3 måneder efter uddannelsens sluttidspunkt.
Bebyggelsen (Kirkevej)
Kirkevej er en lille afdeling på i alt 5 familieboliger.Afdelingen består af en ejendom, der er blevet ombygget i 1998. Der er forholdsvis nye trægulve, og boligerne opvarmes med naturgas. Der er ikke vaskeri i afdelingen, men der er forberedt til vaskemaskine i badeværelset. I afdelingen er der desuden en fælles gårdhave og bredbånd. Der er tilknyttet en vicevært og en ejendomsinspektør til afdelingen.
Afdelingen ligger placeret meget centralt i Brenderup tæt på indkøbsmuligheder og offentlig transport. Fra boligerne er der 5 km til en badestrand.
Beboerne
Der er en blandet beboersammensætning. I Knorreløkken bor der dog overvejende ældre. På det årlige møde for alle afdelingens beboere beslutter beboerne alle forhold omkring afdelingens drift og husleje mv.
Indret dig som du vil
Du kan frit indrette dig som du vil og forbedrer du boligen kan du få op til 100.000 kr. i godtgørelse ved fraflytning. Beboerne benytter sig af muligheden for at udvide med en udestue på terrassen.
Vedligeholdelse
Bebyggelserne er velvedligeholdte og en ejendomsfunktionær kommer hver uge og vedligeholder de grønne områder og tager sig af mindre reparationer i boligerne. Der er også tilknyttet en inspektør, der sørger for den løbende vedligeholdelse af bebyggelsen.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/brenderup-fyn/85m2-3-vaer-id-5015275
"Sølvgade, 9700 Brønderslev",2.950 kr.,800 kr.,64 m²,2,-,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,E,"Nyistandsat lejlighed på 64 m2 med stor stue i velholdt ejendom beliggende i Hallund. Egen indgang fra bagsiden af ejendommen, hvor der også er parkeringsplads og stor græsplæne. Der er egen vaskemaskine og der medfølger depotrum i kælderen.

Ud over huslejen på de 2.950,- betales 800,- aconto/md. til vand og varme. Der lægges et depositum på 3 måneders husleje.",https://www.boligportal.dk/lejligheder/br%C3%B8nderslev/64m2-2-vaer-id-5374289
"Karen Blixens Vej, 9200 Aalborg, Aalborg SV  - 1. sal",8.695 kr.,725 kr.,78 m²,3,1.,Lejlighed,Nej,Ja,Nej,Ja,Ja,Nej,Ja,Ja,A,"Her er muligheden for at leje en skøn 3-værelses lejlighed i Oasen.
Lejligheden er indrettet med en entre, hvor der er mulighed for at komme af med sko og overtøj i en indbygget garderobe med LED-lys. Fra entreen er der direkte adgang til soveværelset med eget walk in. Herudover er der adgang til køkken / alrummet og stue. Fra stuen er der adgang til endnu et værelse samt en altan.
I køkkenet som er både lyst og rummeligt, er der installeret køle-/fryseskab, komfur, ovn og opvaskemaskine, og herudover er der både god skabsplads og bordsplads. Ved kogeøen er der lavet plads til at man kan sidde, så børnene kan og sidde læse lektier, mens man laver mad.
Lejligheden indeholder desuden et godt værelse samt et soveværelset, hvor der er indbyggede skabe. I lejlighedens badeværelse, som er godt udnyttet, er der installeret både vaskemaskine og tørretumbler, så det er nemt at ordne vasketøjet.
Der er desuden direkte adgang fra stuen ud til en solvendt altan, hvor der er sol fra formiddag til aften. Der er gulvvarme i hele lejligheden og der er store vinduespartier som giver et utrolig godt lysindfald i hele lejligheden.
Oasen tilbyder meget mere end blot en lejlighed:
Der er installeret fibernet i ejendommen, og der er mulighed for frit at vælge internetudbyder, der kan blandt andet vælges imellem FastSpeed, Hiper og Kviknet m.fl.
OBS: Billederne er fra ejendommens prøvebolig, hvorfor indretningen kan variere fra dette lejemål.
Læs eventuelt mere om Oasen på linket her: 
Der kan gives tilladelse til et mindre husdyr, dog ikke kat.",https://www.boligportal.dk/lejligheder/aalborg/78m2-3-vaer-id-5269328
