Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,PostalCode_1000-1999,PostalCode_2000-2999,PostalCode_3000-3999,PostalCode_4000-4999,PostalCode_5000-5999,PostalCode_6000-6999,PostalCode_7000-7999,PostalCode_8000-8999,PostalCode_9000-9999,Floor_-1 to 0,Floor_1-3,Floor_3-8,Floor_9 or above,Distance to Transport Station (km),Distance to Beach (km),Distance to School (km),Distance to Restaurant (km),Distance to Hospital (km),Distance to Mall (km)
55.400721,10.39272,5950.0,800.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.20111465844407447,11.506887321848323,0.13197997717357082,0.27036978559937763,2.3054574408499984,0.35290421356320895
55.76517,9.692598,7745.0,1000.0,74.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5347644329412812,7.3234048077493945,0.975006111412957,3.8019009589540285,7.452920456481942,12.052734698067216
55.49132,9.469015,6055.0,1140.0,88.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.79002840662737,3.66721354964737,0.11926043160637555,0.1908771142222394,1.3576651929627759,2.5274544821291345
55.681471,12.574214,16829.0,1100.0,74.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2671147296495574,3.046197919834399,0.04746989280891618,0.03886954086308363,1.881988846499396,0.38562289386237236
56.185439,10.126467,6076.0,200.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.7876460913747203,13.286904888829564,0.7881950226296778,0.46262502198108507,2.578312605866908,2.5106421811645983
55.249473,9.488304,6150.0,1800.0,113.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.019149329132832,8.8702792785373,0.48542943052792686,0.06528069672123972,2.8114816492059793,29.419770421398468
56.14938,10.166026,9200.0,400.0,62.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.640627343250179,8.592684571447254,0.20191679252889813,0.6557042879353394,3.796753705343504,1.7244456963266233
56.499693,9.503079,3700.0,700.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.709322245622198,24.975622110558582,4.112418453190979,8.080133513134365,8.029805019368075,8.289981032128326
57.162633,9.72964,5900.0,600.0,73.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,12.360277640223677,17.880663156953734,0.25939920963784546,0.16269602137878686,16.861129876467636,13.259420634881694
55.751674,8.928588,3977.0,509.0,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8353449779580105,42.07486520412634,0.28685421955525947,0.7540138617859512,30.6875622754119,3.325650827496564
56.69364,9.492536,4800.0,600.0,75.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.24214484113442677,20.502961673640986,0.6561973529711146,0.03153571152680657,13.251408570349739,12.698143921749411
56.13785,9.565094,11995.0,0.0,137.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.1993604002691898,1.230418633063708,1.2683371749182017,0.4214219142083241,3.6155203573394337,22.886926724159
56.970023,9.277769,2950.0,1000.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,12.986769990768899,19.36999228393626,2.2162803218705416,1.4609143628442989,21.76440455418896,22.391843243786234
55.867855,9.846178,7000.0,0.0,108.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7798202212446748,23.8582780720243,0.32372009233138244,0.4607802570195433,1.7889314943729921,19.162610598418606
55.485657,9.498978,9850.0,1100.0,99.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.262168034788575,1.7500286189452954,1.285557373822641,0.29894936888245804,1.7874724490497838,4.234280520914631
56.149784,10.171438,11440.0,1000.0,93.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.6136163794876308,8.432507934062555,0.46607935586074056,0.6434153682226726,3.717070936439493,1.6109401087260364
56.179073,10.199313,8700.0,400.0,70.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.4347720913267572,10.643244435998318,0.4982648095191632,1.3109550922362883,2.074832479595706,1.2860432140784026
57.046424,9.93932,4658.0,700.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.3762117534417337,44.878235998905076,0.9526018741087331,0.2023198187277282,1.6338048415254258,0.7880399139717735
57.051328,9.907304,6400.0,450.0,89.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.20086051663973042,45.1993586919933,0.3689239616282619,0.27229893551771267,0.44595884469209984,1.1387187939317436
56.116617,10.206425,5850.0,250.0,60.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.687922362332413,4.17035788744479,0.4275757663875626,0.9070430478887236,1.0014284844110928,3.6232744905773453
55.648132,12.195966,12400.0,1000.0,98.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.09782656808141812,11.372078915222524,0.59467317543552,0.16877724706944947,6.882083794061922,4.969544118146392
56.635773,9.793054,4000.0,600.0,60.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0511589764662577,1.5877028731959708,0.8354700566947173,0.25354869176880973,0.376368802437651,22.45768523055825
57.042346,9.938284,5128.0,650.0,80.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.2086699832574208,44.4197741254784,0.5262450049717426,0.5917655233067539,1.7022975851862847,0.9153404807463805
