Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Østergade, 8830 Tjele, Ørum",6.315 kr.,252 kr.,92 m²,3,-,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Østergade og består af 3 værelser samt køkken og bad. Lejemålet er 92 m2 og er klar til overtagelse 01-02-2022. Månedlig husleje er 5983 kr. og forudbetalt husleje og indskud beløber sig til i alt 30748 kr. 

Send en besked, hvis lejemålet har fanget din interesse.

Mandag: 9-13
Tirsdag: 9-13 & 15-16.30
Onsdag: 9-13
Torsdag: 9-13 & 15-16.30
Fredag: 9-13

Boligen er en almen bolig, er du ikke i forvejen skrevet op på vores venteliste, skal du betale et oprettelsesgebyr fra 150,- Ansøgere til studieboliger er undtaget.",https://www.boligportal.dk/lejligheder/tjele/92m2-3-vaer-id-5215812
"Teglovnsvej, 4100 Ringsted  - 2. sal",11.000 kr.,1.500 kr.,126 m²,4,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"I meget eftertragtet område findes denne 4 vær. lejlighed på 126 kvm jf. BBR i ejendom med kun 4 ejerlejligheder. Lejligheden indeholder : Stort repos i begge opgange i hver sin side af ejendommen, entre/fordelingsgang, 2 værelser, kontor/værelse, stort ældre pænt badeværelse med bruser, opholdsstue samt ældre pænt køkken med stor spiseplads / alrum. Stort kælderrum. Der er mulighed for ophold og parkering bagved ejendommen.",https://www.boligportal.dk/lejligheder/ringsted/126m2-4-vaer-id-4180547
"Skt. Knuds Kirkestr., 5000 Odense, Odense C  - 2. sal",5.950 kr.,1.050 kr.,57 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Boligen er beliggende på Skt. Knuds Kirkestræde i Odense C. Midt i byen med alt tæt på -herunder Munke Mose med skov og Odense Å.
Boligen er på 57 m2 og er ledig snarest. Spændende 2 værelses 2. salslejlighed meget centralt i Odense, stue med lille hems, soveværelse, badeværelse, køkken.",https://www.boligportal.dk/lejligheder/odense/57m2-2-vaer-id-4925868
"Fredensgade, 8900 Randers, Randers C  - 1. sal",8.950 kr.,1.100 kr.,129 m²,5,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,C,"Lejligheden består af en rummelig entré med god plade til både sko og overtøj. Herfra adgang til et glimrende badeværelse med særskilt brusekabine. Lejlighedens køkken fremstår med nyere, lyse elementer samt indbygningsovn, kogeplade, opvaskemaskine og vaskemaskine. 

Soveværelset fremstår lyst og med kig til gården og de grønne arealer ude foran vinduet. Herudover naturligvis med fin skabsplads. Derudover får du ikke mindre end 3 gode stue, hvoraf en fremgår med udgang til syd-østvendt altan, hvor morgen/eftermiddagssolen kan nydes. De 2 sidste stue adskilt af et nyde parti fransk-døre.

Sidst men ikke mindst, rummer lejligheden er glimrende ekstra værelse, som er oplagt som kontor eller børneværelse.

Lejligheden er beliggende centralt i Randers med gåafstand til Randers C, banegården samt busforbindelser. Vi befinder os et stenkast fra indkøbsmuligheder og daginstitution.

Det er muligt at leje p-plads samt garage til lejemålet.

Interesseret i at se mere? Så skynd dig at kontakte os i dag.",https://www.boligportal.dk/lejligheder/randers/129m2-5-vaer-id-5369142
"Storegade, 6700 Esbjerg, Esbjerg  - 2. sal",5.320 kr.,500 kr.,56 m²,1,2.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,N/A,"Nyere lejlighed fra 2018. 
Alt i hårde hvidevarer; kogeplader, indbygningsovn, emhætte, køle/fryseskab, opvaskemaskine og kombimaskine (vaske/tørretumbler). 

Hvidt HTH køkken og bad. 
Fælles terrasse på 1. sal samt sydvendt svalegang på 2. sal med adgang til alle lejligheder. 

Der er elevator i ejendommen samt parkeringsmulighed.",https://www.boligportal.dk/lejligheder/esbjerg/56m2-1-vaer-id-3751274
"Sdr. Ringvej, 9300 Sæby  - 1. sal",11.746 kr.,0 kr.,115 m²,4,1.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,A,"Lejligheden har direkte havudsigt.
Lejligheden er særdeles lækker, med en stor altan, der går rundt omkring hjørnet af lejemålet, indretningen er i åbne stil, med store moderne vinduer, så solen får frit spil i rummene.
Det store køkken-alrum er boligens hjerte.  Fra køkkenalrummet er der desuden adgang til den solrige altan, der om sommeren fungerer som en udendørs forlængelse af boligen.
Fra køkken-alrum er der adgang til et stort værelse samt til hall/bryggers
Fra bryggers/indgang er der adgang til to værelser samt et stort badeværelse.

Boligen har vaskemaskine, tørretumbler og opvaskemaskine. I køkkenet er der køle/frys og ovn.
Boligen har ventilationsanlæg, der er gulvvarme i alle rum.
En lejlighed der bør opleves",https://www.boligportal.dk/lejligheder/s%C3%A6by/115m2-4-vaer-id-5184913
"Åparken, 9000 Aalborg, Aalborg  - 3. sal",8.850 kr.,1.010 kr.,89 m²,3,3.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,A,"Lyse lejeboliger i naturskønne omgivelser med stor solrig altan

Østeråparken byder på 200 skønne lejeboliger på Godsbanen i Aalborg – en attraktiv ny bydel, der er skudt op blandt togskinner og lysmaster og nu byder på grønne oaser og på sigt den fritlagte Østerå.

Lejeboligerne er veldisponerede og indbydende med lyse trægulve og store vinduespartier fra gulv til loft, der lader dagslyset strømme ind.

De har indbyggede skabe, der gør det let at møblere dine værelser, og mange af dem er desuden indrettet med et ekstra 3 m2 opbevaringsrum i forlængelse af soveværelset, der er oplagt at bruge som walk-in-closet.

Hver bolig har sin egen store, solrige altan ­ eller terrasse i stueetagen – ud mod det hyggelige gårdmiljø og den kommende å. Altanerne er afskærmet med glas, der giver læ, udsigt og et elegant udtryk på én gang. For at sikre mere privatliv er en af siderne holdt i en varm, bruneret aluminium.

Østeråparken byder både på mindre 2- og 3-værelses lejligheder samt større 3-værelses lejligheder, der ud over altanen også har fransk altan i begge værelser. Der er altså plads til både børnefamilier, studerende, par og singler, hvilket skaber masser af liv og dynamik.

Ejendommen er endvidere beliggende tæt på offentlige transportmidler, som bus og tog. Herudover er ejendommen beliggende midt i Aalborg Centrum tæt på indkøbsmuligheder, Musikkens Hus, Nordkraft, grønne parker m.m.",https://www.boligportal.dk/lejligheder/aalborg/89m2-3-vaer-id-5332964
"Østerbrogade, 6000 Kolding",8.000 kr.,1.600 kr.,106 m²,4,-,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,C,lejlighed tæt på IBC tog og bus og midtbyen,https://www.boligportal.dk/lejligheder/kolding/106m2-4-vaer-id-5375815
"Vendelbogade, 9000 Aalborg, Aalborg  - 3. sal",5.625 kr.,650 kr.,53 m²,2,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"I Vendelbogade ligger denne dejlige 2 vær. lejlighed, indeholdende entré, lys stue, soveværelse, køkken med hårde hvidevarer inkl. opvaskemaskine og  med adgang til stor altan, samt badevær. med bruseniche.
Der er trægulve i lejligheden
I kælderen er der pænt fælles brugerbetalt vaskeri, kælderrum og cykelparkering.
Husdyr ikke tilladt.
Rygning ikke tilladt i lejemålet.",https://www.boligportal.dk/lejligheder/aalborg/53m2-2-vaer-id-4968294
"Møllesvinget, 6705 Esbjerg, Esbjerg Ø",9.900 kr.,0 kr.,160 m²,8,-,Hus,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Her er tale om en villa som i 2012 er gennemgrebet renoveret, entre med bryggers hvor der er klar til vaskemaskine og tørretumbler. stor dejlig badeværelse med ekstra stor brusekabine, stor køkken/ alrum med spiseplads, dejlig vinkelstue og et soveværelse. Fra alrum er der trappe til første sal med 3 værelser. hele stueetagen er med gulvvarme, klinker og trægulve, 1 salen med trægulve. masser af indbygget spot. 
Uden for er der en lukket gårdhave, og græsplæne, der er 40 kvm garage.
Huset leveres nymalet inde som ude. 
Nuværende lejer betaler 1500 i varme og 500 i vand pr. mdr.",https://www.boligportal.dk/huse/esbjerg/160m2-8-vaer-id-2210367
