Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Markedsgade, 8900 Randers, Randers C  - 1. sal",6.995 kr.,800 kr.,71 m²,2,1.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Nej,Ja,N/A,"Skøn moderne 2 værelses lejlighed på 71m2 med lækkert lysindfald i en nyere ejendom fra 2013 centralt i Randers

Lejligheden består af et stort køkkenalrum/stue, Lejlighedens køkken byder på en moderne indretning med masser af skabsplads samt opvaskemaskine 

Herudover er der et dejligt stort soveværelse med fine indbygningsskabe. 

Lejligheden har et stort nyere badeværelse med indbygningsskabe samt egen vaskemaskine og tørretumbler

Til lejligheden følger egen parkeringsplads i gården, såvel som cykelparkering og et fint kælderrum. 

Til ejendommen findes der også en 200m2 stor terrasse som lejerne frit kan benytte. 

Det er tilladt at have husdyr i form af én kat eller en mindre hund. 

(Lejligheden er beliggende på 1 sal og der er elevator i ejendommen)",https://www.boligportal.dk/lejligheder/randers/71m2-2-vaer-id-4801531
"Elstarvej, 2500 København, Valby  - 15. sal",7.500 kr.,490 kr.,39 m²,1,15.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,N/A,"Velkommen til Akeleje!

For at komme i betragtning til en af disse moderne ungdomsboliger er det et krav at du er mellem 18-35 år. Det er altså ikke et krav at du er studerende.

Akeleje Hus er en ejendom på 18 etager beliggende i hjertet af Grøntorvet i Valby. Ejendommen rummer 189 ungdomsboliger fordelt på 1- og 2-værelses lejligheder. Ejendommen er opført i 2019 og de første beboere flyttede ind i september 2019.

Lejlighederne er indrettet med hvidt moderne Tvis Køkken, kogeplade, mikroovn og køleskab med fryseboks. Badeværelserne er indrettet med separat brus samt væghængt toilet og hvidt bademøbel. Der er gulvvarme overalt i lejlighederne som reguleres individuelt i de enkelte lejemål.

I stueetagen finder du et vaskeri samt fælleskøkken, hvor du sammen med dine naboer kan tage en pause fra hverdagen og hygge omkring madlavningen. Der er mulighed for cykelparkering i stueetagen, hvor du finder cykelværksted samt cykelparkering. I kælderen forefindes depotrum til de lejligheder som ikke har depotrum i lejligheden eller på deres etage.Ydermere er der mulighed for at leje en p-plads i den offentlige parkeringskælder gennem Apcoa.

Ejendommen har en attraktiv beliggenhed ud mod Grønttorvsparken med frugttræer og oaser der indbyder til afslapning og samvær, og er opbygget med frodige taghaver i flere niveauer, så parken både kan opleves helt tæt på og ses langt væk. Fra tagterrassen i Akeleje Hus' kommer du på toppen af byen og får den smukkeste udsigt.


Det er ikke tilladt at holde husdyr
Der er ikke mulighed for at leje, hvis du er registreret i RKI
Der betales 3 måneders leje i depositum, 1. måneds leje samt 1 måneds forudbetalt leje.

*Obs. billederne er ikke nødvendigvis taget i det angivne lejemål, udsigt mv. kan variere.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/39m2-1-vaer-id-5312437
"Jelshøjvej, 6600 Vejen",8.000 kr.,1.200 kr.,300 m²,9,-,Hus,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,F,"Placeret tæt på skole, indkøb, og stadig lang fra en vej. Omringet at skov/hegn, som gør ejendommen indelukket og privat. Meget hyggelig og idyllisk have med driv hus",https://www.boligportal.dk/huse/vejen/300m2-9-vaer-id-5376756
"Tolderlundsvej, 5000 Odense, Odense C  - 2. sal",6.600 kr.,"673,13 kr.",56 m²,3,2.,Lejlighed,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,B,"Delevenlig lejlighed udlejes.

På denne dejlige beliggenhed på Tolderlundsvej 48, tæt ved både Odense Havn og det populære Skibhuskvarter finder man 34 delevenlige lejligheder på 56-61 m2. Den fantastiske beliggenhed giver dig kort afstand til både Odenses gågader, grønne områder og ikke mindst mange skønne kulinariske oplevelser ved Storms Pakhus. 

Lejlighederne er indrettet med køkken i åben forbindelse med stuen, pænt badeværelse samt 2 værelser, som gør lejligheden oplagt som delelejlighed eller til den lille familie. 

Det er ydermere tilladt at holde husdyr.",https://www.boligportal.dk/lejligheder/odense/56m2-3-vaer-id-5280375
"Arresøvej, 8240 Aarhus, Risskov  - 4. sal",8.500 kr.,1.100 kr.,63 m²,3,4.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Nej,N/A,"Tag del I fællesskabet

De moderne lejeboliger fordeler sig på 33-107 m2 og med 1-4 værelser. Variationen i boligerne og den gennemgående funktionelle indretning betyder, at der med garanti er en bolig, der matcher dine behov og dit sted i livet.Arresøhave henvender sig til dig, der er studerende, eller som lige har fundet din vej ud på arbejdsmarkedet. Det er både til dig, der er single, eller er en del af et boligsøgende par.Et hjem i rolige omgivelser med kort vej til altingI Risskov får du det bedste af alle verdener. Et bymiljø, der indbyder til ro og socialt nærvær med dine nærmeste – med kort vej til rekreative, grønne oaser og et dyp i havet. Alt sammen blot få kilometer fra Aarhus C.",https://www.boligportal.dk/lejligheder/aarhus/63m2-3-vaer-id-5317151
"Teglgården, 3460 Birkerød  - Stuen",15.400 kr.,1.200 kr.,124 m²,4,Stuen,Rækkehus,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,A,"Velkommen til boligen!
boligen er lækre nyrenoverede rækkehuse på 110-128 m2 centralt placeret i Birkerød i dejlige naturskønne omgivelser. Her er fred og ro - men på få øjeblikke kan du være på hovedgaden og shoppe, eller du kan springe på et tog mod København C eller Helsingør. Området Christianslund er lukket, så du uden problemer kan lade børnene løbe fra haven og ud på én af legepladserne på fællesarealet. Der er ikke langt til den populære Birkerødskole og institutioner, hvilket gør logistikken let i en travl hverdag.
Til alle rækkehusene er der forhave samt baghave. De lækre boliger er renoveret i lys & moderne skandinavisk byggestil med gulvvarme overalt. Der er masser af plads i de fælles opholdsrum, stuen og køkken-alrummet, store værelser og flotte badeværelser med væghængt toilet og indbygningsspot. Her er lagt særlig vægt på at fremhæve det nordiske lys, både når det kommer til lysindfald fra de store vinduer og valget af det flotte mat lakerede plankegulv. Køkkenelementerne er fra HTH i serien 'Hvid NEXT' med grebsfri låger, som giver et stilsikkert designerlook. Lækre materialer og gode planløsninger
Der kan søges om husdyrstilladelse.
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende bolig, og at udsigt m.v. derfor kan variere.",https://www.boligportal.dk/r%C3%A6kkehuse/birker%C3%B8d/124m2-4-vaer-id-5371380
"Nr. Boulevard, 8900 Randers, Randers C  - 1. sal",3.976 kr.,800 kr.,57 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Nr. Boulevard og består af 2 værelser samt køkken og bad. Lejemålet er 57 m2 og er klar til overtagelse snarest. Månedlig husleje er 3976 kr. og forudbetalt husleje og depositum beløber sig til i alt 15904 kr. 

Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/lejligheder/randers/57m2-2-vaer-id-5244420
"Fjordgade, 7680 Thyborøn  - 2. sal",5.500 kr.,950 kr.,73 m²,4,2.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,N/A,"Ny renoveret lejlighed beliggende i centrum af
Thyborøn. 
Udsigt til både fjord og hav.
Tæt på skole, købmand og spisesteder. 
Desuden i gåafstand til lækker badestrand med livredder.
Mulighed for tøjvask i kælderen.",https://www.boligportal.dk/lejligheder/thybor%C3%B8n/73m2-4-vaer-id-5278699
"Østergade, 6700 Esbjerg, Esbjerg  - 1. sal",9.000 kr.,500 kr.,91 m²,3,1.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,N/A,"I de historiske bygninger, Østre Skole, finder du denne nyere lejlighed i hjertet af Esbjerg. Her vil du opleve at være tæt på alt fra indkøbsmuligheder, til offentlig transport, til kulturtilbud og alt andet Danmarks 5. største by ellers kan byde på!

Lejligheden er udstyret med Gorenje indbygningsovn, induktionskogeplade, integreret opvaskemaskine samt integreret køle-/fryseskab. Endvidere er den opført med slidstærkt gulv, lyse vægge, klargjort til vaskesøjle (vaskemaskine + tørretumbler ikke inklusiv) samt dørtelefon. Genvex sikrer et behageligt og sundt indeklima.",https://www.boligportal.dk/lejligheder/esbjerg/91m2-3-vaer-id-5363840
"Mekanikvej, 2605 København, Brøndby  - Stuen",11.000 kr.,950 kr.,82 m²,3,Stuen,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"Flyt ind på Mekanikken - nybygget ejendom fra 2022. 

Kontakt os her for fremvisning.

Lejligheden byder på: 
-	2 soveværelser med skabsopbevaring
-	Stor stue og køkken-alrum i ét
-	Rummelig terrasse
-	Entré 
-	Alt i hårde hvidevarer (fuldt integreret)
-	Moderne badeværelse m. væghængt toilet, bruseniche med rainshower samt vaskesøjle
-	Gulvvarme i hele lejemålet
-	Depotrum i lejligheden

Værd at vide: 
-	1 mindre husdyr tilladt ved ansøgning
-	Muligt at leje alm. eller el p-plads i P-hus*
-	Legeplads for de små
-  Elevatoradgang til alle etager
-  Cykelparkering

Tæt på alt: 
-	20 min. til København H fra Glostrup st.
-	10 minutters gang til flere indkøbsmuligheder
-	Caféer og restauranter
-	Daginstitutioner og skoler

* Der tages forbehold for ledighed.

** Lejemålet overtages nyistandsat og umøbleret

*** Billederne viser en lignende bolig i samme ejendom. Forskelle i planløsning kan forekomme. Se plantegning for denne bolig i annoncen.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/82m2-3-vaer-id-5373084
