Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Frederiksborggade, 1360 København, København K  - 2. sal",23.895 kr.,1.700 kr.,179 m²,3,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,C,"Fælles terrasse
179 kvm
3-værelser
Smukke stuklofter
2 badeværelser
Alt i hårde hvidevarer
Tæt på indkøb, shopping og offentlig transport
 
Denne smukke og nyistandsatte lejlighed er beliggende i en smuk ejendom i hjertet af København.  Ejendommen er centralt beliggende i København, med alt det bedste byen kan byde på af shopping, restauranter og cafeer. 1 minuts gang til nærmeste Metro/ S-Tog station (Nørreport Station). 
 
Denne enestående lejlighed er beliggende på en af de charmerende gågader på Strøget i hjertet af København. 
 
Den består af en entré/ lang fordelingsgang, hvorfra man har adgang til lejlighedens 3 lyse stuer/værelser, med gæstetoilet nær entre/indgang. 
 
 
Bofælleskaber er tilladt.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/179m2-3-vaer-id-5323183
"Søndre Fasanvej, 2500 København, Valby  - 4. sal",9.100 kr.,350 kr.,44 m²,1,4.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,C,"Velkommen til Søndre Fasanvej!
Her får du mulighed for at leje en skøn og hyggelig 1-værelses bolig på Søndre Fasanvej.
Lejlighederne er et tidligere plejehjem, som er blevet totalrenoveret. De fremstår derfor i dag lyse, velindrettede og opført i gode materialer. Du bemærker kun, at det er et gammelt plejehjem i det at gangarealerne er meget brede. Alle lejligheder indeholder et opholdsrum med stue og mindre køkken i et. Desuden et mindre gangareal samt eget badeværelse med brus.
Der er et fællesrum på hver etage, som alle beboere må benytte. Til disse fællesrum er der også adgang til udearealer. Endvidere findes der vaskerum, cykelparkering og depotrum i ejendommes kælder.
Ejendommen ligger mellem Valby og Frederiksberg. I gåafstand ligger Søndermarken og Frederiksberg Have, hvor det er oplagt at motionere, gå ture eller bare flade ud, når vejret er godt. Desuden ligger Valby Langgade ca. 100 meter fra adressen, hvor der findes masser af cafeer, restauranter og små hyggelige butikker. I ejendommens stueetage er der indkøbsmuligheder.
De offentlige transportmuligheder er i top. Buslinje 4A går til hoveddøren, og tager dig over Frederiksberg til Østerbro, eller over Sydhavnen til Amager. Desuden ligger Valby S-togstation 500 meter fra hoveddøren, hvor toglinje B, C og H tager dig til Københavns Hovedbanegård på ca. 2 minutter. Obs. Der er mulighed for at søge boligstøtte ved kommunen.
Lejemålets lejeperiode er ubegrænset. 12 måneders uopsigelighed. Herefter 3 måneders opsigelse
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende bolig, og at udsigt m.v. derfor kan variere.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/44m2-1-vaer-id-5374332
"Nicoline Kochs Plads, 8000 Aarhus, Aarhus C  - 1. sal",16.500 kr.,1.200 kr.,132 m²,4,1.,Lejlighed,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,A,"Ny og lækker 4-værelses lejlighed i Nicolinehus. Lejligheden har et smukt Unoform køkken i egetræ og Miele hårde hvidevarer. Der ligger flotte egeplanke gulve i alle opholdsrum, og smukke moccafarvede klinker i badeværelset. Der er gulvvarme i hele lejligheden. Vaskemaskine og tørretumbler medfølger. Til lejligheden hører både en stor 13 m2 altan med kik til lystbådehavnen, samt solrig 15 m2 terrasse med direkte adgang til den lukkede gårdhave. 

Nicolinehus byder på et væld af gode indkøbsmuligheder i markedshallen med Føtex, cafeer, apotek m.v. Lækre udendørs miljøer helt tæt på, da du bor med lystbådehavnen på den ene side og havnebassinet på den anden side med havnebad og diverse outdoor aktiviteter for enhver smag.  

Der er elevator op til lejligheden. Ligeledes rummeligt og tørt opbevaringsrum i aflåst areal i kælder. 

Egen parkeringsplads i kælderen kan også lejes til kr. 1.400 pr. måned.",https://www.boligportal.dk/lejligheder/aarhus/132m2-4-vaer-id-5272391
"Borgervænget, 5000 Odense, Odense C  - 1. sal",4.434 kr.,350 kr.,18 m²,1,1.,Værelse,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ja,D,"Hejsa,
Vi søger en roomie til vores skønne lejlighed på Borgervænget lige udenfor Skibhusvej pr. 1. September eller 1. Oktober.
Du får et værelse på 18kvm (udpeget i den vedhæftede plantegning) med en smuk udsigt over vænget.
Huslejen er på 4.434kr (inkl. Vand og varme) el er omkring på 350kr om måneden. Der betales ved indflytning 13.302kr, disse penge udgør 1. måneds husleje, 1 måneds depositum og 1 måneds forudbetalt husleje.
Vi har et stort åbent køkken-alrum der hænger sammen med en stue. Det er meget socialt uforpligtende, men hvis du har lyst er vi altid klar til at hygge i stuen. Derudover er det selvfølgelig også i orden at invitere en ven eller kæreste på besøg. Vi har begge selv kærester og venner, som kommer forbi en gang imellem.
Der er også en stor lækker have som er tilgængelig med mulighed for at grille, slikke sol eller bare slappe af på en af havestolene. Med lejligheden medfølger en vaskesøjle og tre store depotrum, der er derfor mulighed for at have eget depotrum, hvis det kunne være interessant.
Der er vedhæftet billeder af haven, samt billeder af det lækre badeværelse og super dejlige køkken-alrum med helt nye hvidevarer.
Lidt om os der bor i lejligheden:
Daniel:
Daniel er en 22-årig som studerer sin engelsk bachelor på SDU. Han er rigtig glad for 1 Odense Classic, eller 2, eller mere. Han kan godt lide at prøve at lave mad, og nogle gange går det bedre end andre. Han er også altid klar på at se en film eller noget serie på sofaen i stuen.
Guðmunda:
Guðmunda er en 21-årig som arbejder ved Sirup's bar i Odense og forhåbentligt starter med at studere når sommeren er ovre. Guðmunda er rigtig glad for at være sammen med sin familie og er ikke sky for at tage sin nevø med i lejligheden hvis hun får muligheden. Hun elsker også at se serier og være sammen med hendes veninder",https://www.boligportal.dk/v%C3%A6relser/odense/18m2-1-vaer-id-5345116
"Dag Hammarskjölds Allé, 2100 København, København Ø  - 4. sal",18.700 kr.,900 kr.,138 m²,5,4.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,C,"Lejligheden er totalt nyrenoveret med nyt køkken, nyt bad, alt i hårde hvidevarer og nymalet istandsat overalt. Flotte stuklofter. Lejligheden har 4 gode værelser/stuer, stort spisekøkken og stort badeværelse med brus og skabsarrangement. Renovereringen af lejligheden er sket med gode materialer. Der er vaskesøjle. 
Er centralt beliggende tæt på Østerport station og metro(2 minutters gang). 

En lejlighed der skal ses og opleves. Lejligheden egner sig til max. 3 personer som delelejlighed.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/138m2-5-vaer-id-4663976
"Rosenlundsgade, 9000 Aalborg, Aalborg  - 2. sal",4.475 kr.,800 kr.,54 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Flot 2-vær. lejlighed, Aalborg C, tæt ved busser, butikker, Gågade m.m.

Adgang til fælles gård, vaskeri, cykelparkering m.m.",https://www.boligportal.dk/lejligheder/aalborg/54m2-2-vaer-id-5378056
"Banegårdspladsen, 8000 Aarhus, Aarhus C  - 3. sal",11.800 kr.,1.200 kr.,100 m²,3,3.,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,C,"Nu udlejes denne store delevenlige lejlighed i hjertet af Aarhus C, med kort afstand til offentlig transport, gode spisesteder og hyggelige caféer. Med sin placering på Banegårdspladsen, tæller dine naboer bl.a. Aros, Rådhuset og skønne grønne områder. Lejligheden består af en rummelig og indbydende entre med tilhørende vaskerum. Fra entréen går man ned mod lejlighedens køkken, hvor der er god opbevaringsplads og videre hen mod et lyst badeværelse. For enden ad gangen starter lejlighedens stue med udgang til altan. Fra stuen er der yderligere en mindre fordelingsgang hvor der er to soveværelse med skabe til. Der er højt til loftet i alle rum, som giver denne herskabelige følelse i lejligheden. Der er elevator i ejendommen.

Der er 3D-visning af lejligheden kan sendes, så man allerede nu kan gå rundt i lejligheden virtuelt",https://www.boligportal.dk/lejligheder/aarhus/100m2-3-vaer-id-5319542
"Cortex Park Vest, 5230 Odense, Odense M  - Stuen",9.768 kr.,800 kr.,89 m²,4,Stuen,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Ja,A,"Lejlighederne indeholder entré med faste skabe. Herfra er der adgang til køkken, med alt i hårde hvidevarer. Der er altan. Fra entréen er der desuden adgang til lejlighedens badeværelse, hvor der er vaskesøjle. 

Cortex Park er en ny og populær bydel i Odense, hvorfra der er få minutters gang til universitetet, indkøbsmuligheder og natur, samt omkring 10 min. på cykel til Odense C. 

Opgang D E og F er placeret med meget smuk udsigt til sø og skov.

El, vand og varme afregnes direkte med forsyningsvirksomheden.

Internet er fibernet, Waoo. Lejer er selv kunde.

Der er fri parkering i området, men man har ikke egen plads.

Forbrug er anslået, da der er direkte afregning til forsyningsselskabet.

OBS: billederne er fra vores prøvelejlighed og ikke selve lejligheden der er til leje.",https://www.boligportal.dk/lejligheder/odense/89m2-4-vaer-id-5302339
"Kridtsløjfen, 9000 Aalborg, Aalborg  - 2. sal",6.625 kr.,600 kr.,48 m²,1,2.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"Lejligheden
Som noget unikt har vi skabt en række New yorker-inspireret lejeboliger primært til singler eller studerende. Denne smarte New yorker-lejlighed opføres som en 1-vær. på 48 m² – sydvendt på Skyline bygningen. Du træder direkte ind i køkken-alrummet, hvor der er plads til at ophænge knagerækker til overtøj efter sæson. Der er taget inspiration fra storbyen New York, så badeværelset er i lækre kvalitetsmaterialer og med vaskesøjle. Her taler vi om et sort italiensk marmor gulv, messing armatur og smukke, blanke, hvid-glaseret fliser med facet-kant. Kendetegnet ved NY-lejlighederne er, at der er lavet en rå murstensvæg af genbrugssten med en fin historie. Murstensvæggen matcher det industrielle køkken som er sort med sortlakeret metalrammer og trådhylder til køkkenredskaber. Der er hertil indsat et amerikansk køleskab for at gennemføre looket.

Som det fremgår af plantegningen, så er soveværelset åbent ud til køkkenet. I soveværelset er der indbygget garderobeskabe i farven sort. Stuen og soveværelset adskilles af en NY-inspireret glasvæg (se billeder). Lyset kommer til at strømme ind af det store glasparti forenden af lejligheden. Herfra har du også udgang til den 2 m² sydvendte altan. Beliggenheden er genial, da der er 2 min. gågang til Netto og Føtex. Bemærk, at det er ikke muligt at tilleje en parkeringsplads til denne type lejlighed.

Området
Aalborg Skyline ligger på Eternitten, nærmere kendt på adressen Kridtsløjfen som ligger 1,5 km sydøst for midtbyen. Størstedelen af Eternitten blev i 2006 solgt til lokale ejendomsudviklere, og i samarbejde med Aalborg Kommune blev der udarbejdet en strategi for omdannelsen. Her blev der lagt vægt på, at den nye bydel skulle være et sted med mulighed for arkitektoniske eksperimenter. Området blomstrer kulturelt og har tre dagligvarebutikker, caféer og værthuse, fitnesscenter samt arbejdspladser.",https://www.boligportal.dk/lejligheder/aalborg/48m2-1-vaer-id-5316715
"Henrik Hertz Vej, 8230 Aarhus, Åbyhøj  - Stuen",6.500 kr.,700 kr.,54 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,C,"Ejendommen er beliggende roligt og centralt i Åbyhøj med kort afstand til offentlig transport, flere indkøbsmuligheder og grønne områder.
Lejligheden har entré, lys og fin stue, et godt soveværelse samt køkken med hvide elementer og fornuftig bord- og skabsplads. Badeværelset er med hvide klinker og separat bruseniche.
Lejligheden har fine laminat parketgulve og overtages nymalet.
Bagved ejendommen er der en skøn fælles have og terrasse. I kælderen er der fælles vaskerum, cykelparkering samt eget kælderrum til opbevaring.",https://www.boligportal.dk/lejligheder/aarhus/54m2-2-vaer-id-5378379
