Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Jægergårdsgade, 8000 Aarhus, Aarhus C  - Stuen",8.495 kr.,500 kr.,70 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Ja,Ja,Nej,Nej,Nej,N/A,"Du kommer til at bo i en rolig gård lige midt på Frederiksberg - med lille svalegang/altan samt elevator. Lejligheden er indrettet med køkken  i åben forbindelse med alrum med god plads til spisebord. Endvidere godt soveværelse med plads til tøjskabe og stor entre til tøj og sko eller muligvis kontorplads. Lejligheden er gennemlyst fra begge sider og fremstår derfor lys og indbydende. Ejendommen er fra 2004 og dermed meget velisoleret, uden fugt, lydgener og med nye installationer. 

Ejendommen er beliggende meget tæt på Bruuns Galleri, Bruuns Gade med Føtex, Lagkagehuset, Emmerys m.m. samt alle de små hyggelige caféer og restauranter på Jægergårdsgade.",https://www.boligportal.dk/lejligheder/aarhus/70m2-2-vaer-id-5257435
"Skrænten, 6200 Aabenraa  - Stuen",6.450 kr.,600 kr.,112 m²,4,Stuen,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,C,"Lejligheden er nyrenoveret med nyt køkken i 2020 og indrettet med stue og 3 værelser og har udsigt til havnen.
Indretningen gør, at den er velegnet til f.eks. 2-3 studerende.

Der er opvaskemaskine og vaskesøjle, emhætte og indbygget ovn samt kogeplade

Hvide vægge og flotte pergo gulve i alle opholdsrum.

Der er et aflåseligt depotrum tilhørende lejligheden.

Ejendommen er røgfri, og det er ikke tilladt at holde husdyr.",https://www.boligportal.dk/lejligheder/aabenraa/112m2-4-vaer-id-3763917
"Agtrupvej, 6000 Kolding  - Stuen",5.995 kr.,600 kr.,79 m²,3,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"En dejlig og hyggelig lejlighed og tæt på det meste.

Rummelig lejlighed beliggende i gåafstand til centrum.

Stue, oprindelig med 2 rum en-suite, med afhøvlede gulve. Soveværelse med udgang til stort badeværelse med hvide fliser og vaskemaskine. Plus et ekstra lille værelse.
Pænt køkkenet har god skabsplads og med alle hvidevarer bl. opvaskemaskine.

Til bygningen hører en vestvendt gårdhave.",https://www.boligportal.dk/lejligheder/kolding/79m2-3-vaer-id-4695775
"Nørrebjerg Runddel, 5220 Odense, Odense SØ",8.400 kr.,N/A,89 m²,3,-,Rækkehus,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"Tornbjerger en bydel i det sydøstlige Odense, ca. 6 km. fra centrum. Bydelen er opkaldt efter en gammel gård, Tornbjerggård, som lå i Blangstedgård.

Området har børnehave, vuggestue, nærbutikker, fritidscentre, kirke, gymnasie og kollegium.

Nørrebjerg Runddel består af 100 attraktive lejeboliger fordelt på 2, 3 og 4-vær. de fleste med egen have. Lejlighedernes størrelser spænder fra 44 m² til 95 m², som alle byder på gode planløsninger og godt lysindfald.

Med en lejebolig i Nørrebjerg Runddel får du:


To, tre eller fire værelser fordelt på 44-95 m²
Gode planløsninger med køkken-alrum i forbindelse med stue, dejlige lyse rum
Der er komfur, emhætte, opvaskemaskine og køle/frys i lejemålene
Lyse laminatgulve
Der medfølger skur til alle boliger
Adgang til parkering (en plads pr. bolig)

Bemærk: El, vand og varme tilmeldes individuelt med forsyningsselskab

Boligerne udlejes ikke som deleboliger.

Der er ikke mulighed for at leje, hvis du er registreret i RKI.

* Vi gør opmærksom på, at billederne er taget i vores prøvebolig - men materialerne er ens overalt i ejendommen. Udsigt og planløsning kan variere.",https://www.boligportal.dk/r%C3%A6kkehuse/odense/89m2-3-vaer-id-5304680
"Fyensgade, 9000 Aalborg, Aalborg  - 2. sal",5.500 kr.,400 kr.,61 m²,2,2.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"Velindrettet 2-værelses lejligheden beliggende på 2. sal i Øgaden tæt på centrum af Aalborg udlejes. Lejligheden har godt med lys, og 2 altaner, 1 mod nord og 1 mod syd. Køkkenet er større end et almindeligt lejlighedskøkken og her vil man fint kunne placere et mindre spisebord. I stuen er der højt til loftet og med oprindelig stuk. Badeværelset har toilet, vask og adskilt bruseniche så man ikke bader oveni toilettet. Det sidste rum er lejlighedens soveværelse, med stort vindue ud mod gården og sydvendt altan. Lejligheden ligger i gå afstand til byens mange faciliteter, bla. centrum, indkøbsmuligheder og Øster anlæg og Karolinelund. Indenfor få minutter nås indkøbsmuligheder, caféer, træningscenter, busforbindelse og gågaden. Der er offentlige gratis parkeringspladser lige udenfor døren.",https://www.boligportal.dk/lejligheder/aalborg/61m2-2-vaer-id-4433069
"Estrupsgade, 8600 Silkeborg  - 1. sal",6.236 kr.,1.069 kr.,83 m²,3,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,N/A,"Afdeling 45 består af en etageejendom i 3 etager, opført i 1983 og 1988. Der eri alt 35 etageboliger, heraf 15 ungdomsboliger.Afdelingen har fællesvaskeri.
Beliggenhed
Afdelingen ligger i Silkeborg midtby nær offentlig transport og tæt på gågaderne.
Boligerne
Ejendommen har altaner og grønne områder. Der er dørtelefoner i opgangene. Opvarmning sker med fjernvarme og boligerne har komfur og køleskab.
Beboerne
I bebyggelsen bor en blandet beboersammensætning.I ungdomsboligerne bor der primært unge mennesker.På det årlige møde for alle afdelingens beboere beslutter beboerne alle forhold omkring afdelingens drift og husleje mv.
Indret dig som du vil
Du kan frit indrette dig som du vil og forbedrer du boligen kan du få op til 100.000 kr. i godtgørelse ved fraflytning. Vedligeholdelse
Bebyggelsen er velvedligeholdt og en ejendomsfunktionær kommer hver uge og vedligeholder de grønne områder og tager sig af mindre reparationer i boligerne. Der er også tilknyttet en inspektør, der sørger for den løbende vedligeholdelse af bebyggelsen.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/silkeborg/83m2-3-vaer-id-5376961
"Ramsherred, 6200 Aabenraa  - 2. sal",7.000 kr.,1.000 kr.,124 m²,3,2.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,D,"Stor 2.sals lejlighed til leje i rolig ejendom på Ramsherred (gågaden) i Aabenraa.

Med udsigt over Aabenraas nye byrum på Ramsherred/Nørreport udlejes stor 124 m2 3-værelses lejlighed.  Lejligheden indeholder stor stue, stort soveværelse med walk-in-closet, gang med mulighed for skabe, stort køkken-alrum, entré, kammer/gæsteværelse og stort badeværelse. Med til lejligheden hører  adgang til fælles tagterrasse.

Der er endvidere mulighed for at leje carport og skur.
Der er en anden lejlighed i ejendommen og ejendommen er fritstående (dvs. ingen naboer)
Lejligheden er inkl. hårde hvidevarer (opvaskemaskine, vaskemaskine og tørretumbler, komfur/ovn og kølefryseskab.)
Lejligheden er desuden efterisoleret i 2021.

Økonomi:
Husleje 7000 kr. pr. md. ekskl. carport/parkering
Depositum 21000 kr.
Aconto vand og varme 1000 kr. pr. md.",https://www.boligportal.dk/lejligheder/aabenraa/124m2-3-vaer-id-5254270
"Rugårdsvej, 5000 Odense, Odense C  - Stuen",8.588 kr.,900 kr.,80 m²,2,Stuen,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,A,"Drømmer du om at bo tæt på smukt skovområde i en lys og moderne lejelejlighed i Odense centrum? I lejeboligerne på Rugårdsvej får du alt dette og meget mere.

Ejendommen byder på hele 139 lyse og indbydende lejligheder, hvor der er plads til både singler, par, familier og seniorer. Velkommen til!



Langs Fjordsgade og Rugårdsvej finder du denne ejendom, hvor du kan bo til leje i lyse 2, 3 og 4 værelses lejligheder, der spænder mellem 56 kvm og 124 kvm. Alle lejligheder udnytter kvadratmeterne optimalt med moderne planløsninger og gode opbevaringsmuligheder.



I karréhusene kan du bo i dejlige lyse lejligheder fra stuen og helt op til 5.sal, hvor de lækre penthouselejligheder er. I gården bag karréhusene finder du gårdhavehusene, der består af 2 værelses lejligheder i stueetagen og rummelige 4 værelses lejligheder i to etager på første og anden sal.

Fælles for alle lejemål på Rugårdsvej er, at de hver har et stort og åbent køkken-alrum med hvidt kvalitetskøkken fra HTH. Dette leverum giver plads til kreativ og hyggelig madlavning med venner og familie.



Vil du gerne bo tæt på byens muligheder og samtidig have nem adgang til grønne oaser? Så er denne lejebolig perfekt til dig. På en kort fem minutters gåtur kan du nyde naturen i både Snapind Skov, Åløkke Skov og Næsbyhoved Skov.

Odense gågade når du på kun 10 minutter til fods, hvor du finder flere specialbutikker, det hyggelige caféliv og byens rige kulturliv.

I lejeboligerne på Rugårdsvej har du ganske enkelt alt lige om hjørnet. I nærområdet er der lækre spisesteder, fritidsklub, vuggestuer, fantastiske børnehaver og den velrenommerede Åløkkeskolen. Du har desuden nem adgang til motorvejsnettet, der nås på bare fem minutter i bil.

I denne lejlighed er der sat materet film på det nederste af vinduerne, som sikre at indkig fra gaden er minimalt!




I det hyggelige og indbydende gårdrum finder du et helle med grønt græsareal og legeplads.

Der er desuden parkering på de tilknyttede parkeringspladser og cykelparkering i gårdarealerne.

Velkommen til din nye lejebolig i Odense C!",https://www.boligportal.dk/lejligheder/odense/80m2-2-vaer-id-5351577
"Storegade, 8850 Bjerringbro  - 3. sal",4.299 kr.,800 kr.,94 m²,3,3.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ja,D,"Dejlig lejlighed i rolig ejendom. Bo centralt med plads og udsigt i Bjerringbro.
Lejligheden indeholder isoleret trappeafsats, bad m badekar, pænt praktisk køkken, 2 pæne værelser med skabe og en stor stue. 
I køkken er Ovn, komfur, mikroovn, lille bordopvaskemaskine, køleskab og fryser.
Egen vaskemaskine i lejligheden.
Beliggende i en rolig opgang på vej uden trafikstøj og med offentlig gratis parkering meget tæt på.
Udsigt mod syd over Gudenåen og bakker og enge.",https://www.boligportal.dk/lejligheder/bjerringbro/94m2-3-vaer-id-2923954
"Poul Paghs Gade, 9000 Aalborg, Aalborg  - 3. sal",4.975 kr.,909 kr.,52 m²,2,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"Lejligheden er moderniseret i 2007 med nyt køkken og badeværelse.
Køkken med komfur, køle/fryseskab og emhætte.
Badeværelse med gulvvarme.
Altan ud mod fælles grønt gårdanlæg.
Klinkegulv i køkken, øvrige gulve er lakeret egetræ og afhøvlede og lud/oliebehandlede fyrretræ.",https://www.boligportal.dk/lejligheder/aalborg/52m2-2-vaer-id-5366967
