Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Dyrbyvej, 8981 Spentrup, Gassum",6.076 kr.,550 kr.,85 m²,4,-,Rækkehus,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Dyrbyvej og består af 4 værelser samt køkken og bad. Lejemålet er 85 m2 og er klar til overtagelse snarest. Månedlig husleje er 6076 kr. og indskud beløber sig til 17300 kr. 

Send en besked, hvis lejemålet har fanget din interesse.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/r%C3%A6kkehuse/spentrup/85m2-4-vaer-id-5376617
"Jernbanegade, 6000 Kolding  - 3. sal",6.300 kr.,282 kr.,84 m²,2,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,F,"Lejligheder til leje i det centrale Kolding. Tæt på både gågaden, stationen og havnen. Ejendommen fra 1904 indeholder 13 lejligheder, 8 studieværelser og flere erhvervslejemål.",https://www.boligportal.dk/lejligheder/kolding/84m2-2-vaer-id-5179566
"Østre Havnegade, 9000 Aalborg, Aalborg  - 6. sal",7.995 kr.,880 kr.,82 m²,3,6.,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"Havnehusene byder på 95 lejeboliger med en perfekt placering i centrum af den nye spirende bydel, Østre Havn, der ligger lige ud til fjorden og samtidig tæt på byen og det pulserende liv.

Der findes lejligheder fra 1 til 4-værelser fordelt på 12 etager.

Alle lejligheder er lyse og imødekommende og indrettet i nordisk stil med hvide vægge, hvide lofter og flotte parkettrægulve, så du nemt kan sætte dit eget personlige præg med farver, møbler og design.

Der er mulighed for udsigt til enten havnebassing, Stjernepladsen, Limfjorden og byen eller Musikkens hus. Andre lejligheder har direkte adgang til lukket gårdrum eller tagterrassen.

Med deres størrelse og placering er lejlighederne i Havnehusene den ideelle base for unge – både studerende og nyuddannede – eller par, der drømmer om deres eget sted tæt på både vand og byliv.

OBS. Billeder kan variere.",https://www.boligportal.dk/lejligheder/aalborg/82m2-3-vaer-id-5370432
"Hørmestedvej, 9870 Sindal, Hørmested",5.500 kr.,400 kr.,120 m²,4,-,Hus,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Hus beliggende midt i Hørmested tæt på Sindal.
Nyt køkken og bad",https://www.boligportal.dk/huse/sindal/120m2-4-vaer-id-5360646
"Fuglevænget, 8500 Grenaa  - 1. sal",4.970 kr.,775 kr.,76 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,N/A,"Nyistandsat 3 værelses i Fuglevænget
Rolig ejendom bag butikstorvet, i gåafstand til centrum og uddannelsesinstitutioner.",https://www.boligportal.dk/lejligheder/grenaa/76m2-3-vaer-id-4123242
"Lupinvej, 8600 Silkeborg  - 3. sal",6.162 kr.,1.570 kr.,92 m²,4,3.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,B,"Lejligheden er beliggende i hjertet af Alderslyst, Silkeborg. Lejligheden har en god planløsning med bl.a. stor stue og soveværelse. Der er stor rummelig altan på 11 m2.  Afdelingen har mange fællesfaciliteter med vaskeri, fælleshus, multibane og legepladser. I nærområdet er der gode handlemuligheder og busforbindelser. Kun 2 km. ind til centrum af Silkeborg og tæt på tilkørsel til motorvej.

Afdelingen har 2 el-delbiler, som kan lejes. 

Der må holdes 1 indekat. 

Indskuddet er kr. 24.648,-
YouSee tv-grundpakke kr. 208,- (kan fravælges)
El afregnes direkte med leverandøren.
Vedr. internet vælges udbyder efter eget valg.

Vi er en almen boligforening.",https://www.boligportal.dk/lejligheder/silkeborg/92m2-4-vaer-id-5224321
"Østergade, 8000 Aarhus, Aarhus C  - 1. sal",12.500 kr.,1.000 kr.,110 m²,3,1.,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,N/A,"Lækker stor lejlighed helt centralt i Aarhus. Lejligheden består af entré, køkken-alrum, 3 separate værelser, rummeligt badeværelse med kombi vaske-tørremaskine. Der er i ejendommen en stor fælles tagterrasse, cykelparkering, depotrum medfølger lejligheden og der er mulighed for leje af fast parkeringsplads ved ejendommen. Ideel til par eller som delebolig.",https://www.boligportal.dk/lejligheder/aarhus/110m2-3-vaer-id-5350312
"Borgmestervænget, 9000 Aalborg, Aalborg  - 3. sal",6.800 kr.,600 kr.,74 m²,3,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,E,"Dejlig 3v lejligheden beliggende på Borgmestervænget. Lejligheden indeholder stue, spisestue, soveværelse, køkken, badeværelse med gulvvarme samt 2 altaner. 

Der er dejlig udsigt over Hasseris og kort gå afstand til bl.a. Reberbansgade. Huslejen er inkl. benyttelse af vaskeri i kælderen.",https://www.boligportal.dk/lejligheder/aalborg/74m2-3-vaer-id-5371056
"Overgaden Neden Vandet, 1414 København, København K  - 3. sal",23.400 kr.,2.200 kr.,156 m²,3,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Lejligheden er beliggende på 3. sal i en meget smuk og velholdt ejendom med elevator. Ejendommen er beliggende ved kanalen på Christianshavn. Fra opgangen træder man ind i en lille entre, hvorfra der er adgang til lejlighedens køkken. Der er plads til et lille spiseområde i køkkenet. Ved køkkenets ene ende er der en lille mellemgang der giver adgang til badeværelset med bruseniche, samt et lille rum med vaskemaskine/ tørretumbler. De tre værelser ligger en suite, med stuen i midten og to gode soveværelser på hver side af stuen. Hyggeligt gårdmiljø i en aflukket og smuk stor gård. Lejligheden ligger to minutters gang fra nærmeste Metro station (Christianshavn) og alt det bedste Christianshavn kan byde på af hyggelige butikker, restauranter og cafeer.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/156m2-3-vaer-id-5270345
"Falen, 5000 Odense, Odense C",13.998 kr.,0 kr.,117 m²,4,-,Lejlighed,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,A,"Nybygget  i centrum af Odense - 1 km til Kongensgade / Vestergade. 

KAN OVERTAGES DEN 15/8 OG SENEST DEN 1/10 2023.

Bo i rækkehus i stedet for lejlighed og få lidt mere af det hele - og du bor stadig i centrum.

Hus E - Ende rækkehus

Vi har i 2019 opført 10 arkitekttegnede eksklusive rækkehuse i to plan - 5 minutter fra centrum. Egne parkeringspladser 1-2 stk. lige ved døren, som er indeholdt i lejen.

Fakta boks:
117 m2 fordelt på 2 plan.
Stue Etage - Entre, wc, bryggers med vaskefaciliteter, køkken, alrum og stue
1 sal - Soveværelse med skabe, 2 værelser med skabe, badeværelse
Alt i køkkenhvidevarer i høj kvalitet fra AEG
Vaskemaskine og kondenstørremaskine i høj kvalitet fra AEG
Udvendigt skur til opbevaring
Opbevaring under trappe
Opbevaring på loftet
Opført efter nyeste energikrav
Ventilationsanlæg med varmegenindvinding
Lille have med flise belagt terrasse
Plads til cykler ved huset
Egen parkeringsplads samt gæsteparkering

Indført fibernet fra Waoo, hvor du selv kan vælge løsning
Husdyr er ikke tilladt i udgangspunktet, men der kan være en individuel vurdering.

Lejer betaler selv for:
Internet og TV pakker
Elforbrug til forsyningsselskab
Vandforbrug til forsyningsselskab
Fjernvarmeforbrug til forsyningsselskab
 
I lejen er indeholdt:
Renholdelse og snerydning af fælles adgangsveje
Belysning af fælles arealer
Ejendomsskatter
Renovations beholder til hver bolig
 
Området:
5 min til byens liv og gå-gaden
Indkøb 200m
Skoler - Hunderupskolen 750m, Vestre Skole  700m, 
Sct. Albani skole 2,0km
Letbane har stoppested 300m fra husene

Vil du vide mere, eller vil du gerne se rækkehusene så send os en besked eller ring til os.

Vi glæder os til at vise dig vores huse.

Med venlig hilsen Asger",https://www.boligportal.dk/lejligheder/odense/117m2-4-vaer-id-5374622
"Fynsgade, 7400 Herning  - Stuen",5.950 kr.,500 kr.,68 m²,2,Stuen,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"I lejemålet ankommer man i entreen, med adgang til badeværelse, køkken samt et stort soveværelse og en stor stue. 

Med til lejligheden følger en altan med trapper direkte ned til ejendommens fælles grønne arealer. 

Der er fælles vaskeri i kælderen. 

Er du interesseret så kontakt os og få syn for sagen!",https://www.boligportal.dk/lejligheder/herning/68m2-2-vaer-id-3098841
"Middagshøjvej, 8800 Viborg  - 4. sal",7.400 kr.,N/A,80 m²,2,4.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Nej,N/A,"Brofæstet ligger som et hævet, grønt plateau med forskudte ejendomme, der blender naturligt sammen med det eksisterende byrum. Udover de fem Townhouses i 2 plan rummer Brofæstet også forskellige etageejendomme. Lejlighederne har 2-4 værelser som fordeler sig på 59-109 m2. Lejlighederne har en ideel placering mellem banegade og midtbyen. Alle lejlighederne vil have en skøn altan eller terrasse, der gør det let at lufte ud og få ekstra meget lys ind i boligen. Udover dette er der en stor fælles tagterrasse med udsigt over byen. Brofæstet er svanemærket. Under skabelsen af Brofæstet har bæredygtighed og biodiversitet også været centrale nøgleord. Derfor er Brofæstets tage beklædt med grønt sedum, der smukt ændrer farve med årstiderne, men også optager regnvandet som en effektiv skybrudssikring. De grønne tage spiller flot sammen med den store gårdhave, hvor den vilde, varierede beplantning sikrer optimal biodiversitet. I gården findes også flere regnvandsbede, der optager overskydende regnvand. At bo i en bolig hvor bæredygtighed, Svanemærket og grøn natur er gennemgående principper, fra de indvendige materialer til de nyplantede træer i gården, kan naturligvis mærkes på den daglige livskvalitet.",https://www.boligportal.dk/lejligheder/viborg/80m2-2-vaer-id-5278397
"Dyssegården, 7500 Holstebro  - 2. sal",5.502 kr.,630 kr.,85 m²,4,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Jørgens skole. Der er ca. 1 km til nørreportcentret, gågaden og bilka.

Afdelingen er opført i 1964/1965 og består af2 stk. 1-4 rums boliger i etagebyggeri.

Der er fællesvaskeri, gildesal og alle lejemål har altan/terrasse og kælderrum.

I afdelingen er der:fællesvaskeri og 66 stk. Garager.

Hårde hvidevarer: komfur, emhætte og køleskab med fryser.

Husdyrhold er ikke tilladt.

Energimærke: d.",https://www.boligportal.dk/lejligheder/holstebro/85m2-4-vaer-id-4991601
