Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Grundtvigsvej, 9600 Aars  - Stuen",2.550 kr.,0 kr.,24 m²,1,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Lejlighed med egen indgang udlejes. 

Huslejen er + forbrug af vand, varme og el.

Ring og hør nærmere",https://www.boligportal.dk/lejligheder/aars/24m2-1-vaer-id-4557727
"Mosegårdsparken, 8380 Aarhus, Trige",9.495 kr.,0 kr.,96 m²,4.5,-,Rækkehus,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Ja,A,"Søgaardsparken er splinternye arkitekttegnede rækkehuse med en lang liste af faciliteter, som blandt andet tæller: 

•	Egen, privat terrasse i direkte forlængelse af køkken og stue
•	Et nordisk HTH-køkken med hvide, grebsfrie låger og slidstærk bordplade
•	Vaskesøjle, indbygget ovn, kogeplader, køl/fryseskab og opvaskemaskine fra
Electrolux
•	Hvide rullegardiner til alle rum 
•	Aflåst skur med masser af opbevaringsplads
•	Stemningsfulde panoramavinduer i køkkenalrummet samt panoramavinduer på 1. sal med ovenlys, der kan åbnes

Rækkehuset er i 2 plan. I stueplan finder du køkken-alrummet med direkte udgang til egen terrasse med plads til at nyde solen. Køkkenet er i stilren, nordisk design og overalt i stueplan er der gulvvarme og store gulv-til-loft vinduer. 

I stueplan finder du også husets badeværelse med vaskesøjle. Praktisk og elegant opbevaring giver dig plads til det, du skal bruge, og de lyse gulv-til-loft fliser giver rummet et eksklusivt præg. 

På førstesalen finder du tre regulære værelser og en stor møblerbar repos, der gør boligen velegnet både til den lille familie og til dig, der bare gerne vil have ekstra meget plads. 

Husene står klar fra november 2023, men kontakt os allerede nu hvis du vil høre mere eller ønsker at leje en af Søgaardsparkens skønne huse. 

Alle husene har lav indflytningspris: Kun 1 måneds depositum og 0 kr. i forudbetalt leje og ingen huslejestigning i 2024. Forbrug afregnes direkte med forsyningsselskabet.",https://www.boligportal.dk/r%C3%A6kkehuse/aarhus/96m2-4-vaer-id-5368760
"Østerlunden, 5000 Odense, Odense C  - 1. sal",10.363 kr.,800 kr.,108 m²,4,1.,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Ja,N/A,"Lejlighederne indeholder åben entré med faste skabe, hvorfra der er adgang til det store køkken/alrum (med alt i hårde hvidevarer). Fra stuen er der adgang til en større altan. Soveværelset er lyst og har faste skabe. Badeværelset har pæne klinker, brus og vaskesøjle. Lejligheden indeholder desuden et mindre depotrum selve lejligheden. 

Forbrug er anslået, da forbrugsudgifter afregnes direkte med forsyningsselskaberne.

Internet er fibernet, Waoo. Lejer er selv kunde.

Der er el-ladestander i Østerlunden som må benyttes.",https://www.boligportal.dk/lejligheder/odense/108m2-4-vaer-id-5333109
"Engstien, 6000 Kolding  - 2. sal",11.990 kr.,1.213 kr.,112 m²,3,2.,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"KONTAKT OS FOR AT BOOKE EN FREMVISNING 

Lejlighederne i Engstiens sydfløj er klar til indflytning pr. 1. september 2023. Disse er lejligheder som bør opleves. 
 
Her kommer 10 nye lejligheder på 2. sal hvor nogle er med egen altan. Alt er renoveret med respekt for den historiske arkitektur i det gamle hospital – i et moderne og funktionelt udtryk.    
 
Vi har alt fra 1-3 værelses lejligheder i størrelserne fra 37-170 m2 og huslejen starter fra 3.700 kr. Lejlighederne er fyldt med charme, synlige bjælker og smukke gamle vinduer. 
 
Denne lejlighed er en 3-værelses og rummer 112m2. Lejligheden indeholder et lækkert køkken-alrum/stue med opvaskemaskine, 2 værelser, badeværelse med vaskemaskine/tørretumbler samt entré. 

Værd at fremhæve ved denne lejlighed er den store altan mod syd hvor udsigten virkelig kan nydes. 
 
Der følger en parkeringsplads med pr. lejemål og der er mulighed for tilkøb af plads nummer 2. 
 
Der er mulighed for at have din lille hund med - skal godkendes af udlejer først. 

Fotos er fra den pågældende lejlighed.",https://www.boligportal.dk/lejligheder/kolding/112m2-3-vaer-id-5370859
"Nøttrupvej, 7130 Juelsminde, Nøttrup",7.000 kr.,0 kr.,156 m²,7,-,Hus,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Ja,D,"Ældre charmerende bindingsværkshus fra år 1800 med godt og brugbart udhus. Huset er løbende moderniseret og har, trods sin alder, en okay loftshøjde. Der er en rigtig fin baghave med flot stensætning, hvor du kan sidde uforstyrret og nyde kaffen mens du læser en god bog og nyder solen. 

Entré/indgang med klinkegulv. Stor stue med god plads til sofa arrangement og hygge. Dejligt spisekøkken med lyse og malede elementer. Badeværelse med bruseniche og gulvvarme. Soveværelse og 2 værelser, som er sammenhængende. Yderligere en stue som er vestvendt og som har synlige bjælker og direkte udgang til hyggelig terrasse og dejlig have. Bryggers/fyrrum med klinkegulv (gulvvarme). Herfra gennemgang til et disponibelt rum, hvor olietanken befinder sig. Trappe til 1. salen hvor der er udnyttet 16 m2. Desuden en fin carport med udhus samt en overdækket terrasse. De fleste rum har laminat parket og trælofter og alt er hold i lyse farver.

Der er ca. 10 minutters kørsel til Juelsminde hvor du finder det skønne maritime miljø ved havnen og masser af indkøbsmuligheder. Hornsyld ligger også tæt på, her kan indkøb også foretages. En af områdets bedste og mest børnevenlige badestrande ligger 5-10 minutters kørsel fra huset. Huset hører til Rårup Skoledistrikt. 

Derudover er der ny vaskemaskine, tørretumbler samt opvaskemaskine.  

Huset opvarmes med oliefyr, og der vil inden indflytning også være monteret varmepumpe med wifi styring i huset.  

Et lille husdyr er tilladt.!",https://www.boligportal.dk/huse/juelsminde/156m2-7-vaer-id-5329958
"Skt. Hans Gade, 5000 Odense, Odense C  - 1. sal",6.300 kr.,1.000 kr.,60 m²,3,1.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,D,"Beliggende mellem Odense Havn og det populære Skibhus kvarter med utallige handle- og shopping muligheder, på Skt. Hans Gade finder man 83 lejemål. Lejemålene spænder fra 28-85 m2 fordelt på hhv. 1,2 og 3værelses lejligheder. 

Området har både parkering, legeplads, fælles vaskeri og cykelparkering, så her er alt hvad man har brug for, og blot 10 minutters gang herfra møder man Odenses gågader, banegården og meget mere.",https://www.boligportal.dk/lejligheder/odense/60m2-3-vaer-id-5260268
"Schleppegrellsgade, 9000 Aalborg, Aalborg  - 1. sal",7.500 kr.,600 kr.,106 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Lejligheden er bestående af en lang fordelingsgang, og i den er der adgang til badeværelset først. Det er i grå klinker med en indbygget bruseniche. Det første vi har herefter er et kæmpe værelse, som anses som soveværelset. Der følger ikke klædeskab med, så man kan selv bestemme dette. Der er plads til et stort klædeskab samt en stor seng og meget mere. Gulvene i lejligheden er nyslebne, så det gør lejligheden meget lys.
Ligeud fra fordelingsgangen har vi to stuer en-suite. Det er også kæmpe store rum, som er oplagte til opdeling af spisestue og tv-stue. Der er en dobbeltdør imellem, der adskiller de to rum. Det gør det også muligt, at det ene rum bliver brugt til eventuelt soveværelse.
Til slut har vi så køkkenet, som er helt nyrenoveret. De er helt hvidt og i gode solide materialer. Der er ekstra gulvplads derude til mere opbevaring eller et lille bord og to stole. Der er også et skab til opbevaring derude.

Til ejendommen er der et fælles gårdanlæg, fælles vaskeri og depotrum.",https://www.boligportal.dk/lejligheder/aalborg/106m2-3-vaer-id-5374503
"Tuborg Bakkedrag, 2900 København, Hellerup  - 4. sal",33.300 kr.,1.700 kr.,157 m²,4,4.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,N/A,"Super lækker lejlighed på 157 m2 med unik havudsigt over Øresund og Svanemølle Strand.

Lejligheden er beliggende i enden af ejendommen, hvorfor udsigten kan nydes i fulde drag fra alle rum. Lejligheden indeholder en stor solrig stue/køkkenalrum i ét, samt 3 gode soveværelser, hvoraf det ene med skabsvæg.
Derudover lyst brusebadeværelse samt separat gæstetoilet.
Ydermere indeholder lejligheden en god altan på i alt 10 m2, hvor solens stråler kan nydes hele dagen og året rundt.
Ejendommen har elevator, og der er adgang til kælderrum samt mulighed for privat p-plads i aflåst parkeringskælder inkluderet i lejen – mulighed for tilkøb af el lade stander.

OM BAKKEDRAGET
I Bakkedraget bor du ved Øresund, hvor du kan morgenbade fra en af badetrapperne i stensætningen ved kysten. På strandengen bliver man mødt af duften af vilde planter fra den rå natur eng, som er en ganske anderledes form for oase. Her er der ikke store parklignede græsplæner til fodbold og picnic under store træer, men et mere fremkommeligt, meditativt terræn, som bedst kan opleves via stierne. Og har du båd, ligger Tuborg Havn i kort gåafstand.

OM NÆROMRÅDET
Med Øresund i forhaven og et inspirerende lokalmiljø i baghaven, har Tuborg Strandeng det hele. Her er der kort vej til Hellerups butikker, cafeer og lækre takeaway-steder. Og Waterfront Shopping Center med skønne spisesteder og et fitness- og wellnesscenter. Du er også tæt på København, hvor du kan shoppe, spise på nogle af verdens bedste restauranter og nyde de mange kulturoplevelser, som vores hovedstad er kendt for.
Sidst, men ikke mindst: Tuborg Strandeng ligger i Gentoftes velfungerende kommune med nogle af områdets bedste institutioner og skoler.
Hellerup skole: 2 min. i gåafstand.
Bjørns International school: 6 min. i bil.
Copenhagen international school: 10 min. i bil.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/157m2-4-vaer-id-5199094
"Gammel Sellingvej, 8370 Hadsten",10.130 kr.,0 kr.,118 m²,4,-,Rækkehus,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,A,"Lækre nybyggede rækkehuse 110,8 m2 i 2 etager, funktionelle og energivenlige, indrettet med køkken/alrum – stue, 1 toilet, soveværelse og 2 vær. 1 stort badeværelser på første sal derudover er et 2,5 m2 stort depotrum og parkeringsplads. 

Køkken, skabe i alle værelser og bademiljø er lækre lyse elementer. Der forefindes induktions kogeplade ,emhætte, køleskab samt opvaskemaskine Der er vaskemaskine og kondenstumbler. Lejlighederne har trægulv med gulvvarme og klinker i badeværelse.

Dejlig baghave på 40 m2, opholdsplads med parkering til 2 biler foran huset. Der er 230 m2 til fællesareal.",https://www.boligportal.dk/r%C3%A6kkehuse/hadsten/118m2-4-vaer-id-5366903
"Vestergade, 6100 Haderslev  - Stuen",3.675 kr.,850 kr.,45 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Dejlig hyggelig 2 værelses lejlighed med køkken, stue, bad og værelse. Lille gang med faste skabe ifm. badeværelse.
Ligger ca. 2 m hævet over gade-niveau.
Adgang til lille gård samt opbevaringsrum.
Der kan installeres egen vaskemaskine i kælderen.
Lejligheden har nye gulve i stue, værelse og gang.
Beliggenhed tæt på centrum.",https://www.boligportal.dk/lejligheder/haderslev/45m2-2-vaer-id-1936219
"Nørretorv, 8700 Horsens  - Stuen",5.585 kr.,700 kr.,56 m²,2,Stuen,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ja,B,"Boligen er indrettet med badeværelse med plads til vaskemaskine og tørretumbler, køkken med lille spiseplads, stue og soveværelse med indbyggede skabe. Der er adgang til lukket gårdrum med et lille grønt areal.
Depot rum i kælderen.",https://www.boligportal.dk/lejligheder/horsens/56m2-2-vaer-id-4613262
"Kongelundsvej, 2770 København, Kastrup  - 1. sal",14.900 kr.,1.100 kr.,96 m²,4,1.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,A,"Velkommen til kongerækkerne!
Fra entréen i denne skønne 4-værelses bolig, bliver man budt ind med en god garderobe. På venstre hånd finder man lejlighedens badeværelse, som er opført i stilrene materialer og som har separat bruseniche. På højre hånd kommer man ind til køkkenalrummet, hvor der er et skønt køkken i stilrene materialer. I stuen er der både plads til et godt spisebord samt en dejlig stueafdeling. Fra stuen har man adgang til boligens altan, hvor der er god plads til nogle hyggelige udendørsmøbler. Lejligheden har 3 gode værelser som alle har garderobeskabe.
boligen er en ny boligbebyggelse, som opføres på den gamle Bygma grund i Tårnby. Der bygges lækre nye lejligheder og rækkehuse i høj kvalitet med moderne funktionelle detaljer. Her bliver plads til at nyde privatlivets fred, samtidig med at du opnår fordelene ved at tilhøre et attraktivt fællesskab. Der etableres parkeringspladser til alle boliger tæt ved egen indgang. Uanset om du foretrækker rækkehus eller lejlighed, får du et enestående lysindfald samt en unik loftshøjde, som er med til at skabe en spændende rumudvikling. Der er ligeledes gulvvarme i alle rum.
boligen er designet ud fra tanken om at opføre funktionelle og bæredygtige boliger, bygget i gode kvalitetsmaterialer.
Der kan ansøges om husdyr.
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende lejlighed, og at udsigt m.v. derfor kan variere.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/96m2-4-vaer-id-5377132
"Gl.Torv, 4200 Slagelse  - 1. sal",9.200 kr.,700 kr.,115 m²,3,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"Stor flot 3 værelses + stor Hems, ny istandsat Lejlighed på 1 sal, beliggende i centrum af Slagelse.
Der er adgang til stor fælles solrig tagterrasse, kælderrum, cykel parkering i aflåst gård.
Lejligheden fremtræder flot nymalet med flotte trægulve.
Stort åbent køkken med alt i hårde hvide varer, stor spisepladsafdeling, stor lys stue med høje sprossede vinduer. Seperat soveværelse med adgang til lille depotrum. Stort flot flisebadeværelse med travertin fliser. Seperat bruseniche, håndvask med 2 skåle og vaskemaskine og tørretumbler.",https://www.boligportal.dk/lejligheder/slagelse/115m2-3-vaer-id-5105459
