Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Lønnebergvej, 8600 Silkeborg",10.900 kr.,0 kr.,113 m²,3,-,Lejlighed,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,A,"Denne bolig er en del af 24 nyopførte seniorboliger, der til sammen udgør Sommerfugleparken. Boligen er beliggende i et trygt nybyggerkvarter på Lønnebergvej i Silkeborg. Lejemålet er opført i kvalitetsmaterialer af det lokale byggefirma Levehuse.

Boligen henvender sig til seniorer på 50+, som er friske og aktive og søger den tryghed det kan give at bo blandt andre seniorer.

De 113 m2 bolig på 1. sal er klar til indflytning. Boligen er disponeret med store lyse rum, hvor der er plads til at invitere familie og venner på besøg. Boligen har en stor privat tagterrasse. 

Foruden boligens egne kvadratmeter får du i Sommerfugleparken adgang til 2 fælleshuse, hvor der er mulighed for at indrette hobbyrum, træningsrum el. lign. Der er tilmed en gæsteafdeling i det ene fælleshus, hvor det er muligt at tilbyde børn og børnebørn overnatningsmulighed.  

Fra det private lejemål er der udgang til privat terrasse og en stor fælles have. 

Fællesarealerne er anlagt med farvestrålende og nektarrige buske, træer og urter. Der er desuden mulighed for en fælles køkken- og bærhave, som beboerne selv skal stå for at drive. Fri adgang til de 2 store væksthuse med borde bænkesæt. 

Området er forbundet til et veletableret stisystem og sikre cykelruter til indkøb ved de nærtliggende dagligvarebutikker: REMA, Superbrugsen og NETTO.

I Sommerfugleparken kan du blive en del af et senior miljø, hvor der er skabt perfekte rammer for fællesskab i den grad du ønsker det.",https://www.boligportal.dk/lejligheder/silkeborg/113m2-3-vaer-id-5366285
"Martha Christensens Vej, 2300 København, København S  - 2. sal",16.500 kr.,1.250 kr.,118 m²,4,2.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"Velkommen til boligen
BEMÆRK VENLIGST:
Ejendom med butikker og lejligheder boligen er tegnet af Praksis Arkitekter og er kendetegnet ved sin lyse teglkonstruktion med forskellige stentyper, som skaber spil i facaderne og giver bygningen sit eget unikke udtryk. I byggeriets stueetage finder du butikker, cafeer samt bydelens kultur- og beboerhus, mens resten af ejendommen indeholder private boliger.
Lyse og moderne boliger Fra 1. sal består boligen består af 2-4-værelses lejligheder. I alle boliger er der taget udgangspunkt i at sikre gode dagslysforhold og fleksible indretningsmuligheder til de primære opholdsrum. Materialerne i boligerne er lyse, og køkkenet er hvidt og moderne fra Invita.
Indbydende gårdrum Midt i boligen er der skabt et stort grønt gårdrum med plads til ophold og leg. Gårdrummet får tæt beplantning med forskellige græsser, buske og træer og i den nordøstlige del placeres en legeplads med omkringliggende bænke. Midt i gårdrummet er der mulighed for at aflevere sit affald i affaldsstandere, som omkranses af en pergola med klatreplanter.
Husdyr: Kan ansøges
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende lejlighed, og at udsigt m.v. derfor kan variere.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/118m2-4-vaer-id-5354153
"Tinghøjgade, 9493 Saltum",5.000 kr.,1.000 kr.,103 m²,3,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,N/A,"Dejlig lys lejlighed udlejes.
Beliggende på Tinghøjgade i Saltum
Lejligheden er på 1. sal og indeholder 2 værelser, 1 soveværelse, køkken alrum, stort badeværelse og entre. Depot rum og fælles have.",https://www.boligportal.dk/lejligheder/saltum/103m2-3-vaer-id-5253012
"Søgade, 6000 Kolding  - 2. sal",6.490 kr.,950 kr.,77 m²,3,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"til Koldinghus/Slotssøen.
Pæn 3 vær. lejlighed med nyt badeværelse og egen vaskemaskine/tørretumbler.
Der er installeret fibernet i ejendommen.",https://www.boligportal.dk/lejligheder/kolding/77m2-3-vaer-id-4044950
"Helgolandsgade, 9000 Aalborg, Aalborg  - 1. sal",7.495 kr.,800 kr.,95 m²,3,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,N/A,Delevenlig 3-værelses lejlighed i attraktive Aalborg VestbyEr I på jagt efter en delevenlig og moderne lejlighed i det helt centrale Aalborg hvor I er tæt på alting såsom indkøbsmuligheder restauranter gågader transport grønne områder med mere så får I her et godt bud på jeres kommende hjem.Her får I:Lejligheden indeholder en lille entré hvor I kan smide jeres fodtøj og overtøj. Fra lejlighedens entré får du adgang til den store fordelingsgang hvorfra du har adgang til lejlighedens resterende rum. Lejlighedens store køkken-alrum er stort og moderne med opvaskemaskine og masser af skabsplads så det kommer I altså ikke til at mangle her. I det skønne alrum som ligger i forlængelse af køkkenet får I rigelig med plads til spisebordet og sofagruppen. Lejlighedens resterende 2 værelser er lyse og rummelige.,https://www.boligportal.dk/lejligheder/aalborg/95m2-3-vaer-id-3950921
"Bakkedalen, 5500 Middelfart, Strib",9.975 kr.,0 kr.,70 m²,2,-,Rækkehus,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,A,"Under opførelse. Et helt unikt bofællesskab bestående af 54 nybyggede, klimavenlige seniorboliger. Boligerne er i et plan og består af opholdsrum med køkken samt soveværelse, begge rum med 5 meter til loftet og masser af ovenlys. Derudover er der walk-in-closet/kontor og en skøn havestue ud til den vilde natur, Staurby Skov og med kort gåafstand til Lillebælt. Boligen har egen parkering, tre terrasser, akustiklofter, indbygningsspot, køkken med alt i hvidevarer og vaskemaskine og tørretumbler i badeværelset. Der er et mindre depotrum til hver bolig. Som beboer kan du blive en del af livet med fællesfaciliteter, gratis kaffe, aviser m.m., og du har alle de samme muligheder, som kursuscentrets øvrige gæster. Det betyder, at du på meget fordelagtige vilkår kan tilkøbe f.eks. mad og rengøring. El/vand/varme/internet/tv, der afregnes mellem lejer og forsyningsselskab.",https://www.boligportal.dk/r%C3%A6kkehuse/middelfart/70m2-2-vaer-id-5320915
"Hørkær, 2730 København, Herlev  - 5. sal",11.600 kr.,800 kr.,82 m²,2,5.,Lejlighed,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,A,"Kvalitetsbolig, som er helt perfekt for dig, der vil bo op ad storbyen, men samtidig ønsker naturoplevelser og et trygt nærmiljø.

Boligerne er indrettet i den tidløse nordiske stil, med masser af lys, store vinduespartier i opholdsrummet, smukke trægulve og med stort fokus på enkelthed.

Den Grønne Fatning indbyder til samvær i de særlige byhaver i første sals højde, som forbindes af broer mellem de fire plinte. Haverne rækker ned mod gadeplanet, og grønne planter forbinder gården og haverne.

Husdyr er tilladt.

 

OBS: Plantegningerne er vejledende og der tages forbehold for eventuelle uoverensstemmelser.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/82m2-2-vaer-id-5352685
"Digevej, 7400 Herning, Tjørring",9.372 kr.,0 kr.,115 m²,4,-,Rækkehus,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,A,"Rækkehus med egen grund og have, samt carport m/redskabsrum. 

Beliggenheden er god - tæt på grønt/rekreativt som Løvbakkerne og Holing sø, Tjørring Skole og institutionen ""Stjernen"", NordVest-hallen, samt sygehuset i Gødstrup.

Indretning: Entre/bryggers med grovkøkken og vaskeplads, badeværelse, soveværelse og 2 værelser. Stue og køkken i ét, hvorfra der er udgang til terrasse.",https://www.boligportal.dk/r%C3%A6kkehuse/herning/115m2-4-vaer-id-5190168
"Skelbækgade, 1717 København, København V  - Stuen",13.000 kr.,800 kr.,66 m²,1,Stuen,Lejlighed,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,N/A,"Lejlighed på Skelbækgade lige overfor Kødbyen.

Lejligheden består af køkken med opvasker i åben forbindelse med stuen, badeværelse med plads til vaskesøjle og soveværelse.
Lejligheden er beliggende i stueetagen, men det er en høj stueetage, så du er ikke generet af forbipasserende.
Til lejligheden hører et stort depotrum, cykelparkering i aflåst kælder, mulighed for leje af P-plads i kælder, samt adgang til lækkert gårdområde med legeplads for de mindste.

Fra lejligheden er der 100 meter til Dybbølsbro station, 400 meter til Metro, 300 meter til Fisketorvet og 100 meter til Netto.

En skøn lejlighed i velfungerende ejendom med 42 lejligheder der administreres af ejeren selv.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/66m2-1-vaer-id-4202174
"Bredgade, 5560 Aarup",6.950 kr.,1.650 kr.,102 m²,3,-,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ja,A,"Dejlig lejlighed i fin gammel ejendom med de originale palævinduer bevaret. Her var tidligere præstebolig og kontor. Og før det igen, havde advokaten bolig og kontor her.
Lejligheden indeholder: Egen indgang fra hovedgade, stor entre med adgang til bad/toilet. Tilslutningsmulighed for vaskemaskine/tumbler. Mellemgang med adgang til køkken og stue. stort spisekøkken med flot Aubo køkken. Stue med trægulv og ovenlys. Stort pulterkammer/værelse midt i lejlighed. 2 soveværelser mod havesiden.
Egen trappenedgang til kælder og Garage/haveanlæg. Pulterkammer i kælder.
Skal ses. Bliver ledig 01.07.23. Mulighed for garageplads.",https://www.boligportal.dk/lejligheder/aarup/102m2-3-vaer-id-3347854
