Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Seebladsgade, 5000 Odense, Odense C  - 1. sal",6.945 kr.,600 kr.,64 m²,2,1.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"Lejemålet er beliggende på Seebladsgade og består af 2 værelser samt køkken og bad. Lejemålet er 64 m2 og er klar til overtagelse snarest. Månedlig husleje er 6945 kr. og forudbetalt husleje og depositum beløber sig til i alt 20835 kr. 

Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/lejligheder/odense/64m2-2-vaer-id-5337838
"Stockholmsgade, 8200 Aarhus, Aarhus N  - Stuen",10.225 kr.,400 kr.,80 m²,3,Stuen,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"Bemærk, billederne er fra en prøvebolig af samme type.

Nordbjerg er holdt i en moderne, nordisk byggestil i materialer, der kan holde til det danske klima og kun bliver smukkere med tiden. Hver blok har sin egen sammensætning af forskellige teglblandinger med udgangspunkt i en smuk gylden nuance, der skaber sammenhæng i byggeriet, mens stålpladetagene får bjergkædeformationen til at fremstå tydeligere.

Projektet byder på 172 boliger fordelt på 3 etaper og har 1-4 værelses lejligheder. Lejlighederne har alle gulvvarme i alle rum, fuld hvidevarepakke i køkken og på badeværelse samt adgang til fransk altan og altan/terrasse. Derudover findes der depotrum til alle lejligheder, i kælder eller i lejligheden, der er mulighed for at leje parkeringsplads i kælderen og der er til ejendommen legeplads, multibane til boldspil samt gårdhave med borde og bænke.

Mulighed for gratis parkering frem til 31-12-2023, derefter skal denne tillejes.",https://www.boligportal.dk/lejligheder/aarhus/80m2-3-vaer-id-5363849
"Bakketoppen, 5250 Odense, Odense SV",11.250 kr.,0 kr.,109 m²,4,-,Rækkehus,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,A,"Rummeligt rækkehus på Bakketoppen i Bellinge udlejes. Huset er opført i 2010.

Huset indeholder entre/bryggers med vaskemaskine og tørretumbler, meget stort køkken/alrum med alt i hårde hvidevarer herunder opvaskemaskine samt udgang til stor terrasse, stor stue med udgang til stor terrasse, 3 værelser med indbyggede skabe og stort badeværelse.

Lejligheden overtages nymalet. Alle hårde hvidevarer er helt nye og der er helt nye trægulve i hele huset.

Huset er meget rummeligt og der er ingen spild-kvadratmeter.

Huset er beliggende i roligt villakvarter og har udgang til dejlig privat og lukket have med stor terrasse til begge sider af huset.

Til huset hører også redskabsskur og carport. 

Det er ikke tilladt at holde husdyr.

Alt forbrug afregnes direkte til forsyningsselskaberne.",https://www.boligportal.dk/r%C3%A6kkehuse/odense/109m2-4-vaer-id-5353509
"Albertsvej, 9800 Hjørring",9.150 kr.,500 kr.,91 m²,4,-,Rækkehus,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,A,"Velkommen til Ejnarparken! 

Hjørring får nu en ny bydel bestående af ikke mindre end 46 veldisponerede ét-plans rækkehuse.

Etape I (Nord) bestående af 23 rækkehuse står indflytningsklar pr. 1. maj og 1. september 2024.

Etape II (Syd) bestående af 23 rækkehuse står indflytningsklar pr. 1. januar og 1. april 2025.

Alle rækkehusene er lavenergi og udelukkende opført i kvalitetsmaterialer! Til hver bolig hører to store flisebelagte P-pladser, egen carport med integreret skur samt en stor privat flisebelagt terrasse med tilhørende have. 

Boligerne er med indlagt fjernvarme og meget billige i opvarmning. Der er individuelt styret gulvvarme i hvert rum. Der er integrerede hvidevarer i hver bolig. Du vil med de store vinduespartier og 14 spots pr. bolig opleve et fantastisk lyst hjem!

Ejnarparken har med sine kun 800 meter til Bagterpskolen og tæt på alle øvrige fornødenheder virkelig en enestående placering i naturskønne omgivelser.",https://www.boligportal.dk/r%C3%A6kkehuse/hj%C3%B8rring/91m2-4-vaer-id-5369872
"Borgvold, 7100 Vejle  - 3. sal",11.390 kr.,1.000 kr.,160 m²,5,3.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,N/A,"Dejlig stor 5 værelses herskabslejlighed med trægulve. Centralt beliggende, tæt ved gågade, bryggen, indkøb, fjorden og banegården og station.
Lejligheden indeholder lang entre med store praktiske skabe, stort lyst badeværelse, stor bruseniche med glaslåger. Pænt skabsarrangement og vaskemaskine. Virkeligt stort soveværelse med kæmpe skabsvæg og udgang til balkon, som vender lige ud mod Vejle å og fjorden. 2 pæne ekstra værelser med skabe. Pænt velholdt køkken med kølefryseskab, ovn, opvaskemaskine. Der er plads til  bord og siddeplads i køkkenet. Forenden af den store lejlighed er de 2 sammenhængende lyse stuer. Fra stuen er der også udgang til balkonen. Mulighed for Parkering, samt overdækket parkeringsgarage. Adgang til pænt ordentligt fællesvaskeri, aflåst cykel kælder og depotrum.",https://www.boligportal.dk/lejligheder/vejle/160m2-5-vaer-id-5234986
"Kirkebjerg Parkvej, 2605 København, Brøndby  - 3. sal",10.915 kr.,995 kr.,74 m²,2,3.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,N/A,"156 lejeboliger fordelt på 2-, 3- eller 4-værelses lejligheder. 

Den nyligt opførte rødstensejendom præsenterer sig flot i nabolaget med store vinduespartier, grå detaljer og glasafskærmede altaner, der har en behagelig afstand imellem sig. Alle lejligheder fremstår med regulære værelser, lyse stuer, pæne køkkener og rummelige badeværelser, og når først gårdhavemiljøet er færdiganlagt, får I endnu flere udendørsarealer til rådighed. 

I bosætter jer i et nyetableret kvarter, hvorfra I får korte afstande til alle hverdagens fornødenheder - og det gælder alt fra skolefaciliteter, dagtilbud og indkøbsmuligheder, som tæller både Rema1000, SuperBrugsen, Lidl og Netto. Glostrup Station er ligeledes inden for nær rækkevidde, og her kan I komme til Indre By med S-toget på cirka 20 minutter. Det er derfor ganske nemt at pendle til og fra Indre By, hvilket gør denne adresse ekstra attraktiv. I kommer ligeledes hurtigt til Høje Taastrup, hvorfra regionaltogene fører jer videre rundt på Sjælland. Derudover tager det under fem minutter i bil at komme på motorvejsnettet

Der er 94 parkeringspladser i parkeringskælderen + 62 parkeringspladser i terræn. En parkeringsplads kan lejes for 300 dkk pr. måned i terræn og 350 dkk i parkeringskælderen. Der opsættes tilmed 2 el-lade standere, således at der kan oplades 4 elbiler ad gangen. 

Alle hårde hvidevarer der forefindes i prøveboligen medfølger i alle lejlighederne.

Der er Stofa fibernet og boligerne opvarmes med fjernvarme.

Lejlighederne kan reserveres ved at deltage på åbent hus. Vi holder åbent hus ca. én gang om ugen indtil alt er udlejet. 

Ønsker du at deltage i det åbne hus, så kan du sende en besked via annoncen og modtage en invitation til det næstkommende åbne hus. 

Indflytningsprisen skal betales umiddelbart efter modtagelsen af lejekontrakten. 

Det vil ikke være muligt at besigtige andre boliger end prøveboligen inden indflytning og det er under ingen omstændigheder tilladt at opholde sig på byggepladsen uden en invitation til åbent hus. 

Billeder, plantegning og tekst er vejledende. 

Hvis du er registreret i RKI kan vi desværre ikke tilbyde dig lejligheden. Dette kontrolleres ved udarbejdelse af lejekontrakt.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/74m2-2-vaer-id-5349330
"Gl. Århusvej, 8800 Viborg",8.200 kr.,0 kr.,150 m²,6,-,Hus,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,C,"Nu har du/i muligheden for at leje denne flotte nyrenoveret villa på 150m2 i et plan.

Fin lukket og isoleret garage på 50m2 med grav og el-port.

Der er gulvvarme i alle rum undtagen i værelserne og i stuen er der også aircon, som kan varme og køle.

Alle vinduer og døre er 3 lags lavenergi.

Stor sydvendt have med massere af sol om sommeren.

Varmekilden er gas, dog er prisen helt nede i et normal leje, som inden krigen.

Vi vil selvfølgelig godt sikre os at du/i forbliver en glad lejer, så hvis gas-prisen stiger igen, så vil der blive installeret en varmepumpe, for at holde en lav varmeregning.

Dette kommer også til at stå i lejekontrakten.",https://www.boligportal.dk/huse/viborg/150m2-6-vaer-id-5231664
"Mirabellegrenen, 5500 Middelfart",9.500 kr.,0 kr.,119 m²,5,-,Lejlighed,Nej,Ja,Ja,Nej,Ja,Nej,Ja,Ja,N/A,"Stort 5 værelses rækkehus i roligt kvarter i Skrillinge/Middelfart. 

Rækkehuset indeholder entre med teknikskab, stort køkken/alrum med opvasker, fryse-/køleskab, komfur og emhætte. 
Fra rækkehusets køkken/alrum er der terrassedør ud til mindre terrasse og terrassedør ud til have med fliseterrasse, græs og hæk. 

Derudover indeholder rækkehuset 4 gode værelser med indbygningsskabe, stort badeværelse med plads til egen vaskesøjle, samt godt skur med el. 

Det er tilladt mod husdurskontrakt at holde indekat eller hund i rækkehuset. 

Parkering finder du foran rækkehuset ved de fælles parkeringspladser - her er det gratis at holde. 

Skriv en besked eller ring på tlf. for mere info eller for en fremvisning.",https://www.boligportal.dk/lejligheder/middelfart/119m2-5-vaer-id-2076970
"Abildgårdsvej, 8983 Gjerlev J, Gjerlev",5.908 kr.,750 kr.,70 m²,2,-,Rækkehus,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Abildgårdsvej og består af 2 værelser samt køkken og bad. Lejemålet er 70 m2 og er klar til overtagelse snarest. Månedlig husleje er 5908 kr. og indskud beløber sig til 15000 kr. 

Send en besked, hvis lejemålet har fanget din interesse.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/r%C3%A6kkehuse/gjerlev-j/70m2-2-vaer-id-4967289
"Holmparken, 7400 Herning  - 3. sal",7.200 kr.,750 kr.,109 m²,4,3.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"Velkommen til denne skønne 4-værelses lejlighed, der ligger i det attraktive Holmparken-område i Herning. Her får du den ideelle kombination af moderne faciliteter, plads til hele familien og skønne fællesarealer. Denne lejlighed vil hurtigt føles som dit nye hjem!

**Beskrivelse af lejligheden:
To gode børneværelser med indbyggede skabe - perfekte til børnene eller som hjemmekontor.
En stor entre byder dig velkommen og giver rigelig plads til opbevaring.
Køkkenet er veludstyret og inviterer til hyggelige madlavningsstunder.
Soveværelset har også indbyggede skabe og direkte adgang til et stort badeværelse med plads til vaskesøjle, så hverdagens logistik bliver en leg.
Stuen er lys og rummelig med adgang til hele to lukkede altaner, hvor du kan nyde udsigten og frisk luft.
Gæstetoilet giver ekstra bekvemmelighed til både familie og venner.

**Fælles faciliteter:
Fællesvaskeri i kælderen sparer dig tid og besvær.
Eget kælderrum giver mulighed for opbevaring af dine ejendele.
Gratis parkering er altid tilgængeligt, så du ikke skal bekymre dig om bilen.
Der er mulighed for at leje en garage, hvis du ønsker ekstra komfort og beskyttelse til din bil.
Aflåst opgang giver ekstra sikkerhed og tryghed for alle beboere.
Det er tilladt at holde indekat, så dit kæledyr også kan føle sig hjemme.

**Områdets faciliteter:
Lejligheden er omgivet af grønne områder, og du vil have adgang til en legeplads, boldbane og grillpladser. Perfekt til hyggelige stunder med familien og sjove aktiviteter med naboerne.

**Beliggenhed:
Holmparken-området er ideelt for familier, da det tilbyder skoler, daginstitutioner, indkøbsmuligheder og gode transportforbindelser inden for kort afstand. Samtidig er der også rig mulighed for skønne naturoplevelser i området.

Kontakt os allerede i dag for at aftale en fremvisning! Vi glæder os til at byde jer velkommen til jeres nye hjem!

Billeder og plantegning er fra en lignende lejlighed og er derfor kun vejledende.",https://www.boligportal.dk/lejligheder/herning/109m2-4-vaer-id-5280858
