Adress,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Arsenalet, 4100 Ringsted",13.495 kr.,N/A,100 m²,4,-,Rækkehus,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,N/A,"Nyere rækkehuse til leje i Ringsted: På det gamle kaserneområde “Arsenalet” i Ringsted har du nu mulighed for at blive den nye lejer af et 1-plans rækkehus.
Rækkehuset er beliggende i et af Ringsteds nyere boligområde på det tidligere militære øvelsesterræn tæt på de gamle kasernebygninger. Området er over de senere år forvandlet til et attraktivt sted at bo, hvor der er korte afstande til alle byens faciliteter.
Lejeboligen er et 4-værelses rækkehuse på 100 m2, med en rigtig god planløsning uden spildplads.
Boligen er arkitekttegnet og opført i en moderne og funktionel stil med loft til kip og med egen terrasse, lille have, skur og parkering lige ved døren. Der er tale om en velindrettet bolig med 3 gode soverum og stort køkken alrum/stue med afskærmning mellem køkken og stue. Hele boligen har loft til kip, som giver en fantastisk følelse af luft og rummelighed, og loftet er udført i akustikplader, således der er en behagelig lyddæmpning.
Boligens entré byder velkommen med store flotte 60×60 cm. klinker samt en garderobeløsning til overtøj og sko. Badeværelset, med samme klinker som i entré, er udført med stort badeværelsesmøbel, væghængt toilet og lys i spejlet. Herudover er der vaskesøjle pænt afskærmet med en gavl. Køkkenet er moderne og funktionelt, naturligvis med integrerede hårde hvidevarer – opvaskemaskine, ovn, induktionsplade, kølefrys og emhætte. Gulve i værelser og stue er i en varm træfarve, som står flot til de hvide vægge og det høje loft. Der hører en mindre have med terrasse til hver bolig, samt et praktisk skur.
Forbrug af el, vand og varme afregnes direkte med forsyningsselskaberne.
*Billederne er fra prøvebolig",https://www.boligportal.dk/r%C3%A6kkehuse/ringsted/100m2-4-vaer-id-5172139
"Reberbansgade, 9000 Aalborg, Aalborg  - 2. sal",4.795 kr.,350 kr.,44 m²,1,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Velkommen indenfor i denne fine 1-værelses lejlighed beliggende midt i Aalborgs madmekka, Reberbansgade. Lejligheden er perfekt til den enlige studerende, som gerne vil bo så centralt som overhovedet muligt.

Lejlighedens 44 kvadratmeter fordeler sig over en lille entré, et fint køkken-alrum/stue, en hyggelig hems samt et fint badeværelse lyse klinker. Hemsen kan med fordel indrettes som soveværelse. Der er vaskemaskine i køkkenet.

Kontakt os endelig, hvis du ønsker en fremvisning!",https://www.boligportal.dk/lejligheder/aalborg/44m2-1-vaer-id-5277223
"Bakkevej, 6880 Tarm",5.500 kr.,0 kr.,113 m²,4,-,Hus,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Fin stuelejlighed med garage centralt beliggende i Lønborg by. 
hyggelig terrasse og have. 
indrettet med entre/bryggers med plads til vaskemaskine og tørretumbler, badeværelse, køkken med plads til spisebord, stue samt 3 soveværelser.
opvarmes med varmepumpe og brændeovn.",https://www.boligportal.dk/huse/tarm/113m2-4-vaer-id-4880535
"N.J. Fjords Alle, 1957 København, Frederiksberg C  - 2. sal",13.000 kr.,700 kr.,100 m²,3,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,C,"Lejligheden har med sine 100 kvadratmeter massere mulighed for indretning. 

Samt udsigt til hyggeligt gårdhave og ligger ud til en stillevej.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/100m2-3-vaer-id-5368610
"Celloen, 5500 Middelfart",8.400 kr.,0 kr.,84 m²,3,-,Rækkehus,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,N/A,"Boligerne, der ligger i naturvenlige omgivelser i Strib, er på i alt 84 m2 og indeholder bl.a. 3 værelser. Boligerne er fuldmuret, energivenlige og opført i ét plan, hvor rummelighed og anvendelighed har været i fokus for alle aldre. Materialevalget er hele vejen igennem af høj kvalitet - herunder kan bl.a. nævnes hvidt inventar fra Svane Køkkenet. 

De lavenergivenlige vinduer fra Velfac med 3-lags glas sikrer sammen med genvækst-anlægget et rart og behageligt indeklima. 

Fra boligens lyse entre er der adgang til et rummeligt badeværelse med vaskemaskine samt 1 stort værelse med faste skabe. For enden af entréen åbner rummet sig op i stue, alrum og køkken ud i ét, hvorfra der er adgang til stort soveværelse med faste skabe.

Køkkenet indeholder alt i hårde hvidevarer, herunder: køle-/fryseskab, opvaskemaskine, emhætte, ovn og kogeplade (induktion). Fra køkkenet er der direkte adgang til terrasse og fra stuen og soveværelse er der også her 
adgang til en god terrasse. Naboskabet opdeles naturligt af det til boligen tilhørende depotrum. 

Alle boliger har direkte adgang til lækre udendørs naturarealer, og for børnefamilien er der en legeplads i kort gåafstand. Skole, indkøb og aktivitetscenter ligger ligeledes tæt på området.

Hus- og kæledyr er desværre ikke tilladt. 

Boligerne på 84 m2 er klar til indflytning fra 15.06.2023.

Udlejer sørger for direkte tilslutning til forsyninger vedr. el, vand og varme. Boligen opvarmes ved fjernvarme. 

Der er udtag til ladestander for EL-biler i alle boliger.",https://www.boligportal.dk/r%C3%A6kkehuse/middelfart/84m2-3-vaer-id-5356089
"Dannebrogsgade, 9000 Aalborg, Aalborg  - Stuen",4.350 kr.,650 kr.,62 m²,2,Stuen,Lejlighed,Nej,Ja,Nej,Nej,Ja,Nej,Nej,Nej,D,"Dejlig 2 værelses i stueplan, lille entre, porttelefon, stor stue, stort soveværelse med afhøvlede gulve, køkken med mange skabe, ny bordplade med induktions kogeapperat, ny ovn, meget lille men velfungerende bad med fliser til loft.

incl trappevask
nem udgang til dejligt fælles areal

Internet forbindelse stofa

Husdyr ikke tilladt.",https://www.boligportal.dk/lejligheder/aalborg/62m2-2-vaer-id-5117104
"Vesterbro, 9000 Aalborg, Aalborg  - 3. sal",6.495 kr.,700 kr.,91 m²,2,3.,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,N/A,Er I på jagt efter en skøn 3-værelses delelejlighed og drømmer I om en central beliggenhed i Aalborg hvor I får alt hvad byen har at tilbyde lige udenfor jeres hoveddør? Så får I her en lejlighed der matcher jeres krav.Lejligheden indeholder stort køkken-alrum med plads til spisekrog. Lyst badeværelse med lys i spejlet skabsplads under- og ved siden af vasken samt stor separat brusekabine og 2 gode store værelser hvilket gør at lejligheden er ideel til to venner der vil bo sammen centralt i Aalborg. Der er lydtætte vinduer i lejligheden så du vil ikke opleve støj fra gaden og der er elevator i ejendommen!!OBS. plantegning er fra et andet lejemål men er stort set identiske.,https://www.boligportal.dk/lejligheder/aalborg/91m2-2-vaer-id-4789935
"Onsholtvej, 8260 Aarhus, Viby J  - Stuen",7.955 kr.,N/A,76 m²,3,Stuen,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,A,"Ejendommen
Lejligheden befinder sig et byggeri fra 2008. Det er et dejligt og roligt område, hvor der er plads til folk i alle aldre. 
Her er dine husdyr også velkommen. 
 
Lejligheden
Lejligheden er godt fordelt og synes rummelig og indbydende. Du træder ind i entréen, hvor du efterfølgende vil komme ind i et stort og åben køkkenalrum i forbindelse med stuen. 
Til lejemålet tilhører en terrasse, der kan tilgås direkte fra alrummet. Lejligheden rummer ligeledes et stort badeværelse, samt to store værelser med indbyggede skabe. Der er installeret et køle-/fryseskab, komfur og emhætte. Der er ligeledes gjort klar til du kan indsætte en opvaskemaskine. 
 
Området
Du vil bosætte dig tæt på grønne arealer, tæt på offentligt transport og kun få minutters kørsel til motorvejen. 
Lejligheden ligger ligeledes tæt på institutioner, erhvervsakademiet og indkøb. Til boliger hører gratis parkering med. 
 
Andre vilkår
OBS! Billeder fra et sammenligneligt lejemål. 
Der kan lejes et stort depotrum i kælderen, for kun 100 kr. i måneden. 
Forbrug betales direkte til forsyningsselskaberne.",https://www.boligportal.dk/lejligheder/aarhus/76m2-3-vaer-id-5159111
"Toldbodgade, 9000 Aalborg, Aalborg  - 1. sal",10.995 kr.,1.034 kr.,108 m²,3,1.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,N/A,"Hyggelig ny-renoveret 3-værelses lejlighed med stor sydvendt altan i Aalborg centrum.
Her er muligheden for at leje en skøn stor 3-værelses lejlighed med udsigt over Limfjorden.
Lejligheden er indrettet med store vinduespartier, der giver et godt lysindfald. Lejligheden er indrettet med nyt køkken med adgang til en stor sydvendt altan, og der er installeret følgende hårde hvidevarer i køkkenet:
Herudover indeholder lejligheden et komplet nyrenoveret badeværelse med lyse klinker. I badeværelset er der væghængt toilet, vaske-arrangement med spejl og skabe, og der er installeret følgende:
Endvidere er lejligheden indrettet med to stuer en suite med glasdøre imellem stuerne, hvilket giver et hyggeligt udtryk. Herudover indeholder lejligheden et soveværelse, som også har udgang til altanen, og i soveværelset er der opsat skydedørsgarderobe.
Til lejligheden er der tilhørende kælderrum, og der er elevator i ejendommen.
Der kan ikke gives tilladelse til husdyr i denne ejendom.",https://www.boligportal.dk/lejligheder/aalborg/108m2-3-vaer-id-5362488
"Nyvej, 4200 Slagelse  - 2. sal",8.650 kr.,1.350 kr.,120 m²,3,2.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,N/A,Flot 3v  i 2 plan,https://www.boligportal.dk/lejligheder/slagelse/120m2-3-vaer-id-2907342
