Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Kragelund Tværvej, 8600 Silkeborg, Kragelund",Silkeborg,Kragelund Tværvej,8600,56.196678,9.407995,7.032 kr.,N/A,89 m²,3,-,Rækkehus,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"34 rækkehuse opført i 1987 og 1996
2-rumsboliger i et plan er ældrevenlige
3- og 4-rumsboligerne i to planer.

Husene er opført i to rækker med stillevej og grønne rum imellem. Inderste række har haver ud til et stort grønt område og der hører store grønne områder til bebyggelsen. Der er legeplads i bebyggelsen og parkeringsplads med carporte lige uden for indgangen.
Beliggenhed
Bebyggelsen ligger i landsbyen Kragelund 12 km. nordvest for Silkeborg. I byen er der skole, indkøbsmuligheder, forsamlingshus og bogbussen fra Silkeborg Bibliotek holder i Kragelund. Fra bebyggelsen er der fem minutter på cykel til skov og to km. til det spændende kuperede naturreservat ved Bølling Sø indrettet med vandrestier og udkigsposter, hvor man kan følge det rige fugleliv.
Boligerne
Rækkehusene er med åbent køkken til stuen og udgang til terrasse og egen have. 2-rumsbolingerne i et plan er ældrevenlige med skydedøre til toilettet og uden dørtrin. Bebyggelsen har en lille legeplads. Boligerne har desuden køleskab og komfur.
Beboerne
Bebyggelsen har en blandet beboersammensætning med børnefamilier og ældre. Bebyggelsen har en aktiv bestyrelse, der sørger for kompost til haverne, udgiver et lille beboerblad og inddrager beboerne i hvordan bebyggelsens store grønne områder skal indrettes. På det årlige møde for alle afdelingens beboere beslutter beboerne alle forhold omkring afdelingens drift og husleje mv.
Indret dig som du vil
Du kan frit indrette dig som du vil og forbedrer du boligen kan du få op til 100.000 kr. i godtgørelse ved fraflytning. Vedligeholdelse
Bebyggelsen er velvedligeholdt og en ejendomsfunktionær kommer hver uge og vedligeholder de grønne områder og tager sig af mindre reparationer i boligerne, hjælper med at hælde vand på gasfyrene etc. Der er også tilknyttet en inspektør, der sørger for den løbende vedligeholdelse af bebyggelsen.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/r%C3%A6kkehuse/silkeborg/89m2-3-vaer-id-3552768
"Helgolandsgade, 9000 Aalborg, Aalborg  - 1. sal",Aalborg,Helgolandsgade,9000,57.051978,9.907302,6.109 kr.,850 kr.,73 m²,3,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,D,"Fin 3-værelses lejlighed beliggende på Helgolandsgade, 9000 Aalborg. 

Lejligheden er placeret i Aalborg Vestby med kort afstand til Lystbådehavnen, Aalborg Streetfood, stadion, diverse handlemuligheder samt offentlig transport. 

Lejligheden består af en stue, 2 værelser samt køkken og bad. 

Lejemålet overtages nymalet og med nybehandlede gulve.",https://www.boligportal.dk/lejligheder/aalborg/73m2-3-vaer-id-5348764
"Degnejorden, 4320 Lejre, Højby",Lejre,Degnejorden,4320,55.59893,11.973477,15.730 kr.,0 kr.,121 m²,4,-,Rækkehus,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,N/A,"Degnejorden – en moderne landsby med fællesskaber som omdrejningspunkt. Nyt byggeri skyder op af jorden i Lejre.

Landskabet imellem boligklyngerne på Degnejorden, er tænkt som et naturområde med varieret beplantning i form af forskellige træer og buske på en bund af enggræsser og urter. Igennem naturområdet etableres der trampestier og mindre opholds- og aktivitetsområder.

82 lejeboliger fordelt på 3 forskellige boligtyper i ét eller 2 plan. Udover lejeboligerne bliver der frasolgt 13 huse. 

I området bliver der bygget 1 forsamlingshus og 5 fælleshuse. Der etableres der 143 parkeringspladser til fri afbenyttelse inkl. handicappladser. Der opsættes tilmed 2 el-lade standere, således at der kan oplades 4 elbiler ad gangen.

Der er indflytning i 3 etaper og indflytningen for den enkelte bolig vil fremgå af den pågældende annonce. 

Der er ikke noget a conto beløb der skal betales via udlejer, da vand leveres af FORS og husene opvarmes med varmepumpe, hvor lejer selv skal tilmelde sig en el leverandør. 

Alle hårde hvidevarer medfølger. 

Boligerne kan reserveres ved at deltage på åbent hus. Vi holder åbent hus ca. én gang om ugen indtil alt er udlejet. Ønsker du at deltage i det åbne hus, så kan du sende en besked via annoncen og vil modtage en invitation til det næstkommende åbne hus.
Indflytningsprisen skal betales umiddelbart efter modtagelsen af lejekontrakten.

Det vil ikke være muligt at besigtige andre boliger end prøveboligen inden indflytning og det er under ingen omstændigheder tilladt at opholde sig på byggepladsen uden en invitation til åbent hus.

Billeder, plantegning og tekst er vejledende.

Hvis du er registreret i RKI kan vi desværre ikke tilbyde dig lejligheden. Dette kontrolleres ved udarbejdelse af lejekontrakt.",https://www.boligportal.dk/r%C3%A6kkehuse/lejre/121m2-4-vaer-id-5347030
"Ballegårdvænget, 7620 Lemvig, Heldum",Lemvig,Ballegårdvænget,7620,56.548485,8.277755,6.706 kr.,1.035 kr.,85 m²,3,-,Rækkehus,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Afdelingen består af 34 rækkehuse beliggende i udkanten af byen med udsigt over naturskønne områder.
Der er ca. 5 km. Til nærmeste skole, men mindre end 500 meter til bybusforbindelser og skolebussen.

Til hvert rækkehus hører der have og depotrum.
Der er 26 parkeringspladser i afdelingen og et godt fælleshus.

Der skal betales for el og varme udover huslejen.
Det er tilladt at holde 1 husdyr pr. Lejemål.",https://www.boligportal.dk/r%C3%A6kkehuse/lemvig/85m2-3-vaer-id-4890660
"Helmer Søgårds Alle, 2770 København, Kastrup  - 1. sal",København,Helmer Søgårds Alle,2770,55.633896,12.642429,12.500 kr.,500 kr.,67 m²,3,1.,Lejlighed,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,D,"Pæn lejlighed . Kom og se . Bagefter lave en aftale hvordan du vil bo , møbler med eller uden . Jeg giver først 1 år og efter et år forlænger hvis begge partner er glad at bo. 
Pris efter husleje : gas-200kr, el-500kr, Akonto : 500kr, internet nu : Yousee 100mb/10–230kr, i alt ca 13,500kr skal være omkostning hver måned eller mindre hvis det brug 2-3 personer. 
2-3 students or family are welcome.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/67m2-3-vaer-id-5371217
"Grønnegade, 9000 Aalborg, Aalborg  - 2. sal",Aalborg,Grønnegade,9000,57.042764,9.95159,7.695 kr.,900 kr.,115 m²,4,2.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,C,"Velkommen indenfor i denne delevenlige 4-værelses lejlighed beliggende i Grønnegade i Vejgaard. Grønnegade er beliggende i et dejligt område tæt på både Aalborg Universitet, Vejgaard Bytorv og Aalborg Centrum.

Lejligheden er stor og består af 3 store, regulære værelser samt et stort køkken-alrum. Derudover står køkkenet flot og rummeligt med opvaskemaskine. På badeværelset har du et vindue, der kan åbnes. 

Til ejendommen hører der en dejlig gårdhave, som ejendommens beboere med fordel kan benytte på de lune sommeraftener. 

Kontakt os endelig, hvis du ønsker en fremvisning!",https://www.boligportal.dk/lejligheder/aalborg/115m2-4-vaer-id-5376420
"Tornhøjvej, 9220 Aalborg, Aalborg Øst  - 2. sal",Aalborg,Tornhøjvej,9220,57.025407,10.001487,4.795 kr.,400 kr.,50 m²,1,2.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,A,"Dejlig lys og nyere 1 værelseslejlighed på Tornhøjvej ved det nye bytorv, tæt på butikker, cafe/restaurant, grønne områder og offentlig transport.

Lejligheden er lysindrettet i et enkelt og indbydende design med lyse egetræsgulve med gulvvarme, køkken fra JKE holdt i hvidt med grebsfrie fronter og alt i hårde hvidevarer inkl. vaskemaskine og tørretumbler.

Lejligheden indeholder køkken/alrum i åben forbindelse med værelse/stue, hvor der er udgang til en dejlig altan. Soveværelse med god skabsplads, og badeværelse med brus og vaskesøjle. 

Endvidere er nem adgang til P-pladser.
 
Ønsker du at se lejligheden, så send os dit telefonnummer og vi vil kontakte dig.
(billederne er fra en prøvebolig - billeder fra selve lejligheden er på vej)",https://www.boligportal.dk/lejligheder/aalborg/50m2-1-vaer-id-5234522
"Gudrunsvej, 8220 Aarhus, Brabrand  - 3. sal",Aarhus,Gudrunsvej,8220,56.157728,10.140585,6.995 kr.,450 kr.,59 m²,2,3.,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Ja,A,"Vi afholder Åbent hus i vores prøvebolig hver søndag fra kl. 11:45 - 12:15. Adressen er: Elna Munchs Gade 3, st. 1.


Ved Ringvejen ikke langt fra Aarhus C, er en helt ny urban, pulserende og attraktiv bydel ved at tage form, og i bygningerne har studie- og ungdomslivet de helt perfekte rammer.  
 
Bo til leje i en af bygningens 165 lejeboliger i de bedste materialer og kvaliteter, fordelt på 1-, 2- og 3-værelses lejligheder. Her er lækkert køkken og badeværelse, og plads til både sove-, hygge- og studiemiljø. I lejlighederne er der kælet for alle detaljer, så der kan stilles skarpt på studierne i helt nye og cool rammer.   

Alle lejeboligerne har udsigt til lyst, grønt gårdrum – og så er der altaner eller terrasser til næsten alle boliger. Bygningen er tegnet af Rambøll Arkitekter, er i fire etager og opført i sektioner af både lyse og mørke tegl, som giver bebyggelsen et eksklusivt og markant udtryk. Tre mørke og elegante taghældninger skaber depotrum til lejlighederne på toppen og giver huset sit helt eget look.  
 
GLÆD DIG til din nye, kommende studiebolig, midt i et innovativt og nyudviklet område med genial infrastruktur og masser af liv – tæt på storbyen
 
INDRETNING:
Denne lejlighed byder velkommen i en funktionel entré med plads til opbevaring af overtøj og sko. I forlængelse af entréen er 1 godt og regulert soveværelse. Køkkenet er åbent og integreret i opholdsområdet, der kommer med moderne materiale og tilstrækkelig opbevaringsplads. Badeværelset er funktionelt med separat bruseniche. Stuen er det centrale opholdsområde, indrettet med en behagelig sofa og underholdningsenheder. 
 
OBS! Billeder er fra lignende lejemål",https://www.boligportal.dk/lejligheder/aarhus/59m2-2-vaer-id-5366357
"Østerport, 5900 Rudkøbing",Rudkøbing,Østerport,5900,54.935268,10.717316,4.900 kr.,600 kr.,102 m²,4,-,Hus,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Byhus 102kvm i 2 etager, 4 værelser
Centralt i Rudkøbing",https://www.boligportal.dk/huse/rudk%C3%B8bing/102m2-4-vaer-id-5369590
"Lillemarksvej, 5750 Ringe, Brangstrup",Ringe,Lillemarksvej,5750,55.215931,10.501194,6.000 kr.,1.400 kr.,75 m²,3,-,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ja,C,"Lejlighed i selvstændig sidebygning, anneks på gård 3 km syd for Ringe, eget køkken, bad græsplæne og terrasse
Parkering lige ved døren, flot natur, mulighed for hest, hestehus og græsareal kan lejes også. Afstand til bus 800 m cykelsti til Ringe og Kværndrup. Husleje 7.400 pr måned er incl. aconto forbrug.",https://www.boligportal.dk/lejligheder/ringe/75m2-3-vaer-id-5180663
"Skovvejen, 8850 Bjerringbro  - Stuen",Bjerringbro,Skovvejen,8850,56.374637,9.653629,3.638 kr.,N/A,48 m²,1,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,N/A,"Lejemålet er beliggende på Skovvejen, er 48 m2 og er klar til overtagelse 01-10-2023. Månedlig husleje er 3638 kr. og indskud beløber sig til 5457 kr. 

Send en besked, hvis lejemålet har fanget din interesse.

Mandag: 9-13
Tirsdag: 9-13 & 15-16.30
Onsdag: 9-13
Torsdag: 9-13 & 15-16.30
Fredag: 9-13

For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/bjerringbro/48m2-1-vaer-id-4487721
"Skjoldgården, 7500 Holstebro  - 1. sal",Holstebro,Skjoldgården,7500,56.369632,8.591335,6.185 kr.,742 kr.,90 m²,4,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Skjoldgården ligger 3 km fra centrum i et dejligt grønt område med skoler og institutioner samt indkøbsmuligheder.
Der er 2 store nyindrettede legepladser og et meget velfungerende trivselshus for områdets beboere.

Der hører kælderrum til hver lejlighed og der er mulighed for leje af carport.
Afdelingen råder over selskabslokaler og 3 moderne fællesvaskerier med tørre- og rullerum.

Der skal betales for el og vand og varme udover huslejen.
Antennepakke opkræves sammen med huslejen men kan fravælges.

Det er tilladt at holde 2 husdyr pr. Lejemål.
Bemærk at afdelingen har tilføjelser til hundelovens forbudsordning. Listen kan rekvireres ved henvendelse til regionskontoret.

Energimærke: c.",https://www.boligportal.dk/lejligheder/holstebro/90m2-4-vaer-id-5145779
"Cikoriegade, 2640 København, Hedehusene  - 2. sal",København,Cikoriegade,2640,55.643368,12.208327,12.400 kr.,775 kr.,93 m²,4,2.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,A,"4-værelses lejlighed i nyopført ejendom (2022) med gode parkeringsmuligheder. 

I Hyldebakken bor du i den sydøstlige del af Søbakkehusene, i et byggeri med fokus på gedigne materialer, adgang til grønne fællesarealer og natur, og ikke mindst din komfort som beboer.

Etageejendommens arkitektur afspejler sin placering i det bakkede og varierede landskab. Her harmonerer de forskudte facader, farvevalg og materialer, i blandt andet træ og beton, med naturens egne nuancer. Grønne klatreplanter og trælameller på dele af bebyggelsen får byggeri og natur til at smelte sammen, og bringer spil og liv til bygningens facader. Hjertet i boligen er det rumlige køkken-alrum og opholdsstue, hvor egetræsgulve, neutrale farver og kvalitetsmaterialer, som i resten af boligen, giver et lyst og imødekommende udtryk.

Fra din bolig har du adgang til en privat altan eller terrasse. Gulvene her er beklædt med det rødbrune, varme og slidstærke Cumaru-træ. Bor du i en stuelejlighed, har du egen privat have med udgang fra altan eller terrasse i betonsten.

Det er tilladt at have ét husdyr - enten hund eller kat. 
Parkering er gratis. 

*Billederne er fra en prøvebolig",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/93m2-4-vaer-id-5371609
"Gyldenlakvej, 8930 Randers, Randers NØ  - 2. sal",Randers,Gyldenlakvej,8930,56.474645,10.033442,2.775 kr.,600 kr.,50 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Lejesagsnummer 1-121-28

I velbeliggende og rolig ejendom med gode p-forhold og grønne fællesarealer finder du denne 2-vær. lejlighed.

Boligen indeholder entré/gang og soveværelse - begge med skab, badeværelse med kar, samt stue og køkken.

Vaskeri: kr. 95,- mdl. 
Tv: youSee-grundpakke kr. 281,03 mdl.
Der er indgået aftale med Norlys Fiber om installation af fiber i ejendommen. Dette forventes klart i løbet af året.",https://www.boligportal.dk/lejligheder/randers/50m2-2-vaer-id-4825077
