Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Broloftet, 8240 Aarhus, Risskov  - 1. sal",Aarhus,Broloftet,8240,56.185596,10.214377,10.095 kr.,400 kr.,81 m²,3,1.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"Billederne er fra en lejlighed af samme type. 

KONTAKT OS FOR EN FREMVISNING!

Velkommen til Broloftet.

Her lejer du en delevenlig lejlighed som er oplagt til de 2 studerende eller den lille familie. Lejligheden har egen altan.

Broloftet er beliggende i det nye område, Risskov Brynet, der er tæt på alle Aarhus' mange muligheder og tilbud. I Risskov Brynet er man blot en 10 minutters cykeltur fra Aarhus C og universitetet. Lige uden for døren er der ligeledes et utal af muligheder med offentlig transport, der kører mange gange hver time. Ydermere byder vi husdyr velkommen med et smil.

Risskov Brynet har meget at byde på, og det inkluderer blandt andet et fitnesscenter, en café og to dagligvarebutikker i form af Meny og Netto - alt dette blot 50 meter fra ejendommen. Er man til en løbeturen i skoven eller et dyp i havet, har man god mulighed for dette, da begge dele ligger blot et stenkast fra Risskov Brynet.

Alle lejligheder er helt nye og de har derfor alt, hvad man har brug for. Der er altså både opvaskemaskine, vaskesøjle, gulvvarme og altan eller terrasse, så man slet ikke skal gå på kompromis. Værelserne er rummelige og har desuden indbyggede skabe. Lejlighederne har ligeledes depotrum i kælderen, hvor der også er aflåst cykelparkering og mulighed for leje af p-plads for blot 450 kr. pr. måned.

Som lejer i Risskov Brynet er indflytningsprisen billig, idet man kun skal betale tre måneders husleje i depositum og dermed ikke skal betale én krone i forudbetalt husleje.

OBS: Billederne er fra en anden lejlighed. 

Lyder det som noget for dig? Giv os besked her i indbakken hvis du ønsker et nærmere kig på boligerne.

//

Broloftet is located in a new area, Risskov Brynet, which is close to Aarhus. In Risskov Brynet you are just a 10-minute bike ride from Aarhus C and the university. There are good transport options in the area. 

Pets are also allowed here      
 
Risskov Brynet has a lot to offer – it has a fitness center, a café and two grocery stores: Meny and Netto - all this within 50 meters from the property. If you are looking for a run in the forest or a dip in the sea, you have a good opportunity for this. 
All apartments are new and have everything you need. There is a dishwasher, washing column, floor heating and balcony or terrace. In the rooms there are wardrobes. The apartments also have storage rooms in the basement, where there is locked bicycle parking and the possibility of renting a parking space for just DKK 475 per month.

As a tenant in Risskov Brynet, the move-in price is cheap, as you only have to pay three months' rent as a deposit.

NOTE: The pictures are from another apartment. 
Contact us today for a viewing! We look forward to hearing from you.",https://www.boligportal.dk/lejligheder/aarhus/81m2-3-vaer-id-5292158
"Amager Strandvej, 2300 København, København S  - 4. sal",København,Amager Strandvej,2300,55.659065,12.632925,34.950 kr.,1.900 kr.,175 m²,5,4.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Nej,N/A,"Vil du bo bynært og med stranden som din baghave, så er no130 det helt rigtige valg. De 76 arkitekttegnede lejligheder har en fantastisk udsigt over Øresund og Amager Strandpark. Den kystnære beliggenhed giver en usandsynlig smuk udsigt fra stort set alle lejligheder.

De eksklusive lejligheder er designet af Holscher Nordberg Arkitekter med en helt særlig detalje for øje: Der skal være en smuk udsigt fra næsten alle lejligheder – og altså ikke kun en god udsigt for dem på første række. Alle lejligheder har oven i købet egen altan, terrasse eller tagterrasse til de hyggelige sommeraftener.

Kvalitet i højsædet:

De eksklusive, arkitekttegnede boliger er etableret i en høj bygningsmæssig kvalitet med gennemtænkte detaljer – fra lækkert badeværelse til flot og funktionelt køkken.

Flot, åbent køkken, der indbyder til hygge:

Der er lagt vægt på gennemgående kvalitetsmaterialer. Køkkenet fremstår lyst, flot, åbent og elegant. Køkkenbordene har store, sorte granitoverflader. Om det er til de lange sommeraftener eller hyggelige vinterstunder, så er alle boliger udstyret med en smart Quooker, så du altid nemt kan få koldt, varmt eller kogende vand fra én hane.

Bemærk: Billederne er taget fra vores prøvelejlighed.

Lejevilkår:

Depositum: 3 måneders husleje

Forudbetalt leje husleje: 1 måneder + første måneds leje inkl. forbrug.

Lejeperiode: Ubegrænset leje

Min. lejeperiode: 12 måneder + 3 måneders opsigelsesperiode

Lejestigning: Lejestigning ifølge nettoprisindeks

Husdyr: 1 mindre husdyr tilladt mod udlejers tilladelse

Bemærk: Der må max. stå 2 lejere på lejekontrakten.

Lejlighederne må max. beboes af det antal voksne der er beboelsesrum til.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/175m2-5-vaer-id-4706883
"Korsgade, 5560 Aarup  - Stuen",Aarup,Korsgade,5560,55.380951,10.050526,4.200 kr.,800 kr.,65 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,E,Pæn 2 værelses lejlighed på ca. 65 m2 i stueplan lidt tilbagetrukket fra vejen. Der er åbent køkken i forbindelse med stue samt et mindre soveværelse. Er perfekt til den/dem der ønsker en bolig i stueplan og tæt på indkøbsmuligheder i centrum af Årup by.,https://www.boligportal.dk/lejligheder/aarup/65m2-2-vaer-id-5303142
"Gartnerbyen, 5200 Odense, Odense V  - 3. sal",Odense,Gartnerbyen,5200,55.395015,10.356699,7.500 kr.,743 kr.,65 m²,2,3.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,A,"Drømmer du om en nybygget lejelejlighed i Odense med fantastisk en beliggenhed? I Gartnerbyen ligger Bykvarteret med 85 moderne lejligheder. Her er der plads til både singler, unge, seniorer, par og børnefamilien, der gerne vil bo i pulserende omgivelser, men stadig have naturen lige udenfor døren.

Bo til leje i Odense i skandinavisk design med egen altan

Denne flotte 2 værelses lejlighed har flotte larkerede parketgulv i eg og de store vinduespartier skaber dejligt lysindfald. Alle lejlighederne er udstyret med køkken fra Svane med alle hårde hvidevarer. På badeværelset har du også både vaskemaskine og gulvvarme.

Du vil som beboer i Gartnerbyen blive en del af en bydel i Odense, der er i rivende udvikling. Her er alt, hvad du skal bruge inden for en radius af fem minutter. Du kan handle ind på butikstorvet, shoppe i de små butikker eller tage en frisk gå- eller løbetur i den smukke Tusindårsskoven.
Skal du ud af byen, har du nem adgang til både letbanen og motorvejen. Som lejer har du også mulighed for at leje en parkeringsplads i området.


Velkommen til Gartnerbyen, 5000 Odense



Beløbet for a conto forbrug er fastsat ud fra forrige lejers forbrug.

Der tages forbehold for fejl og evt. lejereguleringer.

Der vil blive indhentet oplysninger hos RKI, og er du registreret hos RKI, vil vi ikke kunne udleje boligen til dig. 

Vi gør opmærksom på at billederne er fra en lignende prøvebolig.",https://www.boligportal.dk/lejligheder/odense/65m2-2-vaer-id-5333497
"Vestergrave, 8900 Randers, Randers C  - 1. sal",Randers,Vestergrave,8900,56.457466,10.037797,5.495 kr.,800 kr.,98 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Ny og totalmoderniseret stor 3 vær. lejlighed i centrum i 2 etager. Lejligheden har stor entre med mulighed for en del opbevaring, stort køkkenalrum, en stue og et soveværelse. Nyt Stort badeværelse med vaskemaskine og tørretumbler. Nyt stort køkkenalrum med ny opvaskemaskine. Lejligheden ligger i gammel bindingsværksbygning og har synlige loftbjælker i hele lejligheden. Husdyr er og rygning er ikke tilladt. Det er muligt at tilkøbe sig en p-plads. En charmerende lejlighed tæt på alt og alligevel i en stille gade. Ring for besigtigelse i kontortiden 9-14.",https://www.boligportal.dk/lejligheder/randers/98m2-3-vaer-id-1600764
"Ågade, 9000 Aalborg, Aalborg  - 3. sal",Aalborg,Ågade,9000,57.042856,9.921264,7.413 kr.,300 kr.,79 m²,3,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"De store lyse rum er indbydende. Der er god plads i værelserne og en hyggelig karnap i stuen. Her får i en super hyggelig lejlighed, hvor den originale charme lever i bedste velgående.Udenfor lejligheden finder du indkøbsmuligheder, butikker, restauranter og transportmuligheder lige rundt om hjørnet.",https://www.boligportal.dk/lejligheder/aalborg/79m2-3-vaer-id-5379353
"Jens Baggesens Vej, 8200 Aarhus, Aarhus N  - 1. sal",Aarhus,Jens Baggesens Vej,8200,56.169588,10.191392,9.600 kr.,800 kr.,76 m²,3,1.,Lejlighed,Nej,Ja,Nej,Ja,Nej,Ja,Ja,Ja,N/A,"Drømmer du om at bo tæt på Aarhus Universitet og have alle bekvemmeligheder lige uden for døren? Så bør du kigge nærmere på vores nyopførte ejendom – Labyrinthen, som består af lækre 1-værelses og 3-værelses studieboliger. 

Lejlighedens to værelser og køkken-alrum danner de perfekte rammer til parret eller to studerende, som ønsker at dele lejlighed.
Hjertet i lejligheden er alrummet/stuen som ligger i åben forbindelse med det lækre køkken. Køkkenet er funktionelt og stilfuldt indrettet med alt i moderne hvidevare og smart opbevaringsplads. Alrummet giver plads til stort spisebord eller evt. fælles stue. De to soveværelser er rummelige og indretningsvenlige. 
Grib chancen for at blive en del af det livlige universitetsområde og kontakt os i dag for at arrangere en fremvisning. Vi ser frem til at byde dig velkommen til dit nye hjem!

Beliggende i det populære universitetsområde tilbyder lejlighederne en ideel kombination af komfort, praktisk beliggenhed og moderne design. Med sin nærhed til Universitetet er det den perfekte boligløsning for studerende, der ønsker at være tæt på akademiske institutioner og alt det pulserende studieliv.
Området er blomstret op som universitetsparkens lillebror og serverer med sine mange boliger, butikker, fitnesscenter og grønne frirum et attraktivt alternativ til Aarhus midtby. Der er kort afstand til indkøbs- og fitnesscenter samt gode busforbindelser til både City og det øvrige Aarhus. Herudover er der kun få minutters gang til Letbanen, som hurtigt bringer dig enten ind- eller ud af Smilets by.

Bebor sammensætningen er studerende, unge mennesker og par. Meget velfungerende boligforening med ansat vicevært og gode fællesfaciliteter, herunder fælles vaskeri, depotrum til alle lejligheder, samt cykel kælder. Ligeledes bliver der mulighed for leje af privat P-plads i aflåst kælder. Der må ikke holdes husdyr i ejendommen.",https://www.boligportal.dk/lejligheder/aarhus/76m2-3-vaer-id-5377475
"Skovpibervej, 4700 Næstved  - 1. sal",Næstved,Skovpibervej,4700,55.226717,11.793042,10.800 kr.,1.300 kr.,76 m²,3,1.,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,A,"Med denne treværelses lejlighed, får du soveværelse, gæsteværelse, badeværelse og et moderne køkken med direkte forbindelse til stuen. På badeværelset er der gjort plads til en vaskesøjle, hvis du ønsker det, ligesom der også er gjort plads til en opvaskemaskine i køkkenet. 

 Med en treværelses lejlighed kan du se frem til, at du fra dit soveværelse og stue kan gå direkte ud i din egen private have eller altan. 

 Vælger du en sydvendt bolig, vil du på solrige dage have rig mulighed for at nyde både formiddags- og eftermiddagssol. Omvendt hvis du vælger en nordvendt bolig, kan du på solrige dage nyde aftensolen, mens du spiser aftensmad, og se natten falde på. Udover det skønne udendørs areal får du også et mindre forareal med udgang til de grønne fællesarealer i atriumhaven, som du kan gøre hyggeligt med et par krukker eller lignende.",https://www.boligportal.dk/lejligheder/n%C3%A6stved/76m2-3-vaer-id-5372306
"Gøteborg Allé, 8200 Aarhus, Aarhus N  - Stuen",Aarhus,Gøteborg Allé,8200,56.183622,10.194967,5.500 kr.,450 kr.,31 m²,1,Stuen,Lejlighed,Ja,Nej,Nej,Ja,Ja,Nej,Ja,Ja,N/A,"Velkommen til denne fantastiske 1-værelses lejlighed. Denne lejlighed er beliggende i det nye smukke byggeri UNITY. 

Nu har du mulighed for at overtage denne skønne lejlighed. Som noget helt specielt får du højt til loftet og bunkbed som gør at lejligheden bliver delevenlig for to personer. 

Det skønne leverum med perfekt størrelse køkken, fin spiseplads og et dejligt badeværelse. 

Derudover har du direkte adgang til egen terrasse, hvor du kan nyde en lun sommeraften. 

Du vil endvidere sætte stor pris på alle de fantastiske fællesfaciliteter som er med til at gøre hverdagen nem og spændende.  

OBS: Billederne er ikke fra denne bolig, men plantegningen er retvisende. 

EN NY MÅDE AT LEVE PÅ I SMILETS BY

I de kommende 1-, 2- og 3-værelses lejelejligheder nær Aarhus centrum, der varierer i størrelser 
fra 29 m2 helt op til 94 m2, er der kræset for detaljerne. Alle lejligheder har et tidløst køkken med 
opvaskemaskine og stålbordplade, stort badeværelse med gulvvarme, privat altan eller terrasse - 
og meget mere.
De elegante lejelejligheder i høj kvalitet er fuldt møblerede i samarbejde med det britiske design 
studio, Tom Dixon og klar til indflytning i august, 2023.

 Som lejer hos UNITY Aarhus har du direkte adgang til en bred vifte af attraktive faciliteter, lige 
udenfor din dør:

• Fitness med yogarum
• Udendørs træningsfaciliteter samt løbe-og multiboldbane 
• 7 store tagterrasser, hvoraf to har udendørs bruser og sauna
• Café og loungeområder
• Fælles køkkener og vaskefaciliteter
• Co-working og mini-biograf
• Smukt gårdrum med bænke og borde, udendørs grill

Kontakt os allerede nu for en fremvisning. 

OBS: Billeder er visualiseringer af UNITY og ikke af den specifikke bolig. 

Vi afholder åbent hus hver: 
Torsdag 16:00 - 17:00

//

A NEW WAY OF LIVING IN THE CITY OF SMILES 

In the upcoming 1-, 2- and 3-bedroom rental apartments near Aarhus city center, which vary in sizes from 29 m2 all the way up to 94 m2, attention has been paid to the details. All apartments have a timeless kitchen with dishwasher and steel worktop, large bathroom with underfloor heating, private balcony or terrace - and much more.

The elegant, high-quality rental apartments are fully furnished in collaboration with British design studio, Tom Dixon and ready for occupancy in August, 2023.

As a tenant at UNITY Aarhus, you have direct access to a wide range of attractive facilities, right outside your door: 
• Fitness with yoga room 
• Outdoor training facilities as well as running and multiball court 
• 7 large roof terraces, two of which have outdoor shower and sauna 
• Café and lounge areas 
• Shared kitchens and laundry facilities 
• Co-working and mini-cinema

NB: Images are visualizations of UNITY and not of the specific residence. 

We hold an open house every: 
Thursday 16:00-17:00 pm",https://www.boligportal.dk/lejligheder/aarhus/31m2-1-vaer-id-5370084
"Skjeberg Allé, 2630 København, Taastrup",København,Skjeberg Allé,2630,55.642426,12.267597,12.950 kr.,N/A,98 m²,3,-,Rækkehus,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"Boligen er veldisponeret indrettet til at danne rammen om familielivet. Lejligheden har 3 værelser, et lyst grebsfrit køkken samt en dejlig stue/alrum.

Store vinduespartier trækker dagslyset ind i rummene og giver en behagelig atmosfære. Opvarmningen sker ved fjernvarme og med gulvvarme overalt. Husene er bygget efter BR2018 og er derfor velisolerede, så du som beboer kan se frem til et ganske lavt varmeforbrug til glæde for både økonomi og klima.

Til hver bolig hører et praktisk skur ved indgangspartiet.

Husdyr er tilladt.

OBS: Plantegninger er vejledende og der tages forbehold for eventuelle uoverenstemmelser.",https://www.boligportal.dk/r%C3%A6kkehuse/k%C3%B8benhavn/98m2-3-vaer-id-5369070
