Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Under Hylden, 7500 Holstebro, Halgårde",Holstebro,Under Hylden,7500,56.339578,8.64479,12.750 kr.,0 kr.,140 m²,4,-,Hus,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,N/A,"Huset er på 140 m² + 42 m² carport har en super fin beliggenhed i nordlige del af det ”nye Halgård”. Beliggende på en 819 kvm grund i et skønt nybyggerområde i den nordlige del af Halgård. Afstanden til Holstebro centrum er ca 3 km og indkøbsmuligheder er indenfor få minutters gang. Området er tilknyttet Halgård skole hvor afstanden er ca 1 km med cykelsti hele vejen. K2 Living Concept House, et et funkishus designet med udhæng i en optimeret serie på 2 forskellige plantegninger. Husene opføres med fokus på lysindfald og har en maksimal udnyttelse af de 140 m². Hele huset er opført med en loftshøjde på 2,55 meter, så alle rum opleves rummelige og indbydende. Når du træder ind i entreen, bliver du mødt af en rummelig og lys atmosfære. Huset har et lækkert køkkenalrum, et indbydende hjerterum, hvor de store vinduespartier fra gulv til loft bidrager til lysindfaldet. Et 120x120 oplukkeligt tagvindue med klimakontrol tillader lyset at strømme ned i køkkenet hvor inventaret monteres med tidløse hvide fronter, en varm laminatbordplade og lækre hvidevarer. Det hvide inventar går igen i husets badeværelser samt bryggers. Der er indgang til bryggers fra både entreen og igennem depotet i carporten. Loftet er beklædt med Troldtekt Akustik 60x120, som giver en yderst behagelig akustik i boligen. Gulvene i badeværelserne og entre/bryggers er med smukke klinker i en varm grå tone, Biophilic Greige 60x60. I værelser, køkkenalrum og stue lægges et lækkert laminatgulv med akustikdæmpende underlag. Facaden på husene opføres i 2 forskellige facadesten fra Strøjer Tegl, Sputnik B517 med hvid/hvid fuge og Mocca Nova B422 med antrazitfarvet fuge. Begge spændende sten i varme farver, der står godt til de øvrige vedligeholdelsesfrie materialer som træ/alu vinduer, døre, inddækninger og sålbænke, alle i farven Brown Sable 2650. Der er reces i murværket, for at opbløde facaderne og skabe spændende detaljer imellem vinduerne. Carporten er integreret og giver god plads til to biler. Ligeledes skaber den overdækning og dermed tør indgang til husets bryggers igennem depotet. Huset er helt ideelt opdelt med en funktionel børne - og forældreafd. Her er to dejlige børneværelser, to gode badeværelser, hvoraf et af disse har direkte adgang fra et skønt soveværelse. Ring allerede nu til Nybolig og aftale om du ønsker at købe eller leje. Lejeprisen udgør kr. 12.750 pr. mdr + forbrug. Lejer tilmelder sig selv værkerne",https://www.boligportal.dk/huse/holstebro/140m2-4-vaer-id-5364196
"Ravnsvadparken, 7430 Ikast",Ikast,Ravnsvadparken,7430,56.126727,9.194851,8.900 kr.,0 kr.,90 m²,3,-,Rækkehus,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"Vi tilbyder 2 måneders gratis husleje ved indflytning senest d. 15. september 2023. 

Ravnsvadparken ligger i den vestlige del af Ikast, men har postnummer i Herning Kommune 7400.

I Ravnsvadparken finder du 43 moderne og familievenlige lejeboliger. Byggeriet består af rækkehuse med tre og fire værelser på 90-110 m2 alle bygget i ét plan og indrettet til børnefamilier. Det er moderne og lyse hjem med store vinduespartier, ovenlysvinduer og højt til loftet. Bygget til lejere, som lever livet.

Byggeriet er DGNB Guld certificeret.

HJÆLP TIL INDSKUD:
Vi har en samarbejdspartner, der kan hjælpe med finansieringen.

STORE VINDUESPARTIER:
Når du træder ind i rækkehusene, møder du som det første entréen med indbygget skab. I forlængelse af entréen kommer et stort, lyst køkken-alrum med højt til loftet og et smukt lysindfald fra de store vinduespartier, som strækker sig fra gulv til loft. Alle rækkehuse pryder sig med et hvidt og stilrent HTH-køkken, hvor hele hårde hvidevarepakken er klimaoptimeret.

I rækkehusene er der enten tre eller fire værelser med indbyggede skabe. Alle rækkehusene har store badeværelser med ovenlysvinduer, og alt inventar er fra HTH i lyse farver.

Alle rækkehuse har klimavenlig vaskemaskine og tørretumbler. De fireværelses har bryggers med hvidevarepakke og god plads til opbevaring.

LAD BØRNENE LEGE FRIT:
Der er egen carport med plads til en bil og tilhørende redskabsrum samt udearealer med græs og belægningssten, så der er plads til en ekstra parkeringsplads eller en skøn terrasse, hvis man ønsker det.

Fællesområdet er til både børn og voksne. Der kommer en bålplads omringet af frugttræer og bærbuske. Samtidig kommer der en stor legeplads med kolbøttestativ, balancestolper, gynger, vippe og borde-bænkesæt.

Der bliver også lavet en boldbane med to fodboldmål og to borde-bænkesæt, så der er plads til fri leg, store drømme på boldbanen og sjove aktiviteter.

I området er der flere gode stisystemer og søer, som er ideelt, hvis du kan lide at bruge naturen på forskellig vis.

PARKERING:
Alle boliger har egen carport og mulighed for en ekstra parkeringsplads, hvor det er muligt at tilkoble en el-ladestander. Du finder seks handicapparkeringspladser og 10 fælles parkeringspladser i området.

HUSDYR:
Katte: Lejere kan ansøge om tilladelse til at holde én indekat på adressen. Udekatte er ikke tilladt.
Hund: Lejere kan ansøge om tilladelse til at holde hund.
Andre dyr: Kontakt os.

BÆREDYGTIGHED:
DGNB-guld er en bæredygtig certificering af bygninger. Ordningen vægter miljø, økonomi og sociale forhold ligeværdigt.",https://www.boligportal.dk/r%C3%A6kkehuse/ikast/90m2-3-vaer-id-5372379
"Midtergade, 9370 Hals",Hals,Midtergade,9370,56.997003,10.307235,4.000 kr.,1.100 kr.,72 m²,2,-,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,A,"Dejlig lys 2 værelses lejlighed, som indeholder: nyere lyst køkken i åben forbindelse stue, stort soveværelse samt pænt lyst badeværelse. Lejligheden er nyistandsat i 2008, har lyse ask parketgulve, loft til kip samt synlige hanebånd. Der er adgang til fælles gårdhave, ligesom der er gode parkeringsmuligheder tæt på ejendommen. Der er under 100 meter til såvel dagligvare indkøbsmuligheder som til bus.

Mindre husdyr kan tillades, efter aftale.

Kontakt os på tlf.",https://www.boligportal.dk/lejligheder/hals/72m2-2-vaer-id-4334274
"C.F. Møllers Allé, 2300 København, København S  - 2. sal",København,C.F. Møllers Allé,2300,55.635246,12.578788,13.666 kr.,700 kr.,70 m²,3,2.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"Emmahus består af 154 splinternye lejeboliger på 2-5 værelser beliggende i den sydlige del af Bellakvarter i København. Bygningen er udformet som en klassisk københavnerkarré med fire fløje omkring et gårdrum og opført i en ikonisk rød murstensfarve.

Lyse og moderne boliger

Emmahus er tegnet af Praksis Arkitekter, der har skabt et varieret udbud af boliger fra hyggelige 2-værelses til rummelige 5-værelses lejligheder, så der både er plads til singler, par og børnefamilier. Alle boliger er opført med store vinduespartier og er indrettet, så de primære opholdsrum har det bedste dagslys. Materialerne er lyse og køkkenet er hvidt og moderne fra Invita. Stort set alle boliger har altaner eller terrasser i gården eller på taget.

Grønne områder og aktiviteter

Det store gårdrum i Emmahus bliver indrettet med et opholds- og legeområde samt træer, buske og planter. Du bliver nabo til den grønne park Sydhaven og i forlængelse af den Bellakvarters aktivitetstag med træningsfaciliteter, basketballbane, legeplads og meget mere. Rundt om hjørnet finder du desuden Byparken, hvor der er mulighed for at gå en tur eller benytte den offentlige fodboldbane og beachvolleybane, og så er du tæt på Amager Fælled.

Tæt på indkøb og centrum

Emmahus er placeret tæt på alt det, du har brug for. Der er gode parkeringsmuligheder i p-huset ved siden af og længere nede af gaden ligger nærmeste indkøbsmulighed. Har du brug for en større indkøbstur er Field’s på den anden side af Byparken, hvor du også finder biograf og restauranter. Metrostationen Bella Center ligger desuden 500 meter fra ejendommen, hvorfra det kun tager 10 minutter at komme til Kongens Nytorv.

Et bæredygtigt byområde

Bellakvarter er bæredygtighedscertificeret indenfor DGNB og har som det første byområde i Danmark fået en Guld-midtvejscertificering.

* Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende bolig, og at udsigt m.v. derfor kan variere.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/70m2-3-vaer-id-5377090
"Nørregade, 6100 Haderslev  - 1. sal",Haderslev,Nørregade,6100,55.24956,9.488159,6.300 kr.,1.350 kr.,135 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,N/A,"Stor lys og venlig 3-værelses i centrum af Haderslev.
Lejligheden indeholder entre, stue, stort badeværelse med installation til vaskemaskine, soveværelse med walk-in-closet, værelse, køkken med keramisk komfur, køle- fryseskab samt opvaskemaskine, viktualierum. Fra køkkenet er der udgang til en dejlig lille altan.
Der er trægulve i hele lejligheden.
Der hører en parkeringsplads med til lejligheden.",https://www.boligportal.dk/lejligheder/haderslev/135m2-3-vaer-id-2736442
"Rønnebygade, 2630 København, Taastrup  - 3. sal",København,Rønnebygade,2630,55.645676,12.276454,10.780 kr.,995 kr.,77 m²,3,3.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,N/A,"Lejemålet

Beskrivelse af lejemålet:

I Høje Taastrup møder du denne bolig, som befinder sig på en fortrinlig placering, hvorfra du nemt når byens faciliteter og alle hverdagens nødvendigheder. Du kan se frem til at overtage en lækker bolig, hvor der er tænkt på et væld af arkitektoniske detaljer deriblandt store vinduespartier, der lader solens stråler strømme ind såvel som veludnyttede kvadratmeter uden spildplads. 

Lejlighederne præsenterer sig utrolig flotte og indbydende takket være vinduespartierne fra gulv til loft, som lader dagslyset strømme ind. Boligens kvadratmeter er godt udnyttet uden spildplads. Du bliver blandt andet mødt af det åbne opholdsrum, som byder på et funktionelt køkken, der er udstyret med hvide skabe og skuffer, som sikrer optimale opbevaringsløsninger til gryder, pander og andre remedier. Endelig er det også værd at bemærke, at lejligheden udstyres med en altan i en rigtig fornuftig størrelse, så der både kan være plads til havemøblerne og grillen.


Uderum: Altan / terrasse i stuelejligheder.
Depotrum: Kælderrum
Hårde hvidevarer: Kølefryseskab, indbygningsovn, keramisk kogeplade, emhætte, opvaskemaskine, vaskemaskine og tørretumbler.

Ejendommen

Beskrivelse af ejendommen:

Som lejer af en de skønne lejligheder, kan du glæde dig over at bo en nydelig rødstensejendom, hvor der etableres gårdmiljø og en 250m² stor tagterrasse, som deles med naboerne. 

Antal lejemål: 151
Husdyr: 2 husdyr tilladt (ingen begrænsning på størrelse)
Elevator i ejendommen: Ja, i alle opgange
Varmekilde: Fjernvarme.
Opvarmningsform: Radiator, gulvvarme på badeværelset.
Internetudbyder: YouSee / Fiber
Parkeringsmulighed: 48 parkeringspladser i parkeringskælderen. Cykelparkering i kælder.
Leje pr. måned: 300 DKK
El-lade standere: 6 stk. i kælder (Clever)

Fællesarealer og faciliteter:

Grønt gårdmiljø samt 250m² stor tagterrasse, som deles med naboerne. 

Beskrivelse af området:

Du bosætter dig i et dejligt område i en rivende udvikling med korte afstande til flere naturrige omgivelser. På samme tid er du også ganske tæt på bymidten, der byder på et bredt udvalg af spisesteder og butikker, ligesom du også nemt kan komme til City2, som du har udsyn til fra ejendommen. Har du behov for offentlig transport er der ikke langt til Høje Taastrup Station med regionaltog, busforbindelser og S-tog efter 850 meter, ligesom du også får fine tilkørselsforhold til motorvejsnettet, hvis du har bil. 

OBS! Billeder, plantegning og tekst er vejledende og kan afvige fra boligens faktiske forhold.

Hvis du er registreret i RKI kan vi desværre ikke tilbyde dig lejligheden. Dette kontrolleres ved udarbejdelse af lejekontrakt.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/77m2-3-vaer-id-5371541
"Gødvadgårdsvej, 8600 Silkeborg  - 1. sal",Silkeborg,Gødvadgårdsvej,8600,56.199415,9.596438,8.095 kr.,1.000 kr.,89 m²,3,1.,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Velkommen til Nørreskov Bakke

FLYT IND MED LEJERABAT: Underskriv lejekontrakten på en lejlighed (gælder ikke rækkehuse) pr. 1.9 2023 og få 2 måneders gratis husleje (gælder ikke aconto-udgifter).

I denne 3 vær. lejlighed får du:


God planløsning med køkken-alrum i forbindelse med stue, lyse rum og store vinduer
Altan eller terasse
Hvidt HTH køkken med Grohe-amatur
Alt i hårde hvidevarer
Vinyl gulve med egetræslook
Gulvvarme i alle rum
Eget depotrum i lejligheden
Elevator i alle opgange
Dørtelefon
Adgang til parkering samt ladestandere

Der er mulighed for at ansøge om ét mindre husdyr pr. lejemål.



Udlejes ikke som deleboliger. 

Området:

Nørreskov Bakke ligger i Gødvad, en hyggelig forstad i det nordøstlige Silkeborg. Området er under stor udvikling og tiltrækker både børnefamilier, yngre par og seniorer.

Fra Nørreskov Bakke har du blot en gåtur til nærmeste indkøb, skole og børneinstitutioner – og ikke mindst sports- og idrætsfaciliteter.

Silkeborg Kommune har inden for de seneste år bygget ny skole, sportshal og idrætsfaciliteter, ligesom et nyt byrum er på tegnebrættet.

Silkeborg Centrum ligger blot fire kilometer væk, og få minutters kørsel bringer dig til motorvejen mellem Herning og Aarhus.

ÅBENT HUS:
 - Søndag den 20. august 2023, kl. 12:15-13:00

OBS: Venligst hold dig opdateret, da der godt kan forekomme ændringer.",https://www.boligportal.dk/lejligheder/silkeborg/89m2-3-vaer-id-5358481
"Tårnborgvej, 4220 Korsør  - 1. sal",Korsør,Tårnborgvej,4220,55.341275,11.141414,8.137 kr.,1.900 kr.,120 m²,5,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,D,"Meget lækker og lys lejlighed på Tårnborgvej udlejes. Helt perfekt til den store familie.

Udlejer står for indvendig vedligeholdelse, herunder bl.a. maling af lejemålet ved fraflytning. 

Lejligheden består af pænt nyere køkken, 2 pæne stuer, badeværelse samt 3 værelser. 

Hele lejligheden fremstår flot vedligeholdt stand med sæbebehandlede gulve.

Stor kælder med mulighed for opsætning af vaskesølje samt egen aflåst kælderrum.

Pæn velholdt fælles have som passes af udlejer.

Ejendommen har mærket energiklasse D og får fjernvarme i 2023.",https://www.boligportal.dk/lejligheder/kors%C3%B8r/120m2-5-vaer-id-3056115
"Louisevej, 4600 Køge  - Stuen",Køge,Louisevej,4600,55.461695,12.18286,22.000 kr.,1.800 kr.,199 m²,6,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,N/A,"Nyistandsat høj tilbagetrukket stuelejlighed i unik rødstensejendom med  central beliggenhed nær Køge centrum.
Herskabelig lejlighed med stuer en suite, 3 værelser, 2 badeværelser, køkkenalrum, gangareal med grovkøkken samt altan med udgang til haven.
Til lejemålet hører 1 parkeringsplads, god udhusplads, eget kælderrum samt vaske- og tørrerrum med plads til vaskesøjle.  Adgang til fælles have.",https://www.boligportal.dk/lejligheder/k%C3%B8ge/199m2-6-vaer-id-5212149
"Lerchesvej, 5700 Svendborg  - 1. sal",Svendborg,Lerchesvej,5700,55.063988,10.616242,8.860 kr.,500 kr.,95 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Dejlig 3 værelses lejlighed i 2 plan udlejes snarest. Der er entre med trappe på 2.sal., hvor der er 2 værelser og stor stue med køkken. Der er trægulve overalt i lejemålet og lejemålet er nymalet overalt. Der er plads til vaskemaskine og tørretumbler på  badeværelse.",https://www.boligportal.dk/lejligheder/svendborg/95m2-3-vaer-id-5333512
