Type,Name,Latitude,Longitude
Beaches,Hullehavn,55.131004835,15.153313075
Beaches,Lyngså Strand,57.25367057744361,10.54623119699248
Beaches,Strandby Strand,57.48044299587629,10.515798470103093
Beaches,Åsabadet,57.693024755,14.090891765
Beaches,Ballsjöns badplats,57.6713181125,12.5267805
Beaches,Långanässjöbaden,57.63703169,14.94986504
Beaches,Hallingelille Strand,55.49482455833333,11.818353791666667
Beaches,Halk Strand,55.18381110571429,9.657159957142856
Beaches,Badestrand Brodersby-Burg,54.52607356,9.6994917
Beaches,Asklanda,57.813227932352945,12.997809167647057
Beaches,Nabben,57.804936677777775,12.9837329
Beaches,Knähakenbadet - naturistbad,56.00563757,12.71888973
Beaches,Badestrand Dollerupholz,54.809339233333326,9.708488325
Beaches,Vang Pier,55.245172425,14.72950425
Beaches,Skelby,54.63289449310345,11.888033886206896
Beaches,Vandsportsområde,56.479123647826086,8.721494769565217
Beaches,Lursjöbadet,56.270989875,13.893354291666666
Beaches,Østerstrand,55.56513335625,9.769105946875
Beaches,Badeanstalten,54.943168475,9.848378225
Beaches,Ibæk Strand,55.69264994285714,9.610562357142856
Beaches,Bua strand,57.56902921818182,12.660305409090908
Beaches,Vemmingbund,54.89815208727273,9.702905056363635
Beaches,Ekegårdens strand,57.244948625,12.5555530875
Beaches,Vængesgård Strand,54.964198565957446,12.357108863829788
Beaches,Stoeredal,57.306881678313246,10.991735914457832
Beaches,Hårbølle Strand,54.880342209375,12.173091498046876
Beaches,Sjælsø strand ved Eskemose skov,55.85993594761905,12.443029771428572
Beaches,Stauning Strand,55.95211306666666,8.365354366666665
Beaches,Norgaardholz,54.78901229787233,9.797854382978723
Beaches,Badplats Fegen,57.11610421666666,13.043695016666666
Beaches,Bøtø strand,54.692534929032256,11.98173340860215
Beaches,Christiania Beach,55.67945386,12.60936856
Beaches,Bogense Marina Strand,55.56576720454546,10.075675243181818
Beaches,Revhaken,55.9081635875,14.302777670833333
Beaches,Mårdslycke Badplats,56.528146388888885,14.961989122222223
Beaches,Hejsager Strand,55.1933342,9.604508642857143
Beaches,Kelstrup Strand,55.191283474358976,9.583513082051281
Beaches,Nivå Strand,55.93687998536585,12.527048826829269
Beaches,Sdr. Alslev Strand,54.75550606923077,12.039566465384617
Beaches,Ulslev strand,54.73584913269231,12.02703505
Beaches,Badplats,57.14335926,14.29447378
Beaches,Drejby Strand - Kerneland,54.866841053191486,10.010303977659573
Beaches,Kyrksjöbadet,57.3434576,13.52007505
Beaches,Elsehoved Strand,55.105507496610166,10.772308286440676
Beaches,Vassviken,57.8010676125,13.00671125
Beaches,Klintholm Havn Strand,54.95107015576923,12.476125492307691
Beaches,Sparrsjön badplats,56.2455963,13.72539816
Beaches,Havnevigen,55.654501965,12.566054915
Beaches,Vätterstranden Väst,57.786844945454554,14.154651918181818
Beaches,FKK-Strand Goting,54.68834310697674,8.459255290697673
Beaches,Kvickbadet,56.1971483962963,12.554020088888889
Beaches,Høl,55.14758443333333,15.1049249
Beaches,Badestelle Holmer Siel,54.531707677777774,8.873012033333334
Beaches,Västerkvarnsbadet,57.30623133333333,14.534421266666666
Beaches,Åsø Strand,55.006088692307685,10.818794169230769
Beaches,Glumsø Badestrand,55.35230744285714,11.688309385714284
Beaches,Stengade Strand,54.95859615625,10.8503882
Beaches,Hvidovre strand,55.62713350147058,12.501843788235295
Beaches,Snøde Hesselbjerg Strand,55.069082707142854,10.9272414
Beaches,Dokken City Beach,55.46173231,8.44379541
Beaches,Østre Strand,56.48343237959184,8.612781714285713
Beaches,Hunde Strand,54.717879957142856,9.989118042857143
Beaches,Hundestrand,54.76298336111111,9.97146668333333
Beaches,Kramnitze Strand,54.70487331020408,11.254837083673468
Beaches,nudiststrand,54.67608516153847,11.31013776153846
Beaches,Östra Stranden,55.36515903714285,13.19441811
Beaches,Dalabadet,55.361983415789474,13.210141063157893
Beaches,Västersjöns badplats,57.76420638333333,14.0786748
Beaches,Køge Nordstrand,55.47647474545455,12.198472904545454
Beaches,Gåsehage Strand,56.147305712903226,10.678457467741936
Beaches,Helletofte Strand,55.02651612307692,10.834509938461538
Beaches,Grenaa Strand,56.37683225757576,10.916816729545454
Beaches,Hundebereich,54.764189244444445,9.970216966666666
Beaches,Hjärtasjöbadet,56.400368638461536,14.282707176923076
Beaches,Skälsnäs Badplats,56.970589113333325,14.741587213333332
Beaches,Hornbæk Hundestrand,56.0929459,12.464906164285715
Beaches,"Såne ""Bellevue""",55.89493548,11.118239653333331
Beaches,Hundige Hundestrand,55.592147825,12.3570081125
Beaches,sandstrand,57.65660173,12.19920281
Beaches,Sønder Aaby Strand,55.35053855370369,9.842726277777777
Beaches,Sandager Næs Strand,55.33475697608696,9.877289132608697
Beaches,Sønderby Strand,55.72901994,12.034635146666666
Beaches,Hemmet Havn,55.8763731,8.333550416666666
Beaches,Hjerpsted Strand,55.027397073333326,8.63707244
Beaches,Gribtørven,56.64712652222222,9.839698855555556
Beaches,Sandskredet,56.64684007142857,9.826124657142856
Beaches,Sildeborghage,56.643788253846154,9.814454376923077
Beaches,Teglgårdssøens badestrand,55.9248027,12.31421834
Beaches,Revkrogen Strand,55.34794243,11.10159754
