Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Nørretorv, 8700 Horsens  - Stuen",Horsens,Nørretorv,8700,55.868759,9.845833,5.585 kr.,700 kr.,56 m²,2,Stuen,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ja,B,"Boligen er indrettet med badeværelse med plads til vaskemaskine og tørretumbler, køkken med lille spiseplads, stue og soveværelse med indbyggede skabe. Der er adgang til lukket gårdrum med et lille grønt areal.
Depot rum i kælderen.",https://www.boligportal.dk/lejligheder/horsens/56m2-2-vaer-id-4613262
"Arresøvej, 8240 Aarhus, Risskov  - Stuen",Aarhus,Arresøvej,8240,56.204268,10.230495,7.950 kr.,650 kr.,68 m²,3,Stuen,Lejlighed,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,A,"På Arresøvej 31-33 i Risskov Engby nær Aarhus udlejer vi 167 lækre lejligheder fordelt på 2 separate bygninger. Lejlighederne varierer i størrelsesordenen 40-71 m2, og de 167 lejligheder er fordelt på 81 stk. 3-værelses lejligheder, 81 stk. 2-værelses lejligheder og 5 stk. 1-værelses lejligheder.

GRATIS HUSLEJE OG GAVEKORT TIL REMA 1000:
Der bliver eksklusivt givet 2 måneders gratis husleje samt et gavekort på 3000 kr. til Rema 1000 ved kontrakter der underskrives på lejlighed med overtagelse ""Snarest"".

INDE:
Alle lejligheder er opført med et lyst køkken/alrum med god plads til både at indrette sig med et lækkert køkken- og stueområde. I de 1-værelses boliger fungerer køkken/alrummet også som soveværelse, mens der i de 2- og 3-værelses lejligheder er mulighed for at indrette sig med et eller flere separate værelser. I alle typer lejemål er der rummelige og lyse badeværelser.

NB: Se billeder og plantegning for at få et indtryk af lejligheden. 

UDE:
Lejemålet har en dejlig terrasse. 

Ejendommen er opført som etagebyggeri bestående af henholdsvis 4 og 5 etager. På grunden er der etableret en dejlig og grøn gårdhave med god plads til hyggeligt samvær og grillarrangementer. Her er der blandet andet basketballbane og en balancebane, og der er plantet hække, buske og træer for at skabe det grønne miljø. 

HÅRDE HVIDEVARER:
Alle lejligheder indeholder køle- og fryseskab, opvaskemaskine, indbygningsovn, indbygningskogeplader med induktion, vaskemaskine og tørretumbler. 

HUSDYR:
Hund: Det er tilladt at holde hund i boligerne.*
Indekat: Det er tilladt at holde indekat i boligerne.*
Øvrige husdyr: Kontakt os.

*Der skal altid udarbejdes en husdyrserklæring til det pågældende husdyr. Kontakt os for mere info, hvis du ønsker at holde husdyr i din bolig.


PARKERING:
Til ejendommen hører der 75 parkeringspladser + 2 handicappladser i overdækket parkeringsareal. Hvis du ikke har bil kan du trygt parkere din cykel i stueplan, hvor der er 222 cykelparkeringspladser. Der er elevator til parkeringskælderen i alle opgange pånær nr. 33.",https://www.boligportal.dk/lejligheder/aarhus/68m2-3-vaer-id-5354423
"Jenny Kammersgaards Vej, 8700 Horsens  - 1. sal",Horsens,Jenny Kammersgaards Vej,8700,55.859003,9.86753,9.850 kr.,1.150 kr.,108 m²,4,1.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"Ønsker du at kombinere det pulserende byliv med nærhed til natur og et skønt maritimt miljø, så er Kanalhusene lige noget for dig.

HUS 2 er beliggende i Horsens Havn ved den nye kanal og med udsigt til Horsens Fjord og udbydes nu som eksklusive lejeboliger.

Horsens Havn skal i de kommende år udvikles og forvandles til en helt ny bydel med attraktive boliger, arbejdspladser, butikker, restauranter samt rekreative områder med plads til kultur- og fritidsaktiviteter for hele familien placeret i et unikt maritimt miljø. Herudover planlægges der opførelse af legepladser, et havnebad, samt muligheder for søsportsaktiviteter og meget mere, så alle aldersgrupper kan få glæde af den nye havn.

Køkken-alrum og stue er i direkte forbindelse med de store flotte altaner, hvor der tillige er depotrum. Med denne indretning er der både udsigt til Havnen, når du tilbereder mad, underholder gæster – eller bare slapper af i sofaen. Indretningen er yderst funktionel men samtidig er hensynet til udsigten og solens placering tænkt ind i lejlighedernes plantegning på fineste vis. Adgang til p-kælder direkte fra opgangen.

Kontakt os endelig for en fremvisning af projektet.",https://www.boligportal.dk/lejligheder/horsens/108m2-4-vaer-id-4737856
"Rolighedsvej, 1958 København, Frederiksberg C  - 6. sal",København,Rolighedsvej,1958,55.685178,12.539701,5.995 kr.,500 kr.,37 m²,1,6.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,C,"Du har nu muligheden for at leje denne skønne 1-værelseslejlighede i Frederiksberg C. 

Lejligheden ligger i et skønt område, med handle og transportmuligheder lige ved døren. 

Skriv på Boligportalen for en fremvisning.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/37m2-1-vaer-id-5377812
"Ellekratvej, 5200 Odense, Odense V",Odense,Ellekratvej,5200,55.40481,10.265918,8.800 kr.,0 kr.,116 m²,5,-,Rækkehus,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Dejligt rækkehus i 2 etager beliggende i rolige naturskønne omgivelser, ud til grønne områder.

Husets stueplan består af dejlig stue i åben forbindelse med køkken, værelse og bryggers/toilet.
På 1. sal består af soveværelse og 2 værelser samt stort badeværelse.

Redskabsrum med god plads til cykler etc.

Ellekratvej er en rolig gade uden meget trafik, og der er gode fortove, cykelstier og offentlig transportforbindelser til andre områder af Odense. Der er også flere grønne områder i nærheden af gaden, herunder Munkebjerg Skov og Ellekildehave Skov.

Billeder fra lignende lejemål.",https://www.boligportal.dk/r%C3%A6kkehuse/odense/116m2-5-vaer-id-5378041
"Engtoften, 8260 Aarhus, Viby J  - Stuen",Aarhus,Engtoften,8260,56.123405,10.167685,8.950 kr.,700 kr.,76 m²,3,Stuen,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,C,"Bemærk at billeder er fra et lignende lejemål

Der udbydes nu disse velbeliggende 3 værelses lejligheder i Viby J. Her er kort afstand til Aarhus C via Viby Station samt kort gåafstand til Aarhus Business College. Ejendommen er en spændende arkadeejendom fra 2004, hvor man har et overdækket gårdrum med adgang til alle lejligheder og tilhørende depotrum. 

Lejligheden ligger i stueplan, og har adgang til egen solorienteret have. Lejligheden byder på 2 fine værelser, rummeligt badeværelse samt stort stue med køkken og udgang til haven. 

Lejligheden er derfor oplagt som delelejlighed for 2 eller for parret, som ønsker lidt ekstra plads.

Husdyr er ikke tilladt.",https://www.boligportal.dk/lejligheder/aarhus/76m2-3-vaer-id-5361477
"Dortheavej, 2400 København, København NV  - 3. sal",København,Dortheavej,2400,55.707584,12.531084,6.200 kr.,600 kr.,41 m²,1,3.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,N/A,"Velkommen til Frederiksborggade/Dortheavej – kollegie på Nørrebro!

Kollegiet er beliggende på ydre Nørrebro, mellem Nørrebro og Bispebjerg station. Lejlighederne er fordelt på 4 etager og indeholder alle:

- Badeværelse

- Køkken med 2 kogeplader, emhætte og køleskab med en lille fryseboks

- Alle boliger udlejes umøbleret

I ejendommen findes et fællesvaskeri og en fælles tagterrasse.

Der gøres opmærksom på, at boligerne er studieboliger og det er dermed et krav at du er aktiv studerende eller optaget på et godkendt studie, være fyldt 18 år samt du skal have min. et års studie tilbage fra ønsket indflytningsdato for at kunne komme i betragtning til en bolig i ejendommen.


Husdyr er ikke tilladt.
Du kan ikke leje boligen, hvis du er registreret i RKI.


For at kunne komme i betragtning til en studiebolig skal du opfylde et af nedenstående krav:

Du er i gang med en SU-berettiget uddannelse.

Du er i lære, traniee eller har en elevplads.

Du kan dokumentere minimum 20 timers ugentlig skolegang i dagtimerne. Det gælder også uddannelser, der ikke er SU-berettigede (fx. produktionsskole og sprogskole).

Du er i gang med et praktikophold eller lignende, hvor dette er et krav for optagelse på en uddannelse. Praktikophold og andet kan dog kun godkendes som dokumentation for 1 år.

Du er ung og har et særligt behov (dokumenteres af fx. en sagsbehandler ved kommunen).

ÅBENT HUS:
 - Tirsdag den 15. august 2023, kl. 14:30-14:40

OBS: Venligst hold dig opdateret, da der godt kan forekomme ændringer.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/41m2-1-vaer-id-5225492
"Karlsbergvej, 8940 Randers, Randers SV",Randers,Karlsbergvej,8940,56.399586,10.069435,2.800 kr.,0 kr.,32 m²,1,-,Værelse,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,E,"Stort værelse udlejes i hus med fælles arealer, som er:
et fælles køkken, et badeværelse med sauna, et stort fællesrum med bla. bordtennis, et træningsrum i kælder, i løbet af sommeren kommer der en pool i haven 4x8 meter som også kan benyttes.  Bussen kører lige til døren, vand, varme, el, brænde, vask, stor tv-pakke, internet er med i huslejen",https://www.boligportal.dk/v%C3%A6relser/randers/32m2-1-vaer-id-5321738
"Fjordbrynet, 6000 Kolding  - 1. sal",Kolding,Fjordbrynet,6000,55.486475,9.498191,9.200 kr.,1.426 kr.,114 m²,4,1.,Lejlighed,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,A,"KONTAKT OS FOR AT BOOKE EN FREMVISNING ELLER MELD DIG TIL ÅBENT HUS HVER TORSDAG FRA 15-16.

Boliger i første række. To boligtårne med i alt 104 boliger har rejst sig ud mod Kolding Fjord hvor de står i smukt samspil med naturen. Fokus er på høj kvalitet, den skønne beliggenhed med fantastisk udsigt samt indretning, der passer til en bred målgruppe. 

Denne bolig på 114m2 består af en entré, badeværelse med vaskemaskine og tørretumbler, køkken/stue (med opvaskemaskine) med direkte adgang til en altan samt 3 værelser. 
Det har været et klart ønske at skabe et fællesskab for beboerne i Fjordbrynet. Derfor er der indrettet et helt fantastisk Orangeri med 2 store tagterrasser øverst og nederst i den flotte foyer bydes beboerne velkommen hjem.  

- Der er en parkeringsplads pr. lejemål og fri parkering til gæster.
- Du har mulighed for at tage din lille hund eller kat med (op til 15 kg) - skal godkendes af udlejer først. 
- Der er vicevært tilknyttet bygniggerne.
- Mulighed for fibernet. 
- Gulvvarme i badeværelset.
- Depotrum i sidebygningen. 

De spændende lejligheder har fokus på lys for de kommende livsnydere i Fjordbrynet. Der vil være udsigt til de grønne trækroner, Kolding by og Kolding Fjord. Lejlighederne opføres med stor variation i størrelserne med et spænd fra 77 til 157 m2 og med altaner, hvorfra udsigten virkelig kan nydes. Det har desuden været et ønske at gøre området til et inviterende og rekreativt område, som forbinder byen, skoven og fjorden, hvilket må siges at være lykkedes rigtig godt. Fjordbrynet vil med sin attraktive og naturskønne placering i Kolding kunne tiltrække og være en boligdrøm for de fleste.

**Billeder/plantegninger er vejledende og uden ansvar.",https://www.boligportal.dk/lejligheder/kolding/114m2-4-vaer-id-5289960
"Samsøvej, 6000 Kolding, Drejens",Kolding,Samsøvej,6000,55.50344,9.555151,8.900 kr.,N/A,92 m²,4,-,Rækkehus,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,A,"Dejlig og rummelig bolig med entré og bryggers i ét, hvor der er plads til vaskemaskine og tørretumbler. Fra entréen tilgår man boligens rummelige stue og det moderne køkkenalrum i ét, med rig mulighed for plads til både sofa og spisebord. På 1. salen tilgår man moderne badeværelse, det store soveværelse samt to værelser.

Bebyggelserne består af 87 energivenlige moderne rækkehuse/lejligheder i størrelsen 85 til 165m² – I et til tre plan, tegnet i en moderne og enkel streg. Rækkehusene er opdelt på hhv. Farøvej, Samsøvej & Langøvej.

Til hvert hus tilhører enten p-plads eller carport, samt cykelparkering og et lille skur. Arealet foran husene er flisebelagt, således at det er let tilgængeligt og har niveaufri adgang. Udvendigt er rækkehusene opført i en moderne stil, med enten røde, brune, grå eller gule nuancer. Indvendigt er husene ligeledes også opført i en moderne stil, med stort og moderne køkken og badeværelse.

Husene er beliggende på lukkede vænger, hvorfor der er begrænset med trafik, og børn kan derfor trygt slippes løs og finde legekammerater i området. Hunden kan ligeledes luftes på de grønne fællesarealer i området.

Åbne og lyse huse

Alle husene er indrettet lyse og venlige, med hvide glatte lofter og vægge. Store oplukkelige vinduer for ekstra godt lysindfald overalt. Fælles opholdsrum (køkken/alrum/stue) indrettes med store vinduespartier på flere sider for maksimalt lysindfald. Gulve af egeplank (laminat) i køkken/alrum, stue og værelser. Bryggers/entre og badeværelse og brus udføres med lækre klinkegulve i grå nuancer. Alle døre i glat hvid finish med rustfri stålgreb og uden dørtrin for optimal betjening. Vægge mod gulv afsluttes med hvide glatte fodpaneler.

Fine detaljer overalt

Boligens badeværelse er udført i moderne stil. Køkken, bad, bryggers og soveværelse monteres med moderne moduler i glat hvid afslutning. Vask i badeværelse af formstøbt materiale med kvalitetsarmaturer og stort spejl.

Kvalitetshvidevarer

Alle hvidevarer medfølger i anerkendt kvalitet herunder køl/frys, opvaskemaskine, kogeplade med induktionsteknologi, emhætte og indbygningsovn. Der medfølger ligeledes vaskemaskine og tørretumbler.

Sundt indeklima

Boligen er udført med ventilationsanlæg, der sikrer et sundt og godt indeklima.

Individuelle forbrugsmålere

Forbrug til varme, el og vand afregnes direkte mellem lejer og forsyningsselskaberne. Opvarmning via fjernvarme.

Illustrationer er modelfotos. Der tages forbehold for rettelser.",https://www.boligportal.dk/r%C3%A6kkehuse/kolding/92m2-4-vaer-id-5377465
