Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Søndergade, 9900 Frederikshavn  - Stuen",Frederikshavn,Søndergade,9900,57.43062,10.524593,2.600 kr.,500 kr.,33 m²,1,Stuen,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ja,C,Nyere renoveret med nyt loft og paket gulv i stue. Vaskemaskine i kælder,https://www.boligportal.dk/lejligheder/frederikshavn/33m2-1-vaer-id-4926598
"Nørrebrogade, 8900 Randers, Randers C  - 2. sal",Randers,Nørrebrogade,8900,56.467676,10.038563,4.490 kr.,400 kr.,61 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,D,"Lejligheden har en rummelig entre, en indretnings venlig stue og et køkken med mulighed for lille spiseplads.
Lejligheden er gennemgribende renoveret i 2018. Der er etableret nyt badeværelse med gulvvarme og rengørings venligt hænge toilet. Der er nyt køkken med fransk altan og køl/frys, komfur og emhætte. Vinduer m trelags termoruder, online aflæsning af varme, nyt varmeanlæg/radiatorer og nymalet.
(DESVÆRRE ER DET PT IKKE ET OPDATERET ENERGIMÆRKE)

Der er vaskerum i kælderen med vaskemaskine, kondens tørretumbler til kostpris (el/vand) og tørreplads. 
Cykelrum
Ugenert gårdhave",https://www.boligportal.dk/lejligheder/randers/61m2-2-vaer-id-5280005
"Richard Mortensens Vej, 2300 København, København S  - 9. sal",København,Richard Mortensens Vej,2300,55.617696,12.569823,13.300 kr.,1.000 kr.,87 m²,2,9.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,N/A,"Velkommen til boligen
Denne skønne 3-værelses lejlighed byder på hele 87 veludnyttede m2 med egen sydvendt altan og en god planløsning.
Boligen indeholder gode tidløse materialer, lækre hårde hvidevarer, vaskesøjle og gulvvarme på badeværelset. Det er den ideelle bolig for den store familie eller parret.
boligen indeholder også:
- Elevator
- Fælleslokale
- P-hus under ejendommen
- Børnevenligt gårdmiljø med sø
- Cykelkælder
Lige rundt om hjørnet finder du det store naturområde Kalvebod Fælled, indkøbsmuligheder indenfor kort afstand og offentlig transport.
Husdyr kan tillades med ansøgning.
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende bolig, og at udsigt m.v. derfor kan variere.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/87m2-2-vaer-id-5371492
"Gl Nyrupvej, 4400 Kalundborg",Kalundborg,Gl Nyrupvej,4400,55.703558,11.044557,2.990 kr.,0 kr.,16 m²,1,-,Værelse,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,D,"Værelse lejes ud til pendler 
Toilet, køkken og stue i stue etage , værelse og badeværelse på første sal. 
.",https://www.boligportal.dk/v%C3%A6relser/kalundborg/16m2-1-vaer-id-5361026
"Godsbanen, 9000 Aalborg, Aalborg  - 5. sal",Aalborg,Godsbanen,9000,57.040496,9.920471,8.250 kr.,350 kr.,74 m²,3,5.,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"Lejebolig i attraktivt og urbant bymiljø

Søger du en moderne lejlighed i Aalborg midtby og i gåafstand til det meste? Med en bolig på Godsbanearealet vil du få et hjem midt i Aalborgs pulserende byliv og byens utallige muligheder. Samtidig vil du også bo nær grønne og hyggelige oaser, hvor du kan trække dig tilbage.

Med en lejlighed i Godsbanen i Aalborg vil du bo i et nyt og attraktivt urbant bymiljø. I nærområdet finder du uddannelsesinstitutioner og gågademiljø, mens du også har skønne byparker som Åparken, Kildeparken, Østre Anlæg og Karolinelund lige i nærheden.

I nærområdet er kulturen også i højsædet. Oplev nogle af Danmarks største navne i Musikkens Hus, nyd en kop kaffe på en café eller gå på shopping i Aalborgs hyggelige gågademiljø.

Godsbanearealet er et stemningsfuldt campusmiljø med SOSU Nord og VUC Nordjyllan

d side om side samt HF og Aalborg City Gymnasium lige i nærheden.

Med et hjem i lejlighederne på Godsbanen får du gode forbindelser til resten af Nordjylland og landet med både Aalborg Busterminal og banegården lige om hjørnet.

Unikt for lejlighederne på Godsbanen er, at hver bolig har sit eget private uderum – enten i form af en skøn altan mod byrummet, hvor du kan mærke byens puls, eller en fransk altan og terrasse i stueetagen. Mellem Godsbanens bygninger finder du et skønt gårdrum, der er hævet én meter over byens gulv for at skabe lidt privatliv for beboerne i ejendommen. Gårdrummet er dejlig grønt med masser af træer og buske. Den grønne oase er indrettet med borde samt bænke, så du kan sætte dig ned og nyde en stille stund i solen. Belægningen er desuden designet med forskellige spil som f.eks. skak og kryds og bolle, så der er hjernegymnastik for både børn og voksne.

Godsbanen består af tre bygninger på henholdsvis fem og seks etager i tre forskellige farvenuancer, der både skaber en sammenhæng og giver variation i udtrykket. Godsbanen har desuden en moderne arkitektur med et urbant udtryk, som passer godt ind i det omkringliggende miljø.

Med et hjem i Godsbanen har du mulighed for at bo i en 2, 3 eller 4 værelses lejlighed. Lejlighederne har altså plads til dig, uanset om du skal bo alene, med en ven/partner eller skal bo der som børnefamilie. Diversiteten i ejendommenes beboere skaber masser af liv og dynamik.

Uanset hvilken størrelse lejlighed du vælger, vil boligens hjerte være det store køkken alrum og stue samlet i ét. Rummet har et fantastisk lysindfald fra begge sider. De attraktive lejeboliger i Aalborg midtby er indrettet i nordisk stil med hvidmalede betonvægge og flotte trægulve, hvor du nemt kan sætte dit eget personlige indretningsmæssige præg på boligen.

Alle lejligheder i Godsbanen er bygget i høj kvalitet med blandt andet HTH-køkken og fuld hårde hvidevare pakke fra Bosch Siemens, som medfølger lejemålet. Den fulde hårde hvidevare pakke i hjemmets hjerte, køkkenet, består af: Emhætte, køle-/fryseskab, opvaskemaskine, keramisk kogeplade og ovn. Vaskesøjlen med vaskemaskine og tørretumbler finder du i det rummelige badeværelse.

Under bygningerne finder du en cykelkælder, hvor du kan parkere din cykel, så den kan stå tørt, godt og sikkert. Samtidig finder du et depotrum i kælderen, hvis du mangler opbevaringsplads til f.eks. julepynt.


OBS. Billederne er af prøveboligen og ikke den specifikke bolig.",https://www.boligportal.dk/lejligheder/aalborg/74m2-3-vaer-id-5379304
"Islands Brygge, 2300 København, København S  - 5. sal",København,Islands Brygge,2300,55.669006,12.57992,28.995 kr.,1.500 kr.,154 m²,1,5.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,N/A,"Velkommen til boligen
Store lysindfald, polerede betongulve og urbane stuer.
Velkommen til en Copenhagen Loft XL-lejlighed i det ikoniske A-House ved Islands Brygge havnefront.
Her bor du i en stor 1-værelses lejebolig med entrékrog i gangen, hvor du kan hænge frakke og taske. Boligen har et grebsløst køkken i sort højglans med integrerede skabe, der bliver en del af køkken-alrummets vægdesign mellem søjler og skillevægge. På badeværelset har du gulvvarme, bruseniche, moderne væghængt toilet og ekstra bred håndvask til hverdagens plejeritualer, samt bryggers med vaskesøjle. Fra det åbne køkken-alrum har du adgang til alle boligens værelser, inddelt med industrielle metalindfattede ruder og murværk i ægte New Yorker-stil. Herfra har du også adgang til din egen altan med udsigt over Islands Brygges havnemiljø og Amager Fælleds grønne trætoppe.
De rå betonlofter, industripræg og bygningssøjler er klassiske kendetegn i New York-lofts – og det ses tydeligt i boligen. Planløsningen giver et åbent køkken-alrum, men med adskilte værelser, der giver god plads til hjemmekontoret, gæster eller familiens mindste. Udenfor hoveddøren står du midt i Islands Brygges cafékvarterer, naturområder og blå havnekanaler – foruden daginstitutioner og skole lige om hjørnet.
A-House på Islands Brygge
Et levende hus mellem havnefront og Fælled. Det industrielle A-House opstod som et anerkendt kunstnerkollektiv for upcoming musikere og designere – og rummer i dag 195 New Yorker-inspirerede lejligheder i hjertet af Islands Brygge.
Besøg dit in-house fitnesscenter, nyd en cafe latté på de hyggelige caféer og invitér gæster på italienske fristelser fra Scarpetta i stueetagen. Under huset er parkeringskælder med mulighed for leje af p-plads – også for el-biler. På taget finder du Nordens største tagterrasse, frit tilgængelig for beboerne, med loungemøbler og grønne plantekasser – og udsigt over Islands Brygge havnekanal og Amagers grønne naturområder.
Bølger, badestrande & bryggekvarter
Kom tæt på Islands Brygges blomstrende havnemiljø. Her finder du spændende caféer, gode indkøbsmuligheder og små distancer til det, der tæller. 300m fra din lejlighed ligger Havnevigens Badestrand for små og store vandhunde – og du er kun 5 min i bil fra dit morgenbad i Havnebadet Islands Brygge, klubbens kajakpolo eller Bryggens beachvolley.
Med Amager Fælled i baghaven er det nemt at finde løbeskoene frem. Du er også kun en kort cykeltur fra Fisketorvets shoppingcenter og Strøget - og altid tæt på de gode pendlerveje via cykelbroen over Københavns Kanal eller motorvej 02 mod Nordsjælland.
Kontakt os for en personlig fremvisning.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/154m2-1-vaer-id-5363977
"Vilhelm Ehlerts Alle, 8800 Viborg  - 3. sal",Viborg,Vilhelm Ehlerts Alle,8800,56.448098,9.391307,8.780 kr.,0 kr.,79 m²,4,3.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,A,"Fin 4 vær. toplejlighed, med godt opholdsrum, tæt på centrum
Stor fireværelses lejlighed med ideel indretning som familievenlig bolig. Lejligheden har stort køkken-alrum, soveværelse, to værelser, bad og altan.

Køkken-alrum og stue
Køkken-alrummet er på alle måder lejlighedens hjerterum. Her får du plads til at indrette dig med et lækkert køkken- og stueområde, som kan danne rammen om madlavning og hyggeligt samvær med familien.

Værelser
Boligens rummelige soveværelse har to faste garderobeskabe med plads til opbevaring. Lejemålets to andre værelser er oplagte børneværelser, da begge inkluderer et fast skab og plads til en enkeltmandsseng.

Badeværelse
Badeværelset er holdt i lyse og moderne kvalitetsmaterialer, og med den praktiske vaskesøjle kan vasketøjet klares nemt og bekvemt.

Uderum
Ønsker du at nyde solens stråler udenfor, kan det gøres på den skønne altan eller terrasse. Lejemålene i stueplan har terrasse, mens boligerne fra første sal og opefter har altan. Med udgang direkte fra stuen er uderummet en naturlig forlængelse af boligen, hvor du kan skabe din egen udendørsoase.

Den energivenlige bolig har gulvvarme i alle rum og ventilationsanlæg for et bedre indeklima.
Forbruget betales direkte til forsyningsselskaberne.

Elevator i hver opgang, gratis p-plads, cykelparkering og depotrum i kælderen.

Husdyr er tilladt efter aftale.

Billeder og illustrationer er vejledende.",https://www.boligportal.dk/lejligheder/viborg/79m2-4-vaer-id-5371482
"Gavnøvænget, 7000 Fredericia, Skærbæk",Fredericia,Gavnøvænget,7000,55.523803,9.644903,9.500 kr.,500 kr.,95 m²,3,-,Rækkehus,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,N/A,"Velkommen til Skærbæk Have, et nyudviklet boligområde, beliggende bynært til Skærbæk og ikke langt fra stationsbyen Fredericia. Skærbæk Have ligger naturskønt, ikke langt fra den blomstrende og smukke Hagenør Skov.
Skærbæk Have består udelukkende af kvalitetsrækkehuse, hvor der er tænkt over detaljerne. Gode energiløsninger, stikkontakt på terrasserne, gode haver og meget mere.
Det er muligt at flytte ind i husene fra 01.03.2023.
Hustyperne består af to typer, enten en bolig i et dobbelthus på 95 m2 med henholdsvis 2 og 3 soverum eller en bolig på 80 m2 med 2 soveværelser. Husene er indrettet med flotte Svanekøkkener og Svanebadeværelser. Alle husene har privat parkering, rummeligt skur på 5 m2, dejlig terrasse på husets haveside, samt en have og naturligvis adgang til de flotte naturskønne fællesområder.

Af hensyn til sikkerhed på byggepladsen, beder vi dig ikke gå ind uden forudgående aftale. Vi glæder os til at vise dig de spændende boliger og byde dig velkommen i dit nye hjem i Skærbæk Have.
Bemærk at depositum for rækkehusene kan betales enten som traditionelt depositum eller via eksternt firmas garantiordning. 

Såfremt du måtte have spørgsmål til lejeforhold, indretning eller ønske om en
uforpligtende fremvisning af boligerne i deres nuværende stadie, er du velkommen til at kontakte os for yderligere information.",https://www.boligportal.dk/r%C3%A6kkehuse/fredericia/95m2-3-vaer-id-5305009
"Skibhusvej, 5000 Odense, Odense C  - Stuen",Odense,Skibhusvej,5000,55.410115,10.394409,5.400 kr.,600 kr.,59 m²,2,Stuen,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på skibhusvej som er en af Odenses bedste handelsgader med supermarkeder,og specielbutikker.Der er adgang til have og der er vaskemaskine og tørretumbler til lejemålet som ikke deles.",https://www.boligportal.dk/lejligheder/odense/59m2-2-vaer-id-5378914
"Rosenhøj Allé, 8260 Aarhus, Viby J",Aarhus,Rosenhøj Allé,8260,56.113957,10.147856,9.615 kr.,1.264 kr.,106 m²,3,-,Rækkehus,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,A,"Blot 6 km. syd for Århus – og med ”eget” Letbanestop – ligger dette rækkehus, der er opført i 2016.
Rækkehuset ligger i smukke omgivelser i Nyt Rosenhøj. Det er opført i gedigne og karakterfulde materialer både ude og inde.
Til boligen er der både en lille privat have og en altan. Fra haven er der udgang til en fælles gårdhave med mulighed for ophold og småbørnsleg. Der er adgang til mange aktiviteter i området – multibane, svævebane, fodboldgolf m.v.
Der er ikke egen/fast parkeringsplads til boligen, men der er mulighed for gratis parkering i umiddelbar nærhed.
Rækkehuset overholder energirammen for bygningsklasse 2020, hvorfor det bl.a. er opført med ekstra isolering og 3-lags lavenergiruder. Der er mekanisk ventilation med varmegenvinding.
Lejer skal selv medbringe køl/fryse skab, der er vaskekælder i området. Der er forberedt til vaskemaskine på badeværelset.",https://www.boligportal.dk/r%C3%A6kkehuse/aarhus/106m2-3-vaer-id-5339926
