Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Dalbergsgade, 8800 Viborg  - 1. sal",Viborg,Dalbergsgade,8800,56.449095,9.399569,4.490 kr.,600 kr.,58 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Central beliggenhed i Viborg midtby, tæt på banegård, gågade, Midtbyens Gymnasium, indkøbsmuligheder m.v.

	​

	Rigtig fin og renoveret lejlighed, som indeholder entré, stue, køkken m/ hårde hvidevarer (inkl. opvaskemaskine), soveværelse med adgang til badeværelse samt dejlig altan. Der er nye trægulve i lejligheden.

	​

	Til lejemålet hører endvidere et depotrum i kælderen.

	​

	I ejendommen er der vaskekælder samt stor, hyggelig have fælles for beboere.​",https://www.boligportal.dk/lejligheder/viborg/58m2-2-vaer-id-5150053
"Kirkegårdsvej, 8000 Aarhus, Aarhus C  - 3. sal",Aarhus,Kirkegårdsvej,8000,56.164116,10.211742,9.800 kr.,600 kr.,70 m²,2,3.,Lejlighed,Nej,Ja,Nej,Ja,Ja,Nej,Ja,Ja,N/A,"Lejligheden er roligt beliggende i flot og velholdt ejendom i smørhullet mellem Aarhus C. og Trøjborg.

Lejligheden indeholder skønt spisekøkken med rigtig god plads til spisebord. Det lyse køkken, har alt i hårde hvidevare. Lækkert badeværelse med separat bruseniche, gulvvarme og egen vaskesøjle. Stue/værelse med udgang til dejlig altan. Samt soveværelse som også har udgang til altanen.

Lejligheden indretning er ideel til to studerende, som ønsker at dele lejlighed – eller måske det unge par som skal flytte sammen for første gang.

Her er der kun få minutters gang ned til det ""trendy"" Latinerkvarter med små, eksklusive specialbutikker og hyggelige restauranter og caféer. Universitetet og byens øvrige uddannelsesinstitutioner er ligeledes en kort cykeltur herfra.

Med et stenkast til Aarhus Havn, Riis skoven og stranden, er der samtidig rig mulighed for aktive udfoldelser lige udenfor døren. Dertil finder I Vennelystparken og Universitetsparken ”i jeres baghave”.

Flot og velholdt ejendom opført i 2007, med skøn og rolig beliggenhed i Aarhus City.

Ejendommen indeholder 104 lejligheder og råder over 79 parkeringspladser i kælderen som altid er aflåst bag elektronisk port. Kælderen rummer desuden cykelparkering, samt depotrum til alle lejligheder. 

Fra ejendommens fællesarealer får I et udsøgt vue over området ved Aarhus Havn og Aarhus’ nyeste bydel på Aarhus Ø.",https://www.boligportal.dk/lejligheder/aarhus/70m2-2-vaer-id-5345275
"Aage Knudsens Strøg, 2610 København, Rødovre  - 3. sal",København,Aage Knudsens Strøg,2610,55.683011,12.455536,12.450 kr.,660 kr.,71 m²,2,3.,Lejlighed,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,N/A,"ÅBENT HUS hver søndag kl. 13:30 -14:30 på Aage Knudsens Strøg, 1., 2610 Rødovre.

Erantishaven, der forvandler en gammel erhversbygning til 83 nye lejeboliger. Centralt placeret i Rødovre med kun 100 meter til det store shoppingcenter Rødovre Centrum og få minutters gang til Damhussøen. Området har tidligere været præget af erhverv, men nu bliver den naturskønne beliggenhed udnyttet fuldt ud med moderne lejeboliger.

Byggeriet opføres som en trappeformet bygning, der går fra stue til femte etage. Lejlighederne er to til seks værelser og er tiltænkt blandede aldersgrupper og familie sammensætninger.

Der etableres private tagterrasser, hvor de resterende kvadratmeter af taget dækkes med sedum og solceller. Derudover skabes der grønne friarealer i stueplan, som omkranses af bygningen og dermed skaber private fællesarealer for beboerne.

Der opføres en parkeringskælder med plads til 83 biler, hvor selve parkeringskælderen er bredere end bygningsskelettet. Ovenpå parkeringskælderen, etableres en café og fællesarealer.

Vilkår: 
• 3 måneders depositum
• Lejeperiode: Ubegrænset
• Uopsigelighed: 9 måneder for lejers side
• Opsigelsesvarsel: 3 måneder
• Lejestigning: Reguleres ifølge nettoprisindekset
• Antal lejere pr. lejlighed: antal voksne der er beboelsesrum til
• Husdyr: Mulighed for tilladelse til én hund eller én indendørskat

OBS! Bemærk at billederne er fra prøvebolig samt visualiseringer fra området.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/71m2-2-vaer-id-5363557
"Bygholmen, 9000 Aalborg, Aalborg  - Stuen",Aalborg,Bygholmen,9000,57.035657,9.946067,6.695 kr.,300 kr.,83 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Lys og dejlig 2-værelses lejlighed beliggende i Vejgaard. Lejligheden er indrettet med entre, stort og åben køkkenalrum og stue, soveværelse, samt stort badeværelse med plads til vaskemaskine.",https://www.boligportal.dk/lejligheder/aalborg/83m2-2-vaer-id-5338980
"Skjeberg Allé, 2630 København, Taastrup",København,Skjeberg Allé,2630,55.642084,12.268841,12.950 kr.,N/A,87 m²,3,-,Rækkehus,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Ja,N/A,"Boligen er veldisponeret indrettet til at danne rammen om familielivet. Lejligheden har 3 værelser, et lyst grebsfrit køkken samt en dejlig stue/alrum.

Store vinduespartier trækker dagslyset ind i rummene og giver en behagelig atmosfære. Opvarmningen sker ved fjernvarme og med gulvvarme overalt. Husene er bygget efter BR2018 og er derfor velisolerede, så du som beboer kan se frem til et ganske lavt varmeforbrug til glæde for både økonomi og klima.

Til hver bolig hører et praktisk skur ved indgangspartiet.

Husdyr er tilladt.

OBS: Plantegninger er vejledende og der tages forbehold for eventuelle uoverenstemmelser.",https://www.boligportal.dk/r%C3%A6kkehuse/k%C3%B8benhavn/87m2-3-vaer-id-5356867
"Starup Kirkevej, 6100 Haderslev",Haderslev,Starup Kirkevej,6100,55.246837,9.533841,4.200 kr.,850 kr.,50 m²,2,-,Rækkehus,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Dejligt lille rækkehus, beliggende i naturskønt område, med udgang til lille have. Indeholder spisekøkken, badeværelse, stue samt soveværelse.

Der er P. plads ved lejligheden.

Der er kort afstand til supermarked og gode sportsfaciliteter.",https://www.boligportal.dk/r%C3%A6kkehuse/haderslev/50m2-2-vaer-id-4639875
"Sygehusvej, 8500 Grenaa  - Stuen",Grenaa,Sygehusvej,8500,56.417935,10.866832,5.369 kr.,700 kr.,66 m²,3,Stuen,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,N/A,"Fuldstændig renoveret lejlighed i Grenå – moderne komfort og indbydende atmosfære!

Velkommen til denne totalistandsatte lejlighed i Grenå, der byder på tre rummelige værelser, et nyrenoveret badeværelse med vindue, fliser på gulv og vægge samt en bruseniche. Lejligheden præsenterer et spritnyt HTH køkken udstyret med køle-/fryseskab og keramisk komfur med ovn.

Udover de to komfortable værelser, får du en stor stue med udgang til en hyggelig altan og en praktisk fordelingsentré i centrum af lejligheden. Med sit lyse og indbydende interiør vil denne lejlighed hurtigt få dig til at føle dig hjemme.

Oplev dette moderne, nyrenoverede hjem i Grenå – kontakt os for en fremvisning i dag!",https://www.boligportal.dk/lejligheder/grenaa/66m2-3-vaer-id-5307401
"Onsholtvej, 8260 Aarhus, Viby J  - 1. sal",Aarhus,Onsholtvej,8260,56.124509,10.126116,7.600 kr.,N/A,76 m²,3,1.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,B,"Nyistandsat 3 værelses lejlighed udlejes. Lejemålet er beliggende i en ejendom fra 2008. 
Lejemålet består af et køkken-/alrum, badeværelse med separat bruseniche, et værelse samt et soveværelse. I lejligheden er der køle-/fryseskab, komfur og emhætte. Forbrug afregnes direkte til forsyningsselskaberne. 
Gratis parkering samt dejligt grønne arealer med legeplads. 
Tæt på indkøb samt offentlige institutioner og offentlige transport. 
 
Delevenlig. 
 
OBS. Billeder er fra sammenlignelig lejemål.",https://www.boligportal.dk/lejligheder/aarhus/76m2-3-vaer-id-5337915
"Gadelandet, 2700 København, Brønshøj  - 5. sal",København,Gadelandet,2700,55.711729,12.480323,13.350 kr.,1.300 kr.,88 m²,4,5.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,A,"Velkommen til kobbelvænget!
En unik og spændende ny bæredygtig bydel med et stort potentiale. Projektet er en omdannelse og revitalisering af et gammelt industrikvarter til et levende og mangfoldigt beboelses- og erhvervsområde.
Bebyggelsen indeholder 361 nyopførte boliger med en stor variation af indretning. Der er 170 1-værelses Micro Living boliger, som er velegnet til singler og studerende. Derudover er der 167 familiebolig/delevenlige boliger med 2- til 5 værelser. Langs gårdhavens midterstrøg er der 24 rækkehuse, hvoraf 12 af dem er i to plan.
Boligerne er centralt placeret i bydelen ved Husum Torv med ­mangfoldige indkøbsmuligheder og tæt på offentlig transport og skole. Tæt på ligger Utterslev Mose, et fantastisk rekreativt område med sø og natur, samt Vestvolden, som er en 17 km lang rekreativ cykel- og gårute fra Utterslev Mose til Brøndby Havn.
Derudover:
- Energivenlig
- Delevenlig
- Elevator i bygningen
- Kælderrum
- Cykelparkering
- Det er muligt at leje en p-plads i kælderen
- Ét husdyr er tilladt
- Det er ikke tilladt at stå i RKI
Bemærk, at billedmaterialet ikke stammer fra den pågældende bolig.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/88m2-4-vaer-id-5367048
"Dommerhaven, 9575 Terndrup",Terndrup,Dommerhaven,9575,56.814455,10.058309,6.000 kr.,1.450 kr.,128 m²,4,-,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ja,N/A,"Ligger midt i Terndrup lejlighed har fået lavet nyt køkken og badeværelse .
Tæt på bus og tæt på indkøbsmuligheder .tæt på skole børnehave og svømmehal",https://www.boligportal.dk/lejligheder/terndrup/128m2-4-vaer-id-5352009
