Monthly rent,Aconto,Square meters,Rooms,Floor,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,PostalCode_1000-2999,PostalCode_2000-3999,PostalCode_3000-4999,PostalCode_4000-5999,PostalCode_5000-6999,PostalCode_6000-7999,PostalCode_7000-8999,PostalCode_8000-9999,PostalCode_9000-10999,Distance to Transport Station (km),Distance to Beach (km),Distance to School (km),Distance to Restaurant (km),Distance to Hospital (km),Distance to Mall (km)
7800.0,800.0,103.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.8924558581071484,3.842146084693412,0.4527798749600197,0.9887869455714068,0.4286511136603008,0.7457182730659399
19900.0,1400.0,143.0,5.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0.976248170924798,2.259877351066228,0.7320117129294356,2.286713625964256,4.734510921674443,5.919863998845305
5540.0,300.0,66.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1.417562419338682,1.4690618587856905,0.7655753653072953,0.4318609271662754,2.3739097308348054,1.4798615331864478
7162.0,850.0,69.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.7278608688468072,8.723065925176728,0.0631058815271803,0.2155563124812339,3.668056000590636,1.3748106695768532
7500.0,1000.0,85.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.6904024418464205,3.561691114490674,0.1541394176839762,0.038915428592721,1.1980029264751904,2.4466139799271738
8800.0,350.0,73.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1.7341463493823792,45.0195370335245,1.186277391146017,0.4511603700171571,1.916409305858336,1.0752400666590531
27300.0,1500.0,152.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.4775566066173836,0.3685846475698361,1.1163285343976703,0.056823474272921,1.997799472942997,0.5871628560638048
8950.0,700.0,65.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.2194004470469027,1.6942176726125262,0.2265227650611025,0.138932952544411,5.2133832919231295,0.25744173209944
4895.0,480.0,58.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.5797399476541949,34.14990087418679,0.2570143465679581,0.1597048729175105,0.6245371986303087,0.2644239658413572
4200.0,500.0,53.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0.960062598472352,7.09822796122877,0.2029542273481057,1.109090311673966,8.871188743083202,0.9113860159752818
5495.0,700.0,64.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.5587845863879726,44.47563344277825,0.7206009787072692,0.6601356694458672,1.9274418559814124,1.1131487770208413
7000.0,500.0,87.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,17.364480027347465,1.304614590605693,0.6595008078673903,0.252602184924074,25.01828417132701,31.57752237350175
13100.0,1320.0,121.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1.1470726561849742,2.413207813442013,0.6515435087820844,0.1680355884906358,0.3453531421653509,32.09065956170106
8950.0,1000.0,94.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0.0568447535133575,9.62970941715728,0.7961409486855447,0.9541185195197588,3.414211236486079,0.9423512726275756
5500.0,1600.0,93.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0,17.43495513346326,4.746283951627508,0.6234711621959816,2.1922282096316272,18.37927994821535,20.164291545504
10750.0,1300.0,130.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0.539095122394247,11.538754266070065,0.3425349188720142,0.082657263002012,1.3881098400584209,0.8409321869618511
7000.0,900.0,84.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0.5631973911871975,21.46697984248529,0.770815335054023,0.7135664316395622,0.3517671134585461,32.94423133671881
7195.0,0.0,55.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,2.475932365412235,11.804489665856588,0.3660546138680343,1.447201810810957,2.1989253640549284,1.778300661343254
7590.0,1000.0,74.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0.5386247715740589,7.3071466504213936,0.9753798141709492,3.75058213334254,7.458155507376767,12.060666943356903
13300.0,1000.0,99.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0.976248170924798,2.259877351066228,0.7320117129294356,2.286713625964256,4.734510921674443,5.919863998845305
4300.0,1200.0,54.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.6935835192168542,6.896835363432876,0.5178447090402186,0.4901701875273364,0.9414812182103418,9.22956165775298
11000.0,1065.0,88.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,1.005313591227145,10.827706113270745,0.3367065799675847,0.8277540697600693,6.178207251908089,3.9403970909003374
5980.0,510.0,96.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,2.3452360772794707,46.4634264968826,1.3869630218839697,0.8462880912323987,2.0083740185212777,1.6298139805609084
4299.0,400.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0.5396801401699496,31.689110584089352,0.2357280979166106,0.0704783905918193,0.670332551054478,47.83600431187881
22000.0,1558.0,144.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.2869902546030679,2.965118502288582,0.323055328933829,0.0443991794891496,2.1183058113192126,0.0725000876548056
4700.0,0.0,92.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,1.7044487067484546,20.74258026241516,0.5804220517461783,0.761979411083735,1.925506284541794,0.3278225492964459
23767.0,1000.0,124.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.2647762122990376,3.283897776381368,0.160337598102751,0.0057177560740996,1.5787367665637946,2.515586634261038
6275.0,550.0,63.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.4989192988459466,45.2473706570837,0.4989519260153395,0.1434201120351661,0.3620740207313428,0.953978869016937
8250.0,350.0,74.0,3.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0.347494111033978,44.129106519700926,0.1529432515532295,0.3560178284502404,0.9978215402601002,0.1758716035853418
7600.0,950.0,89.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1.6118729495840936,8.215038166674814,0.199131272967313,0.4291483810067282,8.046251532838633,1.0270502771543706
10700.0,585.0,48.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0.762736522172768,1.2189893593872685,0.3567877024440452,0.2683962069616035,1.6084230150295675,0.8284463221716367
4600.0,600.0,51.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.453407934489027,14.919063424540454,1.6680125704954467,0.1166046649068608,1.869740311055568,0.6604452687429726
3395.0,400.0,30.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.1577131614407398,29.557096086103428,0.8491054464717408,0.0919348455695967,15.413829431101606,11.505189056504628
7181.0,759.0,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.1849002348411889,44.33605208743141,0.1115896393673045,0.1553979447808831,0.7737655062396377,0.1302167025203541
13100.0,800.0,87.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1.978071170536924,8.062421889066906,0.6779846347302075,0.2072764041524209,3.7848009682229447,0.3631209633979411
7500.0,1300.0,101.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.3447840640891423,14.69922505038549,0.3006908992612377,0.5359595458064056,1.1569340461164237,2.8967422183218194
3500.0,900.0,52.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0.6374706117604296,20.13253030427608,0.7017311620510224,0.6901260010590754,1.7662822293888354,0.9397185621010444
5795.0,450.0,46.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0.4171766437484238,12.3149710558315,0.5823008867065718,0.3826400099024852,2.325976713791902,0.4853042357062133
9950.0,0.0,77.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,1.6696412367335294,8.596817625540158,0.2085260632868607,0.6009467915197995,3.818088329106152,1.6620591078993645
5977.0,1630.0,91.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,2.3754296311449563,3.720824805790904,0.5270144410573769,0.317580958630852,1.679767150625407,30.72947975259471
10595.0,1080.0,91.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,1.1492580849444023,1.679946489405488,0.2366185142145166,0.1246670828383966,1.2737152537486462,1.4709972954153707
4500.0,600.0,80.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0.8077190382102647,1.7848462509722682,0.7803944690908,0.2553919712457005,18.04267174454383,13.095774554147022
10450.0,800.0,71.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.2160927704873601,1.5595984784268166,0.1713302886147006,0.2514211935886433,5.328558255311903,0.3956205966469404
10700.0,585.0,49.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0.3272807827649303,1.9115707477854835,0.5322260801998282,1.1161043602992389,0.3275976572260565,1.671999925752398
3600.0,445.0,56.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,4.684467607867689,46.21501484012688,1.3148150555368932,1.9469292473019515,3.4082523412279784,2.699091552862181
7900.0,765.0,71.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0.921411664563002,18.169389264764384,0.113131623113368,0.1947492816003308,1.759824573739159,20.201316876508027
8495.0,600.0,97.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,1.2194914831578336,43.26564180349817,0.1034357491543473,2.279165400139591,1.4023574512539023,5.1756082809145285
2600.0,1200.0,55.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,5.104698886510976,36.29711591871605,4.755677992054849,6.990555306962914,14.783610310172564,13.952640403940451
5547.0,900.0,76.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.6840698499944458,44.28940068656004,0.7179717733296237,0.8899330088631802,2.104876660410841,1.312646352217735
4900.0,400.0,85.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,2.904533797477468,33.71386362659544,0.6972363701360312,1.4734326945126623,2.021257121645945,2.475638447357303
7675.0,200.0,51.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0.3515596848202766,12.96465380287392,0.7863665142704686,1.3251242975829882,3.988994248849113,1.964216439175996
5975.0,619.0,55.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.3923879643234511,44.973492388972176,1.0276631882903569,0.0923751485895658,1.5559063563399316,0.7138411070756516
4540.0,700.0,51.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0.0640228374211356,1.5925339924626063,0.9855371851647612,0.0771632634542588,0.5118452137588122,1.2254978584037626
3300.0,1800.0,33.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,8.156285687911113,20.35480139537271,1.2148623330083963,0.1115685864698044,13.986607507534664,56.905027097748935
4750.0,700.0,74.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0.2603249190441651,31.762472531825665,0.672426038193917,0.2464408845507877,1.3108221173175545,48.40254839437129
3555.0,450.0,43.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.352308639779682,22.498298241880708,0.1729846125811815,0.1120391916469074,0.8718141727507015,1.6209140691147044
6213.0,742.0,64.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.6810786307438281,10.463134644074522,0.5043959357224413,0.4466048211997174,3.2071405476770307,1.74389651350007
6100.0,800.0,80.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.4947028053344195,0.6509054072821844,0.2849965002147263,0.0127064324297706,0.3583749321900377,0.1025247922313933
17400.0,1150.0,103.0,4.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.6229437862101229,1.7232924497983453,0.2388892574635205,0.2175039251038258,1.128661016882493,1.2611058368996626
4350.0,1900.0,110.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,11.3251730565598,32.00070418463122,0.3676544467278328,0.1539203952634432,34.743361431503615,11.557085098853626
5985.0,250.0,49.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,1.664860414398216,44.032192751658485,0.6010029884012239,1.082466303974743,2.154316751126579,1.4137661477802983
4995.0,1500.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,9.259420087363482,27.53519682496303,0.4360357940658776,7.737902648820251,19.254296124015795,20.083339653055667
7250.0,1000.0,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0.8958149658109306,46.08578483423783,0.2212747163193435,0.3132541761159468,1.1852361825224236,0.1414290919141687
6200.0,800.0,64.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.6287973811297924,3.4510368528028854,0.2612451132601286,0.0232758069584758,1.5025173888686605,2.8483321271542024
7530.0,982.0,112.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0.7830717833965748,13.939538072925664,0.2910572614485011,0.0922713841519888,27.844420965574702,0.4225287119562784
4795.0,500.0,62.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0.4365311760183166,40.96238489743206,0.902560219713373,0.222764720064629,31.82124043457865,2.967749836192724
15400.0,1100.0,98.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0.3558795613256465,1.5647810562667717,0.7712070199468757,0.3645878751202104,2.316068318688536,2.108210493018289
5537.0,700.0,95.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0.2474914311109061,31.57905555011313,0.8114368781980679,0.0780470351352548,0.9629601654503518,47.974266771601854
6900.0,700.0,89.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,11.821162383734476,9.181049392550474,0.4276972821294138,0.0204276164812691,2.6010723375286577,29.216314302342173
4600.0,600.0,99.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0.8013965457684877,19.16878432415587,0.4573292218689708,0.1967893920500811,0.549051405577277,0.3061000054865138
6447.0,993.0,101.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1.2104641285852729,34.06822718726541,0.6193395966772727,0.1646791524515176,0.5075159574428493,0.7674911275451611
8490.0,600.0,65.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.4862449353539314,12.69409983902233,0.2152614232181912,0.8397830604443778,1.5067422397858743,1.3832096191664662
6500.0,2500.0,159.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0.3561139332110444,7.578648283708965,0.2170457128249417,1.1884773185684023,12.27700876723,17.772419348566164
12200.0,1198.0,87.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.8838456644297796,2.0659727763801574,0.1151458428575919,0.9179255988885988,7.933777332116191,0.9672108130264506
18833.0,1250.0,113.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.4464103948613749,1.937571385128208,0.4037636349054062,0.1367993268210613,1.0979395623929489,1.4872164959697995
4995.0,700.0,60.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.8017283347303906,23.643004675801663,0.1657809892333284,0.6574683923851559,1.998442023779636,19.03001623200496
6450.0,700.0,76.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0.6687269107501013,22.58789193429749,0.2994707156299508,0.1167883489985735,0.4719107345985919,1.795245384794913
11800.0,1309.0,87.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2.095594342676588,6.478503841296803,0.3013917280168396,1.7126671547015444,2.4425000935266628,1.1647447674464866
6950.0,1450.0,83.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0.0932440276198029,13.657156372121182,0.9991595748687134,0.0925580533264588,5.397754676803086,18.40831994372433
5450.0,400.0,84.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,1.4377787405096856,21.08097924399193,0.7108554632848054,0.5473164092277825,1.556400551848326,0.4840472983459245
6990.0,800.0,33.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1.985426140119956,5.255268010879038,0.1946311401065796,0.2709617241428466,2.5328252587190674,2.570737550111103
7700.0,450.0,29.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.5474918280959656,3.560863360474825,0.3772896374816261,0.2712446200595743,2.191198778294428,0.6192910815302198
5200.0,1400.0,120.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,9.500931437881274,25.104356000527865,4.175116792709377,0.0041895468870297,17.8752668302208,23.74618735527613
8600.0,1000.0,72.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0.7858011068153964,4.84130686471908,2.3817447113722308,1.1278638512742925,19.412029313694205,37.91522425912547
8500.0,600.0,75.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1.118902103353548,9.910319690351914,0.1794255308891538,0.8538544454574699,2.84992397725983,1.3338207129441273
9514.0,900.0,93.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0.8456008743995027,10.741869368159472,0.7304440518316325,0.1705285126947877,3.1336260846332658,2.0042804121998885
11500.0,950.0,76.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.3085412345034271,8.469478248941467,0.1690993412341601,0.2800964507447289,1.008015708610662,0.3013390591142751
8186.0,400.0,104.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0.1920869017093605,44.38760760322869,0.1451420056336519,0.1093809519763297,0.733868684254104,0.1780307608926211
6900.0,750.0,81.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.1159296835750317,10.425201727580474,0.5413169345248355,0.2317927885830748,2.5154604770276587,1.413295719599841
7500.0,350.0,51.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0.3060875342185143,12.970556792098138,1.2499930607628955,1.366299143972294,3.935598547021482,1.9350112278821288
9795.0,1193.0,106.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0.9994480401579652,18.164925687820308,0.3186695177384702,0.0018785599282166,1.4969110434517765,19.970040638300816
3415.0,450.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0.6233895210198168,1.6767206976121178,0.2595222965393385,0.3652862915655449,0.7216195478901921,0.9221335466352262
5895.0,550.0,70.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0.7971404954895587,45.12141675180381,0.4581632117952985,0.0080099397060656,0.2953098683180274,0.9309884316764324
3228.0,853.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.1056119323781687,33.86144449155285,0.2348326615049898,0.3274815088730361,0.3775112315300958,0.3438075222937515
5900.0,700.0,79.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,1.0260553613560597,41.925478789084806,0.355165263376804,1.1454073820508086,2.431193263415306,2.4753376826956845
3495.0,750.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,11.227775258425009,9.183968729061943,1.049993426390604,0.5321392567389878,12.422139876527938,34.52395585758402
12700.0,340.0,115.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.7481497819871883,8.615767198954037,1.2644506045717692,0.1365347036610868,5.624722098413828,1.4067873024420612
10965.0,750.0,94.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,2.073424356815905,11.07339805750344,0.7108975502681351,0.2102706760304816,2.722330064588442,0.4152799923375255
7675.0,200.0,51.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0.3603803312770702,12.946949471648075,0.7783767993833826,1.3139754940618884,3.981433587440502,1.947999158612834
7995.0,820.0,66.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0.1931959575059832,12.238325037782724,0.332173641721785,0.2270830871831321,1.714029638320835,0.7569863201316551
7000.0,705.0,95.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0.3781976030094645,44.368239440193705,0.1272175694227076,0.1791522832423726,0.8889037694831533,0.2869740102955876
6851.0,300.0,30.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0.1893706578182726,4.038954446289566,0.2024234181033063,0.1913804482991668,1.430560450488735,2.762870629255553
5500.0,900.0,110.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0.1432950608373922,23.29613795505177,0.8683866943601593,0.0261561823113857,0.9294003380787412,2.4676754497970865
2995.0,800.0,66.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.1582184955069561,23.29919571406469,0.8769247647086688,0.0394887669534071,0.9401557705524528,2.4676599829010777
5535.0,650.0,69.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.5040504546719267,45.12490909713436,0.3783049628426673,0.1208427228152677,0.231307241350015,0.962887700497389
6995.0,0.0,54.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,2.4706579853155715,11.574042280251332,0.686479150967909,1.209017120217302,2.2661205312320267,1.7373837886385275
15200.0,875.0,95.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0.5277874944412271,3.291874294453738,0.3972830808019551,0.265673772982296,2.169176648582533,0.6654130395262645
6295.0,550.0,81.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.8362123571623079,45.15697574039717,0.4534036844349667,0.0529617860156775,0.2991249607931681,0.972901012842871
6995.0,850.0,67.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0.3110567708101417,44.63811113711926,0.5953639840648137,0.105392040406532,0.4007977148702332,0.4534748694208765
6755.0,1204.0,86.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.1527024878888447,32.45655368290608,0.5856642963644212,0.251396307453631,20.259956327969835,20.91622558012532
28200.0,1900.0,176.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,2.2115354078628884,3.246185598251335,0.5519150311743893,1.6118903063818164,3.33067498118264,5.705122019457471
