Latitude,Longitude
56.45091,9.405245
55.055794,9.402257
56.150134,10.167194
56.994171,10.304824
56.139166,9.152945
55.680862,12.588031
55.533649,11.499227
55.362308,10.3766
56.450498,9.400241
56.469365,10.030993
55.482009,9.137125
56.372301,8.613008
55.66467,12.628868
56.182254,10.193419
57.046516,9.943093
56.155162,10.208954
55.563055,9.762696
55.730365,12.344664
55.515115,12.198327
56.15388,10.208708
55.394702,10.367835
56.551498,9.107478
55.640281,12.583101
57.58331,9.9677
55.861632,9.847986
55.623378,12.416654
56.465634,10.030194
57.463543,9.983235
57.056658,9.935553
55.47284,8.437681
55.398655,10.377872
55.492371,9.470774
57.050967,9.907598
55.723808,12.576305
55.859238,9.845132
56.047864,9.92711
56.156685,10.141548
56.481894,10.040101
57.055699,9.901522
57.049311,9.922521
56.182301,10.192749
57.041722,9.939168
55.67024,12.544751
55.667118,12.577724
55.574868,9.760616
56.137671,9.564423
55.472927,8.436713
55.986088,12.521456
57.050465,9.916269
57.02125,9.94621
55.65983,12.513995
55.057255,9.739237
56.448338,9.399904
56.568884,9.016969
55.576926,9.711213
56.172834,9.554814
57.053222,9.903001
57.271452,9.944206
55.683913,12.456119
55.465624,8.456369
57.041926,9.946329
55.863537,9.848385
56.375247,9.658619
55.639404,12.581937
55.764708,9.692394
57.050752,9.904752
56.184937,10.215191
55.5848,12.320129
55.646803,12.27718
55.515556,12.198174
55.253636,9.476564
55.986413,12.521279
56.150871,10.20535
55.446316,11.792027
55.765157,9.692196
55.844023,9.238236
55.843787,12.059556
57.054967,9.900613
56.46332,10.029645
56.509756,9.332354
55.754097,9.415605
57.050696,9.905231
56.970121,9.83138
55.651555,12.511745
56.161025,10.214021
55.678353,12.578926
55.858921,9.862296
56.4695,10.024358
56.197494,10.203757
55.592402,11.861734
56.15057,10.170302
57.051362,9.915684
55.740731,12.482935
56.569,9.02189
55.133932,10.513342
56.568622,9.029015
55.678461,12.554606
55.638665,12.069076
57.459278,9.989543
57.05492,9.900804
55.884424,9.84627
55.637462,12.580985
55.645359,12.276332
57.04135,9.925037
55.762848,12.597393
55.566491,9.757466
55.712647,12.431425
55.620665,8.483222
57.041968,9.945689
56.502818,9.917169
57.051723,9.914625
55.401787,10.406856
55.655757,12.357219
56.465104,10.02682
56.391444,9.898583
55.619499,12.567419
56.128306,10.16291
56.448005,9.390991
55.325579,11.146206
57.160034,10.297928
55.623083,12.386824
54.830939,11.133672
56.167996,9.544624
55.688154,12.489822
57.060783,9.914601
55.403809,10.381437
57.332688,10.512548
55.397318,10.357144
55.395011,10.357446
55.658052,12.567339
55.944443,9.12597
56.185354,10.127601
57.047749,9.937506
55.238436,10.479017
56.642395,9.785586
56.201874,10.229387
55.654877,12.553597
55.756534,8.927383
56.229713,9.736445
57.426818,10.504751
56.466532,10.039925
56.16543,8.973173
55.684985,12.537911
55.730392,12.345436
56.203933,10.232588
56.190299,10.184446
55.400031,10.376793
55.361931,10.593111
56.566414,9.02897
55.72642,12.47771
55.837187,12.066444
55.485119,9.475832
55.490217,9.468462
55.467133,8.697534
55.416757,10.401669
57.052436,9.907817
55.657837,12.398744
56.199522,8.766777
55.34037,11.13276
57.043924,9.911366
56.23197,10.222167
56.201667,10.230718
55.407726,11.363264
55.395673,10.355797
56.182312,10.194073
56.368511,8.607981
57.060783,9.914601
55.708812,9.53616
55.608979,12.598006
56.185439,10.126467
55.61702,12.566035
57.168366,10.150673
55.486591,9.472313
56.453719,9.398343
56.491722,8.596328
57.041213,9.924725
57.049659,9.911248
56.45596,9.412338
56.190497,10.185812
56.44074,9.385233
55.394815,10.38378
56.449734,9.404294
55.658643,12.39535
55.67875,12.606662
55.667147,12.623367
55.693658,9.527288
57.044292,9.912202
57.044891,9.942492
55.71322,9.533768
56.190497,10.185812
55.055308,9.40224
55.405837,10.385366
56.150558,10.170741
56.048159,9.926809
56.185551,10.128284
55.399921,10.388497
57.047749,9.937506
55.246772,9.303171
57.267431,9.946677
56.153028,10.20642
55.702967,12.524419
55.406432,11.350184
56.291895,9.432513
56.128306,10.16291
57.050092,9.909073
57.053461,9.915662
56.467847,10.042769
55.873854,9.80292
56.981617,9.636855
56.169137,9.549501
57.035945,9.937761
55.592427,11.861829
56.166392,9.547246
57.047354,9.943216
56.17021,10.214322
55.741413,12.494561
55.483282,9.471188
55.646818,12.277312
56.456774,9.392199
55.645689,12.275633
55.4964,9.471384
55.33721,11.132313
55.398733,10.382197
55.592431,11.861745
57.012319,9.968801
56.156041,9.499842
56.144532,10.186722
55.863679,9.86406
57.046547,9.943002
55.715761,9.527369
55.359346,10.395394
56.56918,9.023571
55.309445,10.788737
55.625918,12.377655
56.136107,8.977712
57.046182,9.91456
56.152851,9.685058
55.468863,8.453027
57.044596,9.922194
56.20336,10.233034
56.798502,8.865325
55.258261,9.479569
57.050748,9.909126
55.866496,9.843061
55.295302,9.053968
55.87398,9.80295
55.87463,9.802634
57.050629,9.915198
55.405929,10.378564
55.480877,10.248969
55.647147,12.277585
57.271091,9.944184
55.399655,10.375778
57.0304,9.939882
56.465854,10.032862
57.459248,9.989625
55.393052,11.360659
55.640281,12.583101
55.267093,9.899149
56.45231,9.4105
56.149805,8.999986
56.186256,10.211935
56.139117,9.17225
56.477778,10.016414
55.6461,12.546412
56.186441,10.21267
57.044853,9.925035
56.569259,9.030339
55.71248,12.564487
57.055512,9.901022
56.464714,10.0284
56.14105,9.155408
55.387329,10.19461
55.23891,11.75919
55.781142,12.487078
55.861615,9.852074
55.676962,12.437194
55.860063,9.854576
56.153201,10.196192
55.985702,12.521497
55.056616,10.60168
55.859747,9.857567
55.943177,8.77846
55.409115,10.411021
56.477559,10.015646
55.642831,12.26708
55.970286,12.22928
55.71248,12.564487
56.4491,9.387485
57.441424,10.536696
55.34178,11.136315
55.503647,9.751266
55.657487,12.395957
57.033,9.935106
56.369104,8.592524
56.786055,8.835578
55.433278,11.557045
56.167281,9.545143
56.362748,8.623711
55.647824,12.196289
56.57006,9.032319
56.474313,10.022621
56.998828,9.992953
55.858036,9.847067
57.032915,9.936114
55.396477,10.372975
56.139067,9.17133
55.530983,10.305521
57.044464,9.912478
55.65754,12.567793
55.721333,12.556324
57.043738,9.910677
56.154553,10.182347
56.150974,10.185787
57.461894,9.980392
55.441216,11.789264
55.664876,12.623324
56.119706,10.206636
55.632076,12.574442
56.172834,9.554814
56.195343,10.191649
55.641628,12.113545
57.053582,9.901623
55.656028,12.511253
57.021742,9.867579
55.646859,12.27767
57.0477,9.915604
55.489278,9.474993
56.134108,8.977318
56.186156,10.211816
55.448972,11.795433
56.452537,9.4029
56.480426,10.037366
55.667455,12.62678
55.392615,10.354229
55.244608,9.482949
55.25191,9.481587
55.717546,11.710737
57.044464,9.912478
55.56125,9.764804
57.053806,9.901696
55.04346,9.418739
56.166403,10.160749
56.549759,8.307081
56.47427,10.019064
57.447063,10.522766
55.469682,8.437906
55.197224,9.297681
56.547366,8.294665
55.781142,12.487078
56.452583,9.404119
56.843358,9.432064
57.460361,9.993693
55.708714,12.521506
55.935687,12.292921
55.5848,12.320129
55.398131,10.368112
55.367416,10.371994
57.035657,9.946067
55.406432,11.350184
55.393535,10.377266
56.172834,9.554814
55.46829,8.454788
55.908077,8.521639
55.722819,12.580388
57.431816,10.523316
55.858033,9.844383
55.572688,9.761366
55.5848,12.320129
57.065087,9.905342
56.190976,10.214024
57.044462,9.943672
56.557916,9.403947
55.063359,10.620447
56.160989,10.13686
55.84336,9.81513
56.569268,9.022085
55.406432,11.350184
57.036132,9.94569
56.156953,10.184526
55.392483,10.404445
56.450031,9.407952
55.480143,8.464303
57.437483,10.529218
57.060288,9.937298
55.858036,9.847067
55.709679,9.542746
56.36181,10.58738
56.132562,8.97569
55.718162,12.437785
56.450005,9.395699
56.144257,10.189233
56.130467,10.163853
57.027015,9.945341
55.625918,12.377655
57.055444,9.898224
54.946511,8.871641
56.669547,9.012621
57.271091,9.944184
56.449606,9.405273
55.721293,12.557752
55.651987,12.130288
55.596366,12.332664
57.056658,9.935553
56.278712,10.318925
56.090829,8.246817
55.468235,8.447853
55.565695,9.760897
55.848667,9.481288
57.198498,9.674333
56.468871,10.023319
56.569953,9.031619
55.684,12.45649
57.034856,9.953543
56.463333,10.025896
56.197311,10.20238
56.329517,8.658418
57.034985,9.903553
56.470019,10.064125
55.625761,12.374974
55.398655,10.377872
55.572982,9.76136
55.638214,12.58092
55.537329,9.772219
55.572595,9.76137
55.644043,9.646466
56.170752,10.210039
56.465462,10.053854
55.713964,9.536771
55.584513,12.295268
55.062503,10.608399
57.035935,9.90383
56.153833,10.210866
56.474465,10.046343
56.149991,10.170074
55.707612,9.539063
56.369228,8.596014
57.061355,9.935458
56.454621,10.042731
57.065087,9.905342
55.655716,12.511556
55.741534,12.483479
55.25412,9.483103
55.933845,12.296566
55.766146,8.907954
55.51446,12.200446
54.819931,9.361207
55.468721,8.463736
55.86632,9.851177
55.397441,10.377131
55.716911,9.532906
57.044673,9.950425
55.254298,9.481937
56.8921,9.834915
57.032525,9.938235
57.05698,9.935489
55.861713,9.853146
55.407081,10.403891
55.644319,12.548768
55.855507,9.835837
56.567167,9.025001
55.561816,9.755494
55.393979,10.381573
55.46681,8.576362
56.153242,10.106796
57.057165,9.936476
57.047415,9.941357
55.707995,9.538999
55.062503,10.608399
55.932834,12.294774
55.330185,11.141436
56.185596,10.214377
55.659065,12.632925
55.380951,10.050526
55.395015,10.356699
56.457466,10.037797
57.042856,9.921264
56.169588,10.191392
55.226717,11.793042
56.183622,10.194967
56.452513,9.407408
55.889111,8.848334
56.450576,9.405291
56.36764,8.597497
56.566386,9.028784
55.617429,12.566277
55.491247,9.466548
55.359631,10.59103
55.637841,12.58114
55.393772,10.398004
55.40405,10.381076
57.055363,9.902269
55.659334,12.392234
56.761422,10.189681
56.157307,10.198932
56.169551,10.191855
55.403924,10.344781
55.563823,9.752379
55.451307,10.663643
57.444598,10.527002
57.058281,9.939185
57.042355,9.939351
56.161195,10.136539
56.176969,10.208545
55.616868,12.573743
57.047414,9.944207
57.051501,9.905526
55.397416,10.389289
57.036247,9.936585
55.565434,9.761392
55.667231,12.59917
56.123319,10.140805
56.18666,10.212079
55.712598,9.529617
57.060981,9.915476
55.39966,10.376805
55.39031,10.378445
56.204103,10.231131
55.715852,9.517102
56.13693,8.962243
57.159574,9.734018
55.665351,12.456595
57.021906,9.866819
56.202715,10.23529
57.45766,9.983488
57.159574,9.734018
56.460851,10.040159
57.054318,9.89761
55.46634,8.456751
56.449771,9.40477
57.33335,10.499119
54.913737,9.789618
56.184075,10.215191
57.054932,9.902394
56.196058,10.204981
55.704198,12.552072
55.682449,12.455142
56.414028,10.875069
55.399504,10.380712
55.638388,12.581123
55.863135,9.848474
56.715972,10.115306
55.393368,10.421374
55.659461,12.393844
57.046298,9.91485
56.45717,10.038858
56.451565,9.408766
56.469366,10.031886
55.479087,8.436272
56.203325,10.235959
56.464007,10.033461
57.469667,10.002531
57.045676,9.944071
55.060875,10.565753
56.153372,10.102482
56.484263,10.031037
56.468212,10.043184
56.366605,8.605638
56.568657,9.023199
57.021583,9.864952
55.862202,9.856023
56.161494,9.543121
56.467829,10.032007
56.161926,9.548244
55.721348,12.401098
57.050766,9.908917
57.033136,9.935663
55.860388,9.855051
57.442474,10.537671
57.031241,9.999505
55.484094,9.471828
56.137576,9.565537
56.448469,10.039253
55.075639,10.630431
55.596366,12.332664
56.567418,9.049699
55.564454,9.760748
55.690152,12.556366
57.035962,9.945142
56.417935,10.866832
55.808424,8.618454
56.156489,10.204829
55.864378,9.868978
57.044417,9.943111
55.702819,9.527594
55.369046,10.463971
55.451254,11.797913
56.368354,8.593374
56.172834,9.554814
56.473483,10.042485
56.449407,9.402519
57.043996,9.918618
56.145151,10.192015
55.489873,9.474879
56.371567,8.597638
55.655805,12.503371
56.131586,10.181389
55.485419,9.500225
56.163219,9.550588
57.058699,9.918929
57.014801,9.958694
55.564094,9.765091
55.097113,10.243822
55.489934,9.47171
57.043738,9.910677
56.567251,9.023987
55.990251,8.743713
56.571117,9.016685
57.033515,9.937232
55.665124,12.622502
56.185439,10.126467
55.712877,9.533307
55.623831,12.378885
55.04288,9.420869
56.181803,10.192039
55.657294,12.39526
55.399645,10.376029
55.683573,12.456518
55.234084,11.759021
57.05455,9.903882
56.203385,10.232593
57.045946,9.940632
56.139685,10.181017
55.683011,12.455536
56.450202,9.408499
56.453724,9.412936
57.040386,9.955487
56.449505,9.399545
57.051846,9.907598
55.407095,11.387938
57.047379,9.94249
56.369629,8.59103
55.867875,9.839093
55.683716,12.456855
54.765837,11.873596
56.164198,9.548233
56.46342,10.027011
57.040893,9.921054
56.485678,10.041098
56.308157,9.17758
55.04825,9.413101
55.754532,9.419719
55.668893,12.541818
55.645578,12.289105
55.619362,12.567007
56.467688,10.065634
55.667455,12.62678
57.052644,9.909462
55.645661,12.210663
56.154892,10.186513
56.469968,10.022082
56.461222,10.039926
56.154553,10.182347
56.166459,10.157237
55.659556,12.391189
55.985825,12.52141
55.396862,10.358364
56.09938,8.701955
55.355817,11.186541
55.602396,12.339311
55.87483,9.802784
55.659675,12.391176
57.043506,9.921035
57.047131,9.924128
56.462193,10.045194
55.968101,10.137567
56.14883,10.167407
57.221384,9.673331
55.396664,10.381375
55.355434,9.484494
56.635269,9.800646
55.601417,12.307021
56.172834,9.554814
57.057517,9.935605
55.485198,8.914602
57.060774,9.916957
57.195332,9.948228
55.406949,11.351161
57.043251,9.949723
55.665832,12.628281
56.18475,10.126189
56.128306,10.16291
56.13677,8.96102
56.462143,10.041476
56.2214,10.164432
55.886488,12.497814
55.647147,12.277585
55.645165,12.200624
55.707988,9.543332
55.256107,9.475772
55.657655,12.567046
55.492216,9.470433
57.043789,9.920388
56.896869,9.231936
56.103309,8.979062
57.033136,9.935663
55.596846,12.331427
55.660132,12.444245
56.449753,10.043571
55.182184,10.311536
57.052913,9.903666
54.936436,10.720096
57.054249,9.901294
55.647294,12.200378
54.913636,9.789379
55.471796,8.469166
56.186738,10.230692
56.160989,10.13686
56.185133,10.213001
55.658451,9.496073
55.406074,10.378622
57.05077,9.904551
56.36926,8.592519
56.567273,9.026744
55.742523,12.314318
57.050519,9.90989
56.130917,8.959984
56.201681,10.228852
55.619157,12.568605
56.148983,10.167258
55.666306,12.62657
55.708538,9.538189
55.062505,10.608165
55.709929,9.541562
55.468235,8.441568
56.194637,9.585228
55.740731,12.482935
56.191181,10.185196
56.186082,10.211533
56.567901,9.030617
56.646678,9.793726
55.645165,12.200624
55.396068,10.356799
57.307462,10.4308
56.367915,8.608507
57.164391,9.727796
55.568953,9.759375
55.394842,10.385717
56.175902,10.150101
56.653193,10.195099
55.061715,10.608383
55.490257,9.465287
57.354511,9.939561
57.053293,9.911053
55.399336,10.41329
57.045476,9.930846
55.87463,9.802634
55.487921,9.479259
57.020642,9.868626
56.150595,10.184711
56.202572,10.234778
55.30691,10.789654
54.830026,11.136596
55.657001,12.39624
55.406577,10.438161
56.147649,10.204994
56.809356,10.05728
55.300059,10.47467
56.203113,10.230851
56.123661,10.169991
57.049556,9.922424
55.634431,12.577987
56.564031,9.034549
56.159565,10.207277
55.64709,12.277091
55.657001,12.39624
57.043403,9.943539
55.396207,10.389978
55.865784,9.85707
55.711,9.54218
57.05077,9.904551
56.406987,10.87808
57.047255,9.91726
56.465675,10.054103
57.045843,9.912604
56.450863,9.40549
57.274667,10.359113
56.153702,10.208947
56.185385,10.187553
56.45876,9.386298
57.097295,9.520344
56.460878,9.449512
55.861593,9.859449
55.656717,12.395842
57.05095,9.912865
57.052066,9.916536
56.163837,10.228758
55.711466,12.479679
55.393757,10.35351
56.196221,10.204571
57.056828,9.93605
55.986493,12.521565
56.635155,9.802131
56.44731,9.391186
56.187709,10.091653
57.05698,9.935489
55.40862,10.407266
57.049311,9.922521
55.726742,9.530763
55.657528,12.39555
57.459954,9.987823
57.049702,9.911835
55.490905,9.47337
56.256578,9.866236
55.565166,9.494881
56.465623,10.053956
56.155342,10.184388
57.053293,9.911053
57.045039,9.922356
57.040602,9.946272
55.568549,9.741724
55.066592,10.611407
57.446713,10.522747
56.572397,9.01948
55.757097,8.927629
55.729341,12.352648
57.010773,9.945072
55.444466,11.793757
55.394233,10.402374
56.195718,10.205675
55.409779,10.386738
56.16694,9.551966
57.050506,9.902162
55.751724,8.927708
55.473606,8.447166
55.660132,12.444245
56.464691,9.451645
56.175623,9.493458
57.057387,9.935577
55.646097,12.637325
55.659268,12.510115
55.392407,10.400557
55.04376,10.574887
55.973809,12.022059
55.468472,8.457263
57.045179,9.925425
55.719928,11.720977
55.656565,12.395442
57.048087,9.937961
56.185543,10.18822
55.657727,12.567717
55.412897,10.38875
56.149794,10.198281
56.457967,10.039171
55.638175,12.581597
56.461965,10.047671
56.312143,9.586563
57.334895,10.522154
57.043754,9.921015
56.135223,8.982152
56.447032,10.055193
55.681188,12.51862
55.642681,12.261942
55.743876,12.489709
55.395001,10.356362
55.658426,12.394745
56.462961,10.024214
56.888297,9.837576
57.425612,10.51753
57.057517,9.935605
55.657727,12.567717
57.044039,9.945012
56.458352,10.036678
56.491528,8.599685
55.712816,9.546868
55.642264,12.267145
55.640205,12.582386
57.045256,9.923954
55.76517,9.692598
55.466634,8.457217
55.495257,9.46152
56.480041,10.040392
56.489745,8.603604
55.39469,10.373726
56.170652,10.210195
56.557669,9.033704
56.358149,8.61818
55.756219,8.932266
56.327505,10.04824
57.332069,10.514281
56.142626,10.191951
54.983605,12.285587
57.425023,10.504328
56.489562,8.602421
57.435505,10.531057
57.014094,9.933184
55.573588,9.755681
57.043884,9.94603
55.619677,12.574865
56.926159,8.509193
55.862063,9.850028
56.45596,9.412338
56.468956,10.023954
55.863679,9.86406
57.045445,9.927407
56.891886,9.841994
55.921581,11.663724
56.297633,9.789566
55.718559,12.481988
55.47957,9.301354
56.375259,9.658466
56.139305,8.98173
57.039516,9.920818
54.936295,9.402025
55.65763,12.56775
55.070384,9.336305
55.87398,9.80295
55.66614,12.62733
55.495126,9.454623
55.564283,9.761396
57.033675,9.906324
57.045207,9.916463
57.057163,9.936113
55.664234,12.518559
55.065105,10.614036
55.271747,9.893427
55.648257,12.132737
56.569666,9.012815
57.051084,9.917245
56.185449,10.125362
56.892685,9.841992
57.042704,9.922849
56.156964,10.198749
55.664234,12.518559
55.408187,10.393281
57.04976,9.911442
56.460344,9.450507
55.729681,12.353377
55.397019,10.401531
56.44941,10.043789
57.354396,9.942778
55.646705,12.636977
55.252548,9.488481
56.177225,10.147424
57.014895,9.888921
57.058982,9.921032
56.154546,10.181633
56.40701,10.913877
55.668952,12.512915
56.491268,8.582584
57.044811,9.919034
57.458104,9.986647
56.150093,10.166891
56.159852,10.145398
55.908029,11.663687
56.444849,10.047906
57.049806,9.923071
56.463552,9.391281
55.465786,8.455995
55.632636,12.077507
55.5848,12.320129
57.048087,9.937961
57.045519,9.928672
55.486493,9.498368
56.566303,9.029178
55.381876,10.401269
54.946543,8.871737
55.719568,9.561007
55.646818,12.277312
57.044656,9.917432
55.561549,9.760964
55.472508,8.435001
55.397166,10.378874
56.466705,10.024494
56.172834,9.554814
55.683764,12.456175
55.872965,9.887362
57.045815,9.914566
55.715937,9.528605
56.172834,9.554814
56.121791,10.140348
55.395268,10.384964
55.395668,10.373391
57.042194,9.966597
55.645165,12.200624
55.652405,12.491421
57.062982,9.938258
56.203248,10.234368
55.409647,10.386815
56.203498,10.233079
56.048492,9.925635
56.152984,10.206042
55.251876,9.479674
55.57067,9.753263
55.764127,12.487486
57.441578,10.536935
55.489774,9.478199
55.646405,12.637183
56.464402,10.035429
56.182254,10.193419
56.203498,10.233079
55.92838,12.312879
56.202746,10.227963
56.156782,10.188338
55.442997,11.793094
55.645616,12.275051
57.054807,9.892419
55.39734,10.387475
57.032047,9.939376
55.85959,9.844461
56.139954,10.183448
55.859177,9.843127
56.362384,10.58873
56.449076,9.407215
57.04794,9.914242
55.969623,9.610966
57.443227,10.53832
56.164011,9.546999
57.02727,9.94722
55.727912,12.477815
57.098679,9.516475
55.761716,8.926754
57.0304,9.939882
57.067774,9.929504
56.154282,10.154387
55.485399,9.499201
56.137191,8.977155
57.057196,9.92375
56.368321,8.627266
55.566142,9.754514
55.061729,10.59898
55.726688,12.4796
56.219482,10.162372
56.155433,10.098475
55.656283,12.615041
57.044382,9.943603
55.398337,10.374285
55.721857,12.557041
56.171901,9.554393
55.399939,10.389891
55.718934,8.345485
56.452077,9.392541
56.15196,10.205214
57.014019,9.962052
55.808933,8.617751
55.24929,9.488356
55.596677,12.331357
55.638003,12.580704
57.274514,10.360273
55.497727,8.447269
55.721333,12.556324
55.70661,9.533096
56.155819,10.20671
54.942254,8.799283
57.03287,9.999352
57.036132,9.94569
57.061374,9.918477
55.712624,9.53674
55.617011,12.570737
56.197132,10.204849
56.153201,10.196192
57.038452,9.952374
55.477621,8.440746
55.645579,12.279604
55.401162,10.398444
57.04711,9.930007
55.122341,12.043457
56.140244,9.150336
56.040574,12.566513
56.17677,10.14827
57.047024,9.941435
56.157461,10.199606
57.051991,9.904461
55.495396,9.466576
55.750731,8.929306
55.58561,9.492317
55.667613,12.531766
57.040666,9.923476
55.867769,9.847614
55.47147,8.437997
55.658144,12.394966
55.714572,9.529704
56.359875,8.63636
55.490441,9.479296
55.706011,12.537768
55.399655,10.375778
57.046014,9.921718
55.68232,12.582461
57.108997,9.586347
55.657185,12.394943
55.228509,11.771662
55.472639,9.463879
57.050338,9.911541
57.055527,9.900431
54.911581,9.806373
55.513334,10.391165
57.051292,9.916078
55.311845,10.790262
55.471293,8.438151
55.651287,12.511496
56.454808,9.41156
56.203659,10.227271
57.040457,9.937624
55.646633,12.199055
56.076998,9.701326
57.33488,10.519531
55.471982,8.455838
55.663655,12.560182
57.270604,9.943337
55.625856,12.375978
56.795148,8.859889
56.459504,9.408338
55.65743,12.567836
56.355122,8.619231
55.657001,12.39624
57.054757,9.899849
56.461965,10.047671
56.141687,10.195277
56.36892,8.590589
56.202572,10.234778
56.160813,9.548013
57.040756,9.919911
56.16796,9.55224
55.495144,9.453533
56.557699,9.404163
57.04135,9.925037
56.439645,9.395448
57.026057,10.005932
57.047749,9.937506
55.866281,9.849586
56.03306,12.611082
55.576797,9.761113
55.310429,10.790318
56.464593,10.026725
55.729737,12.362059
55.620815,12.57386
57.148345,10.405343
56.466972,10.031269
55.663541,12.590542
57.459216,9.98458
57.048688,9.937919
54.942303,9.088232
57.052066,9.916536
55.487397,9.470266
55.310525,10.793918
56.179692,10.166023
56.141186,9.154746
55.484988,9.489381
55.5848,12.320129
56.450569,9.409126
55.704927,12.497315
57.047354,9.941727
55.92735,12.293513
55.469027,8.448068
55.702403,9.529363
55.921408,11.663768
55.682463,12.455619
55.681188,12.51862
54.758415,11.901918
55.718667,12.481175
57.047354,9.943216
55.526838,9.203804
55.312959,10.793336
56.16547,9.544533
55.401747,11.354908
55.5848,12.320129
56.761422,10.189681
55.726741,9.530368
55.5848,12.320129
57.036317,9.931965
55.726697,9.529594
57.020667,9.86909
57.04753,9.944189
55.490108,9.474672
57.051764,9.907865
55.764802,9.693167
57.049113,9.916448
55.862924,9.863882
56.133413,9.062697
55.486077,9.018753
55.638182,12.069353
56.574351,9.031427
57.048688,9.937919
55.605136,12.331532
55.646859,12.27767
56.464135,10.031063
55.657528,12.39555
54.934353,8.862001
57.045231,9.916762
55.645165,12.200624
56.156196,10.177286
56.963405,9.263107
57.054757,9.899849
57.540962,10.19954
54.936156,9.257229
56.451062,10.046073
56.186739,9.543995
55.465059,8.698408
55.311816,10.795391
55.39429,10.372193
56.148176,9.000462
56.153201,10.196192
56.798502,8.865325
56.563172,9.038949
55.400665,10.389241
55.664234,12.518559
57.053408,9.906121
57.04469,9.943934
56.368114,8.627362
56.449305,9.409535
56.152803,8.929093
55.637755,12.580868
57.047175,9.943565
56.452401,9.40314
55.711872,9.539124
57.035996,9.936582
55.46853,8.443642
55.485765,9.497823
57.045997,9.929135
55.494259,9.465589
57.011661,9.968395
55.86866,12.355839
55.874444,9.802883
56.963167,8.697441
55.648257,12.132737
55.058074,8.824394
56.135726,10.175471
56.150134,10.167194
55.711717,9.536477
56.463915,10.02945
55.712346,9.529656
55.483941,10.251182
57.044144,9.926233
57.459262,9.989586
56.466782,10.039006
56.490996,8.598949
56.185885,10.213624
56.169625,8.847168
55.455697,9.87525
57.027592,9.946707
56.572081,9.020692
55.619362,12.567007
55.710342,12.594883
55.860958,9.866602
57.041072,9.940477
54.914182,9.785707
57.050631,9.902203
57.02581,10.001505
55.838456,12.065342
57.048049,9.924437
55.711566,9.540344
57.46134,9.984517
55.654073,12.518897
57.048718,9.917547
55.385813,10.385024
55.427538,10.3681
55.683011,12.455536
55.496605,9.472582
55.706055,12.537547
55.647294,12.200378
55.680379,12.579725
56.633577,9.826123
55.515556,12.198174
57.044917,9.930943
57.054736,9.908515
55.702404,9.528604
57.014493,9.959984
57.042344,9.942119
55.986466,12.521091
55.61951,12.571569
56.191181,10.185196
55.46735,8.446419
55.666987,12.509846
55.397801,10.388926
57.010658,9.966761
55.870965,9.836726
56.153028,10.20642
55.244792,11.761831
55.400841,10.388103
57.043241,9.945832
56.999017,10.301788
55.394328,10.379292
56.203659,10.233116
55.711351,9.534751
55.717981,9.534893
57.043996,9.918618
56.185617,10.127979
57.112766,8.609349
55.703027,12.53598
55.400841,10.388103
56.145755,9.000115
57.041076,9.92441
56.461444,10.027241
55.403809,10.381437
55.40405,10.381076
57.042443,9.942283
56.417642,10.865695
57.043738,9.910677
55.2494,9.492563
56.128049,8.973791
56.188327,10.126801
54.938038,9.255426
56.032521,8.854311
56.251109,10.152923
57.061374,9.918477
56.156887,10.189507
55.767274,12.508309
55.676858,12.434994
55.721772,12.429926
55.508128,9.502765
55.715851,9.529013
55.659818,12.39167
55.712067,12.575319
56.463397,10.026839
57.050465,9.916269
55.971486,10.139915
55.485399,9.499201
56.134563,8.973086
55.685082,12.568743
55.404462,10.381498
55.391953,10.377873
55.585932,9.602939
56.564762,9.032562
57.060998,9.920308
55.870789,9.837752
55.667455,12.62678
56.312124,9.58726
57.059033,9.921106
55.866248,9.851858
56.442063,9.398328
57.434326,10.53345
57.048087,9.937961
55.397908,10.383259
56.170988,9.55337
55.769538,9.698039
56.13407,8.98564
57.041521,9.944787
55.568493,9.759548
56.165812,9.548567
55.357737,9.202746
55.616453,12.568121
55.860379,9.851123
54.832391,11.157753
57.046402,9.912487
56.203963,10.230269
56.462634,10.045077
56.186946,10.190725
55.070026,9.3375
55.646046,12.274097
56.148702,10.19366
57.052762,9.909225
55.72584,12.475497
55.66462,12.519458
55.51446,12.200446
57.048126,9.914139
57.043307,9.943034
55.484372,9.490551
55.400612,10.39014
57.045692,9.929398
56.46617,10.022905
55.397467,10.389304
56.451103,9.407502
56.184855,9.596423
56.185208,10.127836
55.489569,9.469811
55.678882,12.592646
55.644972,12.201171
55.445257,10.666322
55.981584,10.15078
56.472756,10.027238
55.657487,12.395957
56.137132,8.977851
55.862239,9.858208
55.855617,9.847272
55.249742,9.491956
56.564031,9.034549
55.402311,11.351323
56.470592,10.066146
55.407015,10.383989
55.393924,10.400837
55.398499,10.379359
57.585049,10.186956
56.204329,10.230759
56.467874,10.030888
57.05698,9.935489
57.046237,9.918045
56.256274,9.864712
54.946596,8.871727
56.464469,10.025708
55.744081,12.490034
56.567253,9.023724
55.712659,9.544304
57.052526,9.910083
57.042379,9.951079
55.270829,9.900715
56.472276,10.028832
57.049815,9.916661
54.936545,8.869657
55.489608,9.476324
55.697495,12.538232
56.039529,10.191835
55.862461,9.85536
55.719744,9.557989
55.991112,8.745144
54.88955,12.031091
55.721792,12.429448
55.660132,12.444245
55.867856,9.843059
56.461499,10.026041
