Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Ørestad Boulevard, 2300 København, København S  - 6. sal",København,Ørestad Boulevard,2300,55.640281,12.583101,15.200 kr.,1.050 kr.,92 m²,4,6.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,A,"Ejendommen
Bellakvarters nye pejlemærke Bella Tower er tegnet af COBE og Vilhelm Lauritzen Arkitekter, og er et markant islæt for indgangen til Bellakvarter. 
det 60 meter høje boligtårn er designet i et hvidt grid af rå betonelementer, som er placeret på en mørk murstensbase, der danner rammen omkring et grønt, naturrigt gårdmiljø. Boligerne i basen går op til 5. sal og har altaner og tilbagetrukne terrasser ud til gården, mens tårnet skyder 19 etager op og har altaner hele vejen rundt. 
Ejendommen består af i alt 199 lejligheder med 2-6 værelser. Udsigt over hele Ørestad og Amager Fælled. 
Tårnet er tegnet med 360 graders altaner i forskellige dybder, som varierer fra franske altaner til opholdsaltaner. Det giver mulighed for et rigt udeliv, hvor man kan gå udenfor fra alle værelser og nyde den ubrudte udsigt ud over Ørestad og ind over Amager Fælled til Københavns Skyline. 
 
Boligerne
Boligerne har et stilrent og nordisk look og er opført i lækre materialer såsom flotte egetræsgulve og store vinduespartier. De store vinduespartier giver et dejligt lysindfald og en ubeskrivelig flot udsigt fra tårn-lejlighederne. 
Køkkenet er et kvalitetskøkken fra Invita og i et tidløst design med integrerede hårde hvidevarer såsom indbygningsovn, induktionskogeplade, køle/fryseskab og opvaskemaskine. Alle badeværelser er opført i lyse materialer og bruseniche med ekstra stort brushoved der indbyder til lange bade og som giver et indtryk af kvalitet og velvære. 
Alle boliger har egen vaskemaskine og tørretumbler. 
 
Området
Bellakvarter er bæredygtighedscertificeret inden for DGNB og har som det første byområde i Danmark fået en Guld-midtvejscertificering. DGNB bygger på en helhedsorienteret forståelse af bæredygtighed, der tager højde for både miljømæssige, økonomiske, tekniske, processuelle og sociale faktorer. Bellakvarter er et mangfoldigt kvarter, hvor bæredygtigheden kommer i spil i blandt andet håndtering af regnvand, affaldshåndtering og grønne områder. 
 
Bellakvarter er tæt på naturen. Bydelen ligger klods op ad Amager Fælled og er designet, så naturen kan mærkes i kvarteret. De mange grønne pladser og lommeparker i Bellakvarter bindes sammen af frodige alléer, og vandet er nærværende i bydelens avancerede regnvandshåndteringssystem i kanaler og søer.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/92m2-4-vaer-id-5353549
"Ny Adelgade, 5610 Assens  - 2. sal",Assens,Ny Adelgade,5610,55.267093,9.899149,4.800 kr.,400 kr.,57 m²,3,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Velindrettet tre værelseslejlighed med egen have midt i Assens. Ligger godt i roligt område centralt i Assens. 

Bemærk, lejligheden lejes ud uden møbler. 

Lejligheden ligger øverst i bygning med tre lejligheder, så den er uden overboer. Der er lyst og dejligt roligt. Til lejligheden hører egen have, idet hver lejer i ejendommen har egen adskilt have bag huset. 

Tæt på indkøb og grønne områder.

Evt. mulighed for at holde kat (skal aftales med udlejer).

Skitsen er ikke målfast, men viser blot rum.

Lejligheden er opvarmet med billig fjernvarme, der afregnes med 400 a conto pr måned.
Husleje er inkl. vand.",https://www.boligportal.dk/lejligheder/assens/57m2-3-vaer-id-5062214
"Ll. Sct. Hansgade, 8800 Viborg  - 2. sal",Viborg,Ll. Sct. Hansgade,8800,56.45231,9.4105,6.714 kr.,1.150 kr.,91 m²,4,2.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Lejemålet er beliggende på Ll. Sct. Hansgade og består af 4 værelser samt køkken og bad. Lejemålet er 91 m2 og er klar til overtagelse 01-10-2023. Månedlig husleje er 6714 kr. og indskud beløber sig til 16270 kr. 

Send en besked, hvis lejemålet har fanget din interesse.
For at kunne leje denne bolig, kræver det man er medlem af boligforeningen. På BoligPortal annonceres kun reelt ledige boliger uden eksisterende venteliste på annonceringstidspunktet. Venligst kontakt udlejer hvis du er interesseret i lejemålet.",https://www.boligportal.dk/lejligheder/viborg/91m2-4-vaer-id-5308838
"Holmparken, 7400 Herning  - 2. sal",Herning,Holmparken,7400,56.149805,8.999986,5.650 kr.,600 kr.,68 m²,2,2.,Lejlighed,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,C,"Flot  2-vær. lejlighed på 2 sal i et rolig område, 100 meter til Netto butik. indeholdende entre stue med integreret køkken med opvaskemaskine helt nyt badeværelse og et soveværelse. Over alt i lejligheden er der lyse trægulve, der er elevator, altan, mulighed for tilvalg af garage, vaskemaskine og tørretumbler i kælderen  Husleje 5,650 + forbrug 600 for aconto varme+vand. Depositum 3 måneders leje, 1 månedes forudbetalt leje. 
 

Fremvisning kan ske ved henvendelse på mobil telefon",https://www.boligportal.dk/lejligheder/herning/68m2-2-vaer-id-4543608
"Algade, 5592 Ejby",Ejby,Algade,5592,55.428628,9.927152,3.950 kr.,245 kr.,43 m²,2,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,C,"43 m2 plus 5 m2 disponibelt rum. Dertil større ekstern depotrum.

Centralt beliggende i Ejby med kun 200 meter til stationen.

Boligen består af entre, køkken i åben forbindelse med stue, værelse, badeværelse samt disponibelt rum.

Boligen opvarmes med fjernvarme. Dog er der ikke indlagt varme i det disponible rum. 

Der er fællesvaskeri for ejendommens 5 lejemål.

Der til lejemålet et eget aflåseligt depotrum.

Mulighed for parkering af bil på grunden.

Varme og el betales direkte til forsyningsselskabet. 

Ikke ryger.

Ingen husdyr.",https://www.boligportal.dk/lejligheder/ejby/43m2-2-vaer-id-4506737
"Guldblommevej, 8800 Viborg",Viborg,Guldblommevej,8800,56.437511,9.396281,8.580 kr.,485 kr.,110 m²,4,-,Rækkehus,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,N/A,"Tæt på Viborg centrum ligger det skønne Guldblommevej. Hyggelige tre og fire værelses rækkeshuse, der med naturskønne omgivelser passer perfekt til parret, senioren eller den lille familie. De grønne omgivelser gør det attraktivt for både store og små, hvor man samtidig har den korte afstand en til bymidten.

I dette skønne fireværelses rækekhus får du:


Entré med et godt bryggers og trappe til 1. sal
Dejligt badeværelse med seperat brus.
Lys stue i forbindelse med køkkenet.
Godt værelse i stueplan.
To værelser og et kammer på 1.sal
Udgang til terrasse med hyggelig have
Eget skur og parkering.
Mulighed for yousse fibernet.

Lejevilkår:


Der er tilladt at holde 2. stk. hunde på max. 35 kg, og under 40 cm. i højden (med forbehold)
Eller 2. katte.
Der er ikke muligt at leje boligen, hvis du er registreret i RKI.

* Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende bolig og at udsigt m.v. derfor kan variere.

Området:

Guldblommevej ligger i Viborg. Viborg har 38.261 indbyggere.

Rækkehusene er placeret på en høj grund med niveauforskelle og dejlig udsigt ud over smuk natur.

Viborg Kommune har pasningsgaranti til og med 3 klasse. Der er dagpleje, vuggestuer, børnehaver og en masse privat børnepasning. 

Er børnene lidt ældre, er der mange gode skoler, skolefritidsordninger samt ungdomsklubber i Viborg. Der er gode muligheder for videreuddannelse i Viborg.

Der opkræves et beboerkontingent på pt. kr. 25 pr måned samt a conto el.

Deleboliger er ikke tilladt.

Det er ikke muligt at leje en bolig, såfremt du er registreret i RKI.

ÅBENT HUS:
 - Fredag den 11. august 2023, kl. 12:40-13:10

OBS: Venligst hold dig opdateret, da der godt kan forekomme ændringer.",https://www.boligportal.dk/r%C3%A6kkehuse/viborg/110m2-4-vaer-id-5327925
"Møllehatten, 8240 Aarhus, Risskov  - 6. sal",Aarhus,Møllehatten,8240,56.186256,10.211935,9.795 kr.,700 kr.,71 m²,3,6.,Lejlighed,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,A,"SKØN 3'ER MED TO ALTANER!

BILLIG INDFLYTNINGSPRIS: 2*md. leje i depositum og 0 kr. i forudbetalt leje

Her får du virkelig en skøn 3'er med to dejlig store værelser og stort køkken-alrum/stue.

Bliver du den heldige lejer af denne bolig, kan du fra samtlige rum gå ud og nyde årstiderne fra en af de store altaner.

Lejligheden indeholder:
• Entré med stort skab med skydelåger.
• Stort og lyst køkkenalrum med plads til både stue og spisebord. Alrummet har udgang til altanen.
• Alt i hårde hvidevarer: induktionskogeplade, indbygningsovn, kølefryseskab, opvaskemaskine og kombineret vaske- og tørremaskine.
• 2 lyse værelser.
• Gulvvarme i samtlige rum med separate termostater.
• Depotrum i kælder.
• Husdyr tilladt.

Internet- og TV-udbyder på ejendommen er Stofa.

Vi tilbyder fremvisning efter aftale.

OBS! Billederne er fra en anden lejlighed med samme materialevalg.

Der forefindes elevator i ejendommen.

Vi udlejer ikke til personer registreret i RKI.

Kontakt os endelig for en fremvisning.",https://www.boligportal.dk/lejligheder/aarhus/71m2-3-vaer-id-5371587
"Finlandsgade, 7430 Ikast  - Stuen",Ikast,Finlandsgade,7430,56.139117,9.17225,4.145 kr.,840 kr.,48 m²,2,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Lejligheden har egen indgang, badeværelse med bruser, opholdsstue, soveværelse med 3 skabe, køkken med emhætte, induktionsplader, køle/fryseskab og elovn. a.c. el kr. 300,00 varme kr. 365;00 vand 175,00
Ingen husdyr.
Vi taler og forstår kun dansk.",https://www.boligportal.dk/lejligheder/ikast/48m2-2-vaer-id-2755319
"Ægirsvej, 8920 Randers, Randers NV  - 1. sal",Randers,Ægirsvej,8920,56.477778,10.016414,7.000 kr.,550 kr.,81 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,C,"3-værelses lejligheden består af køkken, stue, to værelser og altan.

Hele lejligheden er blevet renoveret gennem 10 år. Der er gulvvarme i hele lejligheden, samt findes der opvaskemaskine, vaskemaskine og tørretumbler. Der indbygget skabe i værelserne og entré.
Vinduerne i lejligheden er placeret på øst- og vestsiden, hvilket giver en masse lys ind i rummene. Altanen vender mod vest, som giver muligheden for at nyde aftensolen. Der er gratis parkering lige uden for døren, som altid er fri. Desuden er der fri adgang til cykelparkering, grønne arealer og grillfaciliteter. I kælderen har lejligheden sit eget rum. 

Busstopsted og supermarked ligger praktisk talt lige om hjørnet

Husdyr og rygning er ikke tilladt.
Lejligheden overtages nymalet.",https://www.boligportal.dk/lejligheder/randers/81m2-3-vaer-id-5231033
"Etta Camerons Vej, 2450 København, København SV  - Stuen",København,Etta Camerons Vej,2450,55.6461,12.546412,17.700 kr.,1.400 kr.,123 m²,3,Stuen,Lejlighed,Nej,Nej,Ja,Ja,Nej,Nej,Nej,Nej,N/A,"2-værelses bolig med tilhørende erhvervslokale. 

Iværksætterlejlighederne har facade ud mod kanalen og promenaden, mens man indenfor møder lyse og rummelige erhvervslokaler i naturlig forlængelse af en privat bolig. Grundplanen er gennemtænkt, så der er gode forhold for arbejde og for afslapning – det gør lejlighederne eftertragtet for passionerede og kreative iværksættere, der søger gennemførte lokaler med plads til forretning, atelier, kontor, showroom eller noget helt femte.

Bo tæt på vandet i Sluseholmen, som der er den nye del af Sydhavn. Sluseholmen giver en morderne stemning med de mange små broer der fordeler ejendommene, samt forbindelserne med bl.a. Teglholmen. Lejlighederne består af lækre detaljer såsom gulve af brede egeplanker, fuldt HTH-køkken og badeværelse og hårde hvidevarer fra Siemens. Granholm har et lækkert gårdareal, der er indrettet til at nyde solen bedst muligt, hvor der i midten findes en hævet platform som er skabt til arrangementer eller andre selskaber. Området er fyldt med muligheder, om man vil løbe/cykel en tur eller vil udnytte vandet, så er der plads til alle ens aktiviteter. 

OBS: Billeder er fra prøvebolig",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/123m2-3-vaer-id-5368680
