Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Ringstedgade, 4700 Næstved  - 1. sal",Næstved,Ringstedgade,4700,55.233388,11.759598,8.900 kr.,N/A,128 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,D,"Send en besked, hvis lejemålet har fanget din interesse.",https://www.boligportal.dk/lejligheder/n%C3%A6stved/128m2-3-vaer-id-5379414
"Frederiks Allé, 8000 Aarhus, Aarhus C  - 2. sal",Aarhus,Frederiks Allé,8000,56.147594,10.196326,7.900 kr.,500 kr.,65 m²,2,2.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,C,"2 værelses lejlighed på 65 m2., bestående af en stue, et værelse, et køkken og et badeværelse. Lejligheden er ikke delevenlig, men dejlig privat og ideel til én person eller et par.

Lejligheden er placeret i en baggård, hvilket betyder at der nærmest ikke er larm udefra, selvom lejligheden ligger virkelig centralt i byen.

Lige rundt om hjørnet ligger Jægergårdsgade, hvor der er masser af caféer, barer, restauranter, specialbutikker og dagligvareforretninger. Endvidere er kulturattraktioner som Musikhuset, kunstmuseet ARoS og Godsbanen indenfor 700 m.

Lejligheden overtages ikke-istandsat, dette betyder, at du ved overtagelse selv skal male, men ved fraflytning skal der ikke males eller ordnes gulve, så du får næsten hele dit depositum tilbage.",https://www.boligportal.dk/lejligheder/aarhus/65m2-2-vaer-id-4882073
"Esperhave, 3060 Espergærde",Espergærde,Esperhave,3060,55.990432,12.544608,17.800 kr.,1.100 kr.,125 m²,4,-,Hus,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Hvis man vil bo centralt i Espergærde med kun 10 minutters gang til hyggeligt havnemiljø med hyggelige restauranter, skøn strand og nær Egebæksvang skov. Indkøb kan nemt gøres i Espergærde Centret, som ligger ca. 7 min. gang fra ejendommen. Endvidere kort afstand til idrætsforeninger, daginstitution og skole. Og med kun få minutters gang til stationen, hvorfra der blot er 35 min. til Nørreport med kystbanen.
Lyder dette som noget for dig er dette stedet.

Ejendommen indeholder:

Entre med garderobe, bryggers samt godt depotrum. Anvendeligt kontor eller gæsteværelse, Lækkert gæstetoilet, dejlig stor opholdsstue med loft til kip og udgang til skøn træ terrasse, fra stuen er der åbent til køkkenalrum. Et hvidt HTH køkken med alt i hårde hvidvarer. Første sal rummer fordelings repos, 3 store og lyse soveværelser det ene har et indbygget skab . Stort lyst brusebadeværelse. Overalt i huset er der egetræsplankegulv med gulvvarme.

Ydermere godt udhus samt gode P-forhold.",https://www.boligportal.dk/huse/esperg%C3%A6rde/125m2-4-vaer-id-5367437
"Skt. Knuds Gade, 5000 Odense, Odense C  - 2. sal",Odense,Skt. Knuds Gade,5000,55.391926,10.39387,5.900 kr.,800 kr.,59 m²,2,2.,Lejlighed,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ja,D,"Næsten nyt istandsat lejlighed på 2sal med pænt køkken og badeværelse samt brugbare hems. Med synlig bjælker, i stue og køkken åbent op til kip med tagvindue.",https://www.boligportal.dk/lejligheder/odense/59m2-2-vaer-id-2833818
"Thomas B. Thrige., 5000 Odense, Odense C  - 1. sal",Odense,Thomas B. Thrige.,5000,55.392379,10.375087,7.682 kr.,N/A,93 m²,3,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Lækker 3-værelses lejlighed beliggende i en lækker ejendom, nær Odense havn og tæt på det hyggelige Skibhuskvarter.

Gode indkøbsmuligheder findes inden for rækkevidde samt er der ikke langt til Odense City.

Banegården ligger 5 minutter fra lejligheden.

El, vand & varme betales direkte til Energi Fyn.
Der står derfor 0 kr. i a contoforbrug, da vi ikke har adgang til disse informationer.

Der er adgang til følgende:
- Cykelparkering
- Fælles gårdanlæg
- Depotrum",https://www.boligportal.dk/lejligheder/odense/93m2-3-vaer-id-5287026
"Palægade, 9740 Jerslev J  - 1. sal",Jerslev J,Palægade,9740,57.285025,10.093269,3.750 kr.,250 kr.,77 m²,2,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,C,"Lejligheden består af en fin entre, stor stue med adgang til køkken og soveværelse. Der er 1 badeværelse og et toilet i lejligheden.

⚪️77kvm / 2 værelses
⚪️Centralt i Jerslev (ligger tæt på indkøb, skole og idrætsfaciliteter.
⚪️Mulighed for etablering af vaskemaskine og tørretumbler.
⚪️Beliggende på 1. Sal 
⚪️Opvarmes med fjernvarme fra Jerslev fjernvarme 

Herudover har man egen parkeringsplads i gården. 

Der er mulighed for at have mindre husdyr i lejligheden

Kender du en, som søger en lejlighed? Så gør venligst vedkommende opmærksom på denne annonce.",https://www.boligportal.dk/lejligheder/jerslev-j/77m2-2-vaer-id-5291490
"Degnejorden, 4320 Lejre, Højby",Lejre,Degnejorden,4320,55.599033,11.974124,11.600 kr.,0 kr.,80 m²,3,-,Rækkehus,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,N/A,"Degnejorden – en moderne landsby med fællesskaber som omdrejningspunkt. Nyt byggeri skyder op af jorden i Lejre.

Landskabet imellem boligklyngerne på Degnejorden, er tænkt som et naturområde med varieret beplantning i form af forskellige træer og buske på en bund af enggræsser og urter. Igennem naturområdet etableres der trampestier og mindre opholds- og aktivitetsområder.

82 lejeboliger fordelt på 3 forskellige boligtyper i ét eller 2 plan. Udover lejeboligerne bliver der frasolgt 13 huse. 

I området bliver der bygget 1 forsamlingshus og 5 fælleshuse. Der etableres der 143 parkeringspladser til fri afbenyttelse inkl. handicappladser. Der opsættes tilmed 2 el-lade standere, således at der kan oplades 4 elbiler ad gangen.

Der er indflytning i 3 etaper og indflytningen for den enkelte bolig vil fremgå af den pågældende annonce. 

Der er ikke noget a conto beløb der skal betales via udlejer, da vand leveres af FORS og husene opvarmes med varmepumpe, hvor lejer selv skal tilmelde sig en el leverandør. 

Alle hårde hvidevarer medfølger. 

Boligerne kan reserveres ved at deltage på åbent hus. Vi holder åbent hus ca. én gang om ugen indtil alt er udlejet. Ønsker du at deltage i det åbne hus, så kan du sende en besked via annoncen og vil modtage en invitation til det næstkommende åbne hus.
Indflytningsprisen skal betales umiddelbart efter modtagelsen af lejekontrakten.

Det vil ikke være muligt at besigtige andre boliger end prøveboligen inden indflytning og det er under ingen omstændigheder tilladt at opholde sig på byggepladsen uden en invitation til åbent hus.

Billeder, plantegning og tekst er vejledende.

Hvis du er registreret i RKI kan vi desværre ikke tilbyde dig lejligheden. Dette kontrolleres ved udarbejdelse af lejekontrakt.",https://www.boligportal.dk/r%C3%A6kkehuse/lejre/80m2-3-vaer-id-5347041
"Rantzausbakke, 8700 Horsens  - 1. sal",Horsens,Rantzausbakke,8700,55.87398,9.80295,8.000 kr.,250 kr.,75 m²,2,1.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,A,"Ny og energivenlig toværelses lejlighed med stort køkken-alrum og alt i hårde hvidevarer. Lejligheden har egen altan.

Køkken og stue
Hjerterummet i denne store toværelses lejlighed er det rummelige køkken-alrum, der indeholder både spiseplads, lyst og stilrent køkken samt stue med udgang til altan. Køkkenet er opført i en vinkel, der skaber en naturlig opdeling mellem køkken og stue. I køkkenet findes alt i hårde hvidevarer.

Soveværelse
Lejligheden indeholder et dejligt soveværelse med to faste garderobeskabe samt plads til en stor seng. Soveværelset tilgås via stuen.

Badeværelse
Lejlighedens badeværelse er opført i moderne stil og indeholder bruseniche, toilet, håndvask og plads til opbevaring

Entré
I lejlighedens entré er der et fast skab til opbevaring. Entréen åbner desuden op mod boligens store køkken-alrum.

Uderum
Nyd den friske luft fra lejlighedens egen altan, som har plads til både blomsterkrukker samt et cafésæt.

Parkering 
Du kan nemt parkere din bil på de store fælles p-områder nær din bolig. Parkeringen er gratis. 

El, vand og varme
Vand og varme afregner man som lejer direkte til forsyningsselskaberne. Varmekilden er fjernvarme. 
Vand bliver opkrævet a'conto på 250,- pr. måned. 

Fibernet. 
Der er indlagt fibernet i boligen. 

Husdyr
Husdyr er tilladt mod godkendelse. Max 2 stk.",https://www.boligportal.dk/lejligheder/horsens/75m2-2-vaer-id-5344761
"Grønnegade, 5000 Odense, Odense C  - Stuen",Odense,Grønnegade,5000,55.396938,10.379119,8.600 kr.,1.150 kr.,96 m²,3,Stuen,Lejlighed,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,N/A,"Spændende 3- værelses lejlighed i 2 plan.

Lejligheden er beliggende midt i hjertet af Odense, hvor gågaden med alle dens butikker, caféer og restauranter er et stenkast fra ejendommen.
Der er ligeledes ganske kort afstand til Odenses mange grønne områder, samt Odense Å.

Der er opvaskemaskine, vaskemaskine, tørretumbler og microovn i lejligheden.

Udover huslejen betales der til udlejer for vand og varme.
Dette beløb figurerer under a conto forbrug.
El og antenne opkræves direkte fra de pågældende forsyningsselskaber.

Der er adgang til følgende:
- Fælles gårdanlæg
- Cykelskur
- Mulighed for parkering mod betaling
- Adgang til elevator

*VED INTERESSE FOR LEJEMÅLET, SKRIV OS DA ET PAR LINJER OM DIG SELV SAMT DIT TLF.NR. DER VIL VÆRE ÅBENT HUS-ARRANGEMENT",https://www.boligportal.dk/lejligheder/odense/96m2-3-vaer-id-3500367
"Sct. Nicolaj Gade, 8800 Viborg",Viborg,Sct. Nicolaj Gade,8800,56.452955,9.413882,5.975 kr.,0 kr.,72 m²,2,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Hyggeligt gammelt byhus i to etager i Viborgs gamle kvarter.
Huset ligger ca 5min i gåafstand til gågaden.
Huset består af indgang, toilet og køkken i stuen, og stue og soveværelse ovenpå. 
Stor gårdhave og egen parkeringsplads hører til huset.",https://www.boligportal.dk/lejligheder/viborg/72m2-2-vaer-id-4661559
