Adress,City,Street name,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,Energy label,Description,Link
"Maribovej, 4990 Sakskøbing",Sakskøbing,Maribovej,4990,54.799409,11.623333,7.500 kr.,400 kr.,90 m²,3,-,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,C,"lejligheden ligger på 1 sal. er ca.90 kvm med 3 store værelser, lille altan, toilet og bad ligger ned ved indgang.",https://www.boligportal.dk/lejligheder/saksk%C3%B8bing/90m2-3-vaer-id-5370863
"Bornholms Alle, 2630 København, Taastrup  - 3. sal",København,Bornholms Alle,2630,55.646859,12.27767,12.480 kr.,995 kr.,96 m²,3,3.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Nej,N/A,"Hermed udlejes vores projekt A13 nær City2, som består af 101 stk. 3-værelses lejligheder.

Oplysninger om lejlighederne og ejendommen:

Uderum: Altan / terrasse
Depotrum: Kælderrum 2-4m²
Hårde hvidevarer: Kølefryseskab, indbygningsovn, kogeplade, emhætte, opvaskemaskine, vaskemaskine og tørretumbler.

Husdyr: 2 husdyr tilladt (ingen begrænsning på størrelse)
Elevator: Ja, i alle opgange
Opvarmningsform: Fjernvarme
Internet: TDC Fibernet
Parkeringsmulighed: 52 parkeringslicenser til parkeringshus. Kan lejes for 600 dkk pr. måned
Cykelparkering: Cykelstativer i kælder
Fællesarealer og faciliteter: Orangeri på tagterrasse og legeområde i gården

Øvrig information:
Lejlighederne kan reserveres ved at deltage på åbent hus. Vi holder åbent hus ca. én gang om ugen indtil alt er udlejet. 

Ønsker du at deltage i det åbne hus, så kan du sende en besked via annoncen og modtage en invitation til det næstkommende åbne hus. 

Indflytningsprisen skal betales umiddelbart efter modtagelsen af lejekontrakten. 

Det vil ikke være muligt at besigtige andre boliger end prøveboligen inden indflytning og det er ikke tilladt at opholde sig på byggepladsen uden en invitation til åbent hus. 

Billeder, plantegning og tekst er vejledende og kan afvige fra faktiske forhold.

Som udgangspunkt udlejer vi ikke til personer der er registreret i RKI og vi foretager kontrol heraf ved udarbejdelse af lejekontrakt.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/96m2-3-vaer-id-5353035
"Langebjerg, 2850 København, Nærum  - 4. sal",København,Langebjerg,2850,55.814452,12.52617,14.995 kr.,N/A,117 m²,3,4.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,N/A,"Kom indenfor i denne lyse og rummelig 3-værelses lejlighed i Nærum. Boligen er indrettet med et stort og rummeligt køkken, entre med masser af skabsplads og en dejlig lys stue med altan. 
Boligerne ligger blot 2 minutters gang fra Nærum station og 250 meter fra gode indkøbsmuligheder. Ydermere er der skov og flere grønne områder indenfor gåafstand. 

Ejendommen er en tidligere kontorejendom. Stueetagen fungerer som et lille sundhedshus, hvor der bl.a. er lægecenter samt tandlæge. Fra ejendommens bagside er der den skønneste udsigt til grønt område og skov. Alle lejemål har depotrum i kælder samt hårde hvidevarer inkluderet i lejen.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/117m2-3-vaer-id-5352572
"Markedspladsen, 8900 Randers, Randers C  - Stuen",Randers,Markedspladsen,8900,56.464135,10.031063,3.200 kr.,750 kr.,48 m²,1,Stuen,Lejlighed,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,N/A,"Dejlig et-værelses med god altan 2 min. fra landets største netto butik. 10 min. gang fra midtbyen. 
Altanen ligger til sydsiden med masser af sol og uden støj. 
Der er dørtelefon i opgangen. 

Fælles vaskerum og eget kælderrum. 

Indeholdt i Aconto beløb er vand og varme.",https://www.boligportal.dk/lejligheder/randers/48m2-1-vaer-id-5236726
"Kirkebjerg Tværvej, 2605 København, Brøndby  - 1. sal",København,Kirkebjerg Tværvej,2605,55.657528,12.39555,11.850 kr.,995 kr.,90 m²,4,1.,Lejlighed,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,N/A,"156 lejeboliger fordelt på 2-, 3- eller 4-værelses lejligheder. 

Den nyligt opførte rødstensejendom præsenterer sig flot i nabolaget med store vinduespartier, grå detaljer og glasafskærmede altaner, der har en behagelig afstand imellem sig. Alle lejligheder fremstår med regulære værelser, lyse stuer, pæne køkkener og rummelige badeværelser, og når først gårdhavemiljøet er færdiganlagt, får I endnu flere udendørsarealer til rådighed. 

I bosætter jer i et nyetableret kvarter, hvorfra I får korte afstande til alle hverdagens fornødenheder - og det gælder alt fra skolefaciliteter, dagtilbud og indkøbsmuligheder, som tæller både Rema1000, SuperBrugsen, Lidl og Netto. Glostrup Station er ligeledes inden for nær rækkevidde, og her kan I komme til Indre By med S-toget på cirka 20 minutter. Det er derfor ganske nemt at pendle til og fra Indre By, hvilket gør denne adresse ekstra attraktiv. I kommer ligeledes hurtigt til Høje Taastrup, hvorfra regionaltogene fører jer videre rundt på Sjælland. Derudover tager det under fem minutter i bil at komme på motorvejsnettet

Der er 94 parkeringspladser i parkeringskælderen + 62 parkeringspladser i terræn. En parkeringsplads kan lejes for 300 dkk pr. måned i terræn og 350 dkk i parkeringskælderen. Der opsættes tilmed 2 el-lade standere, således at der kan oplades 4 elbiler ad gangen. 

Alle hårde hvidevarer der forefindes i prøveboligen medfølger i alle lejlighederne.

Der er Stofa fibernet og boligerne opvarmes med fjernvarme.

Lejlighederne kan reserveres ved at deltage på åbent hus. Vi holder åbent hus ca. én gang om ugen indtil alt er udlejet. 

Ønsker du at deltage i det åbne hus, så kan du sende en besked via annoncen og modtage en invitation til det næstkommende åbne hus. 

Indflytningsprisen skal betales umiddelbart efter modtagelsen af lejekontrakten. 

Det vil ikke være muligt at besigtige andre boliger end prøveboligen inden indflytning og det er under ingen omstændigheder tilladt at opholde sig på byggepladsen uden en invitation til åbent hus. 

Billeder, plantegning og tekst er vejledende. 

Hvis du er registreret i RKI kan vi desværre ikke tilbyde dig lejligheden. Dette kontrolleres ved udarbejdelse af lejekontrakt.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/90m2-4-vaer-id-5351288
"Jernbanegade, 6270 Tønder  - Stuen",Tønder,Jernbanegade,6270,54.934353,8.862001,"6.935,50 kr.",0 kr.,130 m²,4,Stuen,Lejlighed,Nej,Ja,Ja,Nej,Nej,Nej,Nej,Ja,N/A,"Skøn stor lejlighed til hele familien 

Stor køkken med masser af skabsplads med opvaskemaskine, Stort badeværelse hertil kombi vaske/tørremaskine til, stor dobbeltstue samt gode værelser 

Der tilmeldes direkte til Leverandør 

Tilladt at have en indekat. Hund er efter aftale.",https://www.boligportal.dk/lejligheder/t%C3%B8nder/130m2-4-vaer-id-5369948
"Skovvejen, 8850 Bjerringbro  - 1. sal",Bjerringbro,Skovvejen,8850,56.374637,9.653629,2.850 kr.,N/A,36 m²,1,1.,Lejlighed,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,N/A,"Lejemålet er beliggende på Skovvejen, er 36 m2 og er klar til overtagelse 01-06-2022. Månedlig husleje er 2740 kr. og forudbetalt husleje og indskud beløber sig til i alt 4110 kr. 

Send en besked, hvis lejemålet har fanget din interesse.

Mandag: 9-13
Tirsdag: 9-13 & 15-16.30
Onsdag: 9-13
Torsdag: 9-13 & 15-16.30
Fredag: 9-13

Boligen er en almen bolig, er du ikke i forvejen skrevet op på vores venteliste, skal du betale et oprettelsesgebyr fra 150,- Ansøgere til studieboliger er undtaget.",https://www.boligportal.dk/lejligheder/bjerringbro/36m2-1-vaer-id-4846266
"Christiansgade, 9000 Aalborg, Aalborg  - 2. sal",Aalborg,Christiansgade,9000,57.045231,9.916762,9.595 kr.,600 kr.,102 m²,4,2.,Lejlighed,Nej,Ja,Nej,Nej,Ja,Nej,Nej,Ja,C,"EN SAND PERLE I CITY
Huslejen er inkl. vandforbrug!
Lejligheden er en stor rummelig 2 planlejlighed (102 m2). Lejligheden er total moderniseret. Lejligheden byder velkommen indenfor i entré med adgang til stort  badeværelse med gulvvarme og vaskesøjle. Lækker stue med adgang til 1.sal og spisestue samt køkken. Flot stort køkken med gulvvarme og med alt i hvidevarer. Flot køkken alrum/spisestue med udsigt til fælles gårdhave. 1. sal indeholde stue/kontor og soveværelse med skabsvæg. Perfekt til parret, der har brug for kontor eller ekstra stue.
Lejligheden er beliggende i en markant og flot udsmykket ejendom. Ejendommen er velholdt og fremstår bl.a. med nymalet opgang og lækkert gårdmiljø. Lejligheden har en attraktiv beliggenhed i Aalborg city med alle byens seværdigheder, gå-gade-miljø og havnepromenade lige om hjørnet. Du er desuden et stenkast fra indkøb og offentlig transportmidler.
Indeholder vaskemaskine, tørretumbler, opvaskemaskine, køle/fryseskab. Fri parkering i gården. Perfekt til lejere med særledes god smag.",https://www.boligportal.dk/lejligheder/aalborg/102m2-4-vaer-id-5369609
"Urtehaven, 2640 København, Hedehusene  - Stuen",København,Urtehaven,2640,55.645165,12.200624,11.300 kr.,1.100 kr.,90 m²,3,Stuen,Lejlighed,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,A,"Ejendommen
Moderne murstensejendom med store vinduespartier, der sikre det optimale lysindfald. 
 
Lejligheden
Lys og rummelig bolig med plads til livet. Her får du høj funktionalitet med moderne planløsninger, der blandt andet byder på køkkenalrum og store badeværelser. 
 
Området
Området omkring Urtehaven og Kongelysvej byder på rekreative områder med blandt andet Sejlbjerg Mose og Hedehusene Idrætspark. Små 2 kilometer fra området har du Hedehusene Station og diverse dagligvarebutikker.",https://www.boligportal.dk/lejligheder/k%C3%B8benhavn/90m2-3-vaer-id-4990254
"Klintevej, 2700 København, Brønshøj",København,Klintevej,2700,55.708115,12.491873,7.400 kr.,0 kr.,43 m²,2.5,-,Værelse,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,D,"2,5 værelse med eget bad og egen indgang udlejes

På lys 1.sal i villa tæt på Brønshøj Torv og Utterslev Mose udlejes 2 stuer + kammer, den ene stue er med thekøkken med køleskab og loft til kip. 
Kammer med plads til seng 120 cm.
Eget badeværelse. Badeværelset er renoveret for et år siden.
Lejemålet er ca 43 kvm og har udsigt over grønne haver. Delvis skrå vægge. Egen indgang.
Tæt på indkøb og offentlig transport. Bus 2A, 5A, 350S. 15 min på cykel til Nørrebro. 7 km til Rådhuspladsen.
Vi bor 2 voksne i huset og måske dig.
2 måneders depositum og 1 måneds forudbetalt husleje. Lejen er inkl varme, vand og el.
Ledig fra 1. oktober 2023. (Evt lidt før).
Bemærk at værelserne Ikke er delevenlige.
Fremvisning efter aftale.
Skriv lidt om dig selv.",https://www.boligportal.dk/v%C3%A6relser/k%C3%B8benhavn/43m2-2-vaer-id-5327510
